,faceBottom,faceLeft,faceRight,faceTop,frameIndex,isFrontFace,noseX,noseY,time,timestamp_x,ax,ay,az,gx,gy,gz,time_diff,timestamp_y,gz_raw,theta
0,97,141,206,32,8,1,174.75,71.25,1457568884.42,1457568885.07,-13380.0,892.0,7284.0,-28.0,19.0,0.0,2.40128397942,1457568886.59,-14.0,0.0
1,100,138,211,27,9,1,173.746902466,71.2754898071,1457568885.14,1457568885.17,-13380.0,892.0,7284.0,-28.0,19.0,0.0,2.40128397942,1457568886.59,-14.0,0.0
2,99,139,209,29,10,1,173.444549561,71.5155181885,1457568885.23,1457568885.27,-13380.0,892.0,7284.0,-28.0,19.0,0.0,2.40128397942,1457568886.59,-14.0,0.0
3,98,138,206,30,11,1,172.613922119,71.5086593628,1457568885.33,1457568885.35,-13380.0,892.0,7284.0,-28.0,19.0,0.0,2.40128397942,1457568886.59,-14.0,0.0
4,100,135,207,28,12,1,172.324325562,71.5287628174,1457568885.39,1457568885.41,-13380.0,892.0,7284.0,-28.0,19.0,0.0,2.40128397942,1457568886.59,-14.0,0.0
5,100,135,208,27,13,1,171.839111328,71.546546936,1457568885.45,1457568885.47,-13380.0,892.0,7284.0,-28.0,19.0,0.0,2.40128397942,1457568886.59,-14.0,0.0
6,100,136,208,28,14,1,171.631622314,71.6293182373,1457568885.52,1457568885.54,-13380.0,892.0,7284.0,-28.0,19.0,0.0,2.40128397942,1457568886.59,-14.0,0.0
7,100,136,207,29,15,1,171.30758667,71.7482910156,1457568885.58,1457568885.61,-13380.0,892.0,7284.0,-28.0,19.0,0.0,2.40128397942,1457568886.59,-14.0,0.0
8,102,135,211,26,16,1,170.862945557,71.2788085938,1457568885.65,1457568885.67,-13380.0,892.0,7284.0,-28.0,19.0,0.0,2.40128397942,1457568886.59,-14.0,0.0
9,101,133,209,25,17,1,170.657653809,71.113067627,1457568885.72,1457568885.74,-13380.0,892.0,7284.0,-28.0,19.0,0.0,2.40128397942,1457568886.59,-14.0,0.0
10,101,133,209,25,18,1,170.470901489,71.2633666992,1457568885.79,1457568885.82,-13380.0,892.0,7284.0,-28.0,19.0,0.0,2.40128397942,1457568886.59,-14.0,0.0
11,100,136,208,28,19,1,170.520248413,71.5838623047,1457568885.9,1457568885.93,-13380.0,892.0,7284.0,-28.0,19.0,0.0,2.40128397942,1457568886.59,-14.0,0.0
12,101,135,207,29,20,1,170.98550415,71.5875930786,1457568885.98,1457568886.02,-13380.0,892.0,7284.0,-28.0,19.0,0.0,2.40128397942,1457568886.59,-14.0,0.0
13,100,136,208,28,21,1,171.451919556,71.6696624756,1457568886.08,1457568886.12,-13380.0,892.0,7284.0,-28.0,19.0,0.0,2.40128397942,1457568886.59,-14.0,0.0
14,100,137,207,30,22,1,171.821044922,72.0433959961,1457568886.19,1457568886.21,-13380.0,892.0,7284.0,-28.0,19.0,0.0,2.40128397942,1457568886.59,-14.0,0.0
15,99,138,206,31,23,1,171.705490112,72.0975112915,1457568886.26,1457568886.28,-13380.0,892.0,7284.0,-28.0,19.0,0.0,2.40128397942,1457568886.59,-14.0,0.0
16,100,136,206,30,24,1,171.606445312,71.9834899902,1457568886.37,1457568886.39,-13380.0,892.0,7284.0,-28.0,19.0,0.0,2.40128397942,1457568886.59,-14.0,0.0
17,99,137,206,30,25,1,171.49911499,71.9785308838,1457568886.43,1457568886.45,-13380.0,892.0,7284.0,-28.0,19.0,0.0,2.40128397942,1457568886.59,-14.0,0.0
18,99,137,206,30,26,1,171.409881592,71.9924545288,1457568886.5,1457568886.52,-13380.0,892.0,7284.0,-28.0,19.0,0.0,2.40128397942,1457568886.59,-14.0,0.0
19,101,137,209,29,27,1,171.25227356,71.9886245728,1457568886.56,1457568886.59,-13380.0,892.0,7284.0,-28.0,19.0,0.0,2.40128397942,1457568886.59,-14.0,0.0
