,Unnamed: 0,faceBottom,faceLeft,faceRight,faceTop,frameIndex,isFrontFace,noseX,noseY,time,timestamp_x,ax,ay,az,gx,gy,gz,time_diff,timestamp_y,gz_raw,theta
45,45,100,124,206,18,48,1,165.724121094,73.0109786987,1457571921.68,1457571921.71,-13280.0,2328.0,7272.0,-40.0,22.0,-14.1195121951,0.105154037476,1457571921.7,-247.0,2.79425521885
46,46,100,123,206,17,49,1,165.607284546,72.9288711548,1457571921.75,1457571921.78,-13224.0,1592.0,7292.0,-56.0,19.0,-27.8390243902,0.10226893425,1457571921.8,-494.0,0.64872780922
47,47,100,123,206,17,50,1,165.505249023,72.8472671509,1457571921.82,1457571921.85,-13224.0,1592.0,7292.0,-56.0,19.0,-27.8390243902,0.10226893425,1457571921.8,-494.0,0.64872780922
48,48,99,123,205,17,51,1,165.1640625,72.7250289917,1457571921.9,1457571921.92,-13306.0,382.0,7284.0,-53.0,14.0,-27.8390243902,0.102249860764,1457571921.9,-472.0,-2.19780855848
49,49,100,123,207,16,52,1,165.10194397,72.7606887817,1457571921.98,1457571922.0,-13380.0,-140.0,7160.0,-47.0,15.0,-21.6195121951,0.104171991348,1457571922.0,-370.0,-4.77390568111
50,50,102,122,207,17,53,1,164.969985962,72.7024230957,1457571922.05,1457571922.07,-13378.0,-782.0,7230.0,-40.0,11.0,-15.7048780488,0.103707075119,1457571922.11,-249.0,-6.70930735251
51,51,100,123,206,17,54,1,164.876998901,72.6426391602,1457571922.12,1457571922.14,-13378.0,-782.0,7230.0,-40.0,11.0,-15.7048780488,0.103707075119,1457571922.11,-249.0,-6.70930735251
52,52,99,124,204,19,55,1,164.584091187,72.4460525513,1457571922.19,1457571922.22,-13424.0,-942.0,7302.0,-42.0,15.0,-15.7048780488,0.103610038757,1457571922.21,-273.0,-8.33649037582
53,53,101,122,205,18,56,1,164.470352173,72.4018554688,1457571922.27,1457571922.29,-13388.0,-1556.0,7342.0,-42.0,16.0,-18.0219512195,0.103004932404,1457571922.31,-311.0,-10.0735052603
54,54,102,121,206,17,57,1,164.244750977,72.3991851807,1457571922.34,1457571922.37,-13354.0,-1966.0,7202.0,-46.0,19.0,-20.0341463415,0.100931167603,1457571922.42,-344.0,-11.9940284409
55,55,102,121,206,17,58,1,164.190917969,72.3457717896,1457571922.42,1457571922.45,-13354.0,-1966.0,7202.0,-46.0,19.0,-20.0341463415,0.100931167603,1457571922.42,-344.0,-11.9940284409
56,56,102,121,206,17,59,1,164.060501099,72.2030715942,1457571922.5,1457571922.53,-13330.0,-2510.0,7200.0,-48.0,19.0,-20.0341463415,0.10330581665,1457571922.52,-416.0,-14.0636722896
57,57,102,119,205,16,60,1,164.103210449,72.1719970703,1457571922.58,1457571922.6,-13172.0,-3750.0,7228.0,-45.0,16.0,-16.9243902439,0.106755018234,1457571922.63,-293.0,-16.0364269132
58,58,102,120,206,16,61,1,164.135421753,72.0240478516,1457571922.65,1457571922.67,-13172.0,-3750.0,7228.0,-45.0,16.0,-16.9243902439,0.106755018234,1457571922.63,-293.0,-16.0364269132
59,59,100,122,205,17,62,1,164.324523926,71.8273544312,1457571922.72,1457571922.74,-13148.0,-3062.0,7190.0,-33.0,12.0,-0.278048780488,0.0997271537781,1457571922.73,0.0,-16.8942020541
60,60,100,121,204,17,63,1,164.531448364,71.7867431641,1457571922.79,1457571922.81,-13124.0,-3252.0,7240.0,-28.0,21.0,-0.278048780488,0.10425901413,1457571922.83,-20.0,-16.9231911459
61,61,99,123,205,17,64,1,164.635971069,72.0215530396,1457571922.86,1457571922.89,-13228.0,-2966.0,7142.0,-24.0,18.0,-0.887804878049,0.101846933365,1457571922.93,-30.0,-16.9825604558
62,62,99,123,205,17,65,1,164.69770813,72.0945358276,1457571922.94,1457571922.97,-13228.0,-2966.0,7142.0,-24.0,18.0,-0.887804878049,0.101846933365,1457571922.93,-30.0,-16.9825604558
63,63,99,122,203,18,66,1,164.794021606,71.9412765503,1457571923.03,1457571923.07,-13122.0,-3290.0,7210.0,-30.0,15.0,-3.32682926829,0.103690862656,1457571923.04,-70.0,-17.201069981
64,64,103,120,209,14,67,1,164.976913452,71.4876174927,1457571923.14,1457571923.18,-13108.0,-2592.0,7252.0,-42.0,38.0,-10.4,0.101170063019,1457571923.14,-186.0,-17.8954420721
65,65,100,123,206,17,68,1,165.410827637,71.6538467407,1457571923.23,1457571923.26,-12980.0,-4838.0,7476.0,-45.0,5.0,-10.4,0.103981971741,1457571923.24,-266.0,-18.9768545782
66,66,103,122,208,17,69,1,165.961120605,71.5249099731,1457571923.33,1457571923.36,-12990.0,-3948.0,7210.0,-30.0,11.0,0.209756097561,0.104768037796,1457571923.34,-12.0,-19.5106605073
67,67,105,123,212,16,70,1,165.982833862,71.4627456665,1457571923.42,1457571923.45,-13072.0,-5152.0,7150.0,-25.0,9.0,15.3926829268,0.0984930992126,1457571923.44,237.0,-18.7422942199
68,68,102,121,206,17,71,1,165.816970825,71.7847213745,1457571923.5,1457571923.53,-13202.0,-2134.0,7066.0,9.0,22.0,41.4292682927,0.102593898773,1457571923.55,664.0,-15.8275014642
69,69,100,124,206,18,72,1,166.145614624,72.048789978,1457571923.58,1457571923.62,-13386.0,-2466.0,6990.0,8.0,10.0,43.3804878049,0.106066942215,1457571923.65,696.0,-11.3297457145
