faceBottom,faceLeft,faceRight,faceTop,frameIndex,isFrontFace,noseX,noseY,time,timestamp
124,134,223,35,3,1,179.0,93.0,1457569116.39,1457569116.59
118,131,224,25,4,1,178.085098267,86.1481323242,1457569116.63,1457569116.66
115,130,222,23,5,1,177.231918335,83.814491272,1457569116.7,1457569116.73
110,129,220,19,6,1,175.519668579,79.9595336914,1457569116.77,1457569116.8
108,128,217,19,7,1,173.416107178,77.1525802612,1457569116.85,1457569116.88
104,129,212,21,8,1,171.925933838,76.8841552734,1457569116.92,1457569116.95
104,130,210,24,9,1,171.309387207,77.440071106,1457569116.99,1457569117.02
104,129,209,24,10,1,169.946136475,78.4236450195,1457569117.07,1457569117.09
102,131,206,27,11,1,169.51789856,78.6623535156,1457569117.13,1457569117.15
102,132,207,27,12,1,169.855621338,78.5050888062,1457569117.2,1457569117.23
104,131,209,26,13,1,170.996047974,77.8266448975,1457569117.27,1457569117.29
105,132,213,24,14,1,171.894073486,76.6857147217,1457569117.34,1457569117.36
100,133,209,24,15,1,171.888366699,75.3735198975,1457569117.4,1457569117.42
99,134,209,24,16,1,171.639892578,74.7675247192,1457569117.47,1457569117.49
99,131,210,20,17,1,170.899414062,73.5896453857,1457569117.53,1457569117.55
99,130,210,19,18,1,170.549514771,73.0752868652,1457569117.6,1457569117.62
98,128,211,15,19,1,170.060470581,71.6968078613,1457569117.66,1457569117.69
96,127,207,16,20,1,169.597290039,69.4017486572,1457569117.73,1457569117.76
94,126,209,11,21,1,168.735702515,66.8520126343,1457569117.84,1457569117.87
92,125,209,8,22,1,168.089874268,64.8414916992,1457569117.91,1457569117.94
92,124,208,8,23,1,168.040374756,64.516784668,1457569117.98,1457569118.01
94,124,210,8,24,1,168.236923218,65.048210144,1457569118.05,1457569118.08
93,125,209,9,25,1,168.182785034,65.7306442261,1457569118.14,1457569118.18
100,124,210,14,26,1,168.024871826,70.890335083,1457569118.25,1457569118.29
104,127,209,22,27,1,168.285980225,76.1040496826,1457569118.36,1457569118.39
104,128,207,25,28,1,168.641448975,77.9409484863,1457569118.47,1457569118.51
103,130,207,26,29,1,168.79045105,77.8829498291,1457569118.57,1457569118.59
101,131,205,27,30,1,168.339935303,77.4552078247,1457569118.64,1457569118.66
103,129,206,26,31,1,168.220977783,77.3521652222,1457569118.71,1457569118.73
102,130,206,26,32,1,168.242752075,77.3588867188,1457569118.78,1457569118.8
101,131,205,27,33,1,168.442077637,77.354133606,1457569118.85,1457569118.87
102,130,205,27,34,1,168.546722412,77.353805542,1457569118.92,1457569118.94
102,131,206,27,35,1,168.818817139,77.1699371338,1457569118.99,1457569119.01
103,129,209,23,36,1,168.995300293,76.9510345459,1457569119.06,1457569119.09
105,129,210,24,37,1,169.04498291,76.7704238892,1457569119.14,1457569119.17
105,128,210,23,38,1,169.116912842,76.740737915,1457569119.23,1457569119.26
105,129,210,24,39,1,169.052703857,76.6912689209,1457569119.32,1457569119.35
104,129,210,23,40,1,168.951919556,76.4570617676,1457569119.41,1457569119.44
101,130,205,26,41,1,168.76751709,76.3192672729,1457569119.49,1457569119.51
103,130,209,24,42,1,168.780883789,76.3446044922,1457569119.56,1457569119.58
102,130,208,24,43,1,168.858505249,76.4322738647,1457569119.64,1457569119.68
104,128,209,23,44,1,168.910720825,76.4800262451,1457569119.75,1457569119.77
104,128,209,23,45,1,168.958023071,76.5184326172,1457569119.83,1457569119.87
102,130,208,24,46,1,169.0834198,76.6555709839,1457569119.93,1457569119.97
104,129,211,22,47,1,169.23135376,76.7566757202,1457569120.03,1457569120.06
105,128,212,21,48,1,169.263885498,76.6789932251,1457569120.12,1457569120.14
105,128,212,21,49,1,169.245849609,76.583732605,1457569120.22,1457569120.26
104,128,210,22,50,1,169.317871094,76.4180603027,1457569120.33,1457569120.36
104,128,210,22,51,1,169.302947998,76.4295272827,1457569120.43,1457569120.47
103,130,210,23,52,1,169.307296753,76.3485717773,1457569120.54,1457569120.56
104,128,210,22,53,1,169.392684937,76.5533370972,1457569120.64,1457569120.66
103,129,209,23,54,1,169.605026245,76.6161727905,1457569120.74,1457569120.78
103,129,209,23,55,1,169.70803833,76.5360717773,1457569120.84,1457569120.88
102,131,209,24,56,1,169.807891846,76.4605255127,1457569120.94,1457569120.97
104,130,211,23,57,1,169.824829102,76.5446853638,1457569121.04,1457569121.07
103,129,209,23,58,1,169.794174194,76.4539413452,1457569121.12,1457569121.14
104,129,210,23,59,1,169.702148438,76.4234771729,1457569121.18,1457569121.22
103,130,210,23,60,1,169.4090271,76.2794799805,1457569121.27,1457569121.31
105,129,211,23,61,1,169.128814697,76.2201690674,1457569121.37,1457569121.4
103,130,208,25,62,1,168.889816284,76.13256073,1457569121.46,1457569121.48
104,128,208,24,63,1,168.875335693,76.1375045776,1457569121.56,1457569121.6
103,129,208,24,64,1,168.703125,76.0485534668,1457569121.68,1457569121.71
103,129,208,24,65,1,168.56539917,75.95652771,1457569121.76,1457569121.78
103,128,208,23,66,1,168.585876465,75.9323348999,1457569121.83,1457569121.85
103,129,209,23,67,1,168.739700317,75.8840103149,1457569121.89,1457569121.92
102,128,208,22,68,1,168.770996094,75.8567810059,1457569121.97,1457569121.99
103,129,209,23,69,1,168.71282959,75.7669830322,1457569122.04,1457569122.07
101,130,208,23,70,1,168.645004272,75.8157958984,1457569122.11,1457569122.14
103,128,208,23,71,1,168.49911499,75.86769104,1457569122.18,1457569122.2
103,128,207,24,72,1,168.435974121,75.9180603027,1457569122.26,1457569122.28
101,129,205,25,73,1,168.337310791,75.8642578125,1457569122.32,1457569122.36
102,129,207,24,74,1,168.088439941,75.8673782349,1457569122.4,1457569122.43
101,129,207,23,75,1,167.964904785,75.8684082031,1457569122.48,1457569122.5
101,129,206,24,76,1,167.82635498,75.7874069214,1457569122.56,1457569122.59
101,130,206,25,77,1,167.740905762,75.7628631592,1457569122.65,1457569122.68
100,129,205,24,78,1,167.545547485,75.8313598633,1457569122.74,1457569122.78
98,131,202,27,79,1,167.342910767,75.7042160034,1457569122.84,1457569122.88
101,129,206,24,80,1,167.135345459,75.7385559082,1457569122.94,1457569122.96
101,128,204,25,81,1,167.040222168,75.7461166382,1457569123.0,1457569123.03
102,128,206,24,82,1,167.046707153,75.7375717163,1457569123.08,1457569123.1
103,128,207,24,83,1,167.030349731,75.7369155884,1457569123.16,1457569123.19
103,128,207,24,84,1,166.999816895,75.7107925415,1457569123.25,1457569123.29
102,128,205,25,85,1,166.914459229,75.8003768921,1457569123.34,1457569123.39
102,128,205,25,86,1,167.02204895,75.831237793,1457569123.45,1457569123.49
102,128,206,24,87,1,167.245513916,75.8332901001,1457569123.55,1457569123.59
102,129,206,25,88,1,167.281799316,75.8398208618,1457569123.64,1457569123.67
102,128,205,25,89,1,167.229629517,75.859161377,1457569123.72,1457569123.75
103,127,207,23,90,1,167.036102295,75.8794021606,1457569123.8,1457569123.82
103,127,206,24,91,1,166.88444519,75.8352355957,1457569123.86,1457569123.89
103,128,206,25,92,1,166.843566895,75.8283309937,1457569123.94,1457569123.96
103,127,206,24,93,1,166.648010254,75.8935165405,1457569124.02,1457569124.04
100,128,203,25,94,1,166.570892334,75.8714752197,1457569124.08,1457569124.11
102,126,204,24,95,1,166.377182007,76.0048294067,1457569124.16,1457569124.18
103,125,206,22,96,1,166.263534546,76.0179290771,1457569124.25,1457569124.29
100,127,203,24,97,1,166.183853149,75.9670257568,1457569124.35,1457569124.37
101,127,204,24,98,1,166.26184082,75.9220962524,1457569124.44,1457569124.47
103,126,206,23,99,1,166.26423645,75.9168319702,1457569124.55,1457569124.58
103,126,206,23,100,1,165.962768555,75.7353363037,1457569124.64,1457569124.67
102,126,205,23,101,1,165.891204834,75.613861084,1457569124.74,1457569124.76
102,126,205,23,102,1,165.999633789,75.4240188599,1457569124.82,1457569124.86
101,126,205,22,103,1,166.104248047,75.3747787476,1457569124.92,1457569124.95
99,128,202,25,104,1,166.136657715,75.2691116333,1457569124.99,1457569125.02
101,128,204,25,105,1,166.166900635,75.2065429688,1457569125.07,1457569125.09
99,127,204,22,106,1,166.360198975,74.9563140869,1457569125.14,1457569125.17
99,127,203,23,107,1,166.379119873,74.8915405273,1457569125.21,1457569125.24
98,128,203,23,108,1,166.3409729,74.8111495972,1457569125.29,1457569125.32
100,127,203,24,109,1,166.428833008,74.7643432617,1457569125.37,1457569125.39
98,128,202,24,110,1,166.433807373,74.6547317505,1457569125.44,1457569125.47
99,128,203,24,111,1,166.372283936,74.5736541748,1457569125.51,1457569125.54
97,128,202,23,112,1,166.280456543,74.5667877197,1457569125.59,1457569125.62
99,127,204,22,113,1,166.280136108,74.6777191162,1457569125.69,1457569125.71
99,127,203,23,114,1,166.274536133,74.6492538452,1457569125.77,1457569125.8
97,128,202,23,115,1,166.27935791,74.5212402344,1457569125.86,1457569125.88
99,130,206,23,116,1,166.862747192,74.3656005859,1457569125.93,1457569125.96
98,130,204,24,117,1,167.075805664,74.3182220459,1457569126.02,1457569126.06
100,129,207,22,118,1,167.557876587,74.097366333,1457569126.12,1457569126.16
100,129,207,22,119,1,167.56439209,73.8962554932,1457569126.22,1457569126.25
99,129,206,22,120,1,167.392242432,73.7375946045,1457569126.33,1457569126.37
99,129,207,21,121,1,167.281311035,73.4920425415,1457569126.43,1457569126.47
99,129,206,22,122,1,167.300018311,73.4222564697,1457569126.54,1457569126.58
99,129,206,22,123,1,167.11567688,73.4306488037,1457569126.62,1457569126.65
97,130,204,23,124,1,166.85635376,73.3968048096,1457569126.7,1457569126.73
97,130,203,24,125,1,166.886535645,73.4246826172,1457569126.77,1457569126.8
97,130,203,24,126,1,167.09437561,73.3284454346,1457569126.85,1457569126.87
96,130,203,23,127,1,167.13432312,73.3332519531,1457569126.92,1457569126.94
98,130,205,23,128,1,167.1459198,73.331451416,1457569127.0,1457569127.02
99,129,206,22,129,1,167.101776123,73.4313964844,1457569127.07,1457569127.1
98,130,205,23,130,1,167.022918701,73.4231948853,1457569127.14,1457569127.17
99,128,206,21,131,1,166.954406738,73.342376709,1457569127.22,1457569127.25
99,129,206,22,132,1,166.954681396,73.2921447754,1457569127.31,1457569127.34
99,128,205,22,133,1,166.961242676,73.4467391968,1457569127.41,1457569127.44
97,129,203,23,134,1,166.835571289,73.489402771,1457569127.51,1457569127.54
95,131,201,25,135,1,166.771820068,73.4029159546,1457569127.61,1457569127.64
96,129,202,23,136,1,166.789230347,73.4267578125,1457569127.7,1457569127.73
97,129,204,22,137,1,166.901367188,73.4580688477,1457569127.79,1457569127.82
97,129,204,22,138,1,167.002182007,73.3929290771,1457569127.87,1457569127.91
98,130,205,23,139,1,167.044006348,73.3935394287,1457569127.97,1457569128.01
99,129,206,22,140,1,167.034637451,73.3985519409,1457569128.06,1457569128.09
100,128,206,22,141,1,166.868606567,73.2157287598,1457569128.15,1457569128.17
96,130,202,24,142,1,166.840621948,73.1756973267,1457569128.22,1457569128.25
98,129,205,22,143,1,166.818099976,73.1160202026,1457569128.29,1457569128.31
96,130,203,23,144,1,166.693527222,73.0483169556,1457569128.38,1457569128.42
97,128,203,22,145,1,166.297988892,73.1081771851,1457569128.48,1457569128.51
99,127,204,22,146,1,166.043457031,73.1282196045,1457569128.57,1457569128.6
100,126,205,21,147,1,165.961074829,73.1741790771,1457569128.68,1457569128.7
98,128,203,23,148,1,165.912887573,73.2149887085,1457569128.78,1457569128.81
99,127,204,22,149,1,165.851165771,73.0951156616,1457569128.86,1457569128.89
99,127,205,21,150,1,165.866729736,73.0894622803,1457569128.97,1457569128.99
98,127,203,22,151,1,165.887695312,73.209854126,1457569129.04,1457569129.06
97,129,201,25,152,1,165.830352783,73.2609100342,1457569129.12,1457569129.16
97,128,202,23,153,1,165.773071289,73.1889038086,1457569129.22,1457569129.26
97,129,202,24,154,1,165.717132568,73.0970306396,1457569129.32,1457569129.35
98,127,203,22,155,1,165.891159058,73.1065063477,1457569129.43,1457569129.45
97,127,201,23,156,1,165.933914185,72.9958496094,1457569129.51,1457569129.53
99,127,205,21,157,1,165.982711792,72.8527069092,1457569129.58,1457569129.6
98,128,204,22,158,1,166.239425659,72.781539917,1457569129.66,1457569129.68
97,128,203,22,159,1,166.640182495,72.7440032959,1457569129.73,1457569129.76
96,131,203,24,160,1,167.08833313,72.6910018921,1457569129.81,1457569129.85
97,130,205,22,161,1,167.571563721,72.5320053101,1457569129.92,1457569129.95
98,129,207,20,162,1,168.127807617,72.3487625122,1457569130.01,1457569130.04
100,128,207,21,163,1,168.737884521,72.2695236206,1457569130.11,1457569130.14
99,130,208,21,164,1,169.016067505,72.2219924927,1457569130.21,1457569130.24
98,131,206,23,165,1,169.243499756,72.2160186768,1457569130.31,1457569130.34
98,130,207,21,166,1,169.125015259,72.2719421387,1457569130.44,1457569130.47
97,132,206,23,167,1,168.982559204,72.1703414917,1457569130.54,1457569130.58
97,132,206,23,168,1,169.013336182,72.0824279785,1457569130.64,1457569130.67
97,132,206,23,169,1,169.00402832,72.1797866821,1457569130.73,1457569130.75
98,130,207,21,170,1,168.890548706,72.0365753174,1457569130.81,1457569130.85
96,130,205,21,171,1,168.770431519,71.7974700928,1457569130.96,1457569131.0
96,131,206,21,172,1,168.993988037,71.6760177612,1457569131.06,1457569131.08
97,132,206,23,173,1,169.090560913,71.6625366211,1457569131.17,1457569131.19
95,134,206,23,174,1,169.60874939,71.4728317261,1457569131.25,1457569131.27
96,132,206,22,175,1,169.759231567,71.5305862427,1457569131.35,1457569131.38
94,134,205,23,176,1,170.190246582,71.6206588745,1457569131.44,1457569131.46
95,133,206,22,177,1,170.660095215,71.6074676514,1457569131.52,1457569131.55
98,132,211,19,178,1,171.220932007,71.4301223755,1457569131.61,1457569131.66
95,135,207,23,179,1,171.959579468,71.3290557861,1457569131.71,1457569131.76
94,136,208,22,180,1,172.463317871,71.2399978638,1457569131.82,1457569131.85
95,136,211,20,181,1,172.843887329,71.1889877319,1457569131.89,1457569131.92
95,136,211,20,182,1,173.039382935,71.0929107666,1457569131.97,1457569131.99
96,135,212,19,183,1,173.13432312,70.9101409912,1457569132.04,1457569132.07
96,135,212,19,184,1,173.120544434,70.9097137451,1457569132.11,1457569132.15
97,133,210,20,185,1,172.729156494,70.6488342285,1457569132.19,1457569132.21
96,134,210,20,186,1,172.473434448,70.5494842529,1457569132.26,1457569132.29
93,135,207,21,187,1,172.135528564,70.5783157349,1457569132.33,1457569132.36
