faceBottom,faceLeft,faceRight,faceTop,frameIndex,isFrontFace,noseX,noseY,time,timestamp
102,129,202,29,17,1,164.0,73.3333358765,1457569555.23,1457569556.39
101,130,200,31,18,1,164.505050659,73.1129837036,1457569556.44,1457569556.47
100,132,200,32,19,1,165.026245117,73.3907165527,1457569556.52,1457569556.54
101,132,200,33,20,1,165.478622437,74.0381088257,1457569556.58,1457569556.61
99,134,199,34,21,1,165.618057251,74.4462814331,1457569556.65,1457569556.67
102,133,203,32,22,1,165.785461426,74.4778060913,1457569556.72,1457569556.74
100,133,201,32,23,1,165.935714722,74.1447753906,1457569556.78,1457569556.81
100,134,202,32,24,1,166.39781189,73.71875,1457569556.85,1457569556.88
98,136,201,33,25,1,166.661560059,73.5088195801,1457569556.92,1457569556.94
98,135,201,32,26,1,166.776229858,73.5477371216,1457569556.98,1457569557.01
104,132,205,31,27,1,166.640731812,73.8818054199,1457569557.05,1457569557.07
100,133,201,32,28,1,166.455276489,74.1856765747,1457569557.12,1457569557.14
102,132,202,32,29,1,165.977340698,74.6449508667,1457569557.19,1457569557.21
103,131,203,31,30,1,165.799743652,74.7166824341,1457569557.26,1457569557.28
103,133,203,33,31,1,165.497055054,74.6684799194,1457569557.32,1457569557.35
103,132,202,33,32,1,165.258560181,74.8196029663,1457569557.39,1457569557.41
104,132,202,34,33,1,165.197036743,75.0423660278,1457569557.45,1457569557.48
102,132,200,34,34,1,165.046981812,75.35572052,1457569557.53,1457569557.57
103,132,202,33,35,1,165.080795288,75.3677368164,1457569557.63,1457569557.67
104,132,202,34,36,1,165.296020508,75.2087173462,1457569557.73,1457569557.77
102,132,201,33,37,1,165.534362793,75.2598342896,1457569557.83,1457569557.85
103,132,202,33,38,1,165.763244629,75.255531311,1457569557.9,1457569557.93
105,130,204,31,39,1,165.839096069,75.0985336304,1457569557.97,1457569558.0
103,131,203,31,40,1,165.872390747,74.8944778442,1457569558.04,1457569558.06
105,130,204,31,41,1,165.756286621,74.8129043579,1457569558.12,1457569558.14
103,131,203,31,42,1,165.609634399,74.8183364868,1457569558.19,1457569558.22
103,131,202,32,43,1,165.383911133,74.6990509033,1457569558.26,1457569558.29
102,133,201,34,44,1,165.300292969,74.6973800659,1457569558.33,1457569558.36
103,131,201,33,45,1,165.391983032,74.788848877,1457569558.41,1457569558.43
101,132,200,33,46,1,165.362731934,74.9876022339,1457569558.48,1457569558.5
-1,-1,-1,-1,47,0,165.211227417,75.1549606323,1457569558.55,1457569558.57
102,131,199,34,48,1,165.21875,75.2316207886,1457569558.62,1457569558.64
103,131,201,33,49,1,165.281661987,75.5725326538,1457569558.69,1457569558.72
102,132,200,34,50,1,165.213684082,75.6526870728,1457569558.76,1457569558.79
105,131,204,32,51,1,165.342330933,75.5382919312,1457569558.84,1457569558.86
102,133,201,34,52,1,165.721939087,75.2677078247,1457569558.92,1457569558.94
103,132,202,33,53,1,166.272171021,75.2497634888,1457569558.98,1457569559.0
101,134,199,36,54,1,166.419204712,75.3731231689,1457569559.05,1457569559.08
104,133,202,35,55,1,166.437667847,75.6517944336,1457569559.14,1457569559.17
103,133,200,36,56,1,166.417007446,75.7082214355,1457569559.22,1457569559.25
101,133,199,35,57,1,166.265975952,75.4694747925,1457569559.3,1457569559.34
103,132,201,34,58,1,166.160720825,75.3068161011,1457569559.4,1457569559.44
102,134,201,35,59,1,165.957168579,75.2574157715,1457569559.51,1457569559.54
99,135,198,36,60,1,165.957778931,75.1934585571,1457569559.6,1457569559.63
101,133,200,34,61,1,166.141555786,75.1869430542,1457569559.69,1457569559.72
100,134,198,36,62,1,166.357528687,75.2006454468,1457569559.77,1457569559.79
98,136,196,38,63,1,166.591751099,75.2943344116,1457569559.84,1457569559.86
101,134,200,35,64,1,166.928100586,75.2164535522,1457569559.91,1457569559.93
97,137,195,39,65,1,167.09992981,75.2239303589,1457569559.99,1457569560.01
101,134,201,34,66,1,167.368591309,75.1880340576,1457569560.06,1457569560.09
