,faceBottom,faceLeft,faceRight,faceTop,frameIndex,isFrontFace,noseX,noseY,time,timestamp_x,ax,ay,az,gx,gy,gz,time_diff,timestamp_y,gz_raw,theta
0,102,129,202,29,17,1,164.0,73.3333358765,1457569555.23,1457569556.39,-13312.0,644.0,7464.0,-29.0,17.0,-0.156097560976,2.40332198143,1457569557.42,-18.0,-0.18757634977
1,101,130,200,31,18,1,164.505050659,73.1129837036,1457569556.44,1457569556.47,-13312.0,644.0,7464.0,-29.0,17.0,-0.156097560976,2.40332198143,1457569557.42,-18.0,-0.18757634977
2,100,132,200,32,19,1,165.026245117,73.3907165527,1457569556.52,1457569556.54,-13312.0,644.0,7464.0,-29.0,17.0,-0.156097560976,2.40332198143,1457569557.42,-18.0,-0.18757634977
3,101,132,200,33,20,1,165.478622437,74.0381088257,1457569556.58,1457569556.61,-13312.0,644.0,7464.0,-29.0,17.0,-0.156097560976,2.40332198143,1457569557.42,-18.0,-0.18757634977
4,99,134,199,34,21,1,165.618057251,74.4462814331,1457569556.65,1457569556.67,-13312.0,644.0,7464.0,-29.0,17.0,-0.156097560976,2.40332198143,1457569557.42,-18.0,-0.18757634977
5,102,133,203,32,22,1,165.785461426,74.4778060913,1457569556.72,1457569556.74,-13312.0,644.0,7464.0,-29.0,17.0,-0.156097560976,2.40332198143,1457569557.42,-18.0,-0.18757634977
6,100,133,201,32,23,1,165.935714722,74.1447753906,1457569556.78,1457569556.81,-13312.0,644.0,7464.0,-29.0,17.0,-0.156097560976,2.40332198143,1457569557.42,-18.0,-0.18757634977
7,100,134,202,32,24,1,166.39781189,73.71875,1457569556.85,1457569556.88,-13312.0,644.0,7464.0,-29.0,17.0,-0.156097560976,2.40332198143,1457569557.42,-18.0,-0.18757634977
8,98,136,201,33,25,1,166.661560059,73.5088195801,1457569556.92,1457569556.94,-13312.0,644.0,7464.0,-29.0,17.0,-0.156097560976,2.40332198143,1457569557.42,-18.0,-0.18757634977
9,98,135,201,32,26,1,166.776229858,73.5477371216,1457569556.98,1457569557.01,-13312.0,644.0,7464.0,-29.0,17.0,-0.156097560976,2.40332198143,1457569557.42,-18.0,-0.18757634977
10,104,132,205,31,27,1,166.640731812,73.8818054199,1457569557.05,1457569557.07,-13312.0,644.0,7464.0,-29.0,17.0,-0.156097560976,2.40332198143,1457569557.42,-18.0,-0.18757634977
11,100,133,201,32,28,1,166.455276489,74.1856765747,1457569557.12,1457569557.14,-13312.0,644.0,7464.0,-29.0,17.0,-0.156097560976,2.40332198143,1457569557.42,-18.0,-0.18757634977
12,102,132,202,32,29,1,165.977340698,74.6449508667,1457569557.19,1457569557.21,-13312.0,644.0,7464.0,-29.0,17.0,-0.156097560976,2.40332198143,1457569557.42,-18.0,-0.18757634977
13,103,131,203,31,30,1,165.799743652,74.7166824341,1457569557.26,1457569557.28,-13312.0,644.0,7464.0,-29.0,17.0,-0.156097560976,2.40332198143,1457569557.42,-18.0,-0.18757634977
14,103,133,203,33,31,1,165.497055054,74.6684799194,1457569557.32,1457569557.35,-13312.0,644.0,7464.0,-29.0,17.0,-0.156097560976,2.40332198143,1457569557.42,-18.0,-0.18757634977
15,103,132,202,33,32,1,165.258560181,74.8196029663,1457569557.39,1457569557.41,-13312.0,644.0,7464.0,-29.0,17.0,-0.156097560976,2.40332198143,1457569557.42,-18.0,-0.18757634977
16,104,132,202,34,33,1,165.197036743,75.0423660278,1457569557.45,1457569557.48,-13332.0,564.0,7372.0,-30.0,17.0,-0.156097560976,0.102401971817,1457569557.52,-18.0,-0.20356104781
