,faceBottom,faceLeft,faceRight,faceTop,frameIndex,isFrontFace,noseX,noseY,time,timestamp_x,ax,ay,az,gx,gy,gz,time_diff,timestamp_y,gz_raw,theta
0,-1,-1,-1,-1,6,0,166.333328247,68.6666641235,1457568649.07,1457568649.55,-13374.0,-750.0,7378.0,-32.0,18.0,0.0,2.40446615219,1457568651.26,-18.0,0.0
1,91,134,200,25,7,1,165.759536743,68.077507019,1457568649.61,1457568649.63,-13374.0,-750.0,7378.0,-32.0,18.0,0.0,2.40446615219,1457568651.26,-18.0,0.0
2,93,133,201,25,8,1,165.710037231,67.7689208984,1457568649.68,1457568649.71,-13374.0,-750.0,7378.0,-32.0,18.0,0.0,2.40446615219,1457568651.26,-18.0,0.0
3,90,134,200,24,9,1,166.067428589,67.164390564,1457568649.77,1457568649.8,-13374.0,-750.0,7378.0,-32.0,18.0,0.0,2.40446615219,1457568651.26,-18.0,0.0
4,91,133,202,22,10,1,166.217910767,67.1363372803,1457568649.87,1457568649.9,-13374.0,-750.0,7378.0,-32.0,18.0,0.0,2.40446615219,1457568651.26,-18.0,0.0
5,94,134,205,23,11,1,166.706130981,67.824546814,1457568649.95,1457568649.98,-13374.0,-750.0,7378.0,-32.0,18.0,0.0,2.40446615219,1457568651.26,-18.0,0.0
6,93,134,205,22,12,1,166.938934326,68.152381897,1457568650.02,1457568650.05,-13374.0,-750.0,7378.0,-32.0,18.0,0.0,2.40446615219,1457568651.26,-18.0,0.0
7,94,135,205,24,13,1,167.172805786,68.3816680908,1457568650.09,1457568650.11,-13374.0,-750.0,7378.0,-32.0,18.0,0.0,2.40446615219,1457568651.26,-18.0,0.0
8,93,135,204,24,14,1,167.326217651,68.4812088013,1457568650.15,1457568650.18,-13374.0,-750.0,7378.0,-32.0,18.0,0.0,2.40446615219,1457568651.26,-18.0,0.0
9,94,136,205,25,15,1,167.553588867,69.0134429932,1457568650.22,1457568650.24,-13374.0,-750.0,7378.0,-32.0,18.0,0.0,2.40446615219,1457568651.26,-18.0,0.0
10,93,135,201,27,16,1,167.670089722,69.3602218628,1457568650.29,1457568650.31,-13374.0,-750.0,7378.0,-32.0,18.0,0.0,2.40446615219,1457568651.26,-18.0,0.0
