,faceBottom,faceLeft,faceRight,faceTop,frameIndex,isFrontFace,noseX,noseY,time,timestamp_x,ax,ay,az,gx,gy,gz,time_diff,timestamp_y,gz_raw,theta
0,99,137,200,36,5,1,168.25,75.25,1457569588.89,1457569589.32,-13298.0,690.0,7456.0,-28.0,17.0,-0.0951219512195,2.40227007866,1457569591.07,-18.0,-0.114254308619
1,104,134,204,34,6,1,168.438156128,75.1719207764,1457569589.4,1457569589.43,-13298.0,690.0,7456.0,-28.0,17.0,-0.0951219512195,2.40227007866,1457569591.07,-18.0,-0.114254308619
2,105,133,205,33,7,1,168.502761841,75.3242416382,1457569589.53,1457569589.56,-13298.0,690.0,7456.0,-28.0,17.0,-0.0951219512195,2.40227007866,1457569591.07,-18.0,-0.114254308619
3,104,134,204,34,8,1,168.532318115,75.4031677246,1457569589.62,1457569589.64,-13298.0,690.0,7456.0,-28.0,17.0,-0.0951219512195,2.40227007866,1457569591.07,-18.0,-0.114254308619
4,104,134,204,34,9,1,168.562332153,75.4435882568,1457569589.69,1457569589.71,-13298.0,690.0,7456.0,-28.0,17.0,-0.0951219512195,2.40227007866,1457569591.07,-18.0,-0.114254308619
5,105,133,205,33,10,1,168.730407715,75.5120849609,1457569589.76,1457569589.78,-13298.0,690.0,7456.0,-28.0,17.0,-0.0951219512195,2.40227007866,1457569591.07,-18.0,-0.114254308619
6,103,137,204,36,11,1,168.960723877,75.613494873,1457569589.83,1457569589.86,-13298.0,690.0,7456.0,-28.0,17.0,-0.0951219512195,2.40227007866,1457569591.07,-18.0,-0.114254308619
7,103,137,204,36,12,1,169.214477539,75.7179031372,1457569589.9,1457569589.92,-13298.0,690.0,7456.0,-28.0,17.0,-0.0951219512195,2.40227007866,1457569591.07,-18.0,-0.114254308619
8,103,137,204,36,13,1,169.354263306,75.7332763672,1457569589.96,1457569589.99,-13298.0,690.0,7456.0,-28.0,17.0,-0.0951219512195,2.40227007866,1457569591.07,-18.0,-0.114254308619
9,99,138,201,36,14,1,169.663894653,75.7216873169,1457569590.03,1457569590.05,-13298.0,690.0,7456.0,-28.0,17.0,-0.0951219512195,2.40227007866,1457569591.07,-18.0,-0.114254308619
10,100,138,201,37,15,1,169.75479126,75.7378692627,1457569590.1,1457569590.12,-13298.0,690.0,7456.0,-28.0,17.0,-0.0951219512195,2.40227007866,1457569591.07,-18.0,-0.114254308619
11,101,138,202,37,16,1,169.816192627,75.7574005127,1457569590.17,1457569590.2,-13298.0,690.0,7456.0,-28.0,17.0,-0.0951219512195,2.40227007866,1457569591.07,-18.0,-0.114254308619
12,103,137,204,36,17,1,169.81590271,75.7773132324,1457569590.24,1457569590.26,-13298.0,690.0,7456.0,-28.0,17.0,-0.0951219512195,2.40227007866,1457569591.07,-18.0,-0.114254308619
13,100,138,201,37,18,1,169.744384766,75.7533416748,1457569590.3,1457569590.33,-13298.0,690.0,7456.0,-28.0,17.0,-0.0951219512195,2.40227007866,1457569591.07,-18.0,-0.114254308619
14,101,138,203,36,19,1,169.561599731,75.8893356323,1457569590.37,1457569590.39,-13298.0,690.0,7456.0,-28.0,17.0,-0.0951219512195,2.40227007866,1457569591.07,-18.0,-0.114254308619
15,105,134,206,33,20,1,169.291931152,75.938369751,1457569590.44,1457569590.46,-13298.0,690.0,7456.0,-28.0,17.0,-0.0951219512195,2.40227007866,1457569591.07,-18.0,-0.114254308619
16,101,137,201,37,21,1,168.783157349,76.0469207764,1457569590.51,1457569590.53,-13298.0,690.0,7456.0,-28.0,17.0,-0.0951219512195,2.40227007866,1457569591.07,-18.0,-0.114254308619
17,101,136,199,38,22,1,168.172592163,76.1445159912,1457569590.58,1457569590.6,-13298.0,690.0,7456.0,-28.0,17.0,-0.0951219512195,2.40227007866,1457569591.07,-18.0,-0.114254308619
