ax,ay,az,gx,gy,gz,time_diff,timestamp,gz_raw,theta
-12560.0,-4992.0,7372.0,-29.0,16.0,-0.0951219512195,2.40551590919,1457571358.38,-17.0,-0.114408683486
-12574.0,-4954.0,7324.0,-28.0,16.0,-0.460975609756,0.105929136276,1457571358.48,-23.0,-0.143862150646
-12602.0,-5152.0,7316.0,-32.0,19.0,-2.10731707317,0.103677988052,1457571358.59,-58.0,-0.276999859694
-12624.0,-4946.0,7414.0,-34.0,24.0,-2.59512195122,0.104299068451,1457571358.69,-50.0,-0.522229864539
-12290.0,-6156.0,7412.0,-53.0,10.0,-2.10731707317,0.102702856064,1457571358.79,-117.0,-0.763706823675
-12498.0,-5242.0,7426.0,-30.0,15.0,-0.0341463414634,0.100806951523,1457571358.89,-15.0,-0.871644022988
-12516.0,-5248.0,7282.0,-28.0,16.0,-0.0341463414634,0.103963136673,1457571359.0,-16.0,-0.875193983753
-12456.0,-5218.0,7310.0,-29.0,17.0,-0.0951219512195,0.103852033615,1457571359.1,-17.0,-0.881906371291
-12426.0,-5208.0,7318.0,-28.0,17.0,-0.0951219512195,0.101500988007,1457571359.2,-18.0,-0.891561343321
-12478.0,-5284.0,7352.0,-30.0,18.0,0.0878048780488,0.101811885834,1457571359.31,-14.0,-0.89193382583
-12292.0,-6916.0,7440.0,6.0,26.0,7.6487804878,0.102633953094,1457571359.41,110.0,-0.494915656055
-12684.0,-5054.0,7172.0,-20.0,26.0,10.5146341463,0.103422164917,1457571359.51,157.0,0.444334175819
-12636.0,-5312.0,7408.0,-19.0,18.0,13.9292682927,0.105784893036,1457571359.62,213.0,1.73723197827
-12828.0,-4644.0,7400.0,-6.0,17.0,22.343902439,0.0994329452515,1457571359.72,380.0,3.540606078
-13058.0,-2952.0,7284.0,-7.0,20.0,22.343902439,0.107341051102,1457571359.82,351.0,5.93902405152
-13068.0,-2858.0,7318.0,-16.0,15.0,16.2463414634,0.10095500946,1457571359.93,251.0,7.88696327064
-13104.0,-2346.0,7334.0,-24.0,16.0,5.45365853659,0.104510068893,1457571360.03,74.0,9.02089751813
-13200.0,-2778.0,7254.0,-28.0,16.0,5.45365853659,0.10951089859,1457571360.14,3.0,9.61813256508
-13118.0,-3332.0,7420.0,-22.0,6.0,15.3317073171,0.091961145401,1457571360.23,236.0,10.5738555908
-13222.0,-1344.0,7340.0,-7.0,14.0,15.3317073171,0.109530925751,1457571360.34,339.0,12.2531516866
-13376.0,-1288.0,7322.0,-22.0,19.0,1.18536585366,0.0958580970764,1457571360.44,4.0,13.0447992883
-13152.0,-1614.0,7548.0,-28.0,13.0,0.0268292682927,0.105991840363,1457571360.54,-18.0,13.1090406842
