,Unnamed: 0,faceBottom,faceLeft,faceRight,faceTop,frameIndex,isFrontFace,noseX,noseY,time,timestamp_x,ax,ay,az,gx,gy,gz,time_diff,timestamp_y,gz_raw,theta
25,25,99,115,201,13,34,1,159.1693573,70.125038147,1457571952.67,1457571952.7,-13360.0,162.0,7326.0,-41.0,20.0,-7.16829268293,0.107347011566,1457571952.73,-133.0,-1.93733284386
26,26,99,115,201,13,35,1,159.186767578,70.0190963745,1457571952.74,1457571952.77,-13360.0,162.0,7326.0,-41.0,20.0,-7.16829268293,0.107347011566,1457571952.73,-133.0,-1.93733284386
27,27,99,116,202,13,36,1,159.538757324,69.8366470337,1457571952.81,1457571952.84,-13226.0,522.0,7446.0,-52.0,17.0,-18.143902439,0.101436138153,1457571952.83,-313.0,-3.22111850454
28,28,95,119,200,14,37,1,159.502426147,69.7488937378,1457571952.89,1457571952.91,-12922.0,-98.0,7346.0,-64.0,1.0,-40.3390243902,0.10383605957,1457571952.93,-677.0,-6.25743684158
29,29,96,117,199,14,38,1,159.503738403,69.6201553345,1457571952.96,1457571952.98,-12922.0,-98.0,7346.0,-64.0,1.0,-40.3390243902,0.10383605957,1457571952.93,-677.0,-6.25743684158
30,30,95,118,200,13,39,1,159.466079712,69.5317077637,1457571953.02,1457571953.05,-12692.0,-494.0,7708.0,-83.0,31.0,-77.412195122,0.104580879211,1457571953.04,-1285.0,-12.414699874
31,31,98,115,201,12,40,1,159.363052368,69.3328475952,1457571953.1,1457571953.13,-10880.0,-3708.0,7904.0,-152.0,-22.0,-116.009756098,0.102535963058,1457571953.14,-1918.0,-22.3310528965
32,32,95,117,199,13,41,1,159.377746582,69.2907943726,1457571953.17,1457571953.2,-9542.0,-8870.0,6830.0,-173.0,-39.0,-146.802439024,0.108639955521,1457571953.25,-2423.0,-36.6070054906
33,33,96,116,199,13,42,1,159.37928772,69.3153305054,1457571953.24,1457571953.28,-9542.0,-8870.0,6830.0,-173.0,-39.0,-146.802439024,0.108639955521,1457571953.25,-2423.0,-36.6070054906
34,34,97,116,200,13,43,1,159.225387573,69.1741867065,1457571953.33,1457571953.35,-9140.0,-12582.0,2636.0,-220.0,14.0,-161.802439024,0.101657152176,1457571953.35,-2669.0,-52.2929520156
35,35,96,118,200,14,44,1,158.780029297,69.0085754395,1457571953.42,1457571953.44,-3894.0,-14924.0,5042.0,-174.0,20.0,-161.802439024,0.100378990173,1457571953.45,-2719.0,-68.5345174525
36,36,-1,-1,-1,-1,45,0,158.220413208,68.9920883179,1457571953.5,1457571953.54,-1192.0,-17300.0,4910.0,-177.0,70.0,-157.351219512,0.103241920471,1457571953.56,-2596.0,-85.0095357688
37,37,92,120,196,16,46,1,157.35093689,68.8693161011,1457571953.59,1457571953.63,4038.0,-14696.0,7282.0,-147.0,36.0,-130.582926829,0.101511001587,1457571953.66,-2157.0,-99.6237775619
38,38,92,120,196,16,47,1,157.010238647,68.8974380493,1457571953.67,1457571953.69,4038.0,-14696.0,7282.0,-147.0,36.0,-130.582926829,0.101511001587,1457571953.66,-2157.0,-99.6237775619
39,39,96,115,197,14,48,1,155.837051392,69.2159729004,1457571953.75,1457571953.77,4170.0,-14604.0,5920.0,-49.0,14.0,-1.07073170732,0.0993020534515,1457571953.76,24.0,-106.16051688
40,40,96,114,196,14,49,1,155.328460693,69.251159668,1457571953.82,1457571953.85,3622.0,-14076.0,6202.0,-16.0,4.0,-0.156097560976,0.103411912918,1457571953.86,-33.0,-106.223951261
41,41,92,117,193,16,50,1,154.653549194,69.3307571411,1457571953.91,1457571953.94,3550.0,-14444.0,6332.0,-34.0,20.0,-0.217073170732,0.104820966721,1457571953.96,-18.0,-106.24350932
