faceBottom,faceLeft,faceRight,faceTop,frameIndex,isFrontFace,noseX,noseY,time,timestamp
-1,-1,-1,-1,16,0,155.25,63.75,1457567004.34,1457567005.46
-1,-1,-1,-1,17,0,156.051589966,62.9132461548,1457567005.53,1457567005.56
-1,-1,-1,-1,18,0,156.927627563,62.7101097107,1457567005.61,1457567005.63
-1,-1,-1,-1,19,0,157.198822021,62.637714386,1457567005.67,1457567005.69
-1,-1,-1,-1,20,0,157.291000366,62.5348930359,1457567005.74,1457567005.76
-1,-1,-1,-1,21,0,157.27645874,62.7785263062,1457567005.8,1457567005.82
-1,-1,-1,-1,22,0,157.035842896,62.8360977173,1457567005.86,1457567005.88
-1,-1,-1,-1,23,0,156.859771729,62.9580688477,1457567005.92,1457567005.94
-1,-1,-1,-1,24,0,156.813934326,63.0342292786,1457567005.99,1457567006.01
-1,-1,-1,-1,25,0,156.744995117,63.1768455505,1457567006.05,1457567006.07
-1,-1,-1,-1,26,0,156.682159424,63.2258033752,1457567006.14,1457567006.17
117,102,218,1,27,1,156.508468628,63.180847168,1457567006.23,1457567006.27
117,101,217,1,28,1,155.44921875,63.1458778381,1457567006.33,1457567006.37
118,100,216,2,29,1,154.987701416,63.2098655701,1457567006.43,1457567006.46
118,99,215,2,30,1,154.441848755,63.2105636597,1457567006.51,1457567006.54
118,100,216,2,31,1,154.198135376,63.2819595337,1457567006.58,1457567006.62
118,100,216,2,32,1,154.017745972,63.6151885986,1457567006.66,1457567006.69
118,100,216,2,33,1,153.97328186,63.6518096924,1457567006.74,1457567006.77
118,100,216,2,34,1,154.052246094,63.6129455566,1457567006.83,1457567006.86
118,100,216,2,35,1,154.250350952,63.4601974487,1457567006.9,1457567006.93
118,100,216,2,36,1,154.427276611,63.5080718994,1457567006.98,1457567007.01
117,101,217,1,37,1,154.65864563,63.6084442139,1457567007.06,1457567007.09
118,100,216,2,38,1,155.054931641,63.5293045044,1457567007.14,1457567007.18
118,100,216,2,39,1,155.352874756,63.3767623901,1457567007.23,1457567007.27
-1,-1,-1,-1,40,0,155.474365234,63.1620483398,1457567007.31,1457567007.34
118,100,216,2,41,1,155.367340088,63.4515075684,1457567007.4,1457567007.44
118,100,216,2,42,1,154.985839844,63.7272033691,1457567007.49,1457567007.54
118,100,216,2,43,1,154.679901123,63.8632049561,1457567007.59,1457567007.64
118,100,216,2,44,1,154.864425659,63.8237304688,1457567007.69,1457567007.72
117,101,217,1,45,1,154.788238525,63.2395401001,1457567007.77,1457567007.8
-1,-1,-1,-1,46,0,154.379974365,62.9556007385,1457567007.85,1457567007.87
-1,-1,-1,-1,47,0,153.91619873,62.8783874512,1457567007.91,1457567007.93
-1,-1,-1,-1,48,0,153.645050049,62.9567527771,1457567007.98,1457567008.0
-1,-1,-1,-1,49,0,153.607269287,62.8740234375,1457567008.05,1457567008.07
-1,-1,-1,-1,50,0,153.914169312,62.7440719604,1457567008.11,1457567008.13
-1,-1,-1,-1,51,0,154.16569519,62.657623291,1457567008.18,1457567008.2
-1,-1,-1,-1,52,0,154.078918457,62.729675293,1457567008.24,1457567008.27
-1,-1,-1,-1,53,0,153.787582397,62.8153190613,1457567008.32,1457567008.34
-1,-1,-1,-1,54,0,153.569259644,62.9257316589,1457567008.39,1457567008.41
-1,-1,-1,-1,55,0,153.413726807,62.9641265869,1457567008.47,1457567008.49
-1,-1,-1,-1,56,0,153.369781494,63.0016059875,1457567008.53,1457567008.55
-1,-1,-1,-1,57,0,153.528442383,63.1227035522,1457567008.6,1457567008.62
-1,-1,-1,-1,58,0,153.884765625,63.2079086304,1457567008.67,1457567008.69
-1,-1,-1,-1,59,0,154.116134644,63.2643280029,1457567008.74,1457567008.77
-1,-1,-1,-1,60,0,154.262695312,63.3121261597,1457567008.81,1457567008.83
117,101,217,1,61,1,154.485412598,63.5802307129,1457567008.89,1457567008.92
118,100,216,2,62,1,154.473602295,63.7482147217,1457567008.96,1457567008.99
118,100,216,2,63,1,154.480377197,63.7748832703,1457567009.04,1457567009.07
117,101,217,1,64,1,154.573791504,63.6034698486,1457567009.12,1457567009.15
-1,-1,-1,-1,65,0,154.761535645,63.2677764893,1457567009.2,1457567009.22
-1,-1,-1,-1,66,0,155.058105469,62.6581115723,1457567009.27,1457567009.3
-1,-1,-1,-1,67,0,156.13760376,59.8128814697,1457567009.34,1457567009.35
-1,-1,-1,-1,68,0,156.972869873,56.7087402344,1457567009.45,1457567009.48
-1,-1,-1,-1,69,0,158.69833374,51.7221450806,1457567009.54,1457567009.56
-1,-1,-1,-1,70,0,161.239013672,45.6145210266,1457567009.63,1457567009.65
-1,-1,-1,-1,71,0,163.41619873,39.6789703369,1457567009.7,1457567009.72
-1,-1,-1,-1,72,0,165.030899048,33.177192688,1457567009.76,1457567009.78
-1,-1,-1,-1,73,0,166.445922852,27.8861370087,1457567009.83,1457567009.85
-1,-1,-1,-1,74,0,169.121276855,27.3484725952,1457567009.9,1457567009.92
-1,-1,-1,-1,75,0,170.528747559,30.8323020935,1457567009.97,1457567009.99
-1,-1,-1,-1,76,0,171.133087158,35.5868263245,1457567010.04,1457567010.06
73,140,209,4,77,1,171.234069824,42.3323745728,1457567010.12,1457567010.14
78,138,209,7,78,1,170.788238525,47.4777297974,1457567010.18,1457567010.22
82,135,210,7,79,1,169.767776489,50.3799057007,1457567010.27,1457567010.32
82,133,208,7,80,1,168.192733765,50.4499511719,1457567010.37,1457567010.41
75,130,199,6,81,1,163.291488647,46.344581604,1457567010.47,1457567010.5
71,130,196,5,82,1,159.396896362,43.5914077759,1457567010.56,1457567010.58
-1,-1,-1,-1,83,0,150.254089355,30.4800224304,1457567010.63,1457567010.65
-1,-1,-1,-1,84,0,147.625518799,24.7943534851,1457567010.7,1457567010.72
-1,-1,-1,-1,85,0,146.393890381,24.9595832825,1457567010.76,1457567010.78
-1,-1,-1,-1,86,0,148.43145752,31.7542686462,1457567010.83,1457567010.85
69,124,188,5,87,1,155.365371704,43.3183364868,1457567010.89,1457567010.92
82,133,201,14,88,1,163.374938965,52.601436615,1457567010.97,1457567010.99
81,143,207,17,89,1,171.822647095,53.4577064514,1457567011.04,1457567011.07
77,151,215,13,90,1,179.80619812,48.6896324158,1457567011.11,1457567011.14
72,156,220,8,91,1,186.892181396,43.4121398926,1457567011.18,1457567011.21
68,164,224,8,92,1,192.856613159,41.2342910767,1457567011.28,1457567011.31
71,166,230,7,93,1,197.123748779,42.0154647827,1457567011.37,1457567011.4
74,171,234,11,94,1,201.398025513,45.8581466675,1457567011.48,1457567011.5
74,172,234,12,95,1,202.249069214,46.4655418396,1457567011.58,1457567011.61
75,169,234,10,96,1,201.44442749,47.2581939697,1457567011.68,1457567011.71
81,165,234,12,97,1,199.330276489,51.4520492554,1457567011.78,1457567011.81
86,161,237,10,98,1,198.750732422,53.843208313,1457567011.88,1457567011.92
90,162,241,11,99,1,201.224105835,55.3918228149,1457567011.99,1457567012.02
88,164,243,9,100,1,204.254821777,54.1297645569,1457567012.09,1457567012.12
87,169,250,6,101,1,211.737686157,51.2778015137,1457567012.17,1457567012.19
84,175,255,4,102,1,216.071014404,49.3171424866,1457567012.24,1457567012.26
82,183,259,6,103,1,220.818740845,46.8277511597,1457567012.31,1457567012.34
-1,-1,-1,-1,104,0,225.381286621,44.6601371765,1457567012.41,1457567012.43
-1,-1,-1,-1,105,0,234.03793335,41.2581253052,1457567012.49,1457567012.51
-1,-1,-1,-1,106,0,237.720733643,39.655620575,1457567012.57,1457567012.59
-1,-1,-1,-1,107,0,240.429718018,38.2271957397,1457567012.65,1457567012.68
-1,-1,-1,-1,108,0,242.005401611,37.1348800659,1457567012.73,1457567012.74
-1,-1,-1,-1,109,0,242.320281982,36.2602653503,1457567012.8,1457567012.82
-1,-1,-1,-1,110,0,241.299316406,35.1630706787,1457567012.86,1457567012.89
-1,-1,-1,-1,111,0,238.742263794,34.2114868164,1457567012.95,1457567012.97
-1,-1,-1,-1,112,0,229.219940186,32.4682655334,1457567013.02,1457567013.04
-1,-1,-1,-1,113,0,222.500244141,30.6168060303,1457567013.12,1457567013.14
-1,-1,-1,-1,114,0,214.878326416,27.7957763672,1457567013.2,1457567013.23
-1,-1,-1,-1,115,0,201.744338989,23.4388427734,1457567013.28,1457567013.31
-1,-1,-1,-1,116,0,197.163024902,23.9488945007,1457567013.37,1457567013.4
-1,-1,-1,-1,117,0,193.235717773,25.5421600342,1457567013.46,1457567013.48
-1,-1,-1,-1,118,0,189.692672729,27.4176025391,1457567013.53,1457567013.55
-1,-1,-1,-1,119,0,184.831893921,29.0748214722,1457567013.6,1457567013.62
-1,-1,-1,-1,120,0,183.029525757,29.8864364624,1457567013.67,1457567013.69
-1,-1,-1,-1,121,0,181.279006958,30.9367485046,1457567013.74,1457567013.75
-1,-1,-1,-1,122,0,179.588317871,32.2447242737,1457567013.8,1457567013.82
-1,-1,-1,-1,123,0,177.871887207,33.5897789001,1457567013.86,1457567013.88
-1,-1,-1,-1,124,0,176.099182129,34.452671051,1457567013.93,1457567013.96
-1,-1,-1,-1,125,0,174.430419922,35.1056632996,1457567014.02,1457567014.04
-1,-1,-1,-1,126,0,172.734786987,35.7290267944,1457567014.1,1457567014.12
-1,-1,-1,-1,127,0,170.870025635,36.1409721375,1457567014.17,1457567014.19
-1,-1,-1,-1,128,0,168.988128662,36.0527839661,1457567014.27,1457567014.29
-1,-1,-1,-1,129,0,164.699249268,35.9543380737,1457567014.35,1457567014.37
