ax,ay,az,gx,gy,gz,time_diff,timestamp,gz_raw,theta
-13332.0,-564.0,7386.0,-29.0,16.0,-0.0951219512195,2.40453195572,1457567006.55,-18.0,-0.114361885699
-13368.0,-550.0,7504.0,-29.0,17.0,-0.0951219512195,0.105935096741,1457567006.65,-17.0,-0.124438638803
-13298.0,-524.0,7394.0,-30.0,15.0,-0.0951219512195,0.101000070572,1457567006.75,-17.0,-0.13404596259
-13338.0,-506.0,7500.0,-30.0,17.0,-0.0951219512195,0.101608991623,1457567006.86,-18.0,-0.143711208134
-13344.0,-516.0,7296.0,-29.0,17.0,-0.156097560976,0.106312990189,1457567006.96,-17.0,-0.157065156902
-13340.0,-520.0,7426.0,-30.0,18.0,-0.156097560976,0.0980508327484,1457567007.06,-18.0,-0.172370652745
-13342.0,-474.0,7442.0,-29.0,17.0,-0.156097560976,0.106158018112,1457567007.17,-18.0,-0.188941660451
-13286.0,-580.0,7436.0,-29.0,17.0,-0.156097560976,0.104535102844,1457567007.27,-17.0,-0.205259335041
-13318.0,-490.0,7442.0,-29.0,16.0,-0.156097560976,0.103000879288,1457567007.37,-18.0,-0.221337521076
-13350.0,-532.0,7432.0,-29.0,17.0,-0.156097560976,0.100363016129,1457567007.47,-19.0,-0.237003943106
-13348.0,-570.0,7478.0,-29.0,17.0,-0.156097560976,0.101206064224,1457567007.58,-17.0,-0.252801962887
-13320.0,-532.0,7358.0,-29.0,16.0,-0.0951219512195,0.103317022324,1457567007.68,-18.0,-0.265779588862
-13316.0,-558.0,7420.0,-29.0,16.0,-0.0951219512195,0.106456041336,1457567007.79,-17.0,-0.275905895233
-13288.0,-596.0,7436.0,-30.0,16.0,-0.0951219512195,0.105618953705,1457567007.89,-17.0,-0.285952576195
-13316.0,-522.0,7428.0,-31.0,17.0,-0.0951219512195,0.100300073624,1457567007.99,-17.0,-0.295493314906
-13304.0,-518.0,7404.0,-29.0,17.0,-0.0951219512195,0.101905822754,1457567008.09,-17.0,-0.305186795607
-13284.0,-500.0,7456.0,-29.0,16.0,-0.156097560976,0.102603197098,1457567008.2,-18.0,-0.318074758169
-13330.0,-514.0,7430.0,-29.0,17.0,-0.156097560976,0.106817960739,1457567008.3,-18.0,-0.334748781309
-13340.0,-548.0,7430.0,-29.0,16.0,-0.156097560976,0.100811958313,1457567008.4,-18.0,-0.350485282119
-13334.0,-508.0,7412.0,-29.0,16.0,-0.156097560976,0.102416038513,1457567008.51,-18.0,-0.366472175935
-13316.0,-544.0,7480.0,-30.0,15.0,-0.0951219512195,0.103603839874,1457567008.61,-17.0,-0.379485828993
-13322.0,-594.0,7450.0,-28.0,16.0,-0.0951219512195,0.102409124374,1457567008.71,-17.0,-0.389227184726
-13358.0,-592.0,7506.0,-31.0,16.0,-0.156097560976,0.100538015366,1457567008.81,-18.0,-0.401855740315
-13288.0,-558.0,7406.0,-30.0,16.0,-0.156097560976,0.102383852005,1457567008.91,-18.0,-0.417837609896
-13288.0,-558.0,7458.0,-29.0,17.0,-0.156097560976,0.109044075012,1457567009.02,-18.0,-0.434859124044
-13348.0,-526.0,7456.0,-29.0,16.0,-0.0951219512195,0.100094079971,1457567009.12,-17.0,-0.447431917016
-13332.0,-522.0,7390.0,-31.0,17.0,-0.0951219512195,0.106184959412,1457567009.23,-17.0,-0.457532437545
-13274.0,-522.0,7436.0,-31.0,15.0,-0.156097560976,0.100358009338,1457567009.33,-18.0,-0.470138382621
-13348.0,-486.0,7386.0,-29.0,17.0,-0.217073170732,0.106153011322,1457567009.44,-19.0,-0.489944981075
-13288.0,-530.0,7410.0,-29.0,17.0,-0.217073170732,0.0987460613251,1457567009.54,-19.0,-0.511380101704
-13284.0,-562.0,7520.0,-29.0,17.0,-0.156097560976,0.10471701622,1457567009.64,-17.0,-0.530918764487
-13352.0,-522.0,7434.0,-29.0,17.0,-0.156097560976,0.102210998535,1457567009.74,-18.0,-0.546873652063
-13336.0,-540.0,7428.0,-28.0,16.0,-0.156097560976,0.102578878403,1457567009.84,-18.0,-0.562885964789
-13306.0,-568.0,7372.0,-30.0,17.0,-0.156097560976,0.10312795639,1457567009.95,-18.0,-0.57898398725
-13366.0,-490.0,7434.0,-29.0,17.0,-0.0951219512195,0.10344004631,1457567010.05,-16.0,-0.591977066238
-13378.0,-554.0,7390.0,-29.0,16.0,-0.0951219512195,0.100415945053,1457567010.15,-17.0,-0.601528826865
-13282.0,-542.0,7346.0,-29.0,16.0,-0.0951219512195,0.103965997696,1457567010.26,-17.0,-0.611418275426
-13298.0,-488.0,7388.0,-29.0,18.0,-0.0951219512195,0.105520963669,1457567010.36,-17.0,-0.621455635385
-13344.0,-512.0,7416.0,-29.0,18.0,-0.0951219512195,0.101714134216,1457567010.46,-17.0,-0.631130882298
-13344.0,-532.0,7450.0,-30.0,16.0,-0.156097560976,0.10361790657,1457567010.57,-18.0,-0.64414630227
-13342.0,-550.0,7400.0,-30.0,16.0,-0.156097560976,0.101293087006,1457567010.67,-18.0,-0.659957906095
-13320.0,-534.0,7348.0,-30.0,16.0,-0.156097560976,0.113795995712,1457567010.78,-17.0,-0.677721183474
-13296.0,-530.0,7480.0,-30.0,17.0,-0.156097560976,0.0932919979095,1457567010.88,-18.0,-0.692283836807
-13258.0,-540.0,7392.0,-30.0,16.0,-0.156097560976,0.104786872864,1457567010.98,-18.0,-0.708640812083
-13334.0,-566.0,7396.0,-29.0,18.0,-0.156097560976,0.101639032364,1457567011.08,-18.0,-0.724506417135
-13306.0,-550.0,7504.0,-30.0,16.0,-0.156097560976,0.102826118469,1457567011.18,-17.0,-0.740557323433
-13308.0,-538.0,7404.0,-29.0,16.0,-0.156097560976,0.10347700119,1457567011.29,-18.0,-0.756709830935
-13294.0,-590.0,7378.0,-30.0,16.0,-0.156097560976,0.103173971176,1457567011.39,-18.0,-0.772815036192
-13316.0,-532.0,7390.0,-30.0,16.0,-0.156097560976,0.113220930099,1457567011.5,-18.0,-0.790488547232
-13302.0,-522.0,7432.0,-30.0,16.0,-0.0951219512195,0.0932631492615,1457567011.6,-17.0,-0.802203308664
-13382.0,-544.0,7454.0,-29.0,16.0,-0.0951219512195,0.102567911148,1457567011.7,-17.0,-0.811959768505
-13316.0,-516.0,7478.0,-29.0,16.0,-0.156097560976,0.102505922318,1457567011.8,-18.0,-0.824835512405
-13336.0,-546.0,7424.0,-30.0,16.0,-0.156097560976,0.102536201477,1457567011.91,-18.0,-0.840841163368
-13332.0,-602.0,7424.0,-30.0,17.0,-0.156097560976,0.102308988571,1457567012.01,-18.0,-0.85681134695
-13372.0,-484.0,7382.0,-30.0,16.0,-0.0951219512195,0.103460788727,1457567012.11,-17.0,-0.869807031387
-13320.0,-458.0,7468.0,-29.0,17.0,-0.0951219512195,0.10697221756,1457567012.22,-17.0,-0.879982437448
-13314.0,-534.0,7348.0,-30.0,16.0,-0.156097560976,0.100625991821,1457567012.32,-18.0,-0.892622043738
-13304.0,-560.0,7432.0,-29.0,16.0,-0.156097560976,0.102510929108,1457567012.42,-18.0,-0.908623749745
-13350.0,-524.0,7430.0,-27.0,17.0,-0.156097560976,0.103473901749,1457567012.52,-17.0,-0.924775773432
-13278.0,-606.0,7460.0,-28.0,15.0,-0.0951219512195,0.103036165237,1457567012.63,-18.0,-0.937718121017
-13344.0,-514.0,7388.0,-30.0,16.0,-0.156097560976,0.100474834442,1457567012.73,-17.0,-0.950338740465
-13290.0,-608.0,7426.0,-29.0,17.0,-0.156097560976,0.10733795166,1457567012.84,-19.0,-0.967093932919
-13306.0,-564.0,7422.0,-30.0,16.0,-0.156097560976,0.101466178894,1457567012.94,-18.0,-0.982932555966
-13356.0,-580.0,7416.0,-30.0,15.0,-0.0951219512195,0.104671001434,1457567013.04,-17.0,-0.996080254927
-13308.0,-578.0,7470.0,-30.0,17.0,-0.0951219512195,0.0999619960785,1457567013.14,-17.0,-1.00558883504
-13336.0,-542.0,7408.0,-29.0,17.0,-0.156097560976,0.102391004562,1457567013.24,-18.0,-1.01845014415
-13294.0,-546.0,7518.0,-28.0,16.0,-0.156097560976,0.105034828186,1457567013.35,-18.0,-1.03484582465
-13320.0,-572.0,7364.0,-30.0,17.0,-0.156097560976,0.104068994522,1457567013.45,-19.0,-1.05109074087
-13286.0,-452.0,7482.0,-31.0,15.0,-0.156097560976,0.103574991226,1457567013.56,-17.0,-1.06725854438
-13320.0,-456.0,7452.0,-29.0,17.0,-0.0951219512195,0.105818033218,1457567013.66,-18.0,-1.08055032172
-13354.0,-492.0,7328.0,-29.0,17.0,-0.0951219512195,0.0978651046753,1457567013.76,-17.0,-1.08985944143
-13326.0,-512.0,7448.0,-29.0,18.0,-0.0951219512195,0.102416038513,1457567013.86,-16.0,-1.09960145485
-13376.0,-522.0,7422.0,-27.0,16.0,-0.156097560976,0.102977991104,1457567013.97,-18.0,-1.1125364952
-13330.0,-502.0,7382.0,-29.0,16.0,-0.156097560976,0.106467008591,1457567014.07,-18.0,-1.12915573556
-13278.0,-480.0,7490.0,-29.0,16.0,-0.156097560976,0.101640939713,1457567014.17,-17.0,-1.14502163835
-13374.0,-536.0,7350.0,-29.0,16.0,-0.0951219512195,0.104749917984,1457567014.28,-19.0,-1.15817925
-13308.0,-528.0,7388.0,-30.0,16.0,-0.0951219512195,0.1000020504,1457567014.38,-17.0,-1.16769164016
-13296.0,-532.0,7410.0,-29.0,16.0,-0.0951219512195,0.104697942734,1457567014.48,-17.0,-1.17765071276
