,faceBottom,faceLeft,faceRight,faceTop,frameIndex,isFrontFace,noseX,noseY,time,timestamp_x,ax,ay,az,gx,gy,gz,time_diff,timestamp_y,gz_raw,theta
0,-1,-1,-1,-1,10,0,171.0,75.0,1457572120.33,1457572121.11,-13392.0,632.0,7440.0,-44.0,59.0,-4.72926829268,0.00135207176208,1457572120.35,-182.0,-0.633760021663
1,98,132,202,28,11,1,169.888305664,72.8758468628,1457572121.19,1457572121.23,-13392.0,632.0,7440.0,-44.0,59.0,-4.72926829268,0.00135207176208,1457572120.35,-182.0,-0.633760021663
2,97,132,201,28,12,1,169.280075073,71.9783477783,1457572121.3,1457572121.34,-13392.0,632.0,7440.0,-44.0,59.0,-4.72926829268,0.00135207176208,1457572120.35,-182.0,-0.633760021663
3,97,129,203,23,13,1,168.4947052,71.1098175049,1457572121.41,1457572121.44,-13592.0,-150.0,7310.0,-28.0,17.0,-0.156097560976,2.14138102531,1457572122.49,-18.0,-5.86447489203
4,96,130,201,25,14,1,168.10055542,69.9798355103,1457572121.51,1457572121.55,-13592.0,-150.0,7310.0,-28.0,17.0,-0.156097560976,2.14138102531,1457572122.49,-18.0,-5.86447489203
5,93,130,199,24,15,1,167.667709351,69.1227340698,1457572121.62,1457572121.65,-13592.0,-150.0,7310.0,-28.0,17.0,-0.156097560976,2.14138102531,1457572122.49,-18.0,-5.86447489203
6,95,128,201,22,16,1,166.421829224,68.9864807129,1457572121.69,1457572121.71,-13592.0,-150.0,7310.0,-28.0,17.0,-0.156097560976,2.14138102531,1457572122.49,-18.0,-5.86447489203
7,95,127,200,22,17,1,166.043258667,69.0252456665,1457572121.75,1457572121.79,-13592.0,-150.0,7310.0,-28.0,17.0,-0.156097560976,2.14138102531,1457572122.49,-18.0,-5.86447489203
8,95,126,199,22,18,1,165.417129517,68.8939971924,1457572121.85,1457572121.88,-13592.0,-150.0,7310.0,-28.0,17.0,-0.156097560976,2.14138102531,1457572122.49,-18.0,-5.86447489203
9,95,127,198,24,19,1,164.933166504,68.9219741821,1457572121.94,1457572121.98,-13592.0,-150.0,7310.0,-28.0,17.0,-0.156097560976,2.14138102531,1457572122.49,-18.0,-5.86447489203
10,97,124,200,21,20,1,164.743591309,69.4785995483,1457572122.04,1457572122.08,-13592.0,-150.0,7310.0,-28.0,17.0,-0.156097560976,2.14138102531,1457572122.49,-18.0,-5.86447489203
11,97,124,200,21,21,1,164.724273682,69.9762115479,1457572122.14,1457572122.17,-13592.0,-150.0,7310.0,-28.0,17.0,-0.156097560976,2.14138102531,1457572122.49,-18.0,-5.86447489203
12,97,124,200,21,22,1,164.866424561,70.1073150635,1457572122.23,1457572122.26,-13592.0,-150.0,7310.0,-28.0,17.0,-0.156097560976,2.14138102531,1457572122.49,-18.0,-5.86447489203
