ax,ay,az,gx,gy,gz,time_diff,timestamp,gz_raw,theta
-12382.0,-5340.0,7378.0,-28.0,16.0,-0.156097560976,2.40722417831,1457566823.42,-18.0,-0.187880911478
-12402.0,-5436.0,7292.0,-29.0,17.0,-0.156097560976,0.102425813675,1457566823.52,-18.0,-0.203869331174
-12362.0,-5388.0,7310.0,-30.0,16.0,-0.156097560976,0.102658033371,1457566823.63,-17.0,-0.219893999798
-12382.0,-5302.0,7268.0,-30.0,17.0,-0.156097560976,0.102221012115,1457566823.73,-18.0,-0.235850450469
-12446.0,-5294.0,7338.0,-30.0,16.0,-0.156097560976,0.102211952209,1457566823.83,-18.0,-0.251805486912
-12406.0,-5342.0,7350.0,-29.0,16.0,-0.156097560976,0.103469133377,1457566823.94,-18.0,-0.267956766268
-12428.0,-5434.0,7292.0,-29.0,16.0,-0.156097560976,0.101796865463,1457566824.04,-18.0,-0.283847008682
-12596.0,-5510.0,7180.0,-26.0,19.0,-0.156097560976,0.111873149872,1457566824.15,-19.0,-0.301310134516
-12220.0,-5360.0,7486.0,-31.0,13.0,-0.0341463414634,0.098237991333,1457566824.25,-16.0,-0.310654723935
-12668.0,-5718.0,7296.0,-34.0,17.0,-0.0341463414634,0.101636886597,1457566824.35,-15.0,-0.31412525177
-12204.0,-5176.0,7550.0,-30.0,14.0,-0.217073170732,0.102077007294,1457566824.45,-19.0,-0.326947119759
-12316.0,-5202.0,7344.0,-29.0,14.0,-0.217073170732,0.104974031448,1457566824.56,-20.0,-0.34973416561
-12664.0,-5524.0,7072.0,-28.0,15.0,-0.156097560976,0.100589036942,1457566824.66,-16.0,-0.368502607869
-12400.0,-5440.0,7364.0,-30.0,17.0,-0.0341463414634,0.10511803627,1457566824.76,-18.0,-0.378501640587
-12138.0,-6182.0,7410.0,-70.0,-30.0,1.79512195122,0.103215932846,1457566824.86,14.0,-0.287621270447
-13132.0,-3318.0,6428.0,27.0,-30.0,40.087804878,0.101635932922,1457566824.97,642.0,1.84078390046
-12996.0,-5206.0,7034.0,65.0,-13.0,82.5268292683,0.105888128281,1457566825.07,1580.0,8.33250095524
-13432.0,4852.0,8954.0,67.0,50.0,82.5268292683,0.0990099906921,1457566825.17,1338.0,16.5034815529
-12826.0,726.0,7496.0,-35.0,17.0,-1.31463414634,0.102432012558,1457566825.27,-37.0,20.6628458482
-13288.0,614.0,7234.0,-56.0,-7.0,-1.31463414634,0.104671001434,1457566825.38,-262.0,20.5252417756
-13260.0,172.0,8448.0,-22.0,26.0,-0.156097560976,0.0997860431671,1457566825.48,-9.0,20.4518625268
-13334.0,-58.0,7216.0,-28.0,19.0,-0.156097560976,0.106734991074,1457566825.58,-18.0,20.435201455
-13250.0,-80.0,7572.0,-28.0,17.0,-0.278048780488,0.102136850357,1457566825.69,-20.0,20.4130302851
-13494.0,42.0,7212.0,-28.0,19.0,-0.278048780488,0.102290153503,1457566825.79,-20.0,20.3845886326
-13138.0,-152.0,7516.0,-28.0,16.0,-0.0951219512195,0.104030847549,1457566825.89,-16.0,20.3651779989
-13342.0,-26.0,7432.0,-30.0,18.0,-0.0951219512195,0.100698947906,1457566825.99,-17.0,20.3555993185
-13308.0,-62.0,7432.0,-29.0,17.0,-0.0951219512195,0.102958202362,1457566826.1,-17.0,20.3458057334
-13354.0,-44.0,7318.0,-30.0,19.0,0.0268292682927,0.10230588913,1457566826.2,-15.0,20.3423123616
-13114.0,-630.0,7646.0,-29.0,35.0,0.0878048780488,0.106481075287,1457566826.31,176.0,20.3484155451
-13348.0,246.0,7042.0,-28.0,22.0,0.0878048780488,0.102798938751,1457566826.41,-14.0,20.3574417934
-13210.0,120.0,7726.0,-23.0,23.0,0.0878048780488,0.10327911377,1457566826.51,-22.0,20.3665102034
-13440.0,320.0,7130.0,-28.0,23.0,-0.156097560976,0.101700782776,1457566826.61,-12.0,20.3630374938
-13354.0,246.0,7416.0,-29.0,12.0,0.0268292682927,0.103077173233,1457566826.72,-18.0,20.3563751887
-13298.0,186.0,7528.0,-30.0,15.0,-0.156097560976,0.101161956787,1457566826.82,-15.0,20.3498366719
-13304.0,140.0,7424.0,-30.0,17.0,-0.156097560976,0.106132030487,1457566826.92,-19.0,20.3332697208
-13344.0,126.0,7460.0,-29.0,18.0,-0.156097560976,0.102699041367,1457566827.03,-18.0,20.317238651
-13288.0,134.0,7492.0,-30.0,17.0,-0.156097560976,0.102285861969,1457566827.13,-17.0,20.3012720774
-13290.0,108.0,7454.0,-29.0,16.0,-0.156097560976,0.103523015976,1457566827.23,-18.0,20.2851123871
-13358.0,-6.0,7452.0,-29.0,16.0,-0.156097560976,0.100934028625,1457566827.33,-18.0,20.2693568314
-13334.0,102.0,7436.0,-29.0,17.0,-0.217073170732,0.104021072388,1457566827.44,-19.0,20.2499480216
-13304.0,152.0,7442.0,-29.0,16.0,-0.217073170732,0.104856967926,1457566827.54,-24.0,20.2271863871
-13328.0,124.0,7434.0,-30.0,17.0,-0.0951219512195,0.103586912155,1457566827.65,-15.0,20.2110167227
-13342.0,238.0,7384.0,-29.0,17.0,-0.0951219512195,0.102020025253,1457566827.75,-17.0,20.2013123788
-13326.0,170.0,7426.0,-30.0,20.0,-0.0951219512195,0.102359056473,1457566827.85,-17.0,20.1915757857
-13290.0,-70.0,7468.0,-33.0,15.0,-0.0951219512195,0.101834058762,1457566827.95,-19.0,20.1818891313
