,faceBottom,faceLeft,faceRight,faceTop,frameIndex,isFrontFace,noseX,noseY,time,timestamp_x,ax,ay,az,gx,gy,gz,time_diff,timestamp_y,gz_raw,theta
0,-1,-1,-1,-1,14,0,187.5,76.0,1457571603.19,1457571604.32,-13268.0,510.0,7438.0,-31.0,17.0,0.0,2.40299105644,1457571605.34,-18.0,0.0
1,101,148,224,25,15,1,188.331741333,75.0248565674,1457571604.39,1457571604.42,-13268.0,510.0,7438.0,-31.0,17.0,0.0,2.40299105644,1457571605.34,-18.0,0.0
2,103,147,227,23,16,1,188.68409729,74.944732666,1457571604.48,1457571604.52,-13268.0,510.0,7438.0,-31.0,17.0,0.0,2.40299105644,1457571605.34,-18.0,0.0
3,103,147,226,24,17,1,188.649185181,75.1167755127,1457571604.58,1457571604.61,-13268.0,510.0,7438.0,-31.0,17.0,0.0,2.40299105644,1457571605.34,-18.0,0.0
4,102,149,226,25,18,1,188.718322754,75.2990341187,1457571604.67,1457571604.71,-13268.0,510.0,7438.0,-31.0,17.0,0.0,2.40299105644,1457571605.34,-18.0,0.0
5,102,148,225,25,19,1,188.794464111,75.2953414917,1457571604.77,1457571604.8,-13268.0,510.0,7438.0,-31.0,17.0,0.0,2.40299105644,1457571605.34,-18.0,0.0
6,104,147,228,23,20,1,188.785339355,75.3202819824,1457571604.88,1457571604.91,-13268.0,510.0,7438.0,-31.0,17.0,0.0,2.40299105644,1457571605.34,-18.0,0.0
7,103,148,228,23,21,1,188.79095459,75.248085022,1457571604.97,1457571605.0,-13268.0,510.0,7438.0,-31.0,17.0,0.0,2.40299105644,1457571605.34,-18.0,0.0
8,102,148,226,24,22,1,188.625244141,75.1666488647,1457571605.04,1457571605.06,-13268.0,510.0,7438.0,-31.0,17.0,0.0,2.40299105644,1457571605.34,-18.0,0.0
9,102,148,224,26,23,1,188.251846313,75.2559051514,1457571605.1,1457571605.13,-13268.0,510.0,7438.0,-31.0,17.0,0.0,2.40299105644,1457571605.34,-18.0,0.0
10,101,148,224,25,24,1,187.78793335,75.3325805664,1457571605.21,1457571605.24,-13268.0,510.0,7438.0,-31.0,17.0,0.0,2.40299105644,1457571605.34,-18.0,0.0
