faceBottom,faceLeft,faceRight,faceTop,frameIndex,isFrontFace,noseX,noseY,time,timestamp
-1,-1,-1,-1,24,0,178.0,90.4000015259,1457568799.51,1457568801.01
110,147,211,46,25,1,177.763702393,91.1845397949,1457568801.06,1457568801.08
107,144,209,42,26,1,177.248306274,89.33253479,1457568801.12,1457568801.14
106,143,212,37,27,1,176.660858154,85.7219772339,1457568801.19,1457568801.21
104,144,213,35,28,1,176.562286377,83.3295516968,1457568801.25,1457568801.28
100,140,216,24,29,1,176.334182739,78.2979507446,1457568801.33,1457568801.35
100,139,215,24,30,1,175.756958008,78.1283187866,1457568801.39,1457568801.42
101,136,215,22,31,1,173.634078979,78.8260116577,1457568801.46,1457568801.49
103,134,214,23,32,1,177.687194824,74.6034088135,1457568801.53,1457568801.56
103,131,211,23,33,1,175.032897949,74.8998794556,1457568801.61,1457568801.63
103,129,211,21,34,1,173.675933838,75.0968170166,1457568801.67,1457568801.7
104,127,210,21,35,1,171.671844482,75.7815551758,1457568801.75,1457568801.78
105,127,209,23,36,1,170.845367432,76.5075531006,1457568801.82,1457568801.85
103,129,207,25,37,1,171.04498291,77.0583724976,1457568801.9,1457568801.93
104,128,207,25,38,1,171.640518188,77.2844085693,1457568801.98,1457568802.01
104,128,207,25,39,1,172.008636475,77.3248062134,1457568802.06,1457568802.09
105,128,210,23,40,1,172.542755127,76.930770874,1457568802.13,1457568802.16
105,128,209,24,41,1,172.482040405,76.7036819458,1457568802.2,1457568802.23
107,125,211,21,42,1,172.13192749,77.367477417,1457568802.28,1457568802.31
107,125,211,21,43,1,173.243408203,77.6217956543,1457568802.36,1457568802.39
108,127,216,19,44,1,176.090118408,75.5878448486,1457568802.43,1457568802.46
107,126,220,13,45,1,178.234771729,74.1017684937,1457568802.5,1457568802.53
102,132,221,13,46,1,182.650115967,71.2969512939,1457568802.58,1457568802.61
99,134,223,10,47,1,185.794052124,69.2144851685,1457568802.65,1457568802.69
-1,-1,-1,-1,48,0,186.128540039,69.9880523682,1457568802.73,1457568802.75
103,134,223,14,49,1,185.113433838,70.90574646,1457568802.82,1457568802.85
105,129,218,16,50,1,180.558288574,71.4640197754,1457568802.91,1457568802.94
105,128,213,20,51,1,177.547119141,72.2732772827,1457568803.01,1457568803.04
103,128,207,24,52,1,173.11428833,73.0687866211,1457568803.11,1457568803.14
102,125,203,24,53,1,169.888565063,72.2439880371,1457568803.21,1457568803.24
98,123,198,23,54,1,166.202285767,71.9082260132,1457568803.31,1457568803.34
101,118,197,22,55,1,161.69581604,71.7611846924,1457568803.41,1457568803.44
97,118,191,24,56,1,160.18421936,71.35572052,1457568803.49,1457568803.51
98,116,192,22,57,1,159.328536987,71.3003311157,1457568803.56,1457568803.58
100,115,193,22,58,1,159.045379639,71.6698303223,1457568803.63,1457568803.66
101,115,193,23,59,1,159.1015625,72.5559692383,1457568803.71,1457568803.73
100,117,192,25,60,1,159.38482666,73.3934249878,1457568803.78,1457568803.81
103,116,196,23,61,1,159.698394775,73.6174240112,1457568803.86,1457568803.89
103,116,197,22,62,1,160.120346069,73.7411193848,1457568803.94,1457568803.97
104,116,198,22,63,1,160.768798828,73.8709945679,1457568804.02,1457568804.04
102,117,196,23,64,1,161.197845459,73.8739776611,1457568804.09,1457568804.12
102,120,197,25,65,1,162.305953979,73.7573699951,1457568804.17,1457568804.19
102,119,198,23,66,1,162.441009521,73.6803741455,1457568804.25,1457568804.27
102,120,197,25,67,1,162.426254272,73.4629592896,1457568804.32,1457568804.35
100,120,195,25,68,1,162.30657959,73.4520111084,1457568804.39,1457568804.42
101,119,196,24,69,1,162.315719604,73.5174789429,1457568804.47,1457568804.49
102,119,197,24,70,1,162.542175293,73.6618041992,1457568804.54,1457568804.57
100,121,196,25,71,1,162.645568848,73.7080612183,1457568804.62,1457568804.64
101,120,197,24,72,1,162.714492798,73.8208465576,1457568804.69,1457568804.71
102,119,199,22,73,1,162.563201904,73.903793335,1457568804.76,1457568804.79
101,119,195,25,74,1,162.295806885,74.0437469482,1457568804.84,1457568804.86
102,119,196,25,75,1,162.202987671,74.0473098755,1457568804.91,1457568804.94
102,119,197,24,76,1,161.800323486,74.1164245605,1457568804.99,1457568805.01
102,118,196,24,77,1,161.385238647,74.0927276611,1457568805.07,1457568805.1
104,116,197,23,78,1,160.985809326,74.1254501343,1457568805.15,1457568805.18
103,117,197,23,79,1,160.95149231,74.1193237305,1457568805.22,1457568805.26
103,118,197,24,80,1,161.042175293,74.1032409668,1457568805.31,1457568805.33
105,116,197,24,81,1,161.129760742,74.0785217285,1457568805.38,1457568805.41
104,118,198,24,82,1,161.474700928,74.2922515869,1457568805.46,1457568805.48
102,119,197,24,83,1,161.611297607,74.2950973511,1457568805.53,1457568805.56
102,120,196,26,84,1,162.053482056,74.0793151855,1457568805.61,1457568805.63
103,119,198,24,85,1,162.361541748,73.9154281616,1457568805.68,1457568805.71
103,120,198,25,86,1,162.502288818,73.9661178589,1457568805.75,1457568805.78
102,120,198,24,87,1,162.309082031,73.6675186157,1457568805.83,1457568805.85
102,118,198,22,88,1,161.919326782,73.2542114258,1457568805.9,1457568805.93
101,122,198,25,89,1,162.385574341,72.7729263306,1457568805.99,1457568806.02
101,123,199,25,90,1,163.036773682,72.7984619141,1457568806.07,1457568806.1
100,123,199,24,91,1,163.410522461,73.3127593994,1457568806.14,1457568806.17
101,122,200,23,92,1,163.298797607,73.3391342163,1457568806.22,1457568806.24
102,121,200,23,93,1,163.293670654,73.2424545288,1457568806.29,1457568806.31
100,122,198,24,94,1,163.494689941,73.1631622314,1457568806.36,1457568806.39
100,123,201,22,95,1,165.148101807,72.8805084229,1457568806.43,1457568806.46
99,129,203,25,96,1,171.12260437,72.3146209717,1457568806.51,1457568806.54
-1,-1,-1,-1,97,0,180.064666748,73.7014160156,1457568806.59,1457568806.61
-1,-1,-1,-1,98,0,186.485015869,74.8223114014,1457568806.66,1457568806.68
-1,-1,-1,-1,99,0,194.030975342,79.7861099243,1457568806.73,1457568806.75
-1,-1,-1,-1,100,0,199.00592041,81.4580688477,1457568806.8,1457568806.82
-1,-1,-1,-1,101,0,198.885131836,81.260559082,1457568806.88,1457568806.91
-1,-1,-1,-1,102,0,197.376434326,78.9896774292,1457568806.96,1457568806.99
-1,-1,-1,-1,103,0,195.707244873,77.0546264648,1457568807.05,1457568807.07
-1,-1,-1,-1,104,0,189.01499939,71.8962097168,1457568807.12,1457568807.14
-1,-1,-1,-1,105,0,186.830505371,70.3139572144,1457568807.19,1457568807.21
90,136,205,21,106,1,183.935134888,67.7453765869,1457568807.26,1457568807.28
96,124,200,20,112,1,160.0,65.0,1457568807.33,1457568807.69
93,127,197,23,113,1,160.170913696,65.1802139282,1457568807.76,1457568807.79
93,128,198,23,114,1,160.55229187,65.4180831909,1457568807.85,1457568807.88
94,127,198,23,115,1,160.936706543,65.7370986938,1457568807.96,1457568807.99
94,127,199,22,116,1,161.117248535,64.5659484863,1457568808.05,1457568808.07
91,128,196,23,117,1,160.886779785,62.9408149719,1457568808.15,1457568808.17
88,125,197,16,118,1,159.434402466,57.0649719238,1457568808.22,1457568808.24
86,126,195,17,119,1,158.877182007,55.7141304016,1457568808.29,1457568808.32
86,123,195,14,120,1,157.683898926,54.4707450867,1457568808.37,1457568808.39
86,123,195,14,121,1,157.368209839,54.5332794189,1457568808.44,1457568808.47
88,122,197,13,122,1,156.873519897,54.6534233093,1457568808.52,1457568808.54
89,120,196,13,123,1,156.70880127,54.7378578186,1457568808.6,1457568808.63
85,123,192,16,124,1,156.479110718,54.8048591614,1457568808.69,1457568808.72
86,122,194,14,125,1,156.449050903,55.0712928772,1457568808.79,1457568808.82
85,125,193,17,126,1,156.556900024,56.049823761,1457568808.89,1457568808.92
85,125,193,17,127,1,156.312057495,56.5950927734,1457568808.99,1457568809.01
85,125,192,18,128,1,155.724807739,57.149356842,1457568809.07,1457568809.1
86,125,193,18,129,1,155.231399536,58.02734375,1457568809.16,1457568809.19
87,124,191,20,130,1,154.964889526,59.2557182312,1457568809.25,1457568809.29
88,123,190,21,131,1,154.845870972,60.5363426208,1457568809.35,1457568809.39
91,119,192,18,132,1,154.888137817,60.9323883057,1457568809.45,1457568809.49
92,120,193,19,133,1,155.12487793,61.1377372742,1457568809.55,1457568809.59
90,123,192,21,134,1,155.291091919,61.6442756653,1457568809.65,1457568809.68
91,123,192,22,135,1,155.283126831,62.3307495117,1457568809.72,1457568809.75
91,122,191,22,136,1,155.305221558,63.0585823059,1457568809.8,1457568809.82
91,123,190,24,137,1,155.081039429,63.5902519226,1457568809.87,1457568809.89
94,121,193,22,138,1,155.078079224,64.46900177,1457568809.94,1457568809.97
95,122,194,23,139,1,155.362609863,64.8949584961,1457568810.02,1457568810.04
95,123,195,23,140,1,156.148391724,65.7952804565,1457568810.1,1457568810.12
97,122,197,22,141,1,156.835144043,66.6693954468,1457568810.17,1457568810.21
99,122,199,22,142,1,157.366516113,67.1219482422,1457568810.26,1457568810.28
96,123,196,23,143,1,157.626434326,67.5642547607,1457568810.34,1457568810.37
98,122,198,22,144,1,157.588729858,67.982383728,1457568810.42,1457568810.45
101,121,200,22,145,1,157.475128174,68.2571716309,1457568810.49,1457568810.51
100,122,198,24,146,1,157.4168396,68.267906189,1457568810.56,1457568810.58
100,122,198,24,147,1,157.316375732,68.062286377,1457568810.63,1457568810.66
100,121,199,22,148,1,157.239654541,68.026802063,1457568810.72,1457568810.75
99,122,198,23,149,1,157.009078979,67.8708114624,1457568810.8,1457568810.85
97,123,195,25,150,1,156.843093872,67.8440093994,1457568810.91,1457568810.94
97,123,195,25,151,1,156.881469727,67.8819656372,1457568811.0,1457568811.03
98,122,196,24,152,1,156.943588257,67.8009567261,1457568811.08,1457568811.1
97,123,196,24,153,1,157.022323608,67.7418670654,1457568811.15,1457568811.17
96,123,196,23,154,1,157.216827393,67.6385574341,1457568811.22,1457568811.24
96,123,196,23,155,1,157.630661011,67.4928436279,1457568811.29,1457568811.31
97,124,197,24,156,1,158.156143188,67.3686141968,1457568811.37,1457568811.4
96,124,196,24,157,1,158.560012817,67.167175293,1457568811.45,1457568811.47
97,125,198,24,158,1,158.646957397,67.0386352539,1457568811.52,1457568811.55
97,124,199,22,159,1,158.669067383,66.7987136841,1457568811.6,1457568811.63
97,124,198,23,160,1,158.538330078,66.6810150146,1457568811.68,1457568811.71
97,123,199,21,161,1,157.966751099,66.1397476196,1457568811.77,1457568811.8
96,124,198,22,162,1,157.852005005,66.0387954712,1457568811.84,1457568811.87
95,124,196,23,163,1,157.757797241,66.0634155273,1457568811.91,1457568811.93
96,123,198,21,164,1,157.695922852,66.0074539185,1457568811.99,1457568812.02
97,123,199,21,165,1,157.69631958,66.0670547485,1457568812.07,1457568812.09
98,123,199,22,166,1,157.754013062,66.1010131836,1457568812.14,1457568812.16
93,125,195,23,167,1,157.853683472,65.938659668,1457568812.22,1457568812.24
95,124,197,22,168,1,158.052383423,65.9116668701,1457568812.29,1457568812.32
