,faceBottom,faceLeft,faceRight,faceTop,frameIndex,isFrontFace,noseX,noseY,time,timestamp_x,ax,ay,az,gx,gy,gz,time_diff,timestamp_y,gz_raw,theta
0,98,144,210,32,5,1,176.0,74.6666641235,1457569872.39,1457569872.67,-12042.0,-6240.0,7314.0,-29.0,12.0,-0.4,2.40476703644,1457569874.57,-22.0,-0.480953407288
1,103,140,215,28,6,1,176.526855469,74.908996582,1457569872.73,1457569872.75,-12042.0,-6240.0,7314.0,-29.0,12.0,-0.4,2.40476703644,1457569874.57,-22.0,-0.480953407288
2,101,141,213,29,7,1,176.632858276,75.2431335449,1457569872.8,1457569872.83,-12042.0,-6240.0,7314.0,-29.0,12.0,-0.4,2.40476703644,1457569874.57,-22.0,-0.480953407288
3,100,141,212,29,8,1,176.468887329,75.2486343384,1457569872.87,1457569872.89,-12042.0,-6240.0,7314.0,-29.0,12.0,-0.4,2.40476703644,1457569874.57,-22.0,-0.480953407288
4,102,140,212,30,9,1,176.170974731,75.0687026978,1457569872.94,1457569872.96,-12042.0,-6240.0,7314.0,-29.0,12.0,-0.4,2.40476703644,1457569874.57,-22.0,-0.480953407288
5,99,143,210,32,10,1,176.315505981,75.0200195312,1457569873.0,1457569873.02,-12042.0,-6240.0,7314.0,-29.0,12.0,-0.4,2.40476703644,1457569874.57,-22.0,-0.480953407288
6,100,142,210,32,11,1,176.426635742,75.0716934204,1457569873.07,1457569873.09,-12042.0,-6240.0,7314.0,-29.0,12.0,-0.4,2.40476703644,1457569874.57,-22.0,-0.480953407288
7,100,142,211,31,12,1,176.478164673,75.0887832642,1457569873.14,1457569873.17,-12042.0,-6240.0,7314.0,-29.0,12.0,-0.4,2.40476703644,1457569874.57,-22.0,-0.480953407288
8,100,142,211,31,13,1,176.460678101,75.1034927368,1457569873.21,1457569873.23,-12042.0,-6240.0,7314.0,-29.0,12.0,-0.4,2.40476703644,1457569874.57,-22.0,-0.480953407288
9,99,143,211,31,14,1,176.53364563,75.1156997681,1457569873.28,1457569873.3,-12042.0,-6240.0,7314.0,-29.0,12.0,-0.4,2.40476703644,1457569874.57,-22.0,-0.480953407288
10,99,143,211,31,15,1,176.617324829,75.2100906372,1457569873.35,1457569873.37,-12042.0,-6240.0,7314.0,-29.0,12.0,-0.4,2.40476703644,1457569874.57,-22.0,-0.480953407288
11,101,141,213,29,16,1,176.645065308,75.3929977417,1457569873.42,1457569873.44,-12042.0,-6240.0,7314.0,-29.0,12.0,-0.4,2.40476703644,1457569874.57,-22.0,-0.480953407288
12,101,142,212,31,17,1,176.431335449,75.3666687012,1457569873.49,1457569873.51,-12042.0,-6240.0,7314.0,-29.0,12.0,-0.4,2.40476703644,1457569874.57,-22.0,-0.480953407288
13,99,141,210,30,18,1,176.166397095,75.3883972168,1457569873.55,1457569873.57,-12042.0,-6240.0,7314.0,-29.0,12.0,-0.4,2.40476703644,1457569874.57,-22.0,-0.480953407288
14,101,139,211,29,19,1,175.633041382,75.2096557617,1457569873.62,1457569873.64,-12042.0,-6240.0,7314.0,-29.0,12.0,-0.4,2.40476703644,1457569874.57,-22.0,-0.480953407288
15,101,140,211,30,20,1,175.476928711,75.222869873,1457569873.72,1457569873.75,-12042.0,-6240.0,7314.0,-29.0,12.0,-0.4,2.40476703644,1457569874.57,-22.0,-0.480953407288
16,100,140,210,30,21,1,175.079040527,75.2407302856,1457569873.79,1457569873.82,-12042.0,-6240.0,7314.0,-29.0,12.0,-0.4,2.40476703644,1457569874.57,-22.0,-0.480953407288
17,103,139,213,29,22,1,175.034179688,75.2553634644,1457569873.86,1457569873.88,-12042.0,-6240.0,7314.0,-29.0,12.0,-0.4,2.40476703644,1457569874.57,-22.0,-0.480953407288
18,102,138,212,28,23,1,175.010375977,75.241027832,1457569873.93,1457569873.95,-12042.0,-6240.0,7314.0,-29.0,12.0,-0.4,2.40476703644,1457569874.57,-22.0,-0.480953407288
19,100,140,210,30,24,1,174.878494263,75.1566772461,1457569873.99,1457569874.02,-12042.0,-6240.0,7314.0,-29.0,12.0,-0.4,2.40476703644,1457569874.57,-22.0,-0.480953407288
20,100,139,210,29,25,1,174.624633789,75.0569992065,1457569874.06,1457569874.09,-12042.0,-6240.0,7314.0,-29.0,12.0,-0.4,2.40476703644,1457569874.57,-22.0,-0.480953407288
21,98,141,208,31,26,1,174.635620117,74.9026260376,1457569874.13,1457569874.15,-12042.0,-6240.0,7314.0,-29.0,12.0,-0.4,2.40476703644,1457569874.57,-22.0,-0.480953407288
22,100,140,210,30,27,1,174.899429321,74.8727340698,1457569874.2,1457569874.23,-12042.0,-6240.0,7314.0,-29.0,12.0,-0.4,2.40476703644,1457569874.57,-22.0,-0.480953407288
23,100,140,210,30,28,1,175.570877075,74.8315200806,1457569874.27,1457569874.29,-12042.0,-6240.0,7314.0,-29.0,12.0,-0.4,2.40476703644,1457569874.57,-22.0,-0.480953407288
24,99,141,210,30,29,1,175.949874878,74.79322052,1457569874.34,1457569874.36,-12042.0,-6240.0,7314.0,-29.0,12.0,-0.4,2.40476703644,1457569874.57,-22.0,-0.480953407288
25,97,145,209,33,30,1,176.568969727,74.7650375366,1457569874.4,1457569874.42,-12042.0,-6240.0,7314.0,-29.0,12.0,-0.4,2.40476703644,1457569874.57,-22.0,-0.480953407288
26,102,141,216,27,31,1,176.790512085,74.7083969116,1457569874.47,1457569874.49,-12042.0,-6240.0,7314.0,-29.0,12.0,-0.4,2.40476703644,1457569874.57,-22.0,-0.480953407288
27,102,141,215,28,32,1,176.965820312,74.6428833008,1457569874.54,1457569874.56,-12042.0,-6240.0,7314.0,-29.0,12.0,-0.4,2.40476703644,1457569874.57,-22.0,-0.480953407288
28,101,142,215,28,33,1,176.966018677,74.6219787598,1457569874.6,1457569874.63,-12044.0,-5878.0,7560.0,-31.0,16.0,-4.30243902439,0.103464841843,1457569874.68,-86.0,-0.724221962254
29,101,141,215,27,34,1,176.882369995,74.6104125977,1457569874.68,1457569874.7,-12044.0,-5878.0,7560.0,-31.0,16.0,-4.30243902439,0.103464841843,1457569874.68,-86.0,-0.724221962254
30,100,142,214,28,35,1,176.553695679,74.5637130737,1457569874.75,1457569874.77,-11904.0,-6530.0,7398.0,-36.0,9.0,-4.30243902439,0.101432085037,1457569874.78,-159.0,-1.16062732324
31,100,141,214,27,36,1,176.298706055,74.4694137573,1457569874.82,1457569874.84,-11726.0,-6878.0,7516.0,-25.0,3.0,-8.75365853659,0.10507106781,1457569874.88,-30.0,-1.84653637933
32,101,140,214,27,37,1,175.836837769,74.5098724365,1457569874.89,1457569874.91,-11726.0,-6878.0,7516.0,-25.0,3.0,-8.75365853659,0.10507106781,1457569874.88,-30.0,-1.84653637933
33,102,139,213,28,38,1,175.537948608,74.5664520264,1457569874.96,1457569874.99,-11830.0,-5914.0,7368.0,-39.0,18.0,-10.7658536585,0.104028940201,1457569874.99,-192.0,-2.86183346277
34,103,139,215,27,39,1,175.135253906,74.6055984497,1457569875.06,1457569875.09,-11678.0,-7262.0,7360.0,-44.0,14.0,-10.7658536585,0.103172063828,1457569875.09,-233.0,-3.97256880359
35,98,141,208,31,40,1,174.6978302,74.5739822388,1457569875.17,1457569875.19,-11506.0,-7302.0,7332.0,-34.0,19.0,-5.76585365854,0.102744817734,1457569875.19,-110.0,-4.82184243115
36,97,141,208,30,41,1,173.854187012,74.416267395,1457569875.25,1457569875.28,-11520.0,-7662.0,7228.0,-30.0,12.0,-1.98536585366,0.100718975067,1457569875.29,-48.0,-5.21218987354
37,97,141,207,31,42,1,173.732223511,74.3809280396,1457569875.33,1457569875.36,-11520.0,-7436.0,7366.0,-30.0,15.0,-0.0341463414634,0.10216999054,1457569875.39,-15.0,-5.31535664448
38,98,141,207,32,43,1,173.523635864,74.4652633667,1457569875.4,1457569875.42,-11520.0,-7436.0,7366.0,-30.0,15.0,-0.0341463414634,0.10216999054,1457569875.39,-15.0,-5.31535664448
39,98,140,208,30,44,1,173.458175659,74.5488815308,1457569875.47,1457569875.49,-11506.0,-7276.0,7366.0,-29.0,16.0,-0.0341463414634,0.107553005219,1457569875.5,-16.0,-5.31902918612
40,98,140,207,31,45,1,173.308181763,74.4624633789,1457569875.53,1457569875.56,-11484.0,-7282.0,7300.0,-29.0,17.0,-0.0951219512195,0.101639032364,1457569875.6,-17.0,-5.32559853821
41,101,138,210,29,46,1,173.282714844,74.3469619751,1457569875.61,1457569875.63,-11484.0,-7282.0,7300.0,-29.0,17.0,-0.0951219512195,0.101639032364,1457569875.6,-17.0,-5.32559853821
42,99,139,209,29,47,1,173.199661255,74.1196212769,1457569875.68,1457569875.71,-11430.0,-7364.0,7302.0,-28.0,16.0,-0.0951219512195,0.104199171066,1457569875.71,-18.0,-5.33551016668
43,98,139,207,30,48,1,173.150222778,74.0967102051,1457569875.76,1457569875.79,-11508.0,-7284.0,7336.0,-29.0,21.0,-0.0341463414634,0.103812932968,1457569875.81,-16.0,-5.34222002698
44,96,140,205,31,49,1,172.862258911,74.0555496216,1457569875.83,1457569875.85,-11508.0,-7284.0,7336.0,-29.0,21.0,-0.0341463414634,0.103812932968,1457569875.81,-16.0,-5.34222002698
45,97,139,205,31,50,1,172.816329956,74.0950393677,1457569875.9,1457569875.92,-11650.0,-7338.0,7172.0,-27.0,13.0,0.0268292682927,0.0995559692383,1457569875.91,-15.0,-5.34258425614
46,97,140,207,30,51,1,172.648193359,74.0619506836,1457569875.97,1457569876.0,-11516.0,-7290.0,7332.0,-28.0,16.0,0.0268292682927,0.101902008057,1457569876.01,-15.0,-5.33985029982
47,97,140,206,31,52,1,172.539260864,73.9498519897,1457569876.07,1457569876.11,-11430.0,-8374.0,7468.0,-20.0,10.0,10.9414634146,0.106159925461,1457569876.12,164.0,-4.757653733
48,96,140,204,32,53,1,172.363937378,73.7912063599,1457569876.18,1457569876.2,-11494.0,-7874.0,7296.0,-21.0,21.0,12.6487804878,0.102653026581,1457569876.22,192.0,-3.54684876582
49,98,140,205,33,54,1,172.272720337,73.9230880737,1457569876.28,1457569876.31,-11680.0,-6698.0,7358.0,-11.0,20.0,21.3073170732,0.102309942245,1457569876.32,334.0,-1.80982557564
50,98,139,206,31,55,1,172.17036438,74.0861282349,1457569876.37,1457569876.39,-12352.0,-5780.0,7020.0,-8.0,23.0,21.3073170732,0.102213144302,1457569876.43,334.0,0.368062299054
51,97,140,205,32,56,1,172.153488159,74.1566390991,1457569876.43,1457569876.45,-12352.0,-5780.0,7020.0,-8.0,23.0,21.3073170732,0.102213144302,1457569876.43,334.0,0.368062299054
52,97,140,205,32,57,1,172.225357056,74.2380599976,1457569876.51,1457569876.53,-12040.0,-6542.0,7626.0,1.0,21.0,29.6,0.102412939072,1457569876.53,470.0,2.97484627991
53,98,139,206,31,58,1,172.265151978,74.2444229126,1457569876.58,1457569876.6,-12178.0,-6236.0,7680.0,21.0,14.0,59.1731707317,0.102627038956,1457569876.63,955.0,7.53011010536
54,97,141,206,32,59,1,172.432327271,74.2581481934,1457569876.64,1457569876.67,-12178.0,-6236.0,7680.0,21.0,14.0,59.1731707317,0.102627038956,1457569876.63,955.0,7.53011010536
55,96,141,205,32,60,1,172.617050171,74.2578048706,1457569876.72,1457569876.74,-14296.0,560.0,6966.0,36.0,67.0,79.2341463415,0.102760076523,1457569876.73,1519.0,14.6414833522
56,97,140,205,32,61,1,172.715438843,74.2015762329,1457569876.81,1457569876.84,-13486.0,-296.0,8334.0,28.0,-10.0,79.2341463415,0.107760906219,1457569876.84,1284.0,23.1798267655
57,97,140,206,31,62,1,173.067504883,74.1114044189,1457569876.89,1457569876.92,-12702.0,1822.0,7738.0,20.0,45.0,41.1243902439,0.101110935211,1457569876.94,659.0,29.2646088629
58,97,141,207,31,63,1,173.73878479,73.9270553589,1457569876.98,1457569877.01,-13258.0,1736.0,7294.0,-7.0,22.0,36.612195122,0.102636098862,1457569877.05,340.0,33.2538987933
59,96,141,206,31,64,1,174.438491821,73.7527770996,1457569877.06,1457569877.1,-13258.0,1736.0,7294.0,-7.0,22.0,36.612195122,0.102636098862,1457569877.05,340.0,33.2538987933
