ax,ay,az,gx,gy,gz,time_diff,timestamp,gz_raw,theta
-12042.0,-6240.0,7314.0,-29.0,12.0,-0.4,2.40476703644,1457569874.57,-22.0,-0.480953407288
-12044.0,-5878.0,7560.0,-31.0,16.0,-4.30243902439,0.103464841843,1457569874.68,-86.0,-0.724221962254
-11904.0,-6530.0,7398.0,-36.0,9.0,-4.30243902439,0.101432085037,1457569874.78,-159.0,-1.16062732324
-11726.0,-6878.0,7516.0,-25.0,3.0,-8.75365853659,0.10507106781,1457569874.88,-30.0,-1.84653637933
-11830.0,-5914.0,7368.0,-39.0,18.0,-10.7658536585,0.104028940201,1457569874.99,-192.0,-2.86183346277
-11678.0,-7262.0,7360.0,-44.0,14.0,-10.7658536585,0.103172063828,1457569875.09,-233.0,-3.97256880359
-11506.0,-7302.0,7332.0,-34.0,19.0,-5.76585365854,0.102744817734,1457569875.19,-110.0,-4.82184243115
-11520.0,-7662.0,7228.0,-30.0,12.0,-1.98536585366,0.100718975067,1457569875.29,-48.0,-5.21218987354
-11520.0,-7436.0,7366.0,-30.0,15.0,-0.0341463414634,0.10216999054,1457569875.39,-15.0,-5.31535664448
-11506.0,-7276.0,7366.0,-29.0,16.0,-0.0341463414634,0.107553005219,1457569875.5,-16.0,-5.31902918612
-11484.0,-7282.0,7300.0,-29.0,17.0,-0.0951219512195,0.101639032364,1457569875.6,-17.0,-5.32559853821
-11430.0,-7364.0,7302.0,-28.0,16.0,-0.0951219512195,0.104199171066,1457569875.71,-18.0,-5.33551016668
-11508.0,-7284.0,7336.0,-29.0,21.0,-0.0341463414634,0.103812932968,1457569875.81,-16.0,-5.34222002698
-11650.0,-7338.0,7172.0,-27.0,13.0,0.0268292682927,0.0995559692383,1457569875.91,-15.0,-5.34258425614
-11516.0,-7290.0,7332.0,-28.0,16.0,0.0268292682927,0.101902008057,1457569876.01,-15.0,-5.33985029982
-11430.0,-8374.0,7468.0,-20.0,10.0,10.9414634146,0.106159925461,1457569876.12,164.0,-4.757653733
-11494.0,-7874.0,7296.0,-21.0,21.0,12.6487804878,0.102653026581,1457569876.22,192.0,-3.54684876582
-11680.0,-6698.0,7358.0,-11.0,20.0,21.3073170732,0.102309942245,1457569876.32,334.0,-1.80982557564
-12352.0,-5780.0,7020.0,-8.0,23.0,21.3073170732,0.102213144302,1457569876.43,334.0,0.368062299054
-12040.0,-6542.0,7626.0,1.0,21.0,29.6,0.102412939072,1457569876.53,470.0,2.97484627991
