faceBottom,faceLeft,faceRight,faceTop,frameIndex,isFrontFace,noseX,noseY,time,timestamp
104,138,212,30,6,1,173.75,73.75,1457569841.74,1457569842.19
103,138,214,27,7,1,174.619781494,73.2644958496,1457569842.24,1457569842.27
107,136,217,26,8,1,174.849517822,73.4767303467,1457569842.34,1457569842.37
105,137,215,27,9,1,174.642456055,73.537979126,1457569842.44,1457569842.48
104,137,213,28,10,1,174.327545166,73.4203186035,1457569842.55,1457569842.57
104,137,214,27,11,1,174.2421875,73.5251617432,1457569842.61,1457569842.63
105,137,215,27,12,1,174.08493042,73.5948791504,1457569842.68,1457569842.7
105,136,214,27,13,1,173.821289062,73.6365280151,1457569842.74,1457569842.76
105,135,214,26,14,1,173.383560181,73.5984725952,1457569842.8,1457569842.83
104,136,213,27,15,1,173.207305908,73.5434188843,1457569842.87,1457569842.9
105,135,214,26,16,1,172.859634399,73.5466690063,1457569842.95,1457569842.97
105,134,213,26,17,1,172.633880615,73.5512313843,1457569843.03,1457569843.06
106,134,214,26,18,1,172.357513428,73.9382629395,1457569843.1,1457569843.13
107,133,214,26,19,1,172.475326538,74.0863265991,1457569843.17,1457569843.21
106,133,214,25,20,1,173.087783813,74.337890625,1457569843.27,1457569843.29
106,134,214,26,21,1,173.26524353,74.4188842773,1457569843.36,1457569843.4
105,138,214,29,22,1,173.773757935,74.2811050415,1457569843.46,1457569843.51
105,136,216,25,23,1,173.896286011,74.0590133667,1457569843.58,1457569843.6
106,136,216,26,24,1,174.232513428,74.0726699829,1457569843.64,1457569843.67
106,136,216,26,25,1,174.539031982,74.1677932739,1457569843.71,1457569843.73
106,138,216,28,26,1,175.038696289,74.3398666382,1457569843.77,1457569843.79
108,136,218,26,27,1,175.231689453,74.3560409546,1457569843.83,1457569843.86
107,136,217,26,28,1,175.475814819,74.2680969238,1457569843.9,1457569843.92
108,136,218,26,29,1,175.651123047,74.1868743896,1457569843.97,1457569844.0
106,137,217,26,30,1,175.994369507,74.1435012817,1457569844.05,1457569844.07
106,138,217,27,31,1,176.242156982,74.2753448486,1457569844.13,1457569844.16
106,138,217,27,32,1,176.106964111,74.4024200439,1457569844.23,1457569844.26
107,136,218,25,33,1,175.948822021,74.2190093994,1457569844.34,1457569844.37
106,137,217,26,34,1,175.404067993,73.7869186401,1457569844.42,1457569844.45
106,137,217,26,35,1,175.276397705,73.731918335,1457569844.53,1457569844.55
104,137,213,28,36,1,174.862426758,73.3550109863,1457569844.61,1457569844.64
105,136,215,26,37,1,174.809112549,73.1592712402,1457569844.7,1457569844.74
104,137,215,26,38,1,175.082015991,73.2861099243,1457569844.8,1457569844.83
105,137,216,26,39,1,175.292785645,73.378868103,1457569844.88,1457569844.91
104,138,216,26,40,1,175.228820801,73.1947097778,1457569844.96,1457569844.99
104,138,216,26,41,1,176.12902832,72.0847167969,1457569845.03,1457569845.06
103,139,216,26,42,1,176.516036987,71.5079803467,1457569845.1,1457569845.13
102,138,216,24,43,1,176.375183105,71.1389312744,1457569845.17,1457569845.2
101,139,214,26,44,1,176.067367554,71.4220275879,1457569845.26,1457569845.28
103,138,215,26,45,1,175.246688843,72.26121521,1457569845.34,1457569845.36
104,138,215,27,46,1,174.477386475,72.5542449951,1457569845.4,1457569845.43
101,139,212,28,47,1,173.943481445,72.3003082275,1457569845.48,1457569845.5
101,139,212,28,48,1,173.672210693,72.1468276978,1457569845.55,1457569845.58
102,137,212,27,49,1,173.60105896,72.1354598999,1457569845.62,1457569845.65
101,139,211,29,50,1,173.658081055,72.1046905518,1457569845.69,1457569845.72
99,140,209,30,51,1,173.696289062,72.1726837158,1457569845.77,1457569845.79
