faceBottom,faceLeft,faceRight,faceTop,frameIndex,isFrontFace,noseX,noseY,time,timestamp
108,132,204,36,4,1,171.5,76.0,1457568412.14,1457568412.56
97,126,206,17,5,1,169.123641968,63.3581962585,1457568412.64,1457568412.69
92,125,207,10,6,1,169.841873169,57.1320419312,1457568412.76,1457568412.8
89,126,210,5,7,1,171.909454346,52.813041687,1457568412.86,1457568412.89
88,128,208,8,8,1,172.520568848,53.6494255066,1457568412.95,1457568412.99
95,126,215,6,9,1,173.87612915,56.1601333618,1457568413.06,1457568413.1
94,130,213,11,10,1,177.36328125,58.3459472656,1457568413.16,1457568413.19
99,134,223,10,11,1,183.237503052,60.3280830383,1457568413.24,1457568413.28
99,138,222,15,12,1,184.961608887,60.3964958191,1457568413.33,1457568413.36
95,144,223,16,13,1,189.379821777,60.6891708374,1457568413.41,1457568413.45
95,145,225,15,14,1,190.491424561,60.6413879395,1457568413.52,1457568413.55
94,151,228,17,15,1,193.427108765,60.5881690979,1457568413.61,1457568413.65
94,154,228,20,16,1,195.063461304,61.4117927551,1457568413.71,1457568413.75
95,154,230,19,17,1,196.462356567,62.2356414795,1457568413.82,1457568413.85
96,156,231,21,18,1,196.473205566,63.349357605,1457568413.9,1457568413.93
96,157,229,24,19,1,196.27154541,63.6889381409,1457568414.0,1457568414.02
97,156,228,25,20,1,195.570678711,63.5631866455,1457568414.07,1457568414.09
93,156,225,24,21,1,194.572540283,62.7608642578,1457568414.13,1457568414.16
94,153,225,22,22,1,193.05770874,63.0205039978,1457568414.2,1457568414.22
94,156,223,27,23,1,192.038757324,63.674079895,1457568414.26,1457568414.29
95,151,220,26,24,1,189.942016602,65.1200866699,1457568414.33,1457568414.35
95,151,220,26,25,1,189.059661865,65.6658248901,1457568414.4,1457568414.42
97,151,220,28,26,1,188.020050049,66.3888092041,1457568414.47,1457568414.49
96,151,218,29,27,1,187.94770813,66.9231872559,1457568414.53,1457568414.56
99,150,221,28,28,1,188.058227539,67.3738098145,1457568414.59,1457568414.62
99,151,220,30,29,1,188.396621704,68.114730835,1457568414.67,1457568414.69
99,151,220,30,30,1,188.519607544,68.5437393188,1457568414.74,1457568414.76
100,151,220,31,31,1,188.52986145,69.1558914185,1457568414.81,1457568414.83
100,151,220,31,32,1,188.755828857,69.7071151733,1457568414.88,1457568414.91
100,151,220,31,33,1,189.259613037,69.9973297119,1457568414.95,1457568414.97
101,152,221,32,34,1,189.572692871,70.1110687256,1457568415.02,1457568415.04
100,152,221,31,35,1,189.575576782,70.0461654663,1457568415.09,1457568415.12
101,150,222,29,36,1,189.169174194,69.9123687744,1457568415.17,1457568415.19
101,150,221,30,37,1,188.815063477,70.048828125,1457568415.23,1457568415.26
99,151,218,32,38,1,187.705505371,70.6744384766,1457568415.31,1457568415.34
100,149,216,33,39,1,186.010620117,70.9245910645,1457568415.4,1457568415.43
100,145,212,33,40,1,182.50630188,70.7676086426,1457568415.49,1457568415.51
103,141,214,30,41,1,181.481384277,70.5734710693,1457568415.57,1457568415.6
101,137,213,25,42,1,178.823028564,68.007484436,1457568415.65,1457568415.68
97,140,210,27,43,1,178.169708252,66.6334991455,1457568415.72,1457568415.74
96,136,212,20,44,1,177.238586426,63.5851173401,1457568415.79,1457568415.82
96,136,212,20,45,1,176.835845947,62.0764541626,1457568415.86,1457568415.89
94,135,213,16,46,1,176.195373535,59.4818992615,1457568415.95,1457568415.99
90,134,209,15,47,1,175.517791748,58.3539733887,1457568416.05,1457568416.09
94,131,211,14,48,1,173.623077393,59.9940567017,1457568416.14,1457568416.18
96,130,212,14,49,1,173.351593018,60.2585334778,1457568416.24,1457568416.28
95,129,209,15,50,1,173.16166687,60.0099334717,1457568416.34,1457568416.37
93,131,209,15,51,1,173.152770996,59.4399528503,1457568416.44,1457568416.46
90,132,207,15,52,1,173.255584717,58.5769996643,1457568416.54,1457568416.57
92,131,211,12,53,1,173.502700806,57.5000801086,1457568416.64,1457568416.66
91,130,209,12,54,1,173.70022583,56.6347122192,1457568416.71,1457568416.74
89,131,209,11,55,1,173.554382324,55.1760559082,1457568416.78,1457568416.81
88,130,210,8,56,1,173.287124634,54.2592163086,1457568416.86,1457568416.89
85,130,207,8,57,1,172.5284729,52.1071662903,1457568416.95,1457568416.98
85,130,207,8,58,1,172.41973877,51.7612991333,1457568417.06,1457568417.09
84,131,207,8,59,1,172.29699707,51.9616088867,1457568417.16,1457568417.19
86,129,209,6,60,1,172.261016846,51.5229454041,1457568417.26,1457568417.28
85,131,208,8,61,1,174.031661987,54.8473701477,1457568417.33,1457568417.35
86,129,208,7,62,1,174.524047852,55.6549415588,1457568417.39,1457568417.42
86,131,208,9,63,1,174.68611145,55.8295326233,1457568417.47,1457568417.49
88,130,210,8,64,1,174.617080688,56.0790672302,1457568417.54,1457568417.56
87,130,208,9,65,1,174.024978638,56.2691650391,1457568417.6,1457568417.63
87,130,208,9,66,1,173.740951538,56.3454017639,1457568417.68,1457568417.7
88,128,208,8,67,1,173.611740112,56.4488372803,1457568417.74,1457568417.77
87,130,208,9,68,1,173.631393433,56.4833335876,1457568417.81,1457568417.84
88,129,207,10,69,1,173.440536499,56.4513664246,1457568417.89,1457568417.91
88,129,207,10,70,1,173.32170105,56.7985839844,1457568417.96,1457568417.98
87,129,207,9,71,1,173.625732422,57.0915107727,1457568418.04,1457568418.07
88,131,209,10,72,1,174.00012207,57.0660247803,1457568418.12,1457568418.17
86,132,209,9,73,1,174.412582397,57.042678833,1457568418.22,1457568418.26
88,130,208,10,74,1,175.063095093,57.1827125549,1457568418.31,1457568418.35
89,130,212,7,75,1,175.739974976,57.0946235657,1457568418.4,1457568418.42
89,131,212,8,76,1,175.791244507,56.9755744934,1457568418.48,1457568418.5
88,131,211,8,77,1,175.784439087,56.8742675781,1457568418.54,1457568418.57
90,130,212,8,78,1,175.719284058,56.9265861511,1457568418.62,1457568418.64
90,130,212,8,79,1,175.56829834,56.8731498718,1457568418.69,1457568418.72
89,131,211,9,80,1,175.511734009,56.9684715271,1457568418.76,1457568418.79
90,130,212,8,81,1,175.389587402,56.7480964661,1457568418.83,1457568418.86
88,131,211,8,82,1,175.416122437,56.7270927429,1457568418.91,1457568418.93
88,131,211,8,83,1,175.409957886,56.5883026123,1457568418.99,1457568419.01
86,133,209,10,84,1,175.387832642,56.5870361328,1457568419.05,1457568419.08
87,132,210,9,85,1,175.287475586,56.5496826172,1457568419.13,1457568419.17
88,132,210,10,86,1,175.335952759,56.6814422607,1457568419.22,1457568419.25
88,131,211,8,87,1,175.475296021,56.6966972351,1457568419.32,1457568419.35
89,130,212,7,88,1,175.592895508,56.6550712585,1457568419.41,1457568419.45
90,129,212,7,89,1,175.701782227,56.7833862305,1457568419.51,1457568419.55
90,130,212,8,90,1,175.718917847,56.7432250977,1457568419.63,1457568419.66
88,131,211,8,91,1,175.752929688,56.7771873474,1457568419.75,1457568419.79
90,130,212,8,92,1,175.581436157,56.8767204285,1457568419.84,1457568419.87
89,131,211,9,93,1,175.256393433,56.8756446838,1457568419.94,1457568419.98
89,131,212,8,94,1,174.844787598,56.9728660583,1457568420.04,1457568420.08
88,131,209,10,95,1,174.758621216,57.2142982483,1457568420.14,1457568420.17
