,Unnamed: 0,faceBottom,faceLeft,faceRight,faceTop,frameIndex,isFrontFace,noseX,noseY,time,timestamp_x,ax,ay,az,gx,gy,gz,time_diff,timestamp_y,gz_raw,theta
139,139,94,136,212,18,171,1,175.174957275,65.643989563,1457568989.65,1457568989.7,-13112.0,2810.0,7210.0,-39.0,19.0,-17.412195122,0.102227926254,1457568989.65,-228.0,13.6451389566
140,140,93,140,212,21,172,1,176.14515686,65.4141693115,1457568989.76,1457568989.79,-13110.0,2678.0,7294.0,-41.0,20.0,-18.8146341463,0.101052045822,1457568989.75,-324.0,11.814741351
141,141,93,141,214,20,173,1,177.210876465,65.4056549072,1457568989.83,1457568989.86,-13210.0,1590.0,7346.0,-47.0,17.0,-18.8146341463,0.102254867554,1457568989.86,-337.0,9.89085342826
142,142,93,142,214,21,174,1,177.53944397,65.5760803223,1457568989.92,1457568989.95,-13382.0,292.0,7190.0,-20.0,24.0,8.56341463415,0.102730989456,1457568989.96,125.0,9.36429446645
143,143,96,141,217,20,175,1,178.418243408,65.6077804565,1457568990.0,1457568990.02,-13174.0,1834.0,7296.0,-19.0,20.0,15.087804878,0.106300115585,1457568990.07,232.0,10.6213581504
144,144,94,143,215,22,176,1,178.615493774,65.5090026855,1457568990.07,1457568990.09,-13174.0,1834.0,7296.0,-19.0,20.0,15.087804878,0.106300115585,1457568990.07,232.0,10.6213581504
145,145,94,142,216,20,177,1,178.512817383,65.3043365479,1457568990.16,1457568990.18,-12962.0,2318.0,7390.0,-12.0,1.0,17.4658536585,0.0981240272522,1457568990.16,351.0,12.2185061891
146,146,94,140,216,18,178,1,178.042358398,65.3510742188,1457568990.23,1457568990.25,-12834.0,3794.0,7364.0,-14.0,12.0,17.4658536585,0.109366893768,1457568990.27,271.0,14.1286923507
147,147,93,141,214,20,179,1,177.370269775,65.6155548096,1457568990.3,1457568990.32,-12834.0,3794.0,7364.0,-14.0,12.0,17.4658536585,0.109366893768,1457568990.27,271.0,14.1286923507
148,148,92,141,213,20,180,1,176.986938477,65.7201690674,1457568990.37,1457568990.4,-12866.0,4392.0,7476.0,-28.0,23.0,-5.27804878049,0.0998840332031,1457568990.37,-102.0,14.7373759043
149,149,93,140,213,20,181,1,176.162384033,65.8060455322,1457568990.45,1457568990.48,-13052.0,2748.0,7412.0,-42.0,22.0,-5.27804878049,0.105875015259,1457568990.48,-239.0,14.1785624091
150,150,96,137,215,18,182,1,175.449966431,65.8164291382,1457568990.52,1457568990.55,-13126.0,1840.0,7360.0,-42.0,13.0,-1.74146341463,0.100061893463,1457568990.58,-44.0,13.8273695684
151,151,95,137,213,19,183,1,175.014831543,65.7961807251,1457568990.6,1457568990.62,-13126.0,1840.0,7360.0,-42.0,13.0,-1.74146341463,0.100061893463,1457568990.58,-44.0,13.8273695684
152,152,93,138,212,19,184,1,174.750595093,65.7726745605,1457568990.67,1457568990.69,-12798.0,2920.0,7602.0,-19.0,11.0,18.6243902439,0.104788064957,1457568990.68,290.0,14.711934185
153,153,94,136,212,18,185,1,174.567855835,65.8440322876,1457568990.75,1457568990.77,-12780.0,3954.0,7316.0,-11.0,5.0,18.6243902439,0.103758096695,1457568990.79,329.0,16.6443654688
154,154,93,138,210,21,186,1,174.136047363,66.0222244263,1457568990.82,1457568990.85,-12806.0,4624.0,7236.0,-20.0,16.0,6.91707317073,0.10133099556,1457568990.89,98.0,17.9384364268
155,155,96,136,212,20,187,1,173.529373169,66.025177002,1457568990.9,1457568990.93,-12806.0,4624.0,7236.0,-20.0,16.0,6.91707317073,0.10133099556,1457568990.89,98.0,17.9384364268
156,156,94,137,209,22,188,1,173.425811768,65.9452819824,1457568990.98,1457568991.0,-12786.0,3998.0,7258.0,-29.0,15.0,-0.156097560976,0.103139877319,1457568990.99,-18.0,18.2870995242
157,157,94,137,209,22,189,1,173.461837769,65.990234375,1457568991.06,1457568991.08,-12792.0,3884.0,7274.0,-31.0,15.0,-0.4,0.101582050323,1457568991.09,-22.0,18.258854759
158,158,95,136,211,20,190,1,173.14855957,66.1649780273,1457568991.13,1457568991.16,-12724.0,4148.0,7312.0,-24.0,22.0,-1.74146341463,0.106242895126,1457568991.2,-44.0,18.1450971225
159,159,96,135,211,20,191,1,173.020248413,66.1654205322,1457568991.22,1457568991.26,-12890.0,4134.0,7198.0,-51.0,28.0,-23.9365853659,0.103397130966,1457568991.3,-436.0,16.8175788362
160,160,95,137,211,21,192,1,173.016876221,66.1979141235,1457568991.32,1457568991.36,-12990.0,2540.0,7254.0,-46.0,17.0,-23.9365853659,0.102931976318,1457568991.41,-408.0,14.3537387982
161,161,95,136,210,21,193,1,173.41015625,66.05834198,1457568991.42,1457568991.44,-12990.0,2540.0,7254.0,-46.0,17.0,-23.9365853659,0.102931976318,1457568991.41,-408.0,14.3537387982
162,162,94,137,211,20,194,1,174.006774902,65.7284927368,1457568991.53,1457568991.55,-13038.0,2308.0,7312.0,-44.0,14.0,-20.2780487805,0.103197097778,1457568991.51,-348.0,12.0723278365
163,163,95,136,212,19,195,1,173.93321228,65.3362426758,1457568991.61,1457568991.66,-13142.0,1974.0,7488.0,-43.0,13.0,-20.2780487805,0.100410938263,1457568991.61,-304.0,10.0361899324
164,164,94,137,209,22,196,1,173.458724976,65.4733352661,1457568991.72,1457568991.75,-13228.0,1436.0,7320.0,-48.0,18.0,-26.9243902439,0.106591939926,1457568991.72,-459.0,7.52049015993
165,165,95,137,211,21,197,1,172.962081909,65.6897888184,1457568991.82,1457568991.85,-13384.0,638.0,7184.0,-52.0,20.0,-26.9243902439,0.102468013763,1457568991.82,-457.0,4.76160136985
166,166,95,134,210,19,198,1,172.374572754,65.6343765259,1457568991.91,1457568991.94,-13356.0,-156.0,7222.0,-43.0,21.0,-18.8146341463,0.109141111374,1457568991.93,-324.0,2.26559739229
167,167,94,136,210,20,199,1,172.180267334,65.415512085,1457568991.99,1457568992.02,-13428.0,-832.0,7336.0,-42.0,16.0,-13.2048780488,0.0970799922943,1457568992.03,-232.0,0.711370393707
168,168,94,136,210,20,200,1,172.076782227,65.3039321899,1457568992.1,1457568992.13,-13380.0,-770.0,7278.0,-32.0,20.0,-13.2048780488,0.10037779808,1457568992.13,-109.0,-0.614106188751
169,169,91,138,208,21,201,1,172.169204712,65.2163467407,1457568992.22,1457568992.25,-13314.0,-430.0,7424.0,-39.0,15.0,-16.0707317073,0.106883049011,1457568992.23,-279.0,-2.17863940495
170,170,93,137,209,21,202,1,172.495437622,65.23072052,1457568992.32,1457568992.35,-13202.0,-1422.0,7206.0,-60.0,10.0,-22.7170731707,0.102838993073,1457568992.34,-581.0,-4.17308880352
171,171,95,136,210,21,203,1,172.935333252,65.2173156738,1457568992.42,1457568992.45,-13266.0,-3528.0,7304.0,-52.0,11.0,-22.7170731707,0.101531028748,1457568992.44,-388.0,-6.47957661268
172,172,91,139,207,23,204,1,173.662475586,65.0396118164,1457568992.5,1457568992.52,-13282.0,-2380.0,7246.0,-31.0,18.0,1.36829268293,0.10397195816,1457568992.54,7.0,-7.58941386851
