faceBottom,faceLeft,faceRight,faceTop,frameIndex,isFrontFace,noseX,noseY,time,timestamp
-1,-1,-1,-1,7,0,189.25,67.5,1457570875.85,1457570876.25
95,153,225,23,8,1,189.26171875,66.7163314819,1457570876.3,1457570876.32
95,153,225,23,9,1,189.447525024,66.6938171387,1457570876.37,1457570876.4
96,154,227,23,10,1,189.947433472,67.049331665,1457570876.44,1457570876.46
98,152,228,22,11,1,190.189346313,67.2206115723,1457570876.51,1457570876.54
100,152,230,22,12,1,190.600738525,67.4472351074,1457570876.6,1457570876.63
99,153,230,22,13,1,190.755966187,67.2309799194,1457570876.68,1457570876.71
99,152,230,21,14,1,190.825653076,67.0640258789,1457570876.77,1457570876.8
98,154,229,23,15,1,190.944869995,67.0695266724,1457570876.87,1457570876.9
97,154,229,22,16,1,191.195907593,67.0179977417,1457570876.94,1457570876.97
97,155,229,23,17,1,191.31880188,67.0139389038,1457570877.01,1457570877.05
98,154,230,22,18,1,191.359649658,66.8060455322,1457570877.1,1457570877.14
96,155,228,23,19,1,191.495574951,66.1235961914,1457570877.2,1457570877.23
95,155,230,20,20,1,191.973892212,65.6109619141,1457570877.3,1457570877.33
98,154,232,20,21,1,192.10899353,65.5016098022,1457570877.4,1457570877.43
97,155,233,19,22,1,192.542541504,65.3059692383,1457570877.48,1457570877.52
94,155,229,20,23,1,193.000106812,64.8202514648,1457570877.56,1457570877.59
96,153,231,18,24,1,192.654067993,64.7350921631,1457570877.63,1457570877.65
97,152,231,18,25,1,191.673126221,64.9080810547,1457570877.69,1457570877.72
96,153,229,20,26,1,190.909866333,65.1506195068,1457570877.76,1457570877.78
96,154,230,20,27,1,190.707443237,65.4279327393,1457570877.87,1457570877.89
98,153,230,21,28,1,190.708526611,65.5484619141,1457570877.93,1457570877.95
97,152,229,20,29,1,190.718780518,65.7033538818,1457570878.0,1457570878.03
95,153,227,21,30,1,190.543991089,65.8511810303,1457570878.09,1457570878.13
97,151,228,20,31,1,190.198730469,66.0581588745,1457570878.22,1457570878.25
96,151,228,19,32,1,189.434860229,66.1771240234,1457570878.35,1457570878.39
95,151,225,21,33,1,189.237823486,66.1406402588,1457570878.46,1457570878.48
96,151,228,19,34,1,189.587402344,66.0456619263,1457570878.53,1457570878.56
95,152,226,21,35,1,189.780670166,66.0576934814,1457570878.62,1457570878.64
97,151,229,19,36,1,190.312347412,65.8129577637,1457570878.71,1457570878.75
98,152,230,20,37,1,190.392822266,65.7268676758,1457570878.84,1457570878.87
98,151,230,19,38,1,190.886459351,65.874130249,1457570878.96,1457570879.0
97,154,230,21,39,1,191.447998047,66.0147094727,1457570879.07,1457570879.14
97,155,232,20,40,1,192.149291992,66.112197876,1457570879.19,1457570879.25
97,154,231,20,41,1,192.472320557,65.9136047363,1457570879.34,1457570879.37
98,154,232,20,42,1,192.754714966,65.9080123901,1457570879.48,1457570879.51
97,155,232,20,43,1,192.823730469,66.2011871338,1457570879.58,1457570879.61
96,155,231,20,44,1,192.953216553,66.2667922974,1457570879.68,1457570879.72
97,155,231,21,45,1,192.742782593,66.3362884521,1457570879.79,1457570879.83
97,154,231,20,46,1,192.30128479,66.469291687,1457570879.89,1457570879.93
98,154,232,20,47,1,191.94480896,66.4111404419,1457570880.02,1457570880.08
98,154,232,20,48,1,191.890274048,66.5880432129,1457570880.19,1457570880.23
99,154,233,20,49,1,192.020263672,66.6861953735,1457570880.31,1457570880.35
98,154,232,20,50,1,192.337097168,66.6397705078,1457570880.42,1457570880.45
98,154,232,20,51,1,193.018508911,66.6266555786,1457570880.51,1457570880.55
98,155,234,19,52,1,193.402786255,66.4334259033,1457570880.65,1457570880.72
98,155,233,20,53,1,194.00038147,66.1406936646,1457570880.81,1457570880.86
99,155,234,20,54,1,193.526306152,66.3171081543,1457570880.93,1457570880.96
