faceBottom,faceLeft,faceRight,faceTop,frameIndex,isFrontFace,noseX,noseY,time,timestamp
-1,-1,-1,-1,11,0,171.600006104,71.5999984741,1457568086.22,1457568087.14
99,140,210,29,12,1,177.736526489,68.5388870239,1457568087.19,1457568087.22
96,141,220,17,13,1,182.163360596,64.868270874,1457568087.27,1457568087.3
92,143,217,18,14,1,183.573410034,62.3014335632,1457568087.35,1457568087.39
95,140,219,16,15,1,182.664581299,62.192237854,1457568087.44,1457568087.47
100,135,221,14,16,1,180.823394775,63.5172729492,1457568087.52,1457568087.55
-1,-1,-1,-1,17,0,178.735443115,64.0468902588,1457568087.59,1457568087.61
-1,-1,-1,-1,18,0,177.434753418,64.512588501,1457568087.66,1457568087.68
93,140,209,24,19,1,177.098724365,64.679901123,1457568087.72,1457568087.75
93,140,209,24,20,1,176.64302063,65.2855072021,1457568087.8,1457568087.82
95,138,207,26,21,1,176.437789917,66.9075393677,1457568087.87,1457568087.9
100,137,211,26,22,1,176.917434692,68.5766296387,1457568087.94,1457568087.97
100,138,210,28,23,1,177.185760498,69.2020492554,1457568088.02,1457568088.04
102,136,210,28,24,1,177.660369873,70.0186386108,1457568088.09,1457568088.11
103,137,212,28,25,1,177.920547485,70.3291244507,1457568088.16,1457568088.18
102,139,214,27,26,1,178.790313721,70.895652771,1457568088.23,1457568088.25
104,139,215,28,27,1,179.786727905,71.5144195557,1457568088.3,1457568088.33
104,139,215,28,28,1,180.089477539,71.6716918945,1457568088.38,1457568088.4
103,141,215,29,29,1,179.485671997,71.1664657593,1457568088.46,1457568088.48
102,139,215,26,30,1,178.761230469,70.4750976562,1457568088.53,1457568088.57
100,138,210,28,31,1,177.937789917,70.0581512451,1457568088.62,1457568088.66
98,140,208,30,32,1,176.675933838,69.1514663696,1457568088.71,1457568088.75
101,135,210,26,33,1,175.063201904,67.7995147705,1457568088.8,1457568088.83
96,136,208,24,34,1,173.415603638,67.4854354858,1457568088.9,1457568088.92
95,137,204,28,35,1,172.428741455,67.2395477295,1457568088.99,1457568089.02
95,134,203,26,36,1,172.793731689,66.4833374023,1457568089.09,1457568089.12
95,136,205,26,37,1,173.602355957,66.6416091919,1457568089.19,1457568089.21
95,137,206,26,38,1,174.276000977,66.1026153564,1457568089.28,1457568089.31
98,136,207,27,39,1,173.299835205,68.1564788818,1457568089.39,1457568089.42
104,131,207,28,40,1,170.936859131,70.3814315796,1457568089.49,1457568089.52
100,131,202,29,41,1,167.68989563,70.5244293213,1457568089.56,1457568089.6
100,130,201,29,42,1,167.229797363,70.9733657837,1457568089.65,1457568089.67
102,129,200,31,43,1,166.190338135,72.5466766357,1457568089.73,1457568089.75
102,128,201,29,44,1,165.986450195,71.4737930298,1457568089.8,1457568089.83
98,128,200,26,45,1,165.966949463,68.176864624,1457568089.87,1457568089.9
94,130,201,23,46,1,166.325973511,65.6478729248,1457568089.95,1457568089.97
96,128,204,20,47,1,166.314056396,64.6225585938,1457568090.03,1457568090.05
92,130,200,22,48,1,166.056976318,64.6408004761,1457568090.11,1457568090.14
96,126,201,21,49,1,165.013397217,65.0579376221,1457568090.18,1457568090.21
94,127,200,21,50,1,164.736602783,64.9895324707,1457568090.28,1457568090.31
94,127,200,21,51,1,163.854522705,64.8173065186,1457568090.36,1457568090.38
93,128,198,23,52,1,163.494659424,64.8304901123,1457568090.44,1457568090.47
97,123,199,21,53,1,162.38772583,65.1042633057,1457568090.52,1457568090.54
96,124,199,21,54,1,162.209136963,65.3029403687,1457568090.59,1457568090.62
96,124,198,22,55,1,162.067657471,65.8021392822,1457568090.66,1457568090.69
98,123,199,22,56,1,162.040817261,66.1003189087,1457568090.74,1457568090.76
98,123,199,22,57,1,162.476226807,66.3489685059,1457568090.8,1457568090.84
98,124,200,22,58,1,162.776687622,66.3950042725,1457568090.89,1457568090.92
95,127,199,23,59,1,163.508758545,66.2042236328,1457568090.97,1457568090.99
96,127,201,22,60,1,164.350479126,66.0680007935,1457568091.04,1457568091.07
95,128,200,23,61,1,164.911407471,65.7574310303,1457568091.11,1457568091.15
97,126,202,21,62,1,165.157867432,65.6003875732,1457568091.19,1457568091.22
95,128,200,23,63,1,165.402496338,65.5863113403,1457568091.27,1457568091.3
93,130,202,21,64,1,166.40838623,65.0374755859,1457568091.35,1457568091.37
93,130,203,20,65,1,166.462615967,64.9891662598,1457568091.42,1457568091.45
95,128,203,20,66,1,166.626434326,65.3937759399,1457568091.5,1457568091.53
95,128,203,20,67,1,166.728469849,65.4710006714,1457568091.58,1457568091.61
96,128,204,20,68,1,166.941925049,65.5226593018,1457568091.66,1457568091.68
95,130,204,21,69,1,166.999176025,65.5788192749,1457568091.73,1457568091.77
96,129,205,20,70,1,167.161514282,65.4804458618,1457568091.82,1457568091.84
95,129,204,20,71,1,167.076629639,65.3667755127,1457568091.9,1457568091.92
96,128,205,19,72,1,166.824798584,65.1446380615,1457568091.97,1457568092.0
96,129,205,20,73,1,166.702972412,65.1061630249,1457568092.06,1457568092.09
94,125,195,24,74,1,159.362319946,63.808013916,1457568092.14,1457568092.17
83,126,179,30,75,1,152.748535156,63.1126899719,1457568092.22,1457568092.24
-1,-1,-1,-1,76,0,139.197280884,62.3275260925,1457568092.29,1457568092.31
-1,-1,-1,-1,77,0,130.872070312,62.043182373,1457568092.36,1457568092.39
-1,-1,-1,-1,78,0,126.707557678,63.4589920044,1457568092.43,1457568092.45
-1,-1,-1,-1,79,0,126.286354065,63.7337646484,1457568092.51,1457568092.53
-1,-1,-1,-1,80,0,128.453277588,63.8146476746,1457568092.59,1457568092.6
-1,-1,-1,-1,81,0,132.891265869,61.8075027466,1457568092.65,1457568092.68
