ax,ay,az,gx,gy,gz,time_diff,timestamp,gz_raw,theta
-12924.0,-452.0,7820.0,-46.0,12.0,-20.2780487805,2.40339899063,1457570690.33,-415.0,-24.3681209855
-12996.0,-1268.0,7578.0,-56.0,7.0,-20.2780487805,0.103183031082,1457570690.43,-348.0,-26.4604715231
-13282.0,-1246.0,7482.0,-30.0,15.0,-0.460975609756,0.101949930191,1457570690.53,-23.0,-27.5176425675
-13372.0,-632.0,7470.0,-31.0,15.0,-0.156097560976,0.105753898621,1457570690.64,-16.0,-27.5502715143
-13338.0,-822.0,7506.0,-29.0,16.0,-0.0951219512195,0.103167057037,1457570690.74,-18.0,-27.5632303031
-13330.0,-678.0,7454.0,-29.0,15.0,-0.156097560976,0.101927042007,1457570690.84,-17.0,-27.576033334
-13282.0,-660.0,7434.0,-30.0,15.0,-0.0951219512195,0.103127002716,1457570690.95,-18.0,-27.5889870917
-13498.0,-502.0,7194.0,-26.0,15.0,-0.156097560976,0.103072881699,1457570691.05,-17.0,-27.6019340512
-13342.0,-674.0,7454.0,-29.0,16.0,-0.156097560976,0.101315975189,1457570691.15,-18.0,-27.6177492278
-13376.0,-750.0,7382.0,-29.0,18.0,-0.156097560976,0.107933044434,1457570691.26,-18.0,-27.6345973128
-13370.0,-650.0,7412.0,-28.0,20.0,-0.0951219512195,0.101511001587,1457570691.36,-17.0,-27.647348085
-13410.0,-796.0,7390.0,-28.0,9.0,-0.0951219512195,0.0986371040344,1457570691.46,-17.0,-27.6567306388
-13290.0,-734.0,7292.0,-34.0,13.0,-0.0951219512195,0.105793952942,1457570691.57,-14.0,-27.666793966
-13330.0,-622.0,7444.0,-28.0,17.0,-0.156097560976,0.104106903076,1457570691.67,-18.0,-27.6798708087
-13338.0,-700.0,7412.0,-30.0,17.0,-0.156097560976,0.103830099106,1457570691.77,-18.0,-27.6960784339
-13308.0,-772.0,7428.0,-29.0,16.0,-0.156097560976,0.0994930267334,1457570691.87,-18.0,-27.7116090527
-13306.0,-664.0,7464.0,-30.0,16.0,-0.156097560976,0.105902910233,1457570691.98,-18.0,-27.7281402387
-13322.0,-784.0,7454.0,-29.0,18.0,-0.156097560976,0.103091955185,1457570692.08,-18.0,-27.7442326415
-13306.0,-750.0,7358.0,-29.0,17.0,-0.156097560976,0.101946115494,1457570692.18,-16.0,-27.7601461815
-13340.0,-768.0,7392.0,-29.0,17.0,-0.0341463414634,0.102396965027,1457570692.29,-19.0,-27.7698863806
-12544.0,-2834.0,8114.0,0.0,50.0,5.20975609756,0.102118015289,1457570692.39,70.0,-27.5056248825
-13344.0,-868.0,7532.0,-28.0,21.0,9.23414634146,0.1031229496,1457570692.49,136.0,-26.7608759709
-13224.0,294.0,7392.0,-16.0,18.0,19.1731707317,0.103322982788,1457570692.59,299.0,-25.2933116043
-13128.0,456.0,7450.0,-13.0,7.0,19.1731707317,0.101660013199,1457570692.7,328.0,-23.3441668147
-13258.0,1242.0,7420.0,-13.0,17.0,14.6609756098,0.105337142944,1457570692.8,225.0,-21.5621706599
-13326.0,1066.0,7374.0,-30.0,12.0,-0.278048780488,0.102912902832,1457570692.9,-29.0,-20.8220762843
-13242.0,1100.0,7370.0,-29.0,16.0,-0.460975609756,0.101926088333,1457570693.01,-20.0,-20.8597392169
-13232.0,1126.0,7360.0,-28.0,12.0,-0.460975609756,0.103767871857,1457570693.11,-23.0,-20.9075736749
-13254.0,936.0,7470.0,-40.0,7.0,-0.460975609756,0.101804971695,1457570693.21,-50.0,-20.9545032838
-13294.0,1044.0,7492.0,-29.0,17.0,-1.74146341463,0.106595039368,1457570693.32,-15.0,-21.0718878211
-13206.0,1110.0,7482.0,-36.0,10.0,-0.765853658537,0.102240085602,1457570693.42,-44.0,-21.2000619772
-13314.0,1032.0,7386.0,-29.0,18.0,-0.765853658537,0.105067014694,1457570693.53,-28.0,-21.2805279348
-13176.0,804.0,7514.0,-30.0,17.0,-0.217073170732,0.0990259647369,1457570693.63,-19.0,-21.3291955736
-13232.0,972.0,7400.0,-29.0,16.0,-0.217073170732,0.103848934174,1457570693.73,-19.0,-21.351738391
-13214.0,920.0,7454.0,-30.0,16.0,-0.217073170732,0.103935956955,1457570693.83,-18.0,-21.3743000987
-13232.0,934.0,7420.0,-30.0,16.0,-0.156097560976,0.102872133255,1457570693.94,-21.0,-21.3934945333
-13242.0,976.0,7520.0,-29.0,19.0,-0.339024390244,0.107356071472,1457570694.04,-14.0,-21.4200717071
-13428.0,942.0,7038.0,-24.0,18.0,-0.4,0.100794792175,1457570694.14,-24.0,-21.457316612
-13326.0,944.0,7362.0,-32.0,16.0,-0.4,0.100826025009,1457570694.24,-22.0,-21.497647022
-13226.0,932.0,7432.0,-29.0,16.0,-0.339024390244,0.101310968399,1457570694.35,-21.0,-21.5350826604
-13244.0,948.0,7568.0,-27.0,20.0,-0.0341463414634,0.10252904892,1457570694.45,-16.0,-21.5542130805
-13318.0,938.0,7446.0,-28.0,19.0,-0.0341463414634,0.105553150177,1457570694.55,-15.0,-21.5578173344
-13032.0,780.0,7566.0,-29.0,11.0,-0.278048780488,0.104280948639,1457570694.66,-20.0,-21.5740953361
-13306.0,1030.0,7324.0,-30.0,18.0,-0.278048780488,0.101350069046,1457570694.76,-21.0,-21.6022755992
-13160.0,822.0,7500.0,-24.0,20.0,-0.339024390244,0.106808900833,1457570694.87,-17.0,-21.6352300528
-13254.0,892.0,7442.0,-30.0,18.0,-0.460975609756,0.098396062851,1457570694.97,-23.0,-21.6745884779
-13326.0,946.0,7462.0,-29.0,20.0,-0.460975609756,0.102222919464,1457570695.07,-27.0,-21.7217107505
-13286.0,944.0,7342.0,-30.0,14.0,-0.339024390244,0.102540016174,1457570695.17,-18.0,-21.762726757
-13278.0,970.0,7530.0,-27.0,14.0,-0.217073170732,0.108150959015,1457570695.28,-21.0,-21.7927979993
-13254.0,978.0,7412.0,-28.0,17.0,-0.217073170732,0.1017370224,1457570695.38,-19.0,-21.8148823773
-13348.0,964.0,7304.0,-30.0,18.0,-0.156097560976,0.102780103683,1457570695.48,-17.0,-21.8340596405
-13274.0,976.0,7438.0,-28.0,15.0,-0.156097560976,0.100660800934,1457570695.58,-18.0,-21.8497725461
-13340.0,954.0,7358.0,-29.0,16.0,-0.217073170732,0.102575063705,1457570695.69,-19.0,-21.8689115518
-13296.0,996.0,7390.0,-28.0,16.0,-0.217073170732,0.106297016144,1457570695.79,-21.0,-21.8919857822
-13288.0,978.0,7386.0,-28.0,16.0,-0.217073170732,0.102782011032,1457570695.89,-18.0,-21.9142969992
-13344.0,940.0,7406.0,-30.0,17.0,-0.217073170732,0.102404117584,1457570696.0,-19.0,-21.9365261857
-13284.0,984.0,7424.0,-29.0,16.0,-0.217073170732,0.109126806259,1457570696.11,-19.0,-21.9602146876
-13322.0,988.0,7442.0,-29.0,17.0,-0.156097560976,0.0952281951904,1457570696.2,-18.0,-21.9779828752
-13338.0,988.0,7446.0,-29.0,17.0,-0.0951219512195,0.104237794876,1457570696.31,-17.0,-21.9910761592
-13352.0,1002.0,7352.0,-29.0,15.0,-0.0951219512195,0.104406118393,1457570696.41,-17.0,-22.0010074729
-13270.0,1044.0,7444.0,-28.0,15.0,-0.217073170732,0.102818965912,1457570696.51,-19.0,-22.0170572627
-13326.0,1274.0,7358.0,-33.0,15.0,-3.4487804878,0.102615118027,1457570696.62,-72.0,-22.2051432656
-13338.0,978.0,7386.0,-37.0,15.0,-4.72926829268,0.102499008179,1457570696.72,-142.0,-22.62426421
-13314.0,430.0,7396.0,-32.0,17.0,-4.72926829268,0.103193998337,1457570696.82,-93.0,-23.1122963144
-13310.0,492.0,7318.0,-28.0,17.0,-4.72926829268,0.101309776306,1457570696.92,-27.0,-23.5914174272
-13340.0,540.0,7402.0,-32.0,16.0,-5.03414634146,0.102207183838,1457570697.02,-98.0,-24.0903629844
-13346.0,440.0,7366.0,-39.0,19.0,-5.03414634146,0.110930919647,1457570697.14,-176.0,-24.6488054677
-13184.0,8.0,7548.0,-32.0,11.0,-3.57073170732,0.0969491004944,1457570697.23,-74.0,-25.065923061
-13298.0,114.0,7430.0,-29.0,14.0,-0.217073170732,0.105273008347,1457570697.34,-19.0,-25.2652998683
-13382.0,90.0,7380.0,-31.0,14.0,-0.0341463414634,0.100948810577,1457570697.44,-16.0,-25.2779800238
-13376.0,98.0,7334.0,-31.0,17.0,0.270731707317,0.101734161377,1457570697.54,-11.0,-25.2659456169
-13438.0,396.0,7254.0,-27.0,16.0,0.270731707317,0.102284908295,1457570697.64,27.0,-25.238253849
-13368.0,162.0,7472.0,-30.0,13.0,-0.460975609756,0.102585077286,1457570697.75,-23.0,-25.2480119417
-13334.0,124.0,7384.0,-30.0,13.0,-0.460975609756,0.106089830399,1457570697.85,-24.0,-25.296916766
-13484.0,606.0,7372.0,-28.0,16.0,0.0878048780488,0.105189085007,1457570697.96,-12.0,-25.3165435099
-13276.0,20.0,7596.0,-29.0,18.0,0.209756097561,0.0998709201813,1457570698.06,-14.0,-25.3016846657
-13440.0,1034.0,7376.0,-27.0,15.0,5.39268292683,0.102221012115,1457570698.16,96.0,-25.015341172
-13394.0,534.0,7438.0,-14.0,24.0,6.79512195122,0.10458612442,1457570698.26,73.0,-24.3780035333
-13176.0,570.0,7504.0,-18.0,20.0,16.2463414634,0.100914955139,1457570698.36,251.0,-23.2153894099
-13152.0,1466.0,7302.0,-5.0,16.0,22.5268292683,0.10564994812,1457570698.47,354.0,-21.1671976718
-13246.0,1944.0,7304.0,-9.0,16.0,23.5024390244,0.102518081665,1457570698.57,370.0,-18.8077815288
-12844.0,2596.0,7290.0,-4.0,16.0,23.5024390244,0.102432012558,1457570698.67,384.0,-16.4003793996
-12976.0,3184.0,7526.0,-18.0,13.0,22.1609756098,0.102774858475,1457570698.78,348.0,-14.0538539113
-12280.0,3306.0,7862.0,-14.0,8.0,20.7585365854,0.102469205856,1457570698.88,317.0,-11.8548897461
-12658.0,3752.0,7434.0,-14.0,13.0,20.7585365854,0.107496976852,1457570698.99,325.0,-9.62340981931
-12364.0,4424.0,7496.0,-6.0,15.0,23.8073170732,0.103302955627,1457570699.09,375.0,-7.32151761782
-11916.0,4760.0,7536.0,-4.0,5.0,27.8317073171,0.100491046906,1457570699.19,478.0,-4.72688780674
-12074.0,6414.0,7214.0,-2.0,13.0,28.6243902439,0.101874828339,1457570699.29,441.0,-1.85116018289
-11738.0,7338.0,7152.0,3.0,22.0,27.8317073171,0.103192090988,1457570699.4,454.0,1.06175119528
-11328.0,7578.0,7238.0,2.0,19.0,23.3804878049,0.105534076691,1457570699.5,368.0,3.76406705903
-10812.0,7406.0,7366.0,-20.0,16.0,16.0634146341,0.102797985077,1457570699.6,248.0,5.79144390618
-10762.0,8168.0,7406.0,-20.0,18.0,10.3926829268,0.106297016144,1457570699.71,155.0,7.19754602095
-10656.0,8086.0,7374.0,-24.0,17.0,6.24634146341,0.0992548465729,1457570699.81,87.0,8.02329792744
-10602.0,8272.0,7270.0,-27.0,18.0,1.00243902439,0.105087995529,1457570699.92,1.0,8.40417783318
-10488.0,8162.0,7442.0,-28.0,15.0,0.392682926829,0.0993690490723,1457570700.01,-9.0,8.473493804
-10578.0,8146.0,7268.0,-29.0,14.0,-0.0951219512195,0.105988025665,1457570700.12,-17.0,8.48926275416
-10566.0,8204.0,7366.0,-30.0,16.0,-0.156097560976,0.105045080185,1457570700.23,-18.0,8.47606806726
-10642.0,7942.0,7140.0,-26.0,20.0,-0.156097560976,0.0999300479889,1457570700.33,-19.0,8.4604692305
-10558.0,8210.0,7358.0,-29.0,17.0,-0.217073170732,0.107712984085,1457570700.43,-18.0,8.44037156396
-10900.0,8590.0,6930.0,-49.0,-1.0,-1.07073170732,0.0968148708344,1457570700.53,-33.0,8.37803223249
-10670.0,7990.0,7578.0,-35.0,19.0,-1.07073170732,0.104481935501,1457570700.63,-44.0,8.26616011131
-10554.0,8150.0,7382.0,-29.0,12.0,-0.217073170732,0.104331016541,1457570700.74,-18.0,8.19898111529
-10844.0,8036.0,7686.0,-28.0,13.0,-0.156097560976,0.102967977524,1457570700.84,-19.0,8.17976879754
-10714.0,8618.0,7140.0,-32.0,20.0,-0.156097560976,0.102420091629,1457570700.94,-15.0,8.16378127104
-10684.0,7904.0,7264.0,-32.0,17.0,-0.156097560976,0.101995944977,1457570701.05,-18.0,8.1478599528
-10526.0,7924.0,7444.0,-25.0,19.0,-0.278048780488,0.102207183838,1457570701.15,-24.0,8.12567351533
-10852.0,7676.0,7192.0,-29.0,20.0,-0.278048780488,0.103234767914,1457570701.25,-20.0,8.09696921401
-10654.0,8040.0,7340.0,-27.0,14.0,-0.156097560976,0.108125209808,1457570701.36,-18.0,8.07349813188
-10764.0,8110.0,7298.0,-28.0,19.0,-0.156097560976,0.100158929825,1457570701.46,-15.0,8.05786356722
-11038.0,7982.0,6944.0,-29.0,20.0,-0.278048780488,0.102660894394,1457570701.56,-20.0,8.03557864137
-10768.0,7850.0,7348.0,-30.0,19.0,-0.278048780488,0.107051134109,1457570701.67,-23.0,8.00581320408
-10492.0,8268.0,7740.0,-28.0,9.0,-0.156097560976,0.0984489917755,1457570701.77,-18.0,7.98444256928
-10652.0,8000.0,7378.0,-29.0,19.0,-0.156097560976,0.105445861816,1457570701.87,-18.0,7.96798272743
-10656.0,7972.0,7352.0,-28.0,16.0,-0.156097560976,0.102584123611,1457570701.98,-18.0,7.95196959594
-10714.0,7990.0,7286.0,-27.0,17.0,-0.217073170732,0.10214304924,1457570702.08,-19.0,7.93291119773
-10720.0,8022.0,7310.0,-30.0,15.0,-0.4,0.102756977081,1457570702.18,-22.0,7.9012069109
-10688.0,8228.0,7374.0,-27.0,17.0,-3.32682926829,0.103997945786,1457570702.29,-70.0,7.7074156168
-10774.0,8008.0,7422.0,-31.0,18.0,-6.61951219512,0.104921102524,1457570702.39,-124.0,7.18562506059
-10870.0,7598.0,7368.0,-35.0,20.0,-6.86341463415,0.102100849152,1457570702.49,-128.0,6.49731592143
-11014.0,7524.0,7336.0,-36.0,22.0,-7.96097560976,0.102192163467,1457570702.59,-146.0,5.73984766588
