x,y,z,time_diff
0.206,5.803,9.669,23
0.066,5.293,8.041,23
0.075,4.817,9.846,16
-0.34,5.177,7.475,23
0.47,6.007,8.684,16
0.473,5.353,8.015,24
0.097,5.25,7.772,15
0.223,4.955,6.792,24
0.518,5.81,8.094,15
0.416,5.734,9.112,24
0.568,4.858,8.836,15
-0.064,5.143,7.08,24
-0.526,4.953,5.706,15
0.444,5.631,9.969,24
0.101,5.06,9.35,15
-0.357,5.365,7.389,24
-0.331,4.508,8.453,15
-0.359,5.165,7.477,24
-0.55,5.136,5.742,16
-0.488,4.843,7.291,23
-0.424,5.119,6.465,16
-0.333,5.465,7.822,23
-0.305,5.226,7.501,16
-0.474,5.807,8.732,23
-0.636,5.234,7.725,16
-0.526,4.641,6.42,23
0.282,5.398,8.239,16
0.546,5.943,7.134,23
0.292,5.662,7.203,24
0.275,4.589,8.791,15
0.039,5.019,7.634,24
0.992,5.305,8.851,15
0.523,6.062,7.051,24
0.03,4.753,7.568,15
-0.226,4.641,6.994,24
0.232,5.531,6.525,15
0.485,5.365,8.577,24
0.092,5.986,8.244,16
-0.195,5.688,9.084,23
-0.105,4.512,7.972,16
-0.816,4.805,6.796,23
-0.226,5.526,6.463,16
-0.129,5.274,7.363,23
-0.495,5.472,6.468,16
-0.164,5.091,7.827,23
-0.25,5.188,5.88,16
-0.552,5.081,9.612,23
-0.155,5.317,10.703,16
-0.467,6.119,7.872,23
-1.285,4.205,8.915,16
-1.435,5.51,6.93,23
-0.964,4.017,7.137,16
-0.207,6.036,7.427,23
0.059,5.788,9.267,24
-0.276,4.884,10.024,15
-0.605,4.877,7.903,24
-0.59,4.47,7.365,16
0.049,5.553,8.453,23
-0.012,5.769,8.315,16
-0.107,5.66,8.186,23
-0.455,4.796,7.306,16
-0.259,5.157,6.158,23
0.037,4.943,7.713,16
-0.359,5.353,7.591,23
-0.288,5.291,8.436,16
0.118,5.9,8.639,23
-0.586,4.808,7.47,16
-0.862,5.7,6.385,23
-0.431,4.474,8.974,16
-0.055,5.336,7.349,23
-0.512,5.612,5.578,16
-1.016,4.32,5.868,23
-0.778,4.746,6.075,16
-0.888,5.422,6.989,23
-0.362,5.1,7.544,16
-0.252,6.162,8.184,24
-0.731,4.643,7.556,15
-1.014,5.177,7.62,24
-0.476,4.646,8.144,23
-0.369,5.055,7.789,16
-0.098,5.953,7.065,23
-0.012,5.707,7.606,16
-0.283,5.241,7.387,23
-0.628,4.593,7.165,16
-0.324,5.098,8.389,23
-0.307,5.205,6.78,16
-0.081,5.534,7.877,23
-0.081,5.648,8.432,16
-0.495,4.843,8.513,23
-0.502,4.829,8.177,16
-0.214,4.96,7.46,23
-0.452,5.369,7.084,16
-0.398,5.457,8.084,23
-0.533,5.103,7.41,16
-0.783,4.458,7.132,24
-1.033,4.543,7.092,15
-0.459,5.543,7.875,24
-0.733,5.545,6.699,15
-1.521,4.696,9.303,24
0,4.827,9.215,15
0.687,5.591,7.327,24
-0.124,5.995,10.21,15
-0.471,5.436,10.372,24
-0.112,4.836,7.975,15
-0.409,4.772,5.947,24
-0.2,4.536,7.28,23
0.368,5.391,8.253,16
-0.278,5.334,7.115,16
0.154,5.622,7.213,23
0.323,5.155,8.893,23
0.104,5.636,7.613,16
0.042,5.229,9.196,23
0.123,5.127,8.31,16
-0.7,4.669,7.213,24
-0.414,4.729,7.518,15
-0.107,5.745,8.067,24
-0.219,5.207,7.889,15
-0.781,4.848,8.444,24
-0.847,4.619,8.008,15
-0.395,5.084,8.403,24
-0.476,6.245,7.301,15
-0.928,3.784,8.701,24
-1.093,4.46,9.393,15
-0.631,5.181,6.992,24
-0.226,4.496,5.09,15
0.166,5.903,6.401,24
0.228,5.472,8.62,16
-0.3,4.374,8.905,23
-0.231,4.719,8.627,16
-0.071,5.748,8.203,23
0.12,5.031,8.655,16
0.197,4.872,8.429,23
-0.188,5.019,7.589,16
-0.052,5.357,8.422,23
-0.176,5.177,8.091,24
-0.186,4.762,8.667,15
-0.076,5.041,7.768,24
-0.624,5.262,7.877,15
-0.474,4.865,7.651,24
0.028,5.129,8.546,15
-0.481,4.881,6.711,24
-0.283,5.415,8.32,15
0.466,4.76,7.818,24
-0.098,5.091,9.741,15
-0.481,4.743,7.544,24
-0.628,5.069,8.029,16
-0.569,5.024,7.568,23
-0.378,4.689,8.453,16
-0.712,4.879,7.356,23
-0.269,5.331,8.484,16
-0.319,4.698,8.113,23
-0.709,4.669,7.646,16
-0.44,4.858,8.065,23
-0.038,5.391,7.044,16
-0.345,4.615,6.608,23
-0.376,4.631,8.917,16
-0.398,5.229,7.289,23
0.28,5.022,8.915,16
-0.259,4.143,7.579,23
-0.367,5.329,7.668,16
-0.074,5.124,7.544,23
-0.109,4.712,8.641,24
0.168,5.11,8.508,15
-0.486,5.557,7.234,24
0.03,4.993,9.07,16
-0.44,4.719,7.827,23
-0.25,5.353,8.922,16
-0.447,5.805,7.994,23
-0.512,4.47,7.182,16
0.068,4.762,8.972,23
-0.512,5.326,7.36,16
-0.324,4.531,8.317,23
0.104,5.262,7.689,16
-0.055,5.757,7.446,23
-0.276,4.822,8.717,16
-0.583,4.589,9.127,23
-0.576,5.003,7.132,16
-0.276,4.598,7.975,23
-0.402,4.45,6.189,16
-0.295,5.062,6.232,23
-0.309,5.291,9.381,16
-0.198,4.358,7.103,23
0.109,5.084,8.893,16
-0.326,5.738,7.587,24
-0.371,4.672,6.825,15
-0.367,4.724,7.889,24
-0.655,5.729,9.327,15
0.082,4.546,7.575,24
-0.133,4.927,7.706,23
-0.552,5.286,7.732,16
-0.559,4.212,7.056,23
-0.578,5.155,7.042,16
-0.324,5.062,8.072,23
-0.017,4.686,10.012,16
-0.65,5.284,8.265,23
0.039,5.01,7.994,16
0.059,4.865,6.656,23
-0.229,5.267,9.12,16
-0.136,4.888,9.312,23
-0.69,4.041,7.182,16
-0.471,4.767,7.656,23
-0.05,5.162,9.236,16
0.18,4.758,8.246,24
-0.552,4.6,8.072,15
-0.278,5.874,8.22,24
-0.09,4.831,8.313,15
-1.154,4.71,6.839,24
-0.588,4.37,7.08,15
0.03,5.417,8.079,24
0.113,5.317,9.979,15
0.263,4.743,10.267,24
-0.052,4.836,8.391,15
-0.271,5.212,8.955,24
-0.669,4.615,7.751,23
-0.478,5.019,6.599,16
-0.533,5.241,10,23
0.032,5.557,7.356,16
-0.259,3.922,9.493,23
-0.095,4.993,6.558,16
-0.476,5.141,8.127,23
-0.871,5.217,8.022,16
-0.843,4.115,7.679,24
-0.943,6.007,6.068,15
-0.781,4.822,6.863,24
-0.455,5.329,8.951,15
-0.493,5.636,9.329,24
0.044,4.631,9.246,15
-1.271,4.167,7.439,24
-1.309,4.66,4.323,15
-0.378,4.95,8.27,24
-0.255,5.85,7.389,15
-0.543,6.369,6.251,24
0.163,4.555,10.831,15
-0.369,6.362,6.404,24
0.066,5.157,9.336,16
-0.081,5.61,8.284,23
-0.298,4.541,9.112,16
-0.152,4.972,6.896,23
-0.095,4.927,6.075,16
0.325,4.993,8.41,23
-0.614,5.938,7.977,16
-0.021,4.929,11.581,23
0.104,4.948,8.229,24
-0.964,4.877,7.529,15
-0.278,5.343,7.746,24
-0.695,5.179,7.311,15
0.044,5.864,8.829,24
-0.414,4.908,6.987,15
-0.647,5.274,8.627,24
-0.157,5.622,7.953,15
-0.669,5.074,8.298,24
-0.674,5.767,6.968,15
-0.133,4.967,7.629,24
-0.176,4.274,7.072,16
-0.24,4.979,4.309,23
0.063,4.76,7.927,16
0.239,7.117,7.303,23
0.587,5.241,11.176,16
0.111,5.319,6.925,23
-0.088,5.077,7.168,16
-0.295,4.674,6.437,23
0.173,5.479,7.67,16
0.38,5.853,8.284,23
-0.638,5.279,9.508,16
-0.512,5.648,6.542,23
-0.202,4.479,6.856,16
0.366,4.858,7.534,23
0.408,5.698,8.496,24
-0.102,5.686,7.687,15
0.004,5.707,8.586,24
-0.471,5.455,7.42,15
0.161,5.384,9.222,24
-0.15,4.331,7.375,16
0.085,4.9,8.355,23
0.623,6.233,8.096,16
-0.212,5.462,6.439,23
0.301,5.445,8.215,16
-0.148,4.974,8.413,23
-0.562,4.931,6.285,16
-0.431,4.648,9.591,23
0.616,6.421,9.253,16
-0.14,5.246,7.632,23
-0.478,5.712,8.253,16
-0.857,3.796,10.01,23
-0.631,4.293,9.303,16
-0.693,5.25,7.734,23
-0.045,5.491,8.096,16
0.328,5.567,8.998,23
-0.378,5.291,4.768,16
-0.293,4.386,7.675,23
-0.326,5.029,8.796,16
0.554,5.407,6.987,24
0.851,5.453,8.584,23
0.932,6.093,8.482,16
0.004,5.462,8.789,23
-0.229,4.112,8.189,16
-0.024,5.262,5.839,23
0.282,4.341,7.741,16
-0.486,6.212,6.777,23
-0.371,5.415,9.434,16
-0.928,5.507,8.753,23
-0.488,5.953,8.582,16
-0.976,3.879,7.161,23
-0.881,4.786,8.046,16
-0.669,5.736,8.598,23
-0.914,5.381,7.477,16
-0.728,6.167,7.608,23
-0.29,5.372,7.646,16
-0.902,4.693,7.284,23
-0.752,5.346,7.451,16
-0.179,4.758,7.908,24
0.039,5.274,9.01,15
-0.281,5.679,7.413,24
-0.186,5.188,8.548,15
0.347,5.498,5.928,24
0.009,5.281,6.123,15
-0.083,5.172,5.987,24
-0.364,5.367,7.208,15
-0.557,5.241,8.372,24
-0.012,5.238,7.734,23
0.13,5.805,8.389,16
-0.109,5.995,8.648,23
0.063,6.133,9.505,16
-0.309,5.4,8.094,23
-0.624,5.395,7.208,16
-0.459,5.222,5.97,23
-0.69,6.226,7.246,16
-0.766,4.96,7.092,23
-0.19,5.476,7.903,16
-0.326,4.988,6.92,24
-0.802,4.903,6.349,15
-0.569,5.096,8.327,24
-0.224,5.36,8.084,15
-0.083,5.253,8.094,24
0.068,5.322,9.658,15
0.447,5.636,7.739,24
0.525,5.403,7.641,15
-0.307,5.31,6.608,24
-0.129,5.415,7.784,15
0.587,5.407,9.589,24
-0.478,5.65,7.694,15
-0.736,5.484,7.28,24
-0.419,5.141,8.572,16
-0.148,4.789,8.482,23
-0.6,5.031,8.627,23
0.199,5.262,8.786,16
-0.576,5.369,7.41,23
-0.309,5.338,5.744,16
0.311,4.808,5.461,24
-0.445,5.467,7.327,15
-0.159,4.896,7.922,24
-0.647,5.419,9.412,15
-0.402,4.693,8.522,24
-0.567,4.786,7.998,15
-0.257,4.677,6.67,24
0.016,5.362,8.189,15
-0.424,5.412,6.827,24
-0.581,4.791,8.986,15
-0.731,4.491,7.637,24
-0.424,4.703,8.072,15
-0.771,5.443,4.566,24
-0.186,5.096,7.746,16
-0.195,5.162,9.891,23
-0.431,4.529,5.861,16
-0.036,5.346,7.977,23
-0.336,4.962,9.141,16
-0.459,4.646,8.815,23
-1.026,4.553,6.644,16
-0.543,4.934,7.832,23
0.104,5.631,8.075,16
0.301,4.322,8.017,23
-0.574,4.579,6.884,24
-0.916,4.655,7.777,15
-0.578,5.048,8.046,16
-0.221,4.581,7.391,23
-0.457,4.431,7.877,24
-0.257,4.636,8.946,15
-0.148,5.526,7.56,24
-0.6,4.522,7.791,15
-0.612,4.327,9.082,24
-0.497,5.234,8.372,16
-0.433,4.629,8.386,23
-0.069,4.524,8.422,16
-0.252,5.053,7.739,23
-0.059,5.157,8.998,16
0.332,4.95,9.353,23
0.47,4.581,8.544,16
-0.805,4.453,6.227,23
-0.757,4.562,8.882,16
-0.731,4.693,9.082,23
-0.602,4.327,8.903,16
-0.724,4.95,8.384,23
-1.104,5.067,7.827,16
-1.043,4.098,7.153,23
-0.793,4.215,8.132,24
-0.545,5.107,7.063,15
-0.547,4.505,8.903,16
-0.793,4.27,6.799,23
-1.216,4.26,7.175,24
-0.719,4.646,8.148,16
-0.509,4.698,8.148,23
-0.697,4.322,6.858,16
-0.797,4.755,8.125,23
-0.452,5.086,9.096,16
-0.4,4.227,7.608,23
-0.914,4.293,8.22,16
-0.564,4.553,9.91,23
-0.674,3.889,8.46,16
-0.876,4.07,8.522,23
-0.733,4.032,8.879,16
-0.733,4.608,8.855,23
-1.44,3.479,8.248,16
-1.385,4.167,9.01,23
-0.759,3.734,9.75,16
-1.219,3.329,8.384,23
-1.957,3.501,9.065,16
-1.635,3.172,8.979,23
-1.426,2.898,9.248,16
-1.226,3.779,9.7,24
-1.074,3.596,10.157,23
-1.271,2.906,8.91,16
-1.535,3.279,8.767,15
-1.521,2.96,8.713,24
-1.892,2.651,9.124,23
-1.669,3.272,9.546,16
-1.664,3.17,9.284,23
-1.921,3.022,8.667,16
-1.709,3.646,9.208,23
-1.75,3.389,9.146,16
-2.376,3.163,9.215,23
-1.995,3.075,9.47,16
-1.695,3.408,9.529,23
-2.214,3.386,7.898,16
-2.388,2.92,9.567,23
-2.63,2.841,8.453,16
-2.599,3.098,9.967,23
-2.606,3.013,9.917,16
-3.466,3.334,9.253,24
-2.906,3.334,8.967,15
-3.58,2.506,8.241,24
-2.747,3.855,8.827,15
-4.075,2.46,8.167,24
-3.261,2.001,10.472,23
-3.175,3.156,8.665,16
-3.656,3.386,7.601,15
-2.461,2.315,11.29,24
-2.204,3.196,11.817,15
-3.004,3.651,9.141,24
-3.175,3.077,7.408,15
-2.407,3.91,7.944,24
-2.776,3.617,9.07,16
-4.232,3.729,9.11,23
-2.354,3.82,9.162,23
-2.523,3.991,10.148,16
-2.283,3.874,9.9,23
-3.292,4.043,9.505,16
-2.823,3.67,9.215,24
-2.552,3.901,8.529,15
-2.683,4.146,6.977,24
-2.69,4.058,7.346,15
-2.795,3.827,8.194,24
-2.238,4.07,9.355,15
-2.659,4.277,8.075,24
-3.268,4.032,7.756,15
-3.394,3.777,8.965,24
-3.213,3.867,8.277,15
-3.892,4.074,7.796,24
-3.194,3.893,7.042,15
-4.094,4.172,6.587,24
-4.208,3.827,7.22,16
-3.066,3.841,6.077,23
-3.718,5.379,6.351,16
-4.054,5.879,7.415,23
-3.968,4.95,8.563,16
-3.951,4.208,7.608,23
-3.635,4.705,7.375,24
-3.144,4.396,8.153,15
-3.64,3.713,8.127,24
-3.073,4.034,8.151,15
-2.761,4.598,6.903,24
-2.302,4.848,7.353,15
-1.897,4.698,10.324,24
-2.273,5.086,8.605,15
-2.238,4.441,9.7,24
-2.016,4.453,9.258,15
-1.83,5.465,8.372,24
-2.733,3.363,9.962,15
-2.323,4.512,7.82,24
-2.035,4.132,8.384,23
-3.233,4.036,8.025,16
-2.449,4.598,8.401,16
-2.692,4.101,8.02,23
-2.687,4.693,8.189,16
-3.87,4.417,7.089,23
-3.542,3.934,8.884,16
-3.413,4.329,8.486,23
-3.392,3.829,9.558,16
-3.463,4.584,6.649,23
-3.616,3.439,8.72,16
-2.918,4.448,8.301,23
-2.897,4.591,7.103,16
-2.576,4.103,8.158,23
-2.771,4.024,7.677,24
-2.185,4.624,6.896,15
-2.268,4.129,7.948,24
-2.266,4.193,7.922,15
-2.514,4.343,7.858,24
-2.371,3.689,6.342,16
-1.852,4.255,9.022,23
-1.509,4.596,7.599,16
-1.145,4.598,7.906,23
-1.181,4.201,7.463,16
-1.333,4.584,7.308,23
-1.397,4.408,8.846,16
-1.264,5.131,8.301,23
-1.269,4.605,8.998,16
-1.2,5.238,9.06,23
-1.85,5.35,9.027,16
-2.04,4.424,8.791,23
-1.94,4.391,8.113,16
-2.273,4.674,7.239,23
-2.645,4.377,7.987,16
-2.747,3.96,7.81,23
-2.511,4.182,8.365,16
-2.333,5.088,9.284,23
-2.578,4.129,8.927,16
-3.378,4.074,7.232,24
-2.747,4.512,9.393,23
-2.954,4.37,8.084,16
-3.116,3.739,8.048,23
-2.64,4.536,9.062,16
-2.609,4.719,8.572,23
-2.014,3.808,8.413,16
-1.776,4.47,8.198,23
-1.611,4.691,8.477,16
-1.533,4.055,8.539,23
-2.057,4.389,8.596,16
-2.023,5.079,7.796,23
-2.316,3.87,7.632,16
-2.066,4.158,8.803,23
-1.673,5.419,9.489,16
-1.647,4.229,7.701,23
-2.092,4.108,7.951,16
-1.745,4.824,9.874,23
-1.773,4.858,8.286,16
-2.021,4.289,7.403,24
-2.088,4.922,8.336,15
-2.135,5.024,8.77,24
-2.173,3.815,6.687,15
-2.023,5.35,6.832,24
-2.138,5.065,7.375,15
-2.007,4.17,8.203,24
-1.904,5.231,7.199,23
-1.735,4.886,9.66,16
-1.704,4.367,8.006,23
-1.723,5.291,8.87,16
-1.788,4.953,7.713,23
-1.519,4.315,8.029,16
-1.616,5.229,8.879,23
-1.471,5.246,8.096,16
-1.802,3.986,8.196,23
-1.345,5.303,8.332,16
-1.393,4.872,8.482,23
-1.197,4.429,7.975,16
-1.583,4.517,8.063,24
-1.25,4.862,8.639,15
-1.457,4.046,8.66,24
-1.328,5.057,7.701,15
-1.897,4.412,7.97,24
-1.312,3.891,8.079,15
-1.264,4.898,8.546,24
-1.645,4.838,8.044,15
-1.402,4.762,7.699,24
-1.535,5.341,8.122,15
-1.778,4.886,8.429,24
-1.766,4.172,7.172,23
-1.852,5.046,7.989,16
-1.692,4.858,7.403,16
-1.407,5.05,7.141,23
-1.721,5.167,7.668,16
-1.421,4.96,8.591,23
-1.621,4.724,7.887,23
-1.554,5.098,7.646,16
-0.94,4.45,8.201,24
-1.207,5.883,8.117,15
-1.045,5.017,8.132,24
-0.857,4.791,7.925,15
-0.871,5.522,8.458,24
-0.74,5.165,8.817,15
-0.955,4.729,7.377,24
-0.778,5.212,8.051,15
-0.528,5.36,7.499,24
-0.512,5.138,7.839,15
-0.931,4.941,8.755,24
-0.336,5.127,8.827,15
-0.888,4.834,6.834,24
-0.645,5.16,8.272,16
-0.543,5.053,7.634,23
-0.521,4.634,7.91,16
-0.531,5.069,8.872,23
-0.562,4.739,8.391,16
-0.217,4.529,7.894,23
-0.002,5.531,8.232,16
-0.526,4.389,9.034,23
-0.702,4.805,8.651,16
-0.364,5.443,7.627,23
-0.39,4.455,7.234,16
-0.54,4.748,7.718,23
-0.478,5.391,7.313,24
-0.312,5.179,7.08,15
-0.464,4.591,7.215,24
-0.274,5.638,8.217,15
-0.259,5.331,9.279,24
-0.202,4.786,8.698,15
-0.869,5.281,7.334,24
-0.414,5.317,7.763,16
-0.467,4.758,8.186,23
-0.738,4.886,7.739,16
-0.638,5.317,7.515,23
-0.517,5.241,8.27,16
-0.474,4.872,7.996,23
-0.762,4.491,8.579,16
-0.431,5.288,8.377,23
-0.488,5.441,8.003,16
-0.528,4.869,7.901,23
-0.721,4.605,8.658,16
-0.524,5.588,7.944,23
0,5.172,7.401,16
-0.048,5.565,8.463,23
-0.431,5.653,7.96,16
-0.445,5.05,8.379,23
-0.281,5.376,7.663,16
0.094,5.491,7.599,23
0.23,5.655,8.339,24
-0.19,5.812,7.675,16
-0.093,5.56,7.694,23
0.168,5.181,7.898,16
-0.157,5.188,6.913,23
-0.095,5.229,7.582,16
0.48,5.541,8.101,23
0.273,5.822,7.71,16
0.244,5.55,7.641,23
-0.124,5.165,6.849,16
-0.286,4.574,7.403,23
0.366,5.548,8.241,16
0.082,5.515,8.063,23
-0.15,5.755,8.348,16
-0.331,5.167,8.022,23
-0.224,4.879,6.663,16
-0.314,4.881,7.979,23
0.101,5.262,8.236,16
-0.019,5.774,7.222,23
-0.362,5.805,7.499,16
-0.264,5.553,8.025,24
-0.131,5.188,7.268,15
0.044,4.815,7.427,24
0.17,5.143,8.472,15
0.113,5.845,7.341,24
0.111,5.681,7.234,15
0.527,6.022,7.43,24
0.025,5.655,7.258,23
-0.348,5.26,5.997,16
0.22,4.719,9.158,23
0.023,5.469,8.079,16
0.358,5.662,7.975,23
0.613,5.886,7.894,16
0.475,6.11,8.294,23
0.182,5.888,6.939,16
0.08,5.929,7.391,23
-0.04,5.738,6.361,16
0.358,5.3,7.211,23
0.292,5.476,7.903,16
0.163,5.279,7.629,24
0.423,5,8.267,15
0.923,5.612,8.067,24
0.868,6.069,7.687,15
0.639,6.045,6.615,24
0.663,5.979,7.22,15
0.299,6.195,8.184,24
0.135,5.991,8.496,15
0.18,5.883,6.396,24
0.28,5.719,6.682,15
-0.312,5.412,4.842,24
0.623,5.831,6.568,15
0.182,5.703,7.089,24
0.216,5.317,10.603,16
0.408,5.322,9.596,23
0.696,5.603,8.858,23
0.911,5.76,8.291,16
0.566,5.75,8.196,23
0.644,5.964,7.603,16
0.601,5.676,9.127,24
0.763,5.41,7.772,15
1.013,5.762,7.915,24
0.832,5.812,7.444,15
0.604,5.581,7.506,24
0.477,5.872,7.251,15
0.549,5.664,7.191,24
0.318,5.848,6.801,15
0.192,5.334,5.992,24
0.249,5.65,5.799,15
0.43,5.569,5.597,24
0.342,5.691,6.751,15
0.366,5.798,6.43,24
0.192,5.893,7.265,16
0.144,5.729,6.92,23
0.03,5.938,6.087,16
-0.029,5.588,6.035,23
0.373,5.469,7.763,16
0.616,5.769,8.013,23
0.516,5.757,6.701,16
0.366,5.6,8.739,23
0.363,5.529,6.442,24
0.47,5.603,7.61,15
0.92,5.407,7.253,24
0.77,5.869,7.913,15
0.544,5.755,9.034,24
0.549,5.636,8.677,15
0.42,5.441,7.829,24
0.789,5.722,8.808,15
0.425,5.448,8.436,24
0.38,5.288,7.941,15
0.799,5.707,8.853,24
0.635,6.024,7.406,16
0.399,5.569,8.11,23
0.397,5.729,8.513,16
0.497,5.688,8.598,23
0.328,5.522,7.496,16
0.266,5.486,7.446,23
0.135,5.553,7.072,16
0.004,5.672,5.739,23
0.018,5.484,5.549,16
-0.231,5.674,6.185,23
0,5.584,7.658,16
-0.083,6.119,5.844,23
-0.388,5.088,6.744,16
0.075,6.126,5.973,23
-0.452,5.641,6.275,16
-0.357,5.879,5.523,23
-0.595,5.436,5.559,16
-0.2,5.61,4.704,23
-0.093,5.017,6.28,24
-0.138,5.841,5.382,16
0.056,5.481,7.001,23
-0.121,5.734,7.806,16
-0.093,5.419,8.765,23
-0.079,5.436,8.679,16
-0.038,5.205,7.739,23
0.342,5.234,9.231,16
-0.412,5.065,9.162,23
0.097,5.253,9.643,16
0.151,5.862,9.341,23
-0.233,5.743,9.215,16
-0.045,6.141,7.779,23
-0.588,5.593,6.147,16
-0.462,5.296,7.006,23
0.078,6.136,5.808,16
-0.117,5.762,4.583,23
-0.083,5.764,5.882,16
-0.176,5.748,7.979,23
0.006,5.538,7.97,16
-0.221,5.265,9.553,24
0.156,5.617,8.801,15
-0.107,4.936,8.127,24
0.256,5.398,8.491,15
0.535,5.955,8.772,24
-0.138,5.853,7.977,23
-0.343,5.719,6.765,16
-0.207,5.379,6.813,23
0.342,6.36,6.099,16
-0.443,4.941,5.958,23
-0.171,5.772,7.639,16
-0.638,5.403,8.582,23
0.106,5.431,9.215,16
0.18,5.636,7.903,23
0.154,5.4,10.022,16
0.128,6.241,10.15,23
0.161,5.693,7.491,16
-0.395,5.56,6.323,23
-0.493,5.6,4.78,16
-0.25,5.726,6.201,24
0.118,5.686,6.818,15
-0.376,4.853,8.053,24
0.328,6.069,9.584,15
0.23,5.967,9.446,24
0.097,5.51,7.791,15
-0.305,5.943,6.706,24
-0.25,5.745,5.792,15
-0.348,5.472,6.665,24
0.454,5.484,7.889,15
0.489,5.941,7.889,24
0.142,5.503,8.727,23
0.013,6.081,6.723,16
-0.436,5.281,6.292,23
-0.378,5.422,6.475,16
-0.243,5.255,7.763,23
0.213,5.526,8.824,16
0.173,5.853,9.577,23
0.08,5.562,8.058,16
-0.378,5.991,6.496,24
-0.459,5.231,5.132,15
-0.552,5.553,4.592,24
-0.486,5.845,5.789,15
0.03,5.634,7.115,24
0.325,5.922,8.608,15
-0.083,5.531,9.117,24
0.608,6.162,9.51,15
0.337,5.881,8.72,24
-0.224,5.05,8.232,15
0.123,5.762,8.796,24
0.292,5.629,7.789,15
-0.029,5.348,8.025,24
0.063,5.764,8.417,16
0.044,5.624,5.804,23
-0.176,5.814,5.749,16
-0.074,6.048,6.132,23
-0.126,4.798,7.341,16
0.12,5.734,7.794,23
0.068,5.372,8.413,16
0.137,5.403,9.167,23
0.178,5.76,9.001,16
0.394,5.857,8.129,23
0.194,5.517,6.323,24
0.339,6.245,6.839,15
0.458,5.814,6.637,24
0.111,5.341,7.929,15
0.013,5.588,6.958,24
-0.39,5.21,7.699,15
-0.007,5.279,7.777,24
0.658,5.857,8.915,15
0.354,5.641,8.391,24
0.404,5.317,8.929,16
0.668,5.812,8.865,23
-0.002,5.426,6.942,16
0.075,5.691,7.47,23
0.413,5.995,7.803,16
-0.3,5.698,8.396,23
-0.14,5.515,7.827,16
0.561,6.198,7.453,23
-0.488,6.102,5.685,16
0.256,6.076,7.627,23
0.132,6.426,6.568,16
-0.057,5.419,7.368,23
-0.778,5.507,5.494,16
-0.802,5.705,5.666,23
0.189,5.579,6.349,24
-0.833,5.922,6.02,15
-0.95,4.919,9.272,24
-0.6,5.35,9.31,15
-0.862,4.698,7.865,24
-0.75,5.229,8.029,16
-0.609,5.465,7.118,23
-0.481,5.719,6.875,16
-0.655,5.886,7.672,23
-0.824,4.965,8.639,16
-0.605,4.429,6.182,23
-0.978,4.446,6.644,16
-0.521,5.169,6.577,23
-0.109,6.1,7.813,16
-0.229,5.196,8.815,23
-0.524,4.946,7.887,16
-0.412,5.441,7.565,23
-0.305,4.977,7.48,16
-0.01,5.693,7.48,23
-0.229,4.967,8.546,16
-0.49,4.658,7.929,23
-0.109,5.3,8.189,16
-0.136,5.662,7.23,23
-0.021,5.71,7.646,16
-0.398,4.972,7.203,24
-0.374,5.424,8.629,23
0.001,5.474,9.079,16
0.08,5.626,8.627,15
0.12,5.562,8.722,24
0.244,5.119,7.768,23
0.692,5.131,6.796,16
0.304,5.35,7.532,23
0.611,5.812,8.241,16
0.599,5.572,7.241,23
0.061,4.886,8.034,16
0.711,4.981,7.111,23
0.623,5.612,7.449,16
1.108,5.612,6.344,23
0.889,5.424,7.951,16
0.625,5.895,5.999,23
0.473,5.484,6.385,16
0.832,5.417,5.949,23
0.896,5.136,8.501,16
1.425,5.257,8.01,24
1.634,5.838,8.01,15
0.749,5.212,7.206,24
1.28,5.667,7.494,15
1.27,5.588,7.746,24
0.927,4.693,7.351,15
0.87,5.062,8.127,24
1.361,5.479,9.715,15
1.408,5.486,8.132,24
1.613,5.712,8.912,23
1.189,6.012,9.165,16
1.142,6.721,7.134,23
1.108,4.838,7.934,16
1.311,5.362,6.768,23
1.451,5.741,7.549,16
1.13,4.61,8.998,23
1.192,5.424,9.205,16
1.353,5.579,8.482,23
1.089,5.717,7.748,16
0.711,5.307,7.508,24
0.789,5.598,8.103,15
1.023,5.579,6.623,24
0.727,5.886,7.47,15
0.908,5.693,6.501,24
0.018,5.86,7.137,15
0.218,5.562,6.753,24
0.292,5.5,6.573,15
0.211,5.107,7.034,24
0.566,5.819,7.334,15
0.527,5.486,7.322,24
0.756,5.56,8.234,15
0.682,5.91,8.817,24
0.999,5.476,9.824,16
0.344,5.936,6.092,23
-0.05,5.91,4.833,16
1.253,6.074,5.901,23
1.015,6.645,8.301,23
0.639,6.36,6.608,16
0.173,6.193,6.861,24
0.93,5.698,7.784,15
0.123,6.057,6.589,24
0.858,5.724,6.139,15
0.892,5.774,7.848,24
0.818,5.695,9.105,15
0.508,5.317,9.424,24
0.439,5.757,7.977,15
0.12,5.569,6.942,24
-0.205,5.486,6.211,15
-0.471,5.445,4.78,24
-0.112,5.817,6.175,15
-0.081,5.405,6.42,24
-0.129,5.622,6.842,16
-0.1,6.21,5.623,23
-0.486,5.712,6.63,16
-0.331,5.684,6.506,23
-0.052,5.745,8.006,16
-0.357,5.772,6.177,23
-0.647,5.265,6.211,16
0.011,5.407,8.198,23
-0.152,4.991,7.975,16
-0.552,4.881,8.275,23
-0.195,4.931,8.296,16
-0.364,4.75,8.132,23
0.17,4.972,7.882,24
0.085,5.883,7.858,15
