x,y,z,time_diff
-0.017,-0.819,10.136,16
0.32,-1.399,9.546,23
-0.747,-0.966,8.624,24
-0.112,-0.454,9.239,16
-0.319,-0.378,9.129,23
-0.219,-0.412,9.391,16
-0.562,-0.657,9.717,23
0.082,-0.535,9.203,16
-0.628,-0.514,9.91,23
0.032,-0.283,10.048,16
-0.245,-0.602,9.153,23
-0.398,-1.057,9.541,16
-0.359,-0.835,10.343,23
-0.486,-1.126,9.448,16
0.139,-1.138,9.838,23
-0.01,-0.507,9.917,16
-0.452,-0.207,9.834,23
-0.309,-0.233,10.124,24
-0.614,-0.759,9.241,15
-0.2,-0.543,9.02,24
0.497,-0.559,9.665,15
-0.157,-0.757,9.298,24
0.082,-0.238,9.886,16
-0.259,-0.435,10.019,23
0.075,-0.602,9.541,16
0.413,-0.764,9.71,23
-0.719,-1.009,9.42,16
0.089,-0.738,9.16,23
-0.148,-0.435,9.841,16
-0.01,-0.857,8.753,23
0.546,-1.097,8.979,16
-0.576,-1.259,8.886,23
0.092,-0.911,8.624,24
-0.9,-1.321,8.167,15
-0.15,-0.485,10.041,24
0.228,-0.374,9.755,15
-0.619,-0.302,9.5,24
-0.395,-0.09,9.61,15
-0.112,-0.433,8.972,24
-0.057,-0.614,8.741,15
-0.019,-0.588,9.941,24
-0.483,-0.604,9.658,16
-0.055,-0.671,9.003,23
-0.278,-1.114,9.322,16
0.294,-0.612,9.143,23
-0.605,-0.704,9.177,16
-0.005,-0.757,9.846,23
-0.555,-0.585,9.281,24
-0.933,0.052,9.11,15
0.201,-0.585,10.434,24
-0.4,-0.604,8.996,15
-0.352,-0.566,8.682,24
-0.193,-0.69,9.086,15
-0.333,-0.093,8.824,24
0.225,-0.083,9.251,15
-0.438,-0.385,9.865,24
0.078,-0.224,8.82,15
-0.143,-0.419,9.472,24
-0.05,-0.155,10.217,15
0.158,-0.428,9.722,24
-0.507,-0.769,9.627,16
-0.467,-0.545,10.441,23
-0.14,-0.09,9.529,23
-0.236,-0.221,9.439,16
0.397,-0.466,9.893,23
-0.236,-0.419,9.02,16
-0.464,-0.607,8.294,24
0.023,0.037,9.56,15
-0.638,-0.188,9.303,24
-0.288,-0.742,9.465,15
0.032,-0.885,10.01,24
-0.864,-0.607,9.396,15
-0.14,-0.619,9.898,24
-0.5,-0.688,9.758,15
-0.486,-0.8,8.903,24
-0.198,-0.521,9.215,15
-0.34,-0.202,9.517,24
0.358,-0.314,9.051,23
-0.207,-1.028,9.424,16
-0.079,-1.276,9.491,23
0.004,-1.054,9.153,16
-0.383,-0.414,8.891,23
0.173,-0.526,9.71,16
-0.217,-0.112,9.391,23
-0.431,-0.471,9.786,16
0.187,-0.747,9.458,24
0.142,-0.438,8.646,15
-0.383,-0.321,9.127,24
0.506,-0.664,9.255,15
0.016,-0.514,8.855,24
0.258,-0.445,9.822,15
0.142,-0.988,9.258,24
-1.131,-0.543,8.955,23
0.168,0.547,10.057,16
-0.059,-0.319,9.631,23
-0.333,-0.771,9.217,16
0.28,-0.238,9.796,23
-0.952,-0.671,9.265,16
0.387,0,9.717,23
0.251,0.192,10.367,16
-0.874,0.013,9.715,23
0.758,-0.078,9.598,16
-1,-0.697,8.653,23
0.235,-0.69,9.279,16
-0.614,-0.7,9.32,24
-0.409,-0.783,9.286,15
0.494,-0.821,9.681,24
-0.726,-0.771,9.174,23
0.101,-0.478,9.965,16
-0.102,-0.374,10.124,23
-0.697,-0.819,9.262,16
0.135,-0.483,10.348,23
-0.24,-0.512,9.422,16
-0.026,-0.54,9.389,23
0.316,-0.407,9.317,16
-1.007,-0.681,8.12,23
0.32,-0.7,9.891,16
-0.307,-1.011,9.36,23
-0.512,-0.5,9.362,16
0.363,-0.216,9.805,23
-0.271,-0.673,9.027,16
-0.14,-0.578,9.998,23
-0.402,-0.581,9.874,24
-0.081,-0.7,9.386,16
-0.017,-0.623,9.26,23
-0.112,-0.597,9.001,16
-0.555,-0.659,9.636,23
-0.269,-0.659,9.431,16
-0.309,-0.345,9.189,23
-0.138,-0.352,9.329,16
-0.164,-0.026,9.105,23
-0.426,-0.478,8.76,16
0.294,-0.819,9.36,23
-0.183,-0.628,8.61,16
-0.288,-0.678,8.536,23
-0.088,-0.112,9.21,16
-0.324,-0.873,9.039,23
0.206,-0.212,9.027,24
0.092,-0.302,8.962,15
-0.217,-0.523,9.741,24
0.27,-0.138,11.041,15
-0.674,-0.778,8.865,24
0.28,-0.666,9.729,16
-0.569,-0.497,9.001,23
-0.171,-0.507,9.769,16
0.059,-1.004,9.693,23
-0.348,-1.333,7.851,16
0.532,-0.764,9.424,23
-0.486,-0.726,8.936,16
-0.055,-1.04,9.367,23
0.201,-1.007,9.591,16
-0.455,-1.126,8.477,23
0.287,-0.447,10.524,24
-0.374,-0.331,9.658,15
0.049,-0.435,9.079,24
0.456,-0.847,9.42,15
-0.797,-1.042,8.327,24
0.175,-0.8,9.241,15
0.001,-0.831,9.272,24
-0.193,-0.614,9.303,15
0.449,-0.281,10.35,24
-0.633,-0.683,9.738,16
-0.005,-1.104,9.448,23
0.323,-0.852,9.524,16
-0.528,-0.726,8.696,23
-0.152,-0.835,9.267,16
0.182,-0.914,9.058,23
-0.186,-0.95,8.563,24
0.032,-0.783,9.065,15
-0.209,-1.13,8.874,24
-0.193,-0.947,9.105,15
0.018,0.025,9.462,24
-0.1,0.128,9.151,15
0.18,-0.088,9.624,24
-0.797,-0.366,8.624,15
0.83,0.23,10.088,24
-0.583,0.125,9.346,15
0.12,-0.078,9.75,24
0.516,-0.409,10.067,15
-0.707,-0.907,8.891,24
1.075,-0.219,10.055,16
-0.995,-0.307,9.981,23
-0.107,-0.509,10.046,23
0.12,-0.447,9.346,16
-0.514,-0.585,8.991,23
0.642,-0.621,9.767,16
-0.4,-1.15,9.484,24
-0.376,-0.961,8.86,15
-0.14,-0.523,9.907,24
-0.49,-0.643,8.996,15
-0.083,-0.961,9.11,24
0.363,-0.65,9.362,15
-0.307,-0.573,9.212,24
0.677,-0.662,10.429,15
0.07,-1.169,9.634,24
0.235,-0.647,8.801,15
-0.05,-0.509,9.596,24
-0.195,-1.376,9.091,15
-0.102,-0.988,9.277,24
0.092,-0.685,8.315,23
-0.112,-0.904,9.505,16
-0.071,-0.678,9.47,23
-0.588,-0.883,8.672,16
-0.248,-0.983,9.439,23
0.03,-0.566,9.296,16
-0.155,-0.297,8.934,24
0.063,-0.064,10.345,15
-0.65,-0.471,9.769,24
0.099,-1.011,9.6,15
-0.162,-0.776,9.077,24
-0.288,-1.026,8.753,15
-0.069,-1.171,9.431,24
0.142,-0.99,9.462,15
-0.271,-0.762,9.315,24
-0.088,-0.604,9.912,23
-0.295,-0.783,8.496,16
-0.278,-0.504,9.379,23
-0.059,-0.255,9.781,16
-0.145,-0.726,8.936,23
0.139,0.356,10.169,16
-0.367,-1.114,9.272,23
-0.331,-0.409,9.003,16
-0.286,-0.157,9.329,23
-0.4,-0.666,9.417,16
0.287,-0.085,10.041,24
-0.545,-0.459,9.427,15
0.623,-0.612,9.738,24
-0.54,-0.59,9.093,15
-0.209,-1.033,9.077,24
-0.15,-0.547,9.448,23
-0.09,-0.497,9.136,16
0,-0.833,9.46,23
-0.159,-0.562,9.596,16
-0.231,-0.623,9.493,23
-0.143,-0.931,9.681,16
0.235,-0.859,9.291,23
-0.693,-0.907,8.884,16
0.361,-1.173,8.777,23
-0.409,-0.931,9.26,16
0.013,-1.18,9.203,23
-0.133,-1.016,9.508,16
-0.324,-0.714,8.898,23
0.306,-0.283,9.555,16
-0.447,-0.383,9.243,24
0.335,-0.488,9.91,23
-0.659,-0.121,9.334,16
-0.109,-0.383,10.376,23
-0.086,-0.178,9.519,16
-0.179,-0.612,8.71,23
0.028,-0.812,8.765,16
-0.174,-0.971,9.065,23
-0.388,-0.595,8.713,16
0.787,-0.162,9.777,23
-0.914,-0.757,9.738,16
0.637,-0.49,10.691,23
-0.471,-0.712,9.548,16
-0.293,-0.764,8.475,23
0.016,-0.823,9.45,16
-0.945,-0.459,8.646,23
0.192,-0.535,9.172,24
-0.383,-1.038,8.691,15
0.12,-0.685,8.567,24
-0.19,-0.673,9.101,16
-0.514,-1.073,9.912,23
-0.509,-0.762,10.169,16
-0.45,-0.181,9.589,23
-0.438,-0.473,9.079,16
0.087,-0.764,9.31,23
-0.54,-0.809,9.062,16
-0.007,-0.859,9.151,23
-0.129,-1.05,8.863,16
-0.371,-0.928,8.405,23
0.225,-0.44,9.493,16
-0.402,-0.433,8.834,23
-0.124,-1.102,8.479,24
0.27,-0.75,9.229,15
-0.369,-1.033,8.717,24
0.125,-0.324,9.527,15
-0.15,-0.723,9.953,24
-0.19,-0.188,9.722,15
0.204,-0.071,10.329,24
-0.845,-0.378,9.769,16
-0.055,-0.502,9.424,23
-0.371,-0.612,10.386,16
-0.759,-0.926,8.539,23
0.573,-0.664,9.196,16
-1.033,-0.876,9.055,23
0.596,-0.728,8.567,16
-0.248,-0.778,9.243,23
-0.788,-1.102,9.06,24
0.437,-0.374,9.76,15
-0.838,-0.64,9.738,24
0.244,-1.011,10.343,15
0,-0.828,10,24
-0.666,-0.897,8.946,15
0.616,-0.478,9.812,24
-0.412,-0.664,9.21,15
0.085,-0.571,9.046,24
0.68,-0.464,10.015,15
-0.933,-0.678,8.651,24
0.642,-0.726,9.993,16
-0.714,-0.05,9.886,23
-0.238,0.033,9.12,16
0.461,-0.2,10.012,23
-0.774,-0.488,8.763,23
0.682,-0.819,9.639,16
-0.935,-0.452,9.262,24
-0.024,-0.614,9.631,15
0.18,-0.662,9.646,24
-0.509,-1.138,8.672,15
0.249,-1.269,8.589,24
-0.464,-0.828,9.286,15
-0.01,-0.964,8.36,24
0.258,-0.585,9.698,15
-0.676,-0.569,9.117,24
0.08,-0.626,9.058,15
-0.238,-0.795,8.908,24
-0.205,-0.452,8.629,15
0.151,-0.331,9.562,24
-0.871,-0.231,9.543,23
0.765,0.054,10.186,16
-0.148,-1.185,9.236,23
0.32,-1.05,8.703,16
0.427,-0.957,9.184,23
-0.595,-0.659,9.529,16
0.061,-0.897,9.698,24
-0.259,-0.276,10.217,15
-0.371,-0.957,9.11,24
0.199,-0.619,9.589,15
-0.824,-0.583,9.988,24
0.111,-0.919,8.81,15
-0.217,-0.709,9.084,24
-0.402,-0.523,9.5,15
0.349,-0.578,9.796,24
-0.895,-0.766,9.957,23
0.006,-0.961,9.791,16
-0.617,-0.928,9.508,23
0.085,-0.469,9.336,16
0.111,-0.704,8.972,23
-0.214,-0.785,9.341,16
0.132,-0.702,9.7,23
-0.586,-0.795,9.308,16
0.508,-0.469,9.986,23
-0.383,-0.259,10.238,16
0.38,-0.621,9.522,24
-0.143,-0.35,8.874,15
-0.186,-0.54,9.191,24
0.43,-1.021,9.198,15
-0.476,-1.13,8.632,24
-0.271,-0.478,9.672,23
-0.195,-0.538,9.553,16
-0.378,-0.54,9.329,23
-0.155,-0.821,9.229,16
-0.088,-0.585,9.22,23
-0.481,-0.412,9.203,16
0.17,-0.276,9.741,23
-0.928,-0.255,9.253,16
0.404,-0.143,9.227,23
-0.412,-0.814,8.434,16
0.249,-0.685,9.405,23
0.073,-0.457,9.929,16
-0.086,-1.026,9.529,23
0.18,-0.678,10.193,16
-0.5,-0.404,9.636,24
-0.133,-0.326,9.541,23
0.218,-0.119,9.634,16
-0.455,-0.143,8.846,23
0.078,0.03,10.598,16
0.249,-0.088,10.319,23
0.447,-0.702,9.708,16
0.12,-0.397,9.977,23
-1.157,-0.25,9.596,16
0.435,-0.078,9.898,23
-0.588,-0.231,8.872,16
0.206,-0.152,9.722,23
0.078,-0.433,10.203,16
-1.019,-0.64,8.765,23
0.611,-0.678,9.312,16
-0.709,-0.854,8.463,23
0.539,-0.666,8.924,24
-0.709,-0.635,10.048,15
-0.612,-0.804,8.965,24
0.244,-0.197,9.617,16
-0.474,-0.49,9.45,23
0.082,-0.428,9.562,16
0.037,-0.621,10.531,23
-0.083,-1.071,9.186,16
0.199,-0.319,9.705,23
-0.064,-0.657,9.519,16
-0.164,-1.261,9.06,23
-0.112,-1.421,8.87,16
-0.75,-0.9,8.672,23
0.358,-1.04,9.434,16
-0.659,-1.126,8.832,23
-0.036,-1.154,8.503,24
-0.307,-0.757,9.648,15
-0.795,-0.802,8.596,24
0.354,-0.528,8.691,15
-0.695,-0.628,8.805,24
0.206,-0.714,9.315,15
0.075,-0.259,9.608,24
-0.117,-0.162,8.996,16
0.054,-0.302,8.629,23
0.139,-0.545,9.779,16
-0.088,-0.24,9.817,23
0.616,0.194,10.343,16
-0.857,-0.069,10.091,23
0.199,-0.266,10.084,16
-0.059,-0.519,9.824,23
-0.478,-0.778,8.829,24
0.011,-1.023,8.715,15
-0.843,-0.802,9.172,24
-0.017,-0.99,9.055,15
-0.428,-0.833,8.548,24
-0.19,-1.107,8.191,15
-0.071,-0.888,8.993,24
-0.681,-1.045,9.715,15
-0.15,-0.845,8.974,24
-0.252,-0.169,9.45,15
0.078,-0.738,8.879,24
-0.386,-1.045,8.484,16
-0.202,-0.259,9.427,23
-0.09,-0.597,8.691,16
0.142,-0.728,9.234,23
-0.326,-0.662,8.582,23
-0.183,-0.602,9.605,16
-0.255,-0.807,9.567,24
0.039,-0.657,9.5,15
-0.052,-0.64,9.636,24
-0.174,-0.752,9.353,15
-0.107,-0.564,9.312,24
-0.186,-0.495,9.848,15
-0.424,-0.919,9.155,24
-0.398,-0.828,9.224,15
-0.036,-0.919,9.37,24
-0.671,-1.1,8.834,15
0.351,-0.783,9.848,24
-0.64,-0.714,8.227,15
0.451,-0.659,9.808,24
-0.826,-0.966,9.36,23
-0.121,-0.814,8.724,16
0.137,-0.623,9.241,23
-0.935,-0.909,8.551,16
0.249,-0.654,9.784,23
-0.605,-0.447,8.908,16
0.342,-1.011,9.043,24
-0.324,-0.7,8.934,15
-0.357,-0.221,9.341,24
0.032,-0.4,9.627,15
-0.002,-0.704,9.5,24
-0.3,-0.533,8.572,15
0.037,-0.723,10.912,24
-0.452,-0.324,10.007,15
-0.483,-0.283,10.065,24
0.347,-0.328,10.395,23
-0.976,-0.412,9.715,16
-0.059,-0.95,9.32,23
-0.102,-0.643,8.863,16
-0.238,-0.54,9.26,23
0.301,-0.462,8.753,16
-0.362,-0.157,9.153,23
-0.109,0.116,10.36,16
0.292,-0.135,10.564,23
-0.705,-0.478,8.893,16
0.561,-0.866,9.372,24
-0.736,-1.278,8.434,15
-0.176,-0.845,9.055,24
-0.257,-0.576,9.534,15
-1.178,-0.271,9.265,24
0.511,-0.135,9.686,23
-1.238,-0.347,8.912,16
0.294,-0.095,9.669,23
-0.445,-0.324,9.472,16
-0.462,-1.226,8.439,23
0.123,-1.021,10.441,16
-0.783,-0.75,9.703,23
0.632,-0.857,9.467,16
-0.488,-0.659,10.764,23
-0.447,-0.359,10.317,16
0.001,-0.969,9.679,23
-0.162,-0.859,10.167,16
0.099,-0.812,10.229,23
0.356,-1.142,9.467,16
-0.795,-1.107,8.901,24
0.185,-0.89,9.631,23
-0.195,-0.969,9.253,16
-0.519,-0.783,8.846,23
0.011,-0.297,10.043,16
-0.895,-0.435,8.967,23
0.135,-0.097,9.615,16
-0.664,-0.735,9.005,23
-0.038,-0.933,9.938,16
-0.05,-0.966,8.934,23
-0.467,-0.864,9.22,16
-0.01,-0.664,10.217,23
-0.505,-0.947,9.072,16
0.03,-0.521,8.979,23
-0.269,-0.445,9.493,16
-0.188,-0.704,8.66,23
0.037,-0.916,9.35,24
0.154,-1.021,9.215,15
-0.407,-1.095,8.882,24
-0.086,-0.476,9.555,16
-0.928,-0.531,9.11,23
0.449,-0.193,9.967,16
-0.367,-0.709,8.941,23
-0.183,-0.857,8.96,16
0.173,-0.488,9.843,23
-0.828,-1.031,8.541,16
0.387,-0.881,9.153,23
-0.488,-0.773,8.222,16
0.218,-0.685,8.713,23
-0.367,-0.593,8.984,16
-0.169,-0.421,9.812,23
-0.179,-0.435,9.629,24
-0.5,-0.414,8.655,15
0.02,-0.257,8.965,24
-0.588,-0.945,8.639,15
-0.107,-1.15,8.532,24
-0.176,-0.664,8.57,15
0.028,-0.683,9.348,24
-0.033,-1.097,9.527,16
0.387,-0.281,9.251,23
0.092,-0.424,9.643,16
-0.217,-0.864,9.596,23
-0.381,-0.066,9.996,16
-0.305,-0.45,9.572,23
0.339,-0.723,9.065,16
-0.94,-0.578,9.274,23
0.237,-0.307,9.767,24
-0.219,-0.714,8.884,15
0.025,-0.362,9.391,24
-0.045,-0.309,9.553,15
-0.462,-0.535,9.953,24
0.506,-0.59,9.381,15
-0.333,-0.719,8.629,24
-0.198,-0.235,9.674,15
0.023,-0.538,9.905,24
0.051,-0.581,9.21,15
0.17,-0.383,9.267,24
0.118,-0.059,9.988,16
0.087,0.037,9.786,23
0.025,-0.288,9.167,16
0.289,-0.757,9.255,23
-0.179,-0.833,9.358,23
0.347,-0.443,8.682,16
-0.607,-0.047,9.681,24
0.085,-0.347,10.088,15
-0.621,-0.543,8.746,24
-0.433,-0.288,9.02,15
-0.24,-0.854,8.848,24
-0.302,-0.897,8.867,15
-0.15,-0.462,9.065,24
0.17,-0.869,9.084,15
-0.574,-0.59,9.324,24
0.089,-0.695,10.267,15
-1.1,-0.831,9.796,24
0.232,-0.702,9.891,15
-0.112,-0.309,9.793,24
-0.138,-0.602,9.8,23
0.106,-0.485,9.786,16
-0.519,-0.871,9.267,23
-0.038,-0.454,9.462,16
0.182,-0.747,9.829,23
0.073,-0.638,9.089,16
0.135,-0.845,9.115,24
-0.269,-0.769,9.608,15
-0.309,-1.111,8.867,24
0.508,-0.157,9.755,15
-0.331,-0.569,9.674,24
0.059,-1.314,9.746,15
-0.588,-1.104,8.805,24
-0.155,-0.812,8.986,15
-0.171,-0.493,9.322,24
0.099,-0.557,10.153,15
-0.502,-0.919,8.96,24
0.427,-0.938,9.805,23
0.368,-0.557,9.56,16
-0.262,-0.49,9.303,23
-0.067,-0.309,9.917,16
-0.367,-0.295,9.589,23
0.237,-0.174,8.817,16
0.042,-0.388,8.774,23
0.189,-0.816,8.755,16
-0.452,-0.797,9.358,24
-0.229,-0.673,9.005,15
-0.348,-1.004,8.346,24
0.016,-0.942,9.272,15
-0.212,-0.604,8.686,24
0.197,-0.871,9.082,15
-0.755,-0.566,9.541,24
0.199,-0.493,9.203,23
-0.24,-0.733,9.034,16
-0.04,-0.604,9.239,23
-0.517,-0.019,10.067,16
-0.269,-0.333,9.936,23
0.02,-0.25,9.412,16
-0.519,-0.052,10.057,23
0.587,-0.145,9.605,16
0.366,-0.823,9.115,23
-0.126,-1.035,9.541,16
0.068,-0.326,9.86,23
-0.348,-0.928,8.932,16
0.225,-0.852,8.903,24
0.251,-0.778,8.76,15
-0.395,-1.042,9.001,24
0.201,-0.247,9.508,23
-0.155,-0.266,9.293,16
-0.024,0.19,10.105,23
-0.119,-0.143,9.66,16
-0.39,-0.147,9.953,23
-0.231,0.256,9.888,16
0.104,-0.454,8.56,23
-0.586,-0.178,9.558,16
-0.271,-0.25,10.093,23
0.611,-0.645,9.593,16
-0.736,-0.692,9.458,23
0.37,-0.316,9.619,16
-0.376,-0.635,9.589,23
-0.321,-0.281,9.082,24
0.366,-0.15,9.974,15
-0.559,-0.59,9.712,24
0.544,-0.538,8.615,16
-0.007,-0.438,8.879,23
-0.014,-0.447,9.869,16
-0.017,-0.631,8.915,23
-0.033,-0.128,9.827,16
-0.095,-0.262,9.598,23
0.22,-0.319,9.553,16
-0.148,-0.438,9.181,23
0.337,-0.105,9.812,16
-0.493,-0.362,9.565,23
0.311,-1.209,9.441,16
-0.369,-1.007,8.991,23
0.111,-0.84,9.277,24
0.049,-1.066,9.151,15
0.185,-0.7,9.922,24
0.016,-0.274,9.61,15
-0.102,-0.833,8.853,24
-0.221,-1.092,8.879,15
-0.55,-0.973,8.472,24
-0.133,-0.966,9.56,16
-0.862,-0.952,8.979,23
0.278,-0.7,9.698,16
-0.524,-1.202,8.991,23
0.051,-0.859,8.853,16
0.089,-0.49,9.893,23
-0.445,-0.742,9.743,16
0.154,-0.521,9.181,23
-0.483,-0.792,9.648,24
-0.126,-0.293,9.348,15
0.254,-0.695,8.903,24
-0.193,-0.543,9.174,15
-0.209,-0.631,9.153,24
0.268,-0.764,9.389,15
0.244,-0.364,9.227,24
-0.167,-0.602,8.722,15
-0.207,-1.104,9.55,24
0.132,-0.362,9.536,15
-0.231,-0.707,8.327,24
0.258,-1.226,9.762,16
-0.652,-0.623,9.129,23
0.151,-0.719,9.241,16
-0.524,-0.681,9.462,23
-0.04,-1.002,9.624,23
0.011,-0.664,8.848,16
-0.438,-0.595,9.243,24
-0.238,-1.038,9.791,15
0.018,-0.74,9.412,24
-0.726,-0.571,9.148,15
-0.44,-0.39,10.617,24
-0.2,-0.569,9.082,15
0.199,-0.809,8.294,24
-0.581,-0.814,8.391,15
-0.536,-0.481,10.329,24
0.411,-0.221,9.189,15
0.358,-0.788,8.679,24
-0.34,-0.269,8.784,15
-0.055,-0.102,9.667,24
-0.059,-0.066,9.262,23
0.044,-0.347,9.198,16
-0.221,-0.343,9.208,23
-0.157,-0.662,9.262,16
-0.369,-0.247,9.048,23
0.056,0.175,9.324,16
-0.233,0.254,9.586,24
-0.124,0.004,10.257,15
-0.447,0.187,9.684,24
-0.307,0.154,9.439,15
-0.05,-0.166,9.943,24
-0.524,-0.702,8.615,15
-0.105,-0.89,8.12,24
-0.828,-0.754,8.12,15
-0.638,-0.381,9.258,24
-0.4,-0.233,9.17,15
-0.143,-0.057,9.112,24
-0.162,0.29,9.448,23
-0.207,0.411,10.046,16
-0.164,-0.095,9.553,23
-0.369,0.273,9.374,16
-0.812,0.373,8.72,23
-0.105,-0.157,9.012,16
-0.298,0.018,8.786,23
-0.547,0.332,8.758,16
-0.336,0.382,9.886,24
-0.562,0.556,9.355,15
0.57,-0.219,9.519,24
-0.076,0.19,9.505,15
-0.202,-0.569,9.032,24
-0.331,0.178,9.541,15
-0.157,0.818,9.215,24
0.032,0.623,8.896,23
-0.75,0.094,9.334,16
0.282,1.28,9.355,23
-0.971,-0.288,8.601,16
0.354,0.475,9.229,23
-1.104,0.392,8.527,16
-0.005,-0.085,8.877,23
0.363,0.794,8.879,16
-1.185,0.28,9.639,23
0.339,1.301,9.798,16
-0.559,0.549,9.155,23
-0.721,0.851,9.636,16
0.17,1.042,9.162,24
-1.166,0.699,9.322,15
0.506,0.997,9.098,24
-0.707,0.399,9.441,23
-0.9,0.958,9.372,16
0.97,0.835,10.036,23
-1.611,0.811,8.929,16
0.078,0.963,10.5,23
-0.264,0.744,9.001,16
-0.447,-0.002,9.058,23
0.104,0.597,9.358,16
-0.312,0.016,10.05,23
-0.005,-0.105,8.686,16
-0.497,0.373,9.696,23
-0.098,0.18,8.958,16
0.473,0.052,8.82,23
-0.69,0.18,9.146,16
-0.436,0.72,9.746,23
0.018,0.382,9.562,24
-1.761,0.828,9.893,16
0.037,0.173,9.091,23
-0.997,0.244,8.389,16
-1.433,0.44,9.555,23
0.799,1.411,9.874,16
-0.431,0.332,9.705,23
-0.462,1.023,9.084,16
0.608,0.563,9.991,23
-1.409,-0.031,8.67,16
0.937,0.009,8.905,23
-0.943,0.099,9.674,16
-0.971,0.666,10.031,23
0.87,0.404,10.795,16
-1.795,0.98,9.343,23
1.073,0.556,10.253,24
-1.145,0.135,9.608,15
0.154,0.601,10.06,24
-0.588,-0.514,8.496,15
-0.019,0.199,9.51,24
-0.217,1.204,10.222,16
-0.988,0.485,9.236,23
0.32,-0.016,8.991,16
-0.179,0.309,8.993,23
-0.114,-0.345,9.236,16
0.413,-0.471,8.886,23
-1.054,-0.347,8.029,16
0.92,-0.507,8.929,23
-0.536,-1.176,9.032,24
-0.169,-0.907,9.61,15
-0.205,-0.895,8.867,24
-0.762,-0.609,9.567,15
0.135,-0.4,9.717,24
-0.352,-0.462,8.824,15
0.499,-0.595,8.436,24
-0.39,-0.533,9.236,15
-0.35,-0.673,8.912,24
-0.362,0.009,9.484,15
-0.921,-0.343,9.341,24
0.199,-0.262,9.608,16
-0.436,-0.25,9.043,23
0.727,-0.8,9.074,16
-0.443,-0.75,9.131,23
-0.488,-0.754,8.251,23
-0.15,-0.588,8.936,16
-0.933,-0.911,9.305,24
0.57,-0.2,9.639,15
-0.331,-0.059,8.962,24
0.251,-0.297,10.226,15
-0.324,-0.597,9.429,24
0.039,-0.816,9.274,15
-0.305,-1.035,9.074,24
-0.774,-0.645,9.429,15
0.12,-0.473,9.072,24
-0.248,-0.259,9.279,15
0.999,-0.593,9.162,24
0.299,-1.366,9.034,15
-0.34,-1.423,8.774,24
-0.764,-0.585,9.555,23
-0.588,-0.347,9.377,16
-0.388,-0.25,9.4,23
0.187,-0.364,8.57,16
-0.152,-0.447,9.155,23
-0.162,-0.469,9.105,16
-0.021,-1.185,8.772,24
-0.821,-1.007,9.574,15
-0.219,-0.597,9.869,24
-1.509,-0.331,10.341,15
0.242,0.316,8.375,24
-0.15,-0.093,9.32,15
-0.171,-0.171,9.236,24
0.67,-0.657,8.924,15
-0.107,-0.79,8.774,24
-0.276,-0.697,9.753,23
-0.302,-0.519,10.079,16
0.001,-0.231,9.6,23
0.139,-0.297,9.627,16
0.004,-0.509,8.912,23
0.011,-0.931,8.97,16
-0.878,-1.088,8.682,23
0.204,-0.907,9.907,16
-0.564,-1.654,9.386,23
-0.398,-1.023,8.017,16
0.723,-0.043,8.936,24
0.016,-0.626,8.998,15
-0.286,0.118,10.067,24
-0.4,0.511,10.341,15
-0.098,0.059,9.9,24
0.059,-0.714,9.177,15
0.216,-0.771,9.546,24
-0.062,-0.795,9.167,23
-0.126,-0.488,9.522,16
-0.002,0.094,9.946,23
-0.443,0.225,9.453,16
0.166,-0.005,10.103,23
-0.026,-0.657,9.793,16
0.158,-0.071,9.7,23
-0.545,0.387,9.553,16
-0.371,0.083,9.496,23
0.051,-0.6,9.224,16
-0.24,-0.216,9.61,23
-0.057,-0.055,10.117,16
-0.49,-0.333,10.055,24
-0.15,-0.314,9.738,23
-0.117,-0.428,10.205,16
0.266,-0.262,9.915,23
-0.288,-0.702,9.824,16
-0.533,-0.607,9.222,23
-0.278,-0.34,9.181,16
-0.583,-0.559,9.42,23
0.651,-0.733,8.927,16
-0.764,-0.319,9.062,23
0.087,0.616,10.441,16
-0.362,-0.131,9.51,23
-0.39,-0.321,8.934,16
0.001,-0.397,10.184,23
-0.666,-0.897,9.427,16
-0.005,-0.983,9.312,23
-0.769,0.021,9.781,24
-0.374,-0.155,9.674,15
0.289,-0.593,10.027,24
-0.276,-0.604,10.081,16
0.287,-0.324,9.815,23
-0.964,-0.443,9.912,16
-0.259,-0.143,9.655,23
-0.424,-0.535,9.85,16
0.13,-0.754,9.279,23
-0.133,-0.488,9.636,16
-1.202,-0.688,9.398,23
0.22,-0.902,8.972,16
-0.2,-0.616,8.429,23
-0.086,-0.007,9.941,16
-0.209,0.192,10.422,23
-0.686,-0.174,9.808,24
-0.39,-0.747,8.984,15
-0.076,-0.416,10.117,24
-0.428,-0.809,9.543,15
-0.012,-0.847,9.639,24
-0.336,-0.388,9.274,15
-0.188,-0.859,8.605,24
0.02,-1.247,9.067,16
-0.09,-0.083,8.967,23
-0.602,-0.6,8.817,16
-1.669,-1.09,12.524,23
-0.943,-0.897,8.167,16
2.244,-1.019,8.072,23
-2.054,-1.783,10.881,16
0.242,-0.557,9.37,23
0.111,0.697,10.531,16
-1.731,-0.114,8.789,23
1.399,-0.783,10.505,24
-0.814,-0.438,9.715,15
-1.166,-0.226,8.834,24
1.08,0.171,9.074,15
-1.359,-0.485,8.222,24
0.447,-0.552,9.274,15
0.004,-0.759,9.543,24
-1,-0.554,9.07,15
1.046,-0.293,9.234,24
-0.843,-1.423,8.591,16
