x,y,z,time_diff
-0.248,0.337,9.067,15
-0.271,0.751,8.491,24
-0.724,0.989,8.841,15
-0.193,0.93,9.808,24
-0.107,1.147,9.941,15
-0.647,0.839,8.665,24
-0.633,1.17,10.015,23
-0.812,0.923,9.441,16
-0.431,0.518,8.227,23
-0.493,0.275,8.048,16
-0.686,0.292,9.9,23
0.266,0.649,10.172,16
-0.835,0.509,9.267,23
0.032,0.38,10.574,16
-0.69,0.485,10.155,23
-0.655,0.118,9.17,16
0.392,0.213,9.291,23
-1.281,-0.024,8.672,24
-0.49,-0.059,9.686,16
-0.636,0.33,10.479,23
-0.386,0.054,10.61,16
-0.333,-0.016,9.791,23
-0.769,-0.214,8.977,16
-0.202,-0.245,8.841,23
-1.152,-0.188,9.089,16
-0.095,-0.133,9.805,23
-0.345,-0.483,9.203,24
-0.793,-0.388,8.674,15
-0.393,-0.283,9.596,24
-1.174,0.225,10.091,15
-0.293,0.099,10.176,24
-0.612,-0.523,9.724,15
-1.243,-0.24,9.355,24
-0.569,-0.193,9.898,15
-0.531,-0.219,10.348,24
-0.745,-0.566,8.884,15
-0.412,-0.507,8.92,24
-0.933,-0.397,9.508,23
-0.436,-0.205,10.462,16
-0.402,-0.488,9.31,23
-1.045,-0.466,8.708,16
-0.231,-0.088,10.022,23
-0.833,-0.283,10.065,16
-0.84,-0.49,9.265,24
-0.643,-0.224,8.86,15
-0.957,0.011,10.017,24
-0.576,-0.185,10.741,15
-1.026,-0.464,9.353,24
-1.254,-0.583,8.608,23
-0.752,0.24,10.086,16
-1.009,-0.188,9.7,23
-0.969,-0.481,8.641,16
-1.328,-0.109,9.505,23
-0.919,0.099,10.217,16
-1,-0.564,9.034,23
-1.647,-0.7,8.208,16
-0.49,-0.145,10.176,23
-1.373,-0.704,10.545,16
-1.595,-0.881,9.596,23
-0.812,-0.219,10.617,24
-1.664,-0.573,10.022,15
-0.621,-0.688,9.381,24
-1.726,-0.673,8.867,16
-1.343,-0.347,9.998,23
-0.826,-0.835,9.181,16
-1.592,-0.602,8.624,23
-1.188,-0.645,8.727,16
-1.109,-0.009,9.698,23
-1.245,-0.319,9.391,16
-0.74,-0.495,8.703,23
-1.407,-0.181,7.908,24
-0.683,0.049,9.677,15
-0.99,-0.145,10.241,24
-1.619,-0.723,9.215,15
-0.459,-0.457,8.629,24
-1.731,0.013,8.96,15
-1.323,0.194,9.655,24
-1.002,-0.347,9.781,15
-1.647,-0.585,8.836,24
-0.652,-0.14,8.996,15
-1.357,-0.162,9.398,24
-1.245,0.166,10.162,23
-0.788,-0.662,10.703,16
-1.678,-0.652,8.82,23
-1.045,-0.345,9.46,16
-1.502,-0.302,9.612,23
-1.226,-0.454,9.531,16
-0.947,-0.8,9.008,24
-1.828,-0.352,9.196,15
-1.14,-0.193,9.872,24
-1.323,-0.093,9.888,15
-1.559,-0.7,9.819,24
-1.266,-0.478,9.181,23
-2.159,-0.288,9.208,16
-1.185,-0.1,10.584,23
-1.692,-0.778,9.698,16
-1.911,-0.697,7.818,23
-1.521,-0.419,9.334,16
-1.878,-0.364,10.669,23
-1.847,-0.861,9.22,16
-1.685,-0.678,8.47,23
-2.376,-0.473,9.041,16
-1.995,-0.402,10.272,23
-1.795,-0.916,9.393,24
-1.738,-0.523,8.279,15
-2.145,-0.259,9.193,24
-1.681,-0.105,10.764,16
-1.681,-0.816,8.948,23
-1.578,-0.995,7.418,16
-1.883,-0.347,9.803,23
-2.333,-0.188,10.976,16
-1.45,-0.564,9.986,23
-1.692,-0.757,8.377,16
-2.199,-0.795,9.527,23
-1.609,-0.435,11.767,24
-1.995,-0.324,8.751,15
-1.245,-0.652,8.896,24
-2.614,-0.19,10.103,15
-2.44,-0.581,10.962,24
-1.771,-0.888,9.251,15
-2.161,-0.969,7.218,24
-1.788,-0.45,9.977,15
-2.307,-0.29,10.595,24
-1.764,-0.902,8.889,15
-1.845,-0.831,8.258,24
-2.302,-0.352,8.289,16
-1.702,-0.043,10.055,23
-2.061,-0.507,9.251,23
-1.797,-0.74,8.882,16
-2.223,-0.657,8.503,23
-1.976,-0.147,8.808,16
-1.7,-0.297,10.219,24
-2.48,-0.381,9.041,15
-1.742,-0.569,9.379,24
-2.283,-0.119,9.293,15
-2.171,-0.497,9.367,24
-1.719,-0.738,9.498,23
-2.44,-0.626,8.974,16
-1.821,-0.678,9.329,23
-1.864,-0.633,8.26,16
-1.714,-0.133,7.951,23
-2.192,-0.138,8.694,16
-2.03,0.152,9.798,23
-2.335,-0.245,9.462,16
-2.464,-0.245,8.805,23
-1.535,0.23,9.243,16
-2.209,0.321,9.039,23
-1.854,0.228,10.241,24
-2.092,-0.216,10.322,15
-2.659,-0.166,9.907,24
-1.283,-0.393,10.165,16
-2.071,-0.164,9.208,23
-1.628,-0.038,9.386,16
-1.483,0.011,9.384,23
-1.764,0.48,9.315,16
-1.269,0.254,9.812,23
-1.811,0.132,9.577,16
-1.507,0.618,9.936,23
-1.5,0.568,9.255,24
-1.673,-0.159,9.315,15
-1.985,0.278,10.115,24
-1.052,-0.028,10.891,15
-1.645,0.287,9.381,24
-1.371,0.394,11.693,15
-1.045,0.697,9.193,24
-2.116,0.568,9.684,15
-1.145,0.63,9.996,24
-1.947,1.073,10.015,16
-2.364,0.142,8.965,23
-2.618,0.078,8.691,23
-2.445,0.161,9.105,16
-2.833,0.123,9.4,23
-2.309,0.094,10.019,16
-1.95,-0.354,8.841,24
-2.471,-0.212,9.781,15
-1.921,-0.088,10.317,24
-1.647,-0.238,9.112,15
-2.135,-0.347,8.798,24
-1.566,0.118,9.491,23
-1.59,-0.385,9.455,16
-2.199,-0.29,9.284,23
-1.126,-0.543,9.146,16
-3.409,-0.207,8.908,23
-1.602,0.254,9.848,16
-1.742,-0.14,9.948,23
-2.383,-0.916,9.205,16
-0.962,-0.659,8.653,23
-1.745,-0.695,8.753,16
-2.228,-0.3,8.836,23
-0.976,-0.335,9.862,16
-2.09,-0.362,10.431,23
-1.914,-0.59,9.877,24
-1.64,-0.762,9.803,16
-2.902,-0.45,8.886,23
-1.926,-0.676,9.186,16
-1.657,-0.466,8.753,23
-2.649,-0.262,8.736,16
-1.773,-0.309,10.872,23
-1.935,-0.407,10.336,16
-1.997,-0.276,8.774,23
-1.288,-0.278,9.01,16
-2.69,-0.221,9.105,23
-1.769,-0.412,10.072,24
-1.742,-0.212,9.179,15
-2.149,-0.464,8.57,24
-1.021,-0.469,10.072,15
-2.48,-0.523,9.517,24
-2.292,-1.157,8.636,15
-1.135,-0.683,10.048,24
-2.833,-0.343,10.003,15
-1.654,-0.597,10.203,24
-0.905,-0.714,10.441,16
-3.173,-0.193,8.582,23
-0.221,-0.388,9.817,23
-1.938,-0.247,9.398,16
-2.069,-0.128,8.934,23
-0.469,-0.238,10.524,16
-2.806,-0.026,10.153,24
-0.681,-0.376,9.972,15
-1.766,0.073,10.419,24
-2.411,-0.107,8.186,15
-0.417,-0.428,8.893,24
-2.721,-0.216,7.568,15
-0.34,-0.085,8.879,24
-0.681,0.361,9.027,23
-1.683,0.163,9.377,16
-0.055,-0.412,9.348,23
-1.714,-0.45,8.339,16
-1.423,-0.019,9.867,23
-1.761,-0.162,10.348,16
-2.235,-0.393,8.901,23
-1.69,-0.628,9.35,16
-1.971,-0.207,9.465,23
-1.319,0.34,11.362,16
-2.076,-0.064,11.443,23
-1.869,-0.29,10.048,24
-1.054,-0.228,10.272,16
-1.835,-0.354,9.212,23
-1.288,-0.352,9.017,16
-1.316,0.228,8.924,23
-1.312,-0.271,9.589,16
-0.966,-0.026,9.703,23
-1.131,0.009,10.048,16
-1.74,0.068,11.129,23
-0.774,0.08,10.753,16
-1.019,-0.195,10.091,23
-1.469,-0.45,8.81,24
-0.217,-0.581,8.905,15
-1.647,-0.483,7.925,24
-0.826,-0.3,9.274,15
-0.647,0.056,9.293,24
-1.961,-0.093,9.724,15
-0.633,-0.093,8.903,24
-1.414,1.047,9.943,15
-1.271,0.59,9.353,24
0.051,-0.04,8.848,16
-1.523,0.211,8.394,23
-0.117,-0.314,8.313,23
-0.202,0.116,8.822,16
-1.093,0.428,8.541,23
0.273,0.228,9.608,16
-1.009,0.075,8.41,24
-0.814,0.128,9.496,15
-0.324,0.013,10.631,24
-1.635,-0.169,10.115,15
0.43,0.356,10.65,24
-1.243,0.501,10.224,23
-1.014,0.113,8.846,16
0.385,-0.055,10.134,23
-2.119,0.116,8.574,16
0.454,-0.271,9.539,23
-0.978,0.166,9.686,16
-1.007,0.004,9.55,23
0.57,-0.195,10.829,16
-2.026,0.016,8.903,23
0.711,-0.057,10.403,16
-1.031,-0.057,9.8,23
-1.364,0.213,9.991,16
0.675,-0.371,10.065,23
-1.723,-0.195,8.796,24
0.413,-0.181,9.272,16
0.085,-0.276,8.893,23
-1.619,-0.326,8.56,16
0.977,-0.271,10.315,23
-1.062,0.318,10.146,16
0.208,-0.112,9.848,23
0.116,-0.109,11.164,16
-1.357,0.028,10.01,23
0.182,-0.459,9.639,24
-1.288,-0.514,8.658,15
0.335,-0.304,9.46,24
-1.135,0.085,9.817,15
-0.509,-0.145,9.186,24
0.235,-0.043,9.565,15
-0.876,-0.159,8.494,24
0.539,-0.426,8.803,15
-0.564,-0.05,8.848,24
-0.067,0.063,8.305,23
0.285,-0.05,9.341,16
-1.19,0.099,8.632,23
0.718,-0.364,9.722,16
-1.016,-0.176,9.112,23
0.085,-0.114,9.4,16
0.432,0.021,9.498,23
-0.728,-0.109,8.782,16
0.689,0.047,10.305,24
-1.064,0.271,8.87,15
0.72,-0.1,9.662,24
-0.6,-0.162,9.569,15
-0.864,-0.416,9.115,24
0.516,-0.259,9.217,23
-1.219,-0.097,8.427,16
0.68,-0.328,8.924,23
-0.962,0.109,8.901,16
-0.276,-0.024,8.851,23
0.101,-0.281,8.941,16
-1.257,-0.107,8.677,23
0.661,0.14,10.484,16
-0.924,0.242,9.35,23
0.244,0.073,9.515,16
-0.333,-0.1,8.948,23
-0.478,-0.002,8.91,24
0.673,-0.324,9.379,15
-1.085,0.142,9.017,24
0.18,0.071,11.514,16
-0.024,-0.193,10.148,23
-0.647,0.118,8.891,16
0.054,0.309,10.262,23
-0.619,0.773,9.481,16
-0.462,0.904,8.674,23
0.413,1.201,8.613,16
-0.547,1.565,9.329,23
-0.207,1.494,10.519,24
-0.697,1.351,9.215,15
-0.221,1.432,9.384,24
-0.057,2.08,9.674,15
-0.995,1.482,8.889,24
0.016,1.461,9.593,15
-0.238,2.08,10.076,24
-0.695,1.351,9.643,15
0.101,1.975,10.448,24
-0.298,1.996,9.848,15
-0.486,1.582,9.827,24
-0.302,2.451,10.548,23
-0.131,1.842,9.788,16
-0.119,2.272,10.319,23
0.182,1.918,9.496,16
-0.183,2.858,10.072,23
0.261,2.453,9.355,16
0.059,2.827,9.731,24
-0.302,2.325,10.024,15
0.097,2.472,9.055,24
0.132,2.082,9.184,15
-0.471,2.777,9.062,24
0.575,2.044,9.512,23
-0.483,2.327,9.231,16
0.332,1.865,10.169,23
0.056,1.999,9.877,16
-0.669,1.423,10.743,23
-0.224,1.742,10.536,16
-0.086,1.63,10.936,23
-0.129,1.827,10.06,16
-0.462,2.096,10.176,23
-0.017,1.944,9.47,16
-0.169,1.111,8.96,23
-0.269,1.282,9.741,24
-0.269,1.02,9.76,15
-0.071,1.108,9.253,24
0.28,0.78,10.743,16
-0.538,1.637,8.415,23
0.613,0.966,9.922,16
-0.309,1.868,10.036,23
-0.512,1.213,10.541,16
0.349,1.156,9.524,23
-0.874,0.78,8.063,16
0.549,1.118,9.574,23
-0.916,0.904,8.013,24
0.323,0.737,9.527,15
0.213,0.978,8.867,24
-0.428,0.649,9.517,15
0.025,0.504,9.07,24
-0.871,0.885,10.36,15
0.644,0.93,10.148,24
-1.05,0.066,9.446,15
-0.324,0.811,8.827,24
-0.114,0.637,10.286,15
-0.659,0.932,9.762,24
-0.031,-0.271,9.027,23
-0.169,0.344,8.498,16
0.216,0.263,9.408,23
0.099,0.235,9.367,16
-0.017,-0.183,9.867,23
0.009,0.221,10.262,16
0.287,-0.238,10,24
-0.352,0.48,9.703,15
0.101,0.106,10.686,24
0.223,0.67,9.274,23
-0.162,0.18,10.062,16
0.137,0.266,10.041,23
-0.657,-0.114,8.658,16
-0.419,0.573,8.515,23
-0.048,0.39,8.832,16
-0.383,1.028,8.896,23
-0.202,-0.595,9.236,16
-0.026,-0.045,9.724,23
-0.186,-0.324,8.798,16
0.525,0.102,9.729,23
0.313,0.449,8.586,16
-0.712,0.421,9.008,23
0.323,1.632,10.514,24
-0.526,0.88,9.027,15
-0.398,0.697,9.672,24
-0.643,1.142,9.51,16
-0.026,0.859,9.717,23
-0.157,0.923,9.605,16
-1.457,0.525,10.048,23
0.22,0.161,9.01,23
-0.121,0.147,9.527,16
0.101,0.687,9.603,24
0.447,0.67,10.331,15
-0.447,0.837,9.962,24
0.937,0.968,9.336,15
-0.362,0.78,9.75,24
-0.571,0.825,8.46,15
0.037,0.966,9.693,24
-0.874,1.101,9.151,15
0.746,0.739,9.448,24
-1.445,0.878,8.879,15
0.358,0.394,9.246,24
-0.3,0.325,9.965,15
-0.486,0.618,9.12,24
0.704,0.592,9.082,23
-1.666,1.263,9.396,16
0.856,1.213,9.684,23
-0.167,1.051,9.791,16
-1.109,0.954,8.622,23
1.322,0.973,10.788,16
-2.347,0.756,8.965,24
1.625,0.566,9.765,15
-0.431,0.575,10.184,24
-0.545,0.335,8.991,23
0.732,0.059,9.239,16
-1.238,0.428,8.617,23
0.601,0.454,9.036,16
0.099,0.618,9.969,23
-1.209,0.825,9.869,16
0.235,0.711,10.434,23
-0.193,0.818,8.91,16
-0.245,0.685,9.829,23
0.656,0.763,10.872,16
-1.254,0.487,10.883,23
-0.367,0.223,9.519,24
-0.186,0.537,8.813,15
-0.895,0.623,8.91,24
0.727,0.152,9.762,15
-1.226,0.413,9.136,24
-0.119,0.501,9.267,16
-0.2,0.511,9.324,23
-0.916,-0.255,8.06,16
0.72,0.268,9.02,23
-0.35,0.059,8.986,16
0.632,0.216,9.677,23
0.173,0.351,10.219,24
-0.162,0.021,9.131,15
0.347,0.366,9.865,24
-0.355,0.642,8.458,15
0.658,-0.009,8.006,24
-0.543,0.123,8.765,15
-0.174,-0.045,9.262,24
0.228,-0.178,9.303,15
-0.388,-0.357,8.832,24
-0.29,0.378,9.443,15
-0.252,0.506,10.372,24
-0.597,0.121,9.417,23
-0.245,0.254,9.198,16
-1.031,0.149,9.248,23
-0.802,0.216,9.907,16
-0.533,-0.121,9.993,23
-0.571,-0.002,8.396,16
-0.221,-0.102,8.72,23
-1.345,0.011,8.996,16
0.506,0.237,9.062,24
-0.885,0.287,8.103,15
0.423,0.247,9.131,24
0.025,0.421,9.653,23
-0.5,0.228,8.896,16
0.256,0.325,10.055,23
-0.048,0.492,9.412,16
-0.183,0.161,8.689,23
0.794,0.537,9.853,16
-0.486,0.604,8.984,23
1.082,0.478,9.529,16
-0.005,0.518,9.589,23
0.242,0.413,9.624,16
0.87,0.716,11.195,23
-0.721,1.056,9.477,24
1.206,0.49,9.984,15
-0.714,0.573,9.051,24
-0.174,0.14,9.867,15
-0.086,0.106,9.793,24
-1.343,0.147,8.772,16
0.83,-0.276,8.522,23
-0.524,0.732,9.298,16
-0.907,0.185,10.336,23
0.416,0.332,10.879,16
-0.969,0.171,8.908,23
0.716,0.044,9.646,24
-0.962,0.485,9.36,15
0.335,0.159,8.853,24
-0.186,-0.109,8.694,15
-0.09,0.159,8.479,24
0.546,0.052,9.443,15
-0.181,0.035,8.467,24
0.768,-0.059,9.56,15
0.535,0.271,9.277,24
0.049,0.423,9.639,15
-0.24,0.625,9.848,24
0.18,0.149,8.732,23
-0.816,0.302,8.943,16
-0.538,0.482,9.143,23
0.211,0.161,9.61,16
-0.576,0.394,8.553,23
-0.571,0.54,9.46,16
0.061,0.556,10.848,23
-0.359,0.059,8.941,16
0.889,0.161,11.041,24
-0.605,0.585,9.884,23
0.78,0.149,10.257,16
0.056,-0.002,8.429,23
-0.074,0.075,8.313,16
0.999,0.083,10.384,23
-0.49,-0.269,9.391,16
0.792,-0.514,9.37,23
0.575,-0.174,9.436,16
-0.188,0.113,9.26,23
1.389,0.256,9.329,24
-0.131,0.152,9.377,15
0.216,0.047,9.37,24
0.592,-0.324,9.353,15
-0.481,0.244,9.305,24
0.037,0.09,9.586,15
-0.052,0.052,9.398,24
-1.133,0.678,9.158,15
0.275,0.451,10.257,24
-0.938,0.259,9.455,16
-0.521,-0.493,9.262,23
0.497,-0.221,10.674,16
-1.483,-0.257,9.91,23
0.208,-0.266,10.443,23
-0.412,0.006,9.974,16
-1.059,-0.095,9.508,24
0.796,-0.193,9.579,15
-0.571,-0.078,8.86,24
-0.236,-0.021,9.177,15
0.637,-0.14,9.708,24
-0.802,-0.071,7.851,15
1.239,-0.119,8.786,24
-0.731,0.059,8.665,15
-0.724,0.099,8.198,24
0.611,-0.224,8.644,23
-1.714,0.106,8.303,16
-0.017,-0.145,8.827,23
-0.3,-0.105,10.103,16
-1.564,-0.205,9.636,23
0.063,-0.295,10.276,16
-1.347,0.311,10.136,23
-0.221,-0.026,10.167,16
-0.255,0.232,10.66,23
-1.738,-0.114,9.786,16
0.161,-0.152,11.091,24
-0.531,0.211,9.965,23
-0.405,-0.116,10.138,16
0.389,-0.116,10.012,23
-0.455,0.19,10.4,16
0.17,0.294,9.772,23
0.016,0.302,9.848,16
-0.733,0.556,9.281,23
1.108,0.482,10.219,16
-0.838,0.128,9.162,23
-0.412,0.266,9.179,16
0.877,0.083,9.415,23
-1.145,0.337,8.922,24
0.216,-0.19,8.651,15
-0.659,0.094,9.174,24
-1.538,0.499,8.47,15
1.23,0.275,10.022,24
-1.619,-0.209,9.85,15
0.001,-0.297,10.093,24
0.299,-0.088,10.445,16
-1.328,-0.162,9.391,23
0.756,-0.269,10.757,16
-0.564,0.085,10.631,23
-0.75,-0.328,10.019,23
0.927,0.13,10.481,16
-1.283,0.182,9.822,24
0.161,-0.219,9.65,15
-0.533,0.052,9.089,24
-0.783,0.256,8.715,15
0.18,-0.566,9.586,24
-0.933,-0.169,8.336,15
-0.214,-0.128,8.41,24
-0.093,0.282,9.077,15
-0.809,0.104,7.589,24
0.946,-0.181,9.603,23
-0.352,0.025,8.989,16
-0.357,-0.243,10.05,23
0.573,-0.364,10.215,16
-0.774,-0.012,9.229,23
0.12,0.325,10.51,16
0.161,0.018,9.784,23
-0.778,0.378,9.598,16
0.373,-0.259,9.822,23
-0.583,-0.205,9.891,16
-0.731,-0.393,10.355,24
-0.326,-0.562,9.808,23
-0.35,-0.493,9.084,16
-0.576,-0.271,9.919,23
-0.159,-0.133,9.579,16
-1.114,-0.371,8.467,23
0.27,-1.097,7.594,16
-0.324,-1.092,7.903,23
-0.805,-1.242,8.179,24
0.339,-0.773,8.865,15
-0.876,-0.573,8.286,16
-0.086,-0.485,8.003,23
0.185,-0.04,10.107,24
-1.257,-0.238,8.808,15
1.03,-0.959,9.5,24
-0.557,-0.15,8.832,15
-0.293,-0.178,9.867,24
0.832,-0.157,10.029,15
-1.352,-0.038,9.12,24
-0.578,-0.414,9.76,16
0.097,0.128,9.686,23
-1.231,-0.25,9.051,16
0.137,-0.316,8.096,23
-0.964,0.009,9.089,23
0.016,0.356,9.591,16
0.577,0.094,8.946,24
-0.726,0.211,7.872,15
0.775,-0.354,9.648,24
-1.024,0.259,9.881,15
-0.609,0.182,9.634,24
0.658,-0.24,10.781,15
-1.464,0.825,9.717,24
0.751,-0.119,10.046,23
-0.04,-0.195,9.948,16
-0.3,-0.097,7.37,23
0.808,-0.378,8.77,16
-1.378,0.128,8.779,23
-0.281,0.247,10.581,16
-0.555,-0.507,11.136,23
-1.131,0.132,9.734,16
1.196,-0.328,11.329,23
-1.821,-0.704,9.634,16
0.287,0.466,9.453,23
1.027,-0.109,10.246,24
-1.59,-0.276,8.389,15
2.013,-1.104,10.65,24
-0.557,-0.307,10.015,16
-0.459,-0.4,9.417,23
1.639,-0.3,10.85,16
-1.212,-0.652,8.413,23
1.418,-1.111,8.929,16
-0.233,-1.078,9.35,23
-1.114,-1.171,8.743,16
0.211,-0.945,9.546,23
-0.857,-0.195,8.179,24
0.782,-0.288,9.267,15
-0.885,-1.052,9.398,24
-0.771,-1.371,8.627,15
-0.019,-0.366,8.874,24
-0.716,-0.714,10.036,15
-0.288,-0.814,10.329,24
-0.855,-1.133,10.417,15
-0.945,-0.795,10.11,24
0.525,-1.002,11.688,15
-0.481,-1.083,9.51,24
0.201,-0.766,8.946,23
0.473,-0.328,9.715,16
-0.559,-0.419,9.498,23
1.173,-0.212,10.519,16
0.225,-0.114,10.281,23
0.099,-0.976,9.055,16
0.273,-0.959,8.939,24
-0.393,-0.65,9.415,15
0.156,-0.8,10.172,24
-0.724,-1.292,8.225,15
0.247,-0.807,8.282,24
-0.55,-0.321,9.922,23
-0.736,-0.593,9.779,16
0.261,-0.531,9.622,23
-1.302,-0.469,9.127,16
-0.105,-0.928,10.036,23
-1.159,0.035,10.122,16
0.232,-0.735,10.257,23
0.106,-1.078,9.936,16
-0.921,-0.688,9.334,23
0.889,-0.459,9.712,16
-0.34,-0.585,9.165,23
-0.531,-0.569,8.365,24
0.544,-0.333,10.683,15
-1.381,-0.195,9.548,24
1.123,-0.766,10.027,16
-0.462,-0.738,9.239,23
-0.052,-0.34,9.829,16
0.689,-0.516,10.476,23
-0.209,-0.878,8.836,16
-0.043,-0.783,9.003,23
0.475,-0.205,9.922,16
-0.995,-0.324,10.476,23
0.311,-0.412,10.46,24
-0.05,-0.888,9.291,15
-0.55,-0.445,10.307,24
0.351,0.083,9.981,15
0.151,-0.34,9.041,24
0.266,-0.29,8.965,15
-0.609,0.097,8.882,24
0.344,0.121,9.724,15
0.149,-0.552,9.122,24
-0.595,-0.666,8.358,15
-0.067,-0.138,8.872,24
0.08,0.083,9.246,23
-0.328,-0.685,8.941,16
0.354,-0.671,7.91,23
0.085,-0.664,8.225,16
0.132,-0.3,9.243,23
0.442,-0.207,9.403,16
-0.162,-0.197,9.022,24
0.854,-0.231,9.979,15
-0.336,-0.166,9.336,24
0.52,-0.523,10.284,15
0.001,-0.269,9.653,24
0.218,0.266,8.917,23
1.199,-0.459,8.098,16
-0.338,-0.107,8.996,23
0.754,0.34,9.924,16
0.601,0.021,10.241,23
-0.312,-0.114,9.874,16
1.261,-0.214,10.788,23
-0.664,-0.404,10.11,24
0.158,-0.114,10.088,15
0.087,-0.166,10.595,16
-1.047,0.168,9.243,23
1.265,-0.178,10.048,24
-0.052,0.056,8.917,15
0.12,-0.093,9.42,24
0.904,-0.3,8.877,16
0.237,-0.326,7.527,23
0.035,-0.533,7.815,16
0.458,0.025,8.903,23
-0.29,-0.152,8.739,16
0.285,-0.709,8.743,23
0.332,-0.209,9.431,16
-0.248,0.528,9.841,23
0.965,0.568,10.952,24
0.066,0.406,9.922,15
-0.002,0.097,10.331,24
1.246,0.054,10.267,15
-0.426,-0.062,9.455,24
0.43,0.109,9.591,15
0.915,-0.495,9.339,24
-0.457,0.123,9.384,15
0.68,-0.533,9.396,24
0.063,-0.302,8.727,23
0.635,0.418,8.57,16
0.078,0.663,10.338,23
0.009,0.316,9.998,16
0.304,0.294,9.515,23
-0.255,-0.24,8.336,16
0.568,0.14,9.503,23
-0.305,0.34,9.527,16
0.637,0.261,8.379,24
0.006,0.928,9.7,15
0.07,1.404,9.167,24
1.399,0.787,10.593,15
-0.65,0.83,10.3,24
0.347,0.047,9.905,23
0.37,0.68,9.948,16
-0.909,0.849,9.284,23
1.077,0.03,9.105,16
-1.007,0.663,8.353,23
1.115,1.104,10.155,16
-0.433,-0.078,8.217,23
-0.312,0.159,9.439,16
0.937,0.668,10.1,23
-1.083,-0.105,8.477,24
0.163,-0.49,10.027,15
-0.012,1.101,10.748,24
-0.043,0.266,10.046,15
0.47,-0.157,9.077,24
-0.164,0.149,10.041,16
0.354,-0.057,8.962,23
0.485,-0.14,8.494,16
0.009,-0.297,8.605,23
0.251,-0.562,8.979,16
0.206,-0.469,9.327,23
-0.281,-0.447,9.148,24
0.282,-0.352,9.858,15
-0.186,-0.447,8.97,24
0.049,-0.45,8.982,15
0.204,-0.421,9.65,24
-0.876,-0.685,9.484,15
0.099,-0.742,9.203,24
-0.414,-0.333,8.491,15
-0.264,-0.295,9.193,24
0.201,-0.816,9.434,15
-0.264,-0.926,9.719,24
-0.1,-0.833,9.431,23
0.965,-0.997,8.808,16
-0.012,-0.666,8.265,23
0.001,-0.557,8.555,16
0.28,-0.509,10.212,23
-0.574,-0.8,10.491,16
0.432,-1.164,10.338,23
-0.04,-0.721,9.641,16
-0.605,-0.673,10.426,24
1.12,-0.995,9.586,15
-0.752,-0.735,7.694,24
-0.043,-0.59,9.688,23
0.32,-1.059,9.85,16
-1.204,-0.802,8.015,23
0.958,-1.076,8.732,16
-0.231,-0.5,9.015,23
0.099,-0.478,8.92,16
-0.264,-0.516,9.76,23
-0.44,-0.719,9.405,16
-0.476,-1.031,9.496,23
-0.04,-0.578,10.319,16
-0.393,-0.428,9.108,23
-0.079,-0.454,11.012,24
-0.574,-0.076,8.882,15
0.363,-0.212,10.422,24
-0.255,-0.947,10.96,15
-0.305,-0.771,9.355,24
-0.412,-0.431,10.303,16
-0.321,-0.309,9.243,23
0.268,-0.821,10.669,16
-0.386,-0.7,9.417,23
0.63,-0.688,9.629,16
0.082,-0.564,10.038,23
-0.595,-0.9,8.37,24
0.339,-0.802,8.398,15
-0.276,-0.538,8.627,24
-0.148,-0.835,8.684,15
-0.012,-1.154,7.784,24
-1.178,-0.871,8.353,15
-0.014,-0.39,10.124,24
-1.445,-0.728,9.539,15
-0.55,-1.069,9.112,24
-0.34,-0.747,9.148,15
-1.178,-0.224,9.669,24
0.18,-0.512,9.519,23
-0.267,-0.773,9.248,16
-0.298,-0.602,8.905,23
0.073,-0.69,10.131,16
0.075,-0.526,10.783,23
-0.376,-0.881,10.453,16
0.52,-0.407,10.046,23
0.37,-0.562,9.248,24
0.151,-0.7,9.329,16
-0.821,-0.326,9.31,15
0.123,-0.607,9.148,24
-0.612,-0.393,10,23
-0.019,-0.354,9.136,16
0.028,-0.764,8.991,23
-0.905,-0.481,8.196,16
0.335,-0.921,7.691,23
-0.976,-0.733,8.403,16
-0.131,-0.585,8.71,23
0.675,-0.607,9.643,16
-0.905,-0.64,9.334,23
0.623,-1.2,9.412,16
0.206,-1.069,8.886,23
-0.276,-0.704,8.572,24
1.422,-0.876,9.558,15
-0.24,-0.897,9.305,24
0.02,-0.759,8.922,15
1.558,-0.747,9.417,24
-1.171,-0.514,8.846,16
1.437,-0.652,10.324,23
-0.795,-0.781,10.457,16
-0.669,-0.871,8.877,23
1.046,-0.835,9.082,16
-1.957,-0.126,8.432,23
1.008,-0.533,9.96,24
-0.826,-0.992,9.536,15
-0.814,-0.659,8.496,24
0.566,-0.285,9.31,15
-1.628,-0.483,8.993,24
-0.129,-0.911,9.6,15
-0.574,-1.121,9.793,24
-0.721,-0.523,8.717,15
0.349,-0.638,9.334,24
-0.652,-0.378,10.096,15
-0.169,-0.754,10.072,24
0.806,-0.69,9.872,23
-1.069,-0.493,8.972,16
0.439,-0.178,9.838,23
-0.559,-0.369,10.66,16
-0.545,-0.643,8.813,23
0.73,-1.092,9.705,16
-1.947,-0.435,9.262,23
0.911,-0.647,11.524,16
-0.155,-0.74,8.965,24
-0.807,-0.604,8.874,15
0.411,-0.514,10.362,24
-0.874,-0.512,8.644,23
0.013,-0.881,8.141,16
-0.709,-0.504,7.694,23
-0.233,-0.635,9.5,16
-0.607,-0.657,10.384,23
-0.607,-1.128,8.946,16
0.354,-1.021,7.884,23
0.004,-0.809,8.589,16
