ax,ay,az,gx,gy,gz,time_diff,timestamp,gz_raw,theta
-13314.0,-360.0,7404.0,-29.0,17.0,-0.0951219512195,2.40517497063,1457567264.84,-17.0,-0.114392468115
-13336.0,-308.0,7378.0,-29.0,16.0,-0.0951219512195,0.103042125702,1457567264.94,-18.0,-0.12419403617
-13402.0,-388.0,7404.0,-28.0,20.0,-0.0951219512195,0.10227394104,1457567265.04,-17.0,-0.133922533
-13432.0,-214.0,7250.0,-29.0,17.0,-0.0951219512195,0.10218501091,1457567265.15,-16.0,-0.143642570624
-13322.0,-360.0,7486.0,-30.0,14.0,-0.156097560976,0.102006912231,1457567265.25,-18.0,-0.156455633989
-13352.0,-366.0,7454.0,-30.0,16.0,-0.156097560976,0.102955102921,1457567265.35,-18.0,-0.172526674445
-13388.0,-336.0,7348.0,-30.0,16.0,-0.0951219512195,0.106550931931,1457567265.46,-17.0,-0.185910511017
-13332.0,-316.0,7370.0,-28.0,16.0,-0.0951219512195,0.101398944855,1457567265.56,-17.0,-0.195555776503
-13428.0,-470.0,7268.0,-28.0,24.0,-0.4,0.102695941925,1457567265.66,-22.0,-0.220979284077
-13678.0,-232.0,7152.0,-25.0,19.0,-0.4,0.105324029922,1457567265.77,-35.0,-0.263108896046
-13126.0,-302.0,7602.0,-28.0,15.0,-0.460975609756,0.102245092392,1457567265.87,-22.0,-0.30712416143
-13276.0,-388.0,7304.0,-36.0,21.0,-0.4,0.105768918991,1457567265.98,-23.0,-0.35265639119
-12988.0,-204.0,8062.0,-29.0,1.0,-0.339024390244,0.0966780185699,1457567266.07,67.0,-0.388380098052
-13224.0,-176.0,7302.0,-23.0,22.0,-0.339024390244,0.106292009354,1457567266.18,-21.0,-0.424415681711
-13398.0,-578.0,7334.0,-32.0,18.0,-0.339024390244,0.101958990097,1457567266.28,-34.0,-0.458982266159
-13436.0,-190.0,7254.0,-32.0,22.0,-0.156097560976,0.102478027344,1457567266.38,-15.0,-0.484351826586
-13378.0,-180.0,7290.0,-30.0,15.0,-0.0951219512195,0.104147911072,1457567266.49,-18.0,-0.497433820294
-13438.0,-262.0,7230.0,-27.0,18.0,-0.156097560976,0.103084087372,1457567266.59,-17.0,-0.510382187366
