faceBottom,faceLeft,faceRight,faceTop,frameIndex,isFrontFace,noseX,noseY,time,timestamp
119,96,212,3,29,1,152.571426392,69.5714263916,1457567262.63,1457567264.58
119,94,205,8,30,1,150.653198242,72.3426895142,1457567264.62,1457567264.65
124,94,204,14,31,1,149.494277954,78.8022689819,1457567264.7,1457567264.73
128,96,200,24,32,1,149.173934937,86.1258773804,1457567264.77,1457567264.8
133,95,203,25,33,1,147.398468018,93.5917816162,1457567264.84,1457567264.87
126,93,206,13,34,1,149.462158203,83.3796081543,1457567264.92,1457567264.95
121,96,204,13,35,1,150.307037354,80.9320831299,1457567265.0,1457567265.03
119,96,205,10,36,1,150.742919922,78.91355896,1457567265.07,1457567265.1
113,99,203,9,37,1,151.329818726,75.0026702881,1457567265.15,1457567265.18
106,103,202,7,38,1,152.083251953,70.3887863159,1457567265.23,1457567265.26
98,106,198,6,39,1,152.202484131,66.4969863892,1457567265.32,1457567265.36
95,109,198,6,40,1,153.307495117,62.6794319153,1457567265.44,1457567265.47
93,111,200,4,41,1,156.056793213,58.6252441406,1457567265.54,1457567265.57
92,113,199,6,42,1,156.401626587,58.558555603,1457567265.64,1457567265.67
92,117,195,14,43,1,156.469863892,61.9590034485,1457567265.72,1457567265.74
92,118,195,15,44,1,157.308380127,62.9591789246,1457567265.79,1457567265.82
90,122,195,17,45,1,159.116119385,63.5751152039,1457567265.86,1457567265.89
93,124,199,18,46,1,161.836196899,64.9673461914,1457567265.96,1457567265.99
93,127,199,21,47,1,164.9087677,66.1480941772,1457567266.05,1457567266.08
94,130,205,19,48,1,168.603118896,64.9893264771,1457567266.16,1457567266.19
93,130,206,17,49,1,169.29888916,63.7440910339,1457567266.26,1457567266.29
90,131,206,15,50,1,169.895095825,62.2392349243,1457567266.36,1457567266.39
91,131,207,15,51,1,169.643096924,62.1648483276,1457567266.44,1457567266.47
92,129,206,15,52,1,168.845367432,62.4104919434,1457567266.51,1457567266.53
91,129,205,15,53,1,168.564178467,62.2589187622,1457567266.58,1457567266.6
91,130,206,15,54,1,168.274993896,62.3029174805,1457567266.64,1457567266.67
91,130,206,15,55,1,167.818191528,62.2979125977,1457567266.71,1457567266.74
91,130,205,16,56,1,167.514297485,62.4774169922,1457567266.78,1457567266.81
92,129,205,16,57,1,167.406799316,62.5589179993,1457567266.86,1457567266.88
91,129,204,16,58,1,167.318191528,62.5045471191,1457567266.92,1457567266.95
92,129,205,16,59,1,167.284088135,62.5643005371,1457567267.0,1457567267.04
93,129,205,17,60,1,167.182479858,63.0194702148,1457567267.09,1457567267.12
91,129,204,16,61,1,167.119934082,63.5922470093,1457567267.19,1457567267.22
92,128,204,16,62,1,166.458282471,63.6690292358,1457567267.3,1457567267.33
90,130,201,19,63,1,165.777984619,63.2849617004,1457567267.4,1457567267.42
91,129,201,19,64,1,165.654571533,63.2892951965,1457567267.47,1457567267.49
91,128,201,18,65,1,165.740692139,63.2272949219,1457567267.53,1457567267.56
93,128,204,17,66,1,165.908935547,63.1428413391,1457567267.61,1457567267.63
91,130,203,18,67,1,166.221740723,63.1033325195,1457567267.67,1457567267.7
89,130,201,18,68,1,166.469619751,63.0730667114,1457567267.74,1457567267.77
91,129,204,16,69,1,166.672393799,63.0061264038,1457567267.81,1457567267.84
91,130,204,17,70,1,166.957977295,62.8500862122,1457567267.89,1457567267.93
90,131,202,19,71,1,167.35597229,62.6969299316,1457567267.99,1457567268.03
91,130,206,15,72,1,168.493270874,62.4385871887,1457567268.09,1457567268.12
91,131,207,15,73,1,169.430938721,62.2493896484,1457567268.19,1457567268.22
91,135,214,12,74,1,176.106826782,61.2474861145,1457567268.28,1457567268.31
-1,-1,-1,-1,75,0,185.362380981,59.5683364868,1457567268.37,1457567268.4
-1,-1,-1,-1,76,0,194.065383911,59.344329834,1457567268.44,1457567268.46
-1,-1,-1,-1,77,0,201.815811157,59.5963058472,1457567268.5,1457567268.52
-1,-1,-1,-1,78,0,206.240356445,59.8516464233,1457567268.57,1457567268.59
-1,-1,-1,-1,79,0,208.649017334,60.8190917969,1457567268.64,1457567268.66
-1,-1,-1,-1,80,0,209.861724854,61.7404899597,1457567268.7,1457567268.72
-1,-1,-1,-1,81,0,210.142120361,62.0694580078,1457567268.77,1457567268.79
-1,-1,-1,-1,82,0,209.638397217,61.9954338074,1457567268.84,1457567268.86
-1,-1,-1,-1,83,0,207.946075439,61.4666557312,1457567268.91,1457567268.92
-1,-1,-1,-1,84,0,204.74230957,60.9344787598,1457567268.97,1457567268.98
-1,-1,-1,-1,85,0,200.358810425,59.7817573547,1457567269.03,1457567269.05
-1,-1,-1,-1,86,0,196.020294189,58.7423591614,1457567269.1,1457567269.12
-1,-1,-1,-1,87,0,191.651977539,57.6042900085,1457567269.16,1457567269.18
84,148,220,12,88,1,187.855056763,56.5304260254,1457567269.24,1457567269.26
85,139,213,11,89,1,182.333709717,55.3332519531,1457567269.3,1457567269.34
86,137,213,10,90,1,180.605728149,55.2487487793,1457567269.39,1457567269.42
86,135,211,10,91,1,176.078414917,57.3578453064,1457567269.48,1457567269.51
87,134,210,11,92,1,175.139007568,57.7055892944,1457567269.57,1457567269.6
87,132,208,11,93,1,173.485641479,58.2341194153,1457567269.68,1457567269.7
87,131,208,10,94,1,172.67288208,58.6283950806,1457567269.77,1457567269.8
89,129,206,12,95,1,166.467514038,63.0200080872,1457567269.87,1457567269.89
87,130,204,13,96,1,166.110473633,63.2396965027,1457567269.94,1457567269.96
87,130,204,13,97,1,165.879074097,63.443862915,1457567270.0,1457567270.02
88,129,204,13,98,1,165.578689575,63.7121429443,1457567270.07,1457567270.09
87,130,204,13,99,1,165.437194824,64.0893249512,1457567270.14,1457567270.16
89,128,205,12,100,1,165.314865112,64.3846054077,1457567270.2,1457567270.22
90,129,207,12,101,1,165.253311157,64.5658340454,1457567270.27,1457567270.29
90,128,206,12,102,1,165.083480835,64.6945114136,1457567270.34,1457567270.36
90,128,206,12,103,1,165.192153931,64.778465271,1457567270.4,1457567270.43
89,129,205,13,104,1,165.632888794,64.8508377075,1457567270.47,1457567270.5
88,130,204,14,105,1,165.645339966,65.2424545288,1457567270.54,1457567270.57
