,faceBottom,faceLeft,faceRight,faceTop,frameIndex,isFrontFace,noseX,noseY,time,timestamp_x,ax,ay,az,gx,gy,gz,time_diff,timestamp_y,gz_raw,theta
0,103,134,207,30,15,1,170.75,75.25,1457569719.97,1457569721.18,-13350.0,-122.0,7464.0,-30.0,17.0,0.0,2.40297317505,1457569722.16,-18.0,0.0
1,103,133,207,29,16,1,171.172546387,74.627243042,1457569721.25,1457569721.29,-13350.0,-122.0,7464.0,-30.0,17.0,0.0,2.40297317505,1457569722.16,-18.0,0.0
2,104,132,208,28,17,1,171.493560791,74.6805648804,1457569721.37,1457569721.4,-13350.0,-122.0,7464.0,-30.0,17.0,0.0,2.40297317505,1457569722.16,-18.0,0.0
3,105,132,209,28,18,1,171.561691284,74.6691436768,1457569721.45,1457569721.5,-13350.0,-122.0,7464.0,-30.0,17.0,0.0,2.40297317505,1457569722.16,-18.0,0.0
4,103,133,207,29,19,1,171.625045776,74.6137695312,1457569721.56,1457569721.58,-13350.0,-122.0,7464.0,-30.0,17.0,0.0,2.40297317505,1457569722.16,-18.0,0.0
5,102,134,207,29,20,1,172.031707764,74.7475128174,1457569721.62,1457569721.65,-13350.0,-122.0,7464.0,-30.0,17.0,0.0,2.40297317505,1457569722.16,-18.0,0.0
6,104,133,209,28,21,1,172.212158203,74.7151184082,1457569721.69,1457569721.72,-13350.0,-122.0,7464.0,-30.0,17.0,0.0,2.40297317505,1457569722.16,-18.0,0.0
7,105,134,211,28,22,1,172.483200073,74.756072998,1457569721.76,1457569721.78,-13350.0,-122.0,7464.0,-30.0,17.0,0.0,2.40297317505,1457569722.16,-18.0,0.0
8,103,135,210,28,23,1,172.720596313,74.7830505371,1457569721.83,1457569721.85,-13350.0,-122.0,7464.0,-30.0,17.0,0.0,2.40297317505,1457569722.16,-18.0,0.0
9,103,134,209,28,24,1,172.804321289,74.7972106934,1457569721.89,1457569721.92,-13350.0,-122.0,7464.0,-30.0,17.0,0.0,2.40297317505,1457569722.16,-18.0,0.0
10,103,135,208,30,25,1,173.061309814,74.6495513916,1457569721.97,1457569722.01,-13350.0,-122.0,7464.0,-30.0,17.0,0.0,2.40297317505,1457569722.16,-18.0,0.0
11,104,135,211,28,26,1,173.483978271,74.7254486084,1457569722.07,1457569722.1,-13350.0,-122.0,7464.0,-30.0,17.0,0.0,2.40297317505,1457569722.16,-18.0,0.0
12,103,136,209,30,27,1,173.838088989,74.658782959,1457569722.17,1457569722.19,-13350.0,-122.0,7464.0,-30.0,17.0,0.0,2.40297317505,1457569722.16,-18.0,0.0
13,99,140,206,33,28,1,174.093719482,74.7584381104,1457569722.25,1457569722.29,-13374.0,-140.0,7464.0,-31.0,16.0,-0.0951219512195,0.109176874161,1457569722.27,-15.0,-0.00519255864911
14,102,137,208,31,29,1,174.14982605,74.5592422485,1457569722.36,1457569722.39,-13328.0,-122.0,7396.0,-29.0,17.0,0.0268292682927,0.101269006729,1457569722.37,-17.0,-0.00865052473254
