faceBottom,faceLeft,faceRight,faceTop,frameIndex,isFrontFace,noseX,noseY,time,timestamp
103,134,207,30,15,1,170.75,75.25,1457569719.97,1457569721.18
103,133,207,29,16,1,171.172546387,74.627243042,1457569721.25,1457569721.29
104,132,208,28,17,1,171.493560791,74.6805648804,1457569721.37,1457569721.4
105,132,209,28,18,1,171.561691284,74.6691436768,1457569721.45,1457569721.5
103,133,207,29,19,1,171.625045776,74.6137695312,1457569721.56,1457569721.58
102,134,207,29,20,1,172.031707764,74.7475128174,1457569721.62,1457569721.65
104,133,209,28,21,1,172.212158203,74.7151184082,1457569721.69,1457569721.72
105,134,211,28,22,1,172.483200073,74.756072998,1457569721.76,1457569721.78
103,135,210,28,23,1,172.720596313,74.7830505371,1457569721.83,1457569721.85
103,134,209,28,24,1,172.804321289,74.7972106934,1457569721.89,1457569721.92
103,135,208,30,25,1,173.061309814,74.6495513916,1457569721.97,1457569722.01
104,135,211,28,26,1,173.483978271,74.7254486084,1457569722.07,1457569722.1
103,136,209,30,27,1,173.838088989,74.658782959,1457569722.17,1457569722.19
99,140,206,33,28,1,174.093719482,74.7584381104,1457569722.25,1457569722.29
102,137,208,31,29,1,174.14982605,74.5592422485,1457569722.36,1457569722.39
103,136,211,28,30,1,174.241195679,74.4386444092,1457569722.44,1457569722.46
102,136,209,29,31,1,174.165679932,74.3930511475,1457569722.51,1457569722.54
104,134,211,27,32,1,173.944473267,74.6003570557,1457569722.58,1457569722.61
103,135,209,29,33,1,173.777633667,74.4909057617,1457569722.65,1457569722.68
104,135,211,28,34,1,173.366287231,74.3746795654,1457569722.73,1457569722.75
102,136,209,29,35,1,173.036575317,74.2820129395,1457569722.8,1457569722.82
104,134,210,28,36,1,172.894256592,74.1441040039,1457569722.87,1457569722.89
102,136,209,29,37,1,172.948547363,74.1926498413,1457569722.94,1457569722.96
104,135,211,28,38,1,173.033950806,74.2722625732,1457569723.01,1457569723.03
102,135,209,28,39,1,173.178649902,74.2327728271,1457569723.08,1457569723.1
102,136,209,29,40,1,173.233093262,74.1643600464,1457569723.16,1457569723.18
102,136,209,29,41,1,173.397659302,74.0770797729,1457569723.22,1457569723.25
101,136,207,30,42,1,173.530609131,74.1122207642,1457569723.3,1457569723.33
104,134,211,27,43,1,173.838546753,74.0548706055,1457569723.38,1457569723.4
104,135,211,28,44,1,173.885452271,74.0819549561,1457569723.46,1457569723.48
103,135,210,28,45,1,173.818954468,74.0974197388,1457569723.52,1457569723.56
104,135,211,28,46,1,173.787475586,74.1336364746,1457569723.61,1457569723.67
102,135,209,28,47,1,173.632461548,74.0369110107,1457569723.72,1457569723.76
104,134,211,27,48,1,173.602157593,74.0668182373,1457569723.82,1457569723.87
101,137,207,31,49,1,173.556182861,74.1520462036,1457569723.92,1457569723.94
101,136,206,31,50,1,173.489807129,74.0995178223,1457569723.99,1457569724.02
101,136,206,31,51,1,173.297286987,74.0826644897,1457569724.06,1457569724.08
101,137,207,31,52,1,173.288497925,74.0880355835,1457569724.13,1457569724.15
104,134,210,28,53,1,173.304992676,74.0668945312,1457569724.22,1457569724.25
101,137,207,31,54,1,173.261108398,74.0710449219,1457569724.31,1457569724.34
102,136,208,30,55,1,173.243164062,74.0412216187,1457569724.41,1457569724.43
102,136,208,30,56,1,173.312088013,74.1587142944,1457569724.51,1457569724.53
102,135,208,29,57,1,173.467407227,74.1263122559,1457569724.59,1457569724.62
104,135,211,28,58,1,173.671569824,74.1615829468,1457569724.69,1457569724.72
101,137,209,29,59,1,173.821258545,74.1785812378,1457569724.78,1457569724.8
101,137,209,29,60,1,173.91859436,74.2281417847,1457569724.84,1457569724.87
101,136,209,28,61,1,173.977111816,74.2601852417,1457569724.93,1457569724.95
102,136,209,29,62,1,173.973556519,74.1878738403,1457569725.01,1457569725.03
100,137,207,30,63,1,173.969360352,74.2363510132,1457569725.07,1457569725.09
101,136,209,28,64,1,173.866088867,74.2529296875,1457569725.14,1457569725.16
101,136,207,30,65,1,173.57434082,74.0786590576,1457569725.21,1457569725.24
105,134,211,28,66,1,173.347473145,74.1397399902,1457569725.28,1457569725.32
102,136,209,29,67,1,173.142318726,74.1615142822,1457569725.36,1457569725.39
104,134,211,27,68,1,173.092102051,74.1167373657,1457569725.44,1457569725.47
103,134,209,28,69,1,173.21774292,73.9677886963,1457569725.51,1457569725.54
104,134,210,28,70,1,173.285095215,74.0711898804,1457569725.59,1457569725.61
104,134,210,28,71,1,173.114929199,74.0669555664,1457569725.66,1457569725.68
104,134,211,27,72,1,173.048446655,74.0545043945,1457569725.73,1457569725.75
103,134,209,28,73,1,173.051254272,73.9998931885,1457569725.8,1457569725.83
103,134,209,28,74,1,173.246185303,74.0330505371,1457569725.87,1457569725.9
