ax,ay,az,gx,gy,gz,time_diff,timestamp,gz_raw,theta
-13336.0,-1126.0,7410.0,-30.0,14.0,0.0,2.40470409393,1457571891.89,-15.0,0.0
-13298.0,-1198.0,7418.0,-31.0,17.0,-0.0951219512195,0.10334610939,1457571891.99,-17.0,-0.00491524178807
-13380.0,-1104.0,7338.0,-28.0,18.0,-0.0951219512195,0.103335857391,1457571892.1,-17.0,-0.0147447501741
-13338.0,-1088.0,7340.0,-29.0,16.0,-0.156097560976,0.101974964142,1457571892.2,-18.0,-0.027553800548
-13340.0,-1122.0,7424.0,-28.0,17.0,-0.156097560976,0.101857185364,1457571892.3,-18.0,-0.0434534587511
-13336.0,-1130.0,7394.0,-30.0,15.0,-0.156097560976,0.103002786636,1457571892.4,-16.0,-0.0595319425187
-13342.0,-1070.0,7386.0,-28.0,15.0,-0.156097560976,0.106252193451,1457571892.51,-18.0,-0.0761176507647
-13282.0,-1146.0,7388.0,-29.0,17.0,-0.156097560976,0.102427005768,1457571892.61,-19.0,-0.0921062565431
-13348.0,-1114.0,7418.0,-29.0,17.0,-0.0951219512195,0.102044820786,1457571892.72,-17.0,-0.104924081593
-13346.0,-1108.0,7356.0,-30.0,16.0,-0.0951219512195,0.103249073029,1457571892.82,-16.0,-0.114745334881
-13356.0,-1056.0,7432.0,-29.0,16.0,-0.217073170732,0.103673934937,1457571892.92,-19.0,-0.130928583261
-13326.0,-1080.0,7380.0,-28.0,15.0,-0.4,0.105033159256,1457571893.03,-22.0,-0.163335155568
-13374.0,-1074.0,7376.0,-30.0,14.0,-0.521951219512,0.102051973343,1457571893.13,-24.0,-0.210378626207
-13706.0,-1998.0,7176.0,-41.0,15.0,-1.07073170732,0.103832006454,1457571893.23,-135.0,-0.293064358176
-13326.0,-1450.0,7356.0,-28.0,14.0,-2.16829268293,0.100682973862,1457571893.33,-33.0,-0.456121662186
-13348.0,-996.0,7312.0,-31.0,16.0,-2.16829268293,0.103647947311,1457571893.44,-51.0,-0.680860747942
-13276.0,-1424.0,7384.0,-33.0,8.0,-7.22926829268,0.10101890564,1457571893.54,-134.0,-1.15552641066
-13348.0,-1772.0,7370.0,-34.0,16.0,-7.22926829268,0.107335090637,1457571893.65,-139.0,-1.9314805781
-13284.0,-2030.0,7312.0,-30.0,16.0,-1.98536585366,0.102029085159,1457571893.75,-48.0,-2.40156092411
-13292.0,-1766.0,7330.0,-29.0,19.0,0.453658536585,0.10311794281,1457571893.85,-8.0,-2.48053417787
-13382.0,-1616.0,7182.0,-9.0,5.0,11.1853658537,0.0988259315491,1457571893.95,168.0,-1.90541546403
-13272.0,-1322.0,7442.0,-17.0,17.0,13.3804878049,0.104927062988,1457571894.05,245.0,-0.616604026934
-13388.0,-986.0,7380.0,-17.0,17.0,13.3804878049,0.104779958725,1457571894.16,204.0,0.785402932981
-13336.0,-514.0,7384.0,-19.0,17.0,13.3804878049,0.100592136383,1457571894.26,188.0,2.13137478712
-13370.0,-300.0,7400.0,-18.0,14.0,13.4414634146,0.103165864944,1457571894.36,205.0,3.51492968565
-13366.0,38.0,7372.0,-15.0,18.0,13.4414634146,0.102364063263,1457571894.47,205.0,4.89085249697
-13338.0,-14.0,7352.0,-17.0,16.0,15.5146341463,0.101150989532,1457571894.57,239.0,6.35532145762
-13456.0,898.0,7298.0,-14.0,15.0,15.5146341463,0.107779026031,1457571894.67,307.0,8.02747361515
-13268.0,1468.0,7406.0,-21.0,20.0,12.343902439,0.101443052292,1457571894.78,137.0,9.44050110695
-13160.0,1458.0,7446.0,-18.0,15.0,11.0634146341,0.104911804199,1457571894.88,187.0,10.6683530398
-13012.0,2270.0,7306.0,-19.0,18.0,11.0634146341,0.103839159012,1457571894.99,166.0,11.8171687112
-13142.0,2588.0,7400.0,-23.0,17.0,6.18536585366,0.0981929302216,1457571895.08,86.0,12.6640228606
