faceBottom,faceLeft,faceRight,faceTop,frameIndex,isFrontFace,noseX,noseY,time,timestamp
-1,-1,-1,-1,12,0,176.0,67.0,1457571889.69,1457571890.64
97,139,215,21,13,1,175.792144775,66.7346801758,1457571890.71,1457571890.76
97,140,215,22,14,1,175.982147217,66.5896759033,1457571890.82,1457571890.85
98,138,218,18,15,1,176.521636963,66.127166748,1457571890.91,1457571890.95
99,138,219,18,16,1,176.58052063,66.3687896729,1457571890.99,1457571891.02
97,139,216,20,17,1,176.585037231,66.990562439,1457571891.06,1457571891.08
98,140,218,20,18,1,176.533065796,67.1991729736,1457571891.13,1457571891.16
98,138,217,19,19,1,176.354705811,67.1643218994,1457571891.2,1457571891.23
98,138,215,21,20,1,176.02684021,66.8193817139,1457571891.27,1457571891.3
96,138,214,20,21,1,174.696304321,65.0198822021,1457571891.34,1457571891.36
97,135,217,15,22,1,174.370315552,64.4787979126,1457571891.41,1457571891.43
95,137,215,17,23,1,173.688919067,63.6953964233,1457571891.48,1457571891.51
95,137,215,17,24,1,173.372406006,63.3920707703,1457571891.56,1457571891.58
95,136,214,17,25,1,173.012619019,63.105052948,1457571891.63,1457571891.65
94,136,213,17,26,1,173.107635498,63.3033866882,1457571891.7,1457571891.72
94,137,215,16,27,1,173.188171387,63.493019104,1457571891.76,1457571891.79
96,135,215,16,28,1,173.244537354,64.4829864502,1457571891.83,1457571891.85
96,136,215,17,29,1,173.251983643,65.1969528198,1457571891.95,1457571891.98
97,135,215,17,30,1,173.303131104,65.8687438965,1457571892.05,1457571892.09
98,135,214,19,31,1,173.327850342,66.8170013428,1457571892.16,1457571892.19
100,134,216,18,32,1,173.284942627,67.4686889648,1457571892.26,1457571892.29
101,133,216,18,33,1,173.565979004,68.4262695312,1457571892.35,1457571892.38
101,133,215,19,34,1,173.661743164,68.6904525757,1457571892.43,1457571892.48
101,134,216,19,35,1,173.708694458,69.3553314209,1457571892.54,1457571892.58
101,135,217,19,36,1,173.6456604,69.7714080811,1457571892.62,1457571892.65
104,132,217,19,37,1,173.65802002,70.2180252075,1457571892.7,1457571892.73
104,132,218,18,38,1,173.647583008,70.5547027588,1457571892.78,1457571892.81
104,132,218,18,39,1,173.565887451,70.6768035889,1457571892.85,1457571892.89
107,132,219,20,40,1,173.253097534,70.8771133423,1457571892.93,1457571892.96
107,132,219,20,41,1,173.198028564,70.9188995361,1457571893.02,1457571893.05
106,131,217,20,42,1,173.175628662,71.0553131104,1457571893.09,1457571893.12
107,132,219,20,43,1,173.266937256,71.0507659912,1457571893.16,1457571893.19
108,131,220,19,44,1,173.588317871,71.0215072632,1457571893.24,1457571893.27
103,135,216,22,45,1,174.028091431,70.9692153931,1457571893.32,1457571893.35
103,135,217,21,46,1,174.514389038,70.8659057617,1457571893.39,1457571893.42
105,136,221,20,47,1,175.127655029,70.6293029785,1457571893.46,1457571893.49
105,136,220,21,48,1,175.422164917,70.4805374146,1457571893.54,1457571893.56
