faceBottom,faceLeft,faceRight,faceTop,frameIndex,isFrontFace,noseX,noseY,time,timestamp
-1,-1,-1,-1,7,0,170.800003052,67.1999969482,1457567516.65,1457567517.16
102,127,211,18,8,1,168.495559692,65.8759307861,1457567517.21,1457567517.23
101,129,211,19,9,1,167.632385254,65.5686798096,1457567517.28,1457567517.3
101,129,210,20,10,1,167.144012451,66.0425491333,1457567517.34,1457567517.37
101,128,209,20,11,1,167.064117432,66.2535552979,1457567517.42,1457567517.45
101,128,209,20,12,1,166.895431519,66.2749023438,1457567517.49,1457567517.52
101,129,209,21,13,1,166.871734619,66.2126235962,1457567517.56,1457567517.59
100,129,209,20,14,1,166.517532349,66.1744537354,1457567517.63,1457567517.65
100,128,209,19,15,1,166.275238037,66.0187454224,1457567517.7,1457567517.72
99,128,208,19,16,1,166.23487854,66.0238494873,1457567517.77,1457567517.79
99,131,208,22,17,1,166.666549683,66.3268966675,1457567517.84,1457567517.87
99,130,208,21,18,1,166.736053467,66.4165496826,1457567517.92,1457567517.94
99,130,208,21,19,1,166.83883667,66.3308868408,1457567517.99,1457567518.01
100,129,209,20,20,1,166.974014282,66.3657455444,1457567518.05,1457567518.08
101,130,209,22,21,1,167.250518799,66.7073516846,1457567518.12,1457567518.15
100,131,208,23,22,1,167.480895996,66.9307479858,1457567518.19,1457567518.21
100,131,208,23,23,1,167.525985718,66.9594192505,1457567518.25,1457567518.28
99,132,207,24,24,1,167.700012207,66.7380828857,1457567518.32,1457567518.35
99,132,208,23,25,1,167.817779541,66.8867111206,1457567518.39,1457567518.42
99,131,208,22,26,1,167.803192139,67.0889663696,1457567518.47,1457567518.49
101,130,209,22,27,1,167.790084839,67.0627365112,1457567518.54,1457567518.56
100,131,208,23,28,1,168.010177612,66.9850234985,1457567518.61,1457567518.63
100,131,209,22,29,1,168.100997925,67.0155792236,1457567518.69,1457567518.73
100,132,209,23,30,1,168.337112427,66.9949188232,1457567518.78,1457567518.81
99,131,208,22,31,1,168.294494629,66.878036499,1457567518.87,1457567518.91
101,130,209,22,32,1,167.99887085,66.7556686401,1457567518.97,1457567519.0
98,132,207,23,33,1,167.963104248,66.7048797607,1457567519.05,1457567519.09
100,130,210,20,34,1,167.898284912,66.5273361206,1457567519.15,1457567519.18
100,130,210,20,35,1,167.835586548,66.226272583,1457567519.24,1457567519.27
100,130,210,20,36,1,168.075683594,65.7064666748,1457567519.34,1457567519.37
99,131,210,20,37,1,168.662460327,65.4245147705,1457567519.42,1457567519.45
99,131,210,20,38,1,169.162872314,65.4352722168,1457567519.49,1457567519.52
99,133,211,21,39,1,169.645751953,65.1355743408,1457567519.57,1457567519.59
97,133,211,19,40,1,170.567306519,64.5975494385,1457567519.65,1457567519.67
98,132,215,15,41,1,171.763702393,63.9837532043,1457567519.72,1457567519.75
96,135,215,16,42,1,172.84173584,63.5602531433,1457567519.79,1457567519.82
97,136,215,18,43,1,173.305175781,63.5367507935,1457567519.86,1457567519.89
97,137,216,18,44,1,173.947845459,63.6427383423,1457567519.94,1457567519.96
97,136,216,17,45,1,174.135894775,63.6699028015,1457567520.0,1457567520.04
96,138,217,17,46,1,174.399749756,63.5855712891,1457567520.08,1457567520.11
96,138,217,17,47,1,174.490966797,63.5710678101,1457567520.17,1457567520.21
96,136,215,17,48,1,173.373718262,63.7471733093,1457567520.28,1457567520.31
99,134,216,17,49,1,172.266876221,63.7506828308,1457567520.38,1457567520.41
97,134,213,18,50,1,171.66242981,63.6507568359,1457567520.47,1457567520.5
97,133,212,18,51,1,171.226806641,63.9955024719,1457567520.57,1457567520.61
98,133,212,19,52,1,170.841537476,64.1833953857,1457567520.67,1457567520.7
97,133,212,18,53,1,170.13381958,64.1649703979,1457567520.77,1457567520.8
96,133,211,18,54,1,169.869033813,64.0578231812,1457567520.86,1457567520.89
97,131,211,17,55,1,169.604248047,64.1580886841,1457567520.94,1457567520.98
96,131,211,16,56,1,169.365142822,64.3172302246,1457567521.04,1457567521.07
97,131,211,17,57,1,169.146789551,64.3153839111,1457567521.13,1457567521.17
97,132,210,19,58,1,168.80480957,64.4311676025,1457567521.22,1457567521.26
97,132,209,20,59,1,168.704620361,64.5204544067,1457567521.31,1457567521.33
98,131,210,19,60,1,168.516113281,64.8386535645,1457567521.39,1457567521.42
98,131,209,20,61,1,168.458557129,64.8612213135,1457567521.46,1457567521.49
97,132,209,20,62,1,168.559692383,64.6199645996,1457567521.53,1457567521.56
96,132,208,20,63,1,168.612289429,64.6216278076,1457567521.61,1457567521.63
