ax,ay,az,gx,gy,gz,time_diff,timestamp,gz_raw,theta
-13316.0,-1638.0,7300.0,-53.0,13.0,-20.4,2.4038939476,1457572161.55,-364.0,-24.5197182655
-13338.0,-2272.0,7418.0,-48.0,17.0,-21.2536585366,0.106992959976,1457572161.66,-350.0,-26.7480423759
-13192.0,-2202.0,7202.0,-47.0,15.0,-22.1073170732,0.102745056152,1457572161.76,-378.0,-28.9756053128
-13116.0,-3124.0,7404.0,-44.0,15.0,-22.1073170732,0.101402044296,1457572161.86,-381.0,-31.2173324579
-13090.0,-3842.0,7332.0,-41.0,19.0,-16.4365853659,0.102458953857,1457572161.97,-285.0,-33.1919164187
-12976.0,-3706.0,7252.0,-28.0,18.0,1.1243902439,0.103232860565,1457572162.07,3.0,-33.9822772706
-12966.0,-3516.0,7404.0,-22.0,16.0,1.1243902439,0.105417013168,1457572162.17,59.0,-33.8637474095
-12918.0,-3580.0,7382.0,-24.0,19.0,-0.765853658537,0.101742982864,1457572162.28,-28.0,-33.8455081187
-12830.0,-3310.0,7508.0,-27.0,21.0,-4.05853658537,0.10410618782,1457572162.38,-130.0,-34.0966325571
-13016.0,-4282.0,7304.0,-34.0,18.0,-4.05853658537,0.104803800583,1457572162.49,-82.0,-34.521982616
-12862.0,-3692.0,7358.0,-31.0,15.0,-4.05853658537,0.0992980003357,1457572162.58,-71.0,-34.9249871833
-12928.0,-4074.0,7316.0,-41.0,14.0,-3.38780487805,0.103555202484,1457572162.69,-243.0,-35.3105408823
-12788.0,-5224.0,7308.0,-31.0,11.0,-2.10731707317,0.10408782959,1457572162.79,-50.0,-35.5965285409
-12810.0,-4888.0,7306.0,-30.0,14.0,2.28292682927,0.101004123688,1457572162.89,22.0,-35.5876598861
-12888.0,-4260.0,7386.0,-21.0,20.0,2.28292682927,0.104733943939,1457572163.0,105.0,-35.3485599556
-12940.0,-4180.0,7276.0,-25.0,17.0,-1.19268292683,0.102857112885,1457572163.1,-35.0,-35.2924902855
-12972.0,-4676.0,7264.0,-35.0,16.0,-5.03414634146,0.102114915848,1457572163.2,-149.0,-35.6104163589
-12866.0,-4582.0,7198.0,-38.0,19.0,-5.03414634146,0.1020860672,1457572163.31,-98.0,-36.1243325606
-12856.0,-4626.0,7174.0,-36.0,20.0,-2.71707317073,0.102746963501,1457572163.41,-60.0,-36.5225396947
-12822.0,-4830.0,7210.0,-32.0,6.0,1.00243902439,0.102972984314,1457572163.51,1.0,-36.6108201922
-12918.0,-5690.0,7366.0,-6.0,9.0,29.1731707317,0.102220058441,1457572163.61,463.0,-35.0685438959
-12988.0,-3266.0,7328.0,5.0,15.0,36.4902439024,0.103551864624,1457572163.72,631.0,-31.6687593844
-13298.0,-2886.0,7156.0,-8.0,10.0,39.4170731707,0.105520009995,1457572163.82,583.0,-27.6638889563
-13282.0,-1428.0,7382.0,5.0,7.0,36.4902439024,0.0977931022644,1457572163.92,654.0,-23.9522829457
-13430.0,-280.0,7322.0,-4.0,17.0,32.9536585366,0.106073856354,1457572164.03,525.0,-20.2691916797
-13356.0,492.0,7420.0,-9.0,17.0,23.8682926829,0.10437297821,1457572164.13,376.0,-17.3038535415
-13328.0,660.0,7370.0,-13.0,12.0,21.4292682927,0.100795030594,1457572164.23,336.0,-15.0209690193
-13180.0,1724.0,7270.0,-11.0,16.0,19.112195122,0.106372117996,1457572164.34,298.0,-12.8647283542
-13212.0,2214.0,7402.0,-20.0,16.0,9.35609756098,0.102118968964,1457572164.44,138.0,-11.4111520058
-13178.0,1634.0,7370.0,-27.0,8.0,9.35609756098,0.103568077087,1457572164.54,110.0,-10.4421589723
-13084.0,2338.0,7374.0,-14.0,12.0,7.6487804878,0.103387832642,1457572164.65,253.0,-9.56311022945
-13066.0,3620.0,7310.0,-23.0,23.0,4.41707317073,0.101541996002,1457572164.75,57.0,-8.95051479747
-13026.0,3082.0,7384.0,-36.0,23.0,-2.96097560976,0.101572990417,1457572164.85,-64.0,-8.87656470566
-13140.0,3086.0,7400.0,-49.0,22.0,-20.887804878,0.108150005341,1457572164.96,-358.0,-10.1661875742
-13234.0,1644.0,7246.0,-48.0,26.0,-20.887804878,0.104139089584,1457572165.06,-393.0,-12.3414245576
-13296.0,1512.0,7252.0,-43.0,20.0,-20.0341463415,0.0997190475464,1457572165.16,-344.0,-14.3817735573
