,faceBottom,faceLeft,faceRight,faceTop,frameIndex,isFrontFace,noseX,noseY,time,timestamp_x,ax,ay,az,gx,gy,gz,time_diff,timestamp_y,gz_raw,theta
0,96,127,211,12,17,1,168.25,62.5,1457567442.88,1457567444.05,-13358.0,116.0,7382.0,-29.0,18.0,-0.0951219512195,2.40507507324,1457567445.03,-17.0,-0.114387716898
1,95,127,208,14,18,1,167.059799194,60.8717041016,1457567444.1,1457567444.12,-13358.0,116.0,7382.0,-29.0,18.0,-0.0951219512195,2.40507507324,1457567445.03,-17.0,-0.114387716898
2,95,122,205,12,19,1,163.75213623,61.2420272827,1457567444.17,1457567444.19,-13358.0,116.0,7382.0,-29.0,18.0,-0.0951219512195,2.40507507324,1457567445.03,-17.0,-0.114387716898
3,98,117,206,9,20,1,162.058502197,60.8384475708,1457567444.24,1457567444.26,-13358.0,116.0,7382.0,-29.0,18.0,-0.0951219512195,2.40507507324,1457567445.03,-17.0,-0.114387716898
4,95,116,203,8,21,1,158.584182739,58.8537826538,1457567444.3,1457567444.33,-13358.0,116.0,7382.0,-29.0,18.0,-0.0951219512195,2.40507507324,1457567445.03,-17.0,-0.114387716898
5,93,112,201,4,22,1,157.32258606,54.2921218872,1457567444.37,1457567444.4,-13358.0,116.0,7382.0,-29.0,18.0,-0.0951219512195,2.40507507324,1457567445.03,-17.0,-0.114387716898
6,88,115,201,2,23,1,157.622039795,51.2577590942,1457567444.45,1457567444.47,-13358.0,116.0,7382.0,-29.0,18.0,-0.0951219512195,2.40507507324,1457567445.03,-17.0,-0.114387716898
7,-1,-1,-1,-1,24,0,160.662796021,44.1007537842,1457567444.52,1457567444.54,-13358.0,116.0,7382.0,-29.0,18.0,-0.0951219512195,2.40507507324,1457567445.03,-17.0,-0.114387716898
8,-1,-1,-1,-1,25,0,163.719848633,43.4225387573,1457567444.63,1457567444.65,-13358.0,116.0,7382.0,-29.0,18.0,-0.0951219512195,2.40507507324,1457567445.03,-17.0,-0.114387716898
9,-1,-1,-1,-1,26,0,167.066802979,47.0464286804,1457567444.7,1457567444.72,-13358.0,116.0,7382.0,-29.0,18.0,-0.0951219512195,2.40507507324,1457567445.03,-17.0,-0.114387716898
