,faceBottom,faceLeft,faceRight,faceTop,frameIndex,isFrontFace,noseX,noseY,time,timestamp_x,ax,ay,az,gx,gy,gz,time_diff,timestamp_y,gz_raw,theta
0,135,124,208,51,3,1,168.166671753,100.833335876,1457566821.22,1457566821.39,-12382.0,-5340.0,7378.0,-28.0,16.0,-0.156097560976,2.40722417831,1457566823.42,-18.0,-0.187880911478
1,131,131,208,54,4,1,171.943710327,101.117835999,1457566821.44,1457566821.49,-12382.0,-5340.0,7378.0,-28.0,16.0,-0.156097560976,2.40722417831,1457566823.42,-18.0,-0.187880911478
2,133,133,210,56,5,1,173.636672974,101.731567383,1457566821.55,1457566821.59,-12382.0,-5340.0,7378.0,-28.0,16.0,-0.156097560976,2.40722417831,1457566823.42,-18.0,-0.187880911478
3,132,137,209,60,6,1,175.223999023,103.050994873,1457566821.64,1457566821.67,-12382.0,-5340.0,7378.0,-28.0,16.0,-0.156097560976,2.40722417831,1457566823.42,-18.0,-0.187880911478
4,132,139,209,62,7,1,175.885574341,103.961639404,1457566821.72,1457566821.76,-12382.0,-5340.0,7378.0,-28.0,16.0,-0.156097560976,2.40722417831,1457566823.42,-18.0,-0.187880911478
5,132,140,210,62,8,1,177.504440308,104.196899414,1457566821.82,1457566821.84,-12382.0,-5340.0,7378.0,-28.0,16.0,-0.156097560976,2.40722417831,1457566823.42,-18.0,-0.187880911478
6,130,146,214,62,9,1,182.943161011,103.693603516,1457566821.89,1457566821.91,-12382.0,-5340.0,7378.0,-28.0,16.0,-0.156097560976,2.40722417831,1457566823.42,-18.0,-0.187880911478
7,131,147,216,62,10,1,185.249465942,103.884040833,1457566821.96,1457566821.98,-12382.0,-5340.0,7378.0,-28.0,16.0,-0.156097560976,2.40722417831,1457566823.42,-18.0,-0.187880911478
8,131,148,217,62,11,1,187.209609985,103.967834473,1457566822.02,1457566822.05,-12382.0,-5340.0,7378.0,-28.0,16.0,-0.156097560976,2.40722417831,1457566823.42,-18.0,-0.187880911478
9,130,149,217,62,12,1,188.945999146,103.550720215,1457566822.09,1457566822.11,-12382.0,-5340.0,7378.0,-28.0,16.0,-0.156097560976,2.40722417831,1457566823.42,-18.0,-0.187880911478
10,131,151,221,61,13,1,190.602676392,102.763160706,1457566822.15,1457566822.17,-12382.0,-5340.0,7378.0,-28.0,16.0,-0.156097560976,2.40722417831,1457566823.42,-18.0,-0.187880911478
11,131,153,223,61,14,1,192.304367065,102.114204407,1457566822.21,1457566822.24,-12382.0,-5340.0,7378.0,-28.0,16.0,-0.156097560976,2.40722417831,1457566823.42,-18.0,-0.187880911478
12,130,153,223,60,15,1,193.552108765,101.753379822,1457566822.28,1457566822.31,-12382.0,-5340.0,7378.0,-28.0,16.0,-0.156097560976,2.40722417831,1457566823.42,-18.0,-0.187880911478
13,130,155,224,61,16,1,194.413467407,101.790763855,1457566822.35,1457566822.38,-12382.0,-5340.0,7378.0,-28.0,16.0,-0.156097560976,2.40722417831,1457566823.42,-18.0,-0.187880911478
