,Unnamed: 0,faceBottom,faceLeft,faceRight,faceTop,frameIndex,isFrontFace,noseX,noseY,time,timestamp_x,ax,ay,az,gx,gy,gz,time_diff,timestamp_y,gz_raw,theta
40,40,97,158,247,8,48,1,202.712310791,64.3455352783,1457572250.2,1457572250.23,-2988.0,32767.0,2312.0,379.0,684.0,67.0390243902,0.106207132339,1457572250.25,1084.0,101.536618394
41,41,95,158,247,6,49,1,202.042785645,64.4113082886,1457572250.28,1457572250.31,3624.0,13718.0,6066.0,-12.0,31.0,2.46585365854,0.101016044617,1457572250.35,-11.0,105.047172325
42,42,96,157,244,9,50,1,200.734970093,64.4339752197,1457572250.36,1457572250.39,3624.0,13718.0,6066.0,-12.0,31.0,2.46585365854,0.101016044617,1457572250.35,-11.0,105.047172325
43,43,98,154,243,9,51,1,199.3046875,64.4302902222,1457572250.44,1457572250.48,4258.0,17080.0,4842.0,-2.0,41.0,0.270731707317,0.103780031204,1457572250.46,25.0,105.189173782
44,44,96,156,241,11,52,1,197.809188843,64.9802703857,1457572250.54,1457572250.57,3604.0,13864.0,6344.0,-23.0,17.0,0.0878048780488,0.102185964584,1457572250.56,-14.0,105.207492486
45,45,97,153,240,10,53,1,196.059127808,65.2566833496,1457572250.64,1457572250.66,3652.0,13794.0,6348.0,-30.0,15.0,-0.0951219512195,0.108353853226,1457572250.67,-17.0,105.207096069
46,46,97,152,239,10,54,1,194.447280884,65.3895874023,1457572250.74,1457572250.78,3808.0,13854.0,6422.0,-29.0,19.0,-0.156097560976,0.0962510108948,1457572250.77,-18.0,105.195006003
47,47,96,150,235,11,55,1,192.304092407,65.6052932739,1457572250.85,1457572250.88,3978.0,13884.0,6464.0,-31.0,18.0,-0.278048780488,0.10306096077,1457572250.87,-20.0,105.172634233
48,48,96,150,235,11,56,1,192.09236145,65.7612915039,1457572250.95,1457572250.98,4002.0,13808.0,6470.0,-32.0,17.0,-0.582926829268,0.103972196579,1457572250.97,-25.0,105.127875471
49,49,96,149,233,12,57,1,192.206893921,65.9120864868,1457572251.03,1457572251.05,3914.0,13786.0,6428.0,-32.0,17.0,-0.582926829268,0.102799892426,1457572251.08,-25.0,105.067950655
50,50,98,149,236,11,58,1,192.301940918,65.8113555908,1457572251.1,1457572251.12,3914.0,13786.0,6428.0,-32.0,17.0,-0.582926829268,0.102799892426,1457572251.08,-25.0,105.067950655
51,51,97,150,235,12,59,1,192.351959229,65.7394790649,1457572251.17,1457572251.21,3862.0,13820.0,6418.0,-32.0,15.0,-0.0951219512195,0.104834079742,1457572251.18,-16.0,105.032409346
52,52,97,150,235,12,60,1,192.704803467,65.779586792,1457572251.27,1457572251.3,3850.0,13808.0,6362.0,-27.0,17.0,-0.0951219512195,0.0978138446808,1457572251.28,-17.0,105.023105102
53,53,98,149,236,11,61,1,192.758544922,65.8020324707,1457572251.37,1457572251.4,3824.0,13742.0,6386.0,-29.0,17.0,-0.156097560976,0.107062101364,1457572251.38,-18.0,105.009657057
54,54,97,150,235,12,62,1,192.912124634,65.7870178223,1457572251.47,1457572251.5,3800.0,13788.0,6156.0,-26.0,18.0,-0.156097560976,0.100506067276,1457572251.49,-18.0,104.993968305
55,55,97,150,235,12,63,1,192.838546753,65.6337051392,1457572251.57,1457572251.6,3896.0,13918.0,6396.0,-25.0,18.0,-0.217073170732,0.102439880371,1457572251.59,-19.0,104.974854523
56,56,98,149,236,11,64,1,192.388793945,65.7868652344,1457572251.67,1457572251.7,3872.0,13882.0,6410.0,-28.0,17.0,-0.4,0.102623939514,1457572251.69,-28.0,104.943191283
57,57,98,149,235,12,65,1,191.680999756,66.0185470581,1457572251.78,1457572251.83,3854.0,13824.0,6390.0,-29.0,17.0,-0.4,0.104737043381,1457572251.8,-22.0,104.901296466
58,58,97,149,233,13,66,1,190.927719116,66.1020431519,1457572251.89,1457572251.92,3818.0,13906.0,6368.0,-29.0,19.0,-0.4,0.103940010071,1457572251.9,-22.0,104.859720462
59,59,98,147,233,12,67,1,190.324707031,66.06199646,1457572251.98,1457572252.01,3814.0,13944.0,6486.0,-25.0,17.0,-0.278048780488,0.102275133133,1457572252.0,-20.0,104.825046697
60,60,95,149,232,12,68,1,189.686904907,65.8969802856,1457572252.08,1457572252.11,3796.0,13864.0,6400.0,-28.0,16.0,-0.278048780488,0.102379798889,1457572252.1,-18.0,104.796580119
61,61,95,148,230,13,69,1,189.186019897,65.8703765869,1457572252.16,1457572252.19,3800.0,13838.0,6350.0,-33.0,17.0,-0.217073170732,0.10319018364,1457572252.21,-20.0,104.771034256
62,62,95,149,231,13,70,1,188.763336182,65.7396621704,1457572252.27,1457572252.3,3780.0,13882.0,6350.0,-39.0,15.0,-0.217073170732,0.10181593895,1457572252.31,-19.0,104.748932747
63,63,95,149,232,12,71,1,188.797485352,65.7599487305,1457572252.37,1457572252.4,3810.0,13826.0,6404.0,-28.0,17.0,-0.156097560976,0.103750944138,1457572252.41,-18.0,104.72957434
