,faceBottom,faceLeft,faceRight,faceTop,frameIndex,isFrontFace,noseX,noseY,time,timestamp_x,ax,ay,az,gx,gy,gz,time_diff,timestamp_y,gz_raw,theta
0,75,137,206,6,4,1,171.600006104,46.0,1457567186.88,1457567187.11,-13462.0,444.0,7270.0,-31.0,16.0,-0.217073170732,2.40101408958,1457567189.07,-52.0,-0.260597870699
1,74,137,206,5,5,1,171.623001099,44.2968864441,1457567187.17,1457567187.19,-13462.0,444.0,7270.0,-31.0,16.0,-0.217073170732,2.40101408958,1457567189.07,-52.0,-0.260597870699
2,74,139,208,5,6,1,172.427276611,44.2110366821,1457567187.23,1457567187.25,-13462.0,444.0,7270.0,-31.0,16.0,-0.217073170732,2.40101408958,1457567189.07,-52.0,-0.260597870699
3,73,139,208,4,7,1,172.800994873,44.1236953735,1457567187.34,1457567187.37,-13462.0,444.0,7270.0,-31.0,16.0,-0.217073170732,2.40101408958,1457567189.07,-52.0,-0.260597870699
4,72,139,208,3,8,1,172.923446655,43.9953079224,1457567187.41,1457567187.44,-13462.0,444.0,7270.0,-31.0,16.0,-0.217073170732,2.40101408958,1457567189.07,-52.0,-0.260597870699
5,73,139,208,4,9,1,173.03314209,43.6695365906,1457567187.48,1457567187.51,-13462.0,444.0,7270.0,-31.0,16.0,-0.217073170732,2.40101408958,1457567189.07,-52.0,-0.260597870699
6,72,139,208,3,10,1,173.029647827,43.4948196411,1457567187.56,1457567187.58,-13462.0,444.0,7270.0,-31.0,16.0,-0.217073170732,2.40101408958,1457567189.07,-52.0,-0.260597870699
7,73,138,207,4,11,1,172.977172852,43.3856391907,1457567187.62,1457567187.64,-13462.0,444.0,7270.0,-31.0,16.0,-0.217073170732,2.40101408958,1457567189.07,-52.0,-0.260597870699
8,73,138,207,4,12,1,172.992584229,43.2864761353,1457567187.69,1457567187.71,-13462.0,444.0,7270.0,-31.0,16.0,-0.217073170732,2.40101408958,1457567189.07,-52.0,-0.260597870699
9,74,139,208,5,13,1,173.1199646,43.1703186035,1457567187.76,1457567187.78,-13462.0,444.0,7270.0,-31.0,16.0,-0.217073170732,2.40101408958,1457567189.07,-52.0,-0.260597870699
10,73,139,208,4,14,1,173.285125732,43.3722000122,1457567187.83,1457567187.86,-13462.0,444.0,7270.0,-31.0,16.0,-0.217073170732,2.40101408958,1457567189.07,-52.0,-0.260597870699
11,73,139,208,4,15,1,173.187225342,43.3740234375,1457567187.9,1457567187.93,-13462.0,444.0,7270.0,-31.0,16.0,-0.217073170732,2.40101408958,1457567189.07,-52.0,-0.260597870699
12,73,139,208,4,16,1,173.003860474,43.3797912598,1457567187.97,1457567188.0,-13462.0,444.0,7270.0,-31.0,16.0,-0.217073170732,2.40101408958,1457567189.07,-52.0,-0.260597870699
13,73,138,207,4,17,1,172.719848633,43.4346961975,1457567188.04,1457567188.06,-13462.0,444.0,7270.0,-31.0,16.0,-0.217073170732,2.40101408958,1457567189.07,-52.0,-0.260597870699
14,73,137,206,4,18,1,172.533035278,43.5273323059,1457567188.11,1457567188.13,-13462.0,444.0,7270.0,-31.0,16.0,-0.217073170732,2.40101408958,1457567189.07,-52.0,-0.260597870699
15,73,138,207,4,19,1,172.472793579,43.4898910522,1457567188.18,1457567188.2,-13462.0,444.0,7270.0,-31.0,16.0,-0.217073170732,2.40101408958,1457567189.07,-52.0,-0.260597870699
16,73,138,207,4,20,1,172.576522827,43.4282913208,1457567188.24,1457567188.27,-13462.0,444.0,7270.0,-31.0,16.0,-0.217073170732,2.40101408958,1457567189.07,-52.0,-0.260597870699
17,72,137,206,3,21,1,172.703613281,43.3650360107,1457567188.31,1457567188.33,-13462.0,444.0,7270.0,-31.0,16.0,-0.217073170732,2.40101408958,1457567189.07,-52.0,-0.260597870699
18,73,138,207,4,22,1,172.691864014,43.2473068237,1457567188.38,1457567188.4,-13462.0,444.0,7270.0,-31.0,16.0,-0.217073170732,2.40101408958,1457567189.07,-52.0,-0.260597870699
19,72,137,206,3,23,1,172.53793335,43.0634613037,1457567188.45,1457567188.47,-13462.0,444.0,7270.0,-31.0,16.0,-0.217073170732,2.40101408958,1457567189.07,-52.0,-0.260597870699
20,73,137,206,4,24,1,172.456390381,42.9254112244,1457567188.52,1457567188.54,-13462.0,444.0,7270.0,-31.0,16.0,-0.217073170732,2.40101408958,1457567189.07,-52.0,-0.260597870699
21,73,137,206,4,25,1,172.38861084,42.7774734497,1457567188.59,1457567188.61,-13462.0,444.0,7270.0,-31.0,16.0,-0.217073170732,2.40101408958,1457567189.07,-52.0,-0.260597870699
22,73,136,205,4,26,1,172.318161011,42.691986084,1457567188.66,1457567188.68,-13462.0,444.0,7270.0,-31.0,16.0,-0.217073170732,2.40101408958,1457567189.07,-52.0,-0.260597870699
23,73,137,206,4,27,1,172.292510986,42.6429100037,1457567188.73,1457567188.75,-13462.0,444.0,7270.0,-31.0,16.0,-0.217073170732,2.40101408958,1457567189.07,-52.0,-0.260597870699
24,73,137,206,4,28,1,172.361083984,42.7273216248,1457567188.8,1457567188.82,-13462.0,444.0,7270.0,-31.0,16.0,-0.217073170732,2.40101408958,1457567189.07,-52.0,-0.260597870699
25,73,137,206,4,29,1,172.601242065,42.6384353638,1457567188.87,1457567188.89,-13462.0,444.0,7270.0,-31.0,16.0,-0.217073170732,2.40101408958,1457567189.07,-52.0,-0.260597870699
26,73,137,206,4,30,1,172.912506104,42.4593391418,1457567188.94,1457567188.96,-13462.0,444.0,7270.0,-31.0,16.0,-0.217073170732,2.40101408958,1457567189.07,-52.0,-0.260597870699
