ax,ay,az,gx,gy,gz,time_diff,timestamp,gz_raw,theta
-13208.0,-1634.0,7422.0,-39.0,20.0,-10.887804878,2.40588998795,1457571530.99,-194.0,-13.0974303734
-13220.0,-2306.0,7358.0,-41.0,14.0,-10.887804878,0.103543996811,1457571531.1,-214.0,-14.224797207
-13218.0,-2818.0,7352.0,-33.0,21.0,-4.54634146341,0.100836992264,1457571531.2,-90.0,-15.0029636546
-13132.0,-2632.0,7388.0,-30.0,17.0,-0.156097560976,0.102491855621,1457571531.3,-18.0,-15.2439445054
-13180.0,-2568.0,7454.0,-29.0,15.0,-0.156097560976,0.10689997673,1457571531.41,-17.0,-15.260631331
-13236.0,-2530.0,7286.0,-31.0,15.0,-0.460975609756,0.103528022766,1457571531.51,-23.0,-15.2925735136
-13164.0,-2538.0,7350.0,-36.0,21.0,-3.8756097561,0.101626157761,1457571531.61,-103.0,-15.5129287679
-13166.0,-2956.0,7392.0,-29.0,17.0,-3.8756097561,0.103244781494,1457571531.71,-79.0,-15.9130652503
-13124.0,-2748.0,7378.0,-28.0,16.0,-0.156097560976,0.101943016052,1457571531.82,-18.0,-16.1185674522
-13184.0,-2798.0,7398.0,-29.0,16.0,-0.156097560976,0.108283042908,1457571531.92,-18.0,-16.1354701711
-13080.0,-2866.0,7382.0,-30.0,17.0,-0.156097560976,0.0994350910187,1457571532.02,-18.0,-16.1509917463
-13138.0,-2850.0,7408.0,-29.0,17.0,-0.156097560976,0.102428913116,1457571532.13,-18.0,-16.1669806498
-13164.0,-2746.0,7364.0,-28.0,16.0,-0.826829268293,0.102164983749,1457571532.23,-29.0,-16.2171910016
-13122.0,-2828.0,7406.0,-30.0,15.0,-1.55853658537,0.10292506218,1457571532.33,-41.0,-16.339947966
-13114.0,-2944.0,7368.0,-29.0,15.0,-1.55853658537,0.10436296463,1457571532.44,-47.0,-16.5026014645
-13114.0,-2962.0,7418.0,-29.0,16.0,-1.25365853659,0.101360082626,1457571532.54,-36.0,-16.6451236295
-13120.0,-2932.0,7404.0,-29.0,18.0,-0.278048780488,0.106315851212,1457571532.64,-20.0,-16.7265460131
-13120.0,-2962.0,7394.0,-29.0,15.0,-0.156097560976,0.101857185364,1457571532.75,-18.0,-16.7486564753
-13100.0,-2946.0,7374.0,-30.0,17.0,-0.0951219512195,0.103096961975,1457571532.85,-17.0,-16.7616064595
-13076.0,-2968.0,7368.0,-29.0,15.0,-0.0951219512195,0.102495908737,1457571532.95,-17.0,-16.7713560703
-13098.0,-2930.0,7344.0,-28.0,17.0,-0.0951219512195,0.102669000626,1457571533.05,-17.0,-16.781122146
-13132.0,-2942.0,7370.0,-30.0,16.0,-0.0951219512195,0.104853153229,1457571533.16,-18.0,-16.7910959825
-13098.0,-2980.0,7286.0,-28.0,15.0,-0.0951219512195,0.103529930115,1457571533.26,-17.0,-16.8009439515
-13128.0,-2922.0,7384.0,-30.0,16.0,-0.0951219512195,0.102797031403,1457571533.36,-17.0,-16.8107222057
-13138.0,-2954.0,7404.0,-30.0,17.0,-0.0951219512195,0.103471040726,1457571533.47,-17.0,-16.820564573
-13134.0,-2970.0,7354.0,-29.0,17.0,0.0878048780488,0.100539922714,1457571533.57,-14.0,-16.820932402
-13234.0,-3472.0,7200.0,-32.0,16.0,1.00243902439,0.10191988945,1457571533.67,1.0,-16.765373633
-13172.0,-2848.0,7384.0,-25.0,18.0,9.17317073171,0.106271982193,1457571533.78,135.0,-16.2246825236
-12968.0,-1926.0,8116.0,-16.0,11.0,9.17317073171,0.103015184402,1457571533.88,248.0,-15.2797066491
-13270.0,-1842.0,7476.0,-26.0,12.0,6.5512195122,0.101686000824,1457571533.98,92.0,-14.4802314694
-13256.0,-1560.0,7346.0,-23.0,16.0,5.63658536585,0.102962017059,1457571534.08,77.0,-13.8527909825
-13264.0,-1548.0,7352.0,-24.0,16.0,3.50243902439,0.106209993362,1457571534.19,42.0,-13.3674631226
-13262.0,-1648.0,7348.0,-28.0,17.0,1.36829268293,0.104359865189,1457571534.3,7.0,-13.1133086705
-13274.0,-1668.0,7408.0,-30.0,17.0,1.36829268293,0.0999269485474,1457571534.39,-13.0,-12.9765793579
-13306.0,-2406.0,7356.0,-25.0,13.0,6.1243902439,0.103356122971,1457571534.5,85.0,-12.589372029
-13732.0,-56.0,6876.0,-14.0,19.0,14.2951219512,0.097608089447,1457571534.6,328.0,-11.5928172426
-13444.0,-6.0,7288.0,-13.0,17.0,14.2951219512,0.102435827255,1457571534.7,219.0,-10.1284845998
-13290.0,-328.0,7400.0,-26.0,16.0,2.6487804878,0.107295036316,1457571534.81,28.0,-9.219486286
-13314.0,-258.0,-258.0,-258.0,-258.0,2.6487804878,0.106981039047,1457571534.91,-258.0,-8.93611699721
-13294.0,-538.0,7630.0,-34.0,20.0,4.23414634146,0.0970709323883,1457571535.01,54.0,-8.60205093477
-13208.0,-318.0,7484.0,-19.0,14.0,9.90487804878,0.106781959534,1457571535.12,155.0,-7.84715456963
-13426.0,190.0,7430.0,-20.0,18.0,10.3926829268,0.0992951393127,1457571535.22,147.0,-6.83942999723
-13406.0,80.0,7338.0,-9.0,25.0,9.90487804878,0.10063290596,1457571535.32,210.0,-5.8181287248
-13432.0,1114.0,7362.0,-25.0,19.0,0.514634146341,0.107059001923,1457571535.42,-7.0,-5.26037743673
-13290.0,598.0,7464.0,-29.0,14.0,-0.156097560976,0.102318048477,1457571535.53,-24.0,-5.24203505487
-13278.0,560.0,7462.0,-29.0,15.0,-0.156097560976,0.103939056396,1457571535.63,-18.0,-5.25825968806
-13326.0,586.0,7406.0,-28.0,17.0,-0.156097560976,0.100873947144,1457571535.73,-18.0,-5.27400586518
-13350.0,562.0,7426.0,-29.0,16.0,-0.156097560976,0.10192489624,1457571535.83,-18.0,-5.28991609288
-13372.0,568.0,7420.0,-28.0,16.0,-0.0341463414634,0.107007980347,1457571535.94,-16.0,-5.30009490077
-13330.0,514.0,7410.0,-29.0,19.0,0.392682926829,0.102252006531,1457571536.04,-9.0,-5.28176435814
-13314.0,546.0,7308.0,-26.0,19.0,0.514634146341,0.102686166763,1457571536.14,-7.0,-5.235179902
-13370.0,734.0,7386.0,-25.0,15.0,4.78292682927,0.101757049561,1457571536.25,63.0,-4.96564781462
-13328.0,722.0,7390.0,-24.0,18.0,8.44146341463,0.102505922318,1457571536.35,123.0,-4.2878586551
-13272.0,932.0,7434.0,-20.0,13.0,15.1487804878,0.103759050369,1457571536.45,233.0,-3.06400800246
-13358.0,2468.0,7188.0,-12.0,21.0,17.2219512195,0.108853816986,1457571536.56,267.0,-1.30216914997
-13084.0,1976.0,7326.0,-16.0,9.0,17.2219512195,0.099601984024,1457571536.66,297.0,0.41317136026
-13126.0,2850.0,7308.0,-15.0,19.0,12.7097560976,0.101828098297,1457571536.76,193.0,1.9371157777
-13046.0,2894.0,7414.0,-28.0,9.0,5.33170731707,0.103212118149,1457571536.87,72.0,2.86816460447
-12964.0,2338.0,7414.0,-27.0,10.0,5.33170731707,0.101072788239,1457571536.97,63.0,3.40705512907
-12866.0,2328.0,7576.0,-21.0,14.0,10.7585365854,0.108880996704,1457571537.08,161.0,4.28301602573
-12806.0,3068.0,7450.0,-15.0,21.0,10.7585365854,0.101087093353,1457571537.18,171.0,5.37056521788
-12788.0,3782.0,7394.0,-21.0,16.0,10.4536585366,0.101818084717,1457571537.28,156.0,6.45045775786
-12742.0,3932.0,7532.0,-29.0,13.0,4.17317073171,0.101749897003,1457571537.38,53.0,7.19459694362
-12720.0,4040.0,7404.0,-26.0,15.0,2.83170731707,0.102527141571,1457571537.48,31.0,7.55369200532
-12776.0,3930.0,7362.0,-29.0,14.0,-0.278048780488,0.106305837631,1457571537.59,-20.0,7.6894264102
-12748.0,3842.0,7398.0,-30.0,16.0,-0.4,0.103410005569,1457571537.69,-22.0,7.65436789611
-12768.0,3972.0,7438.0,-33.0,10.0,-1.00975609756,0.101660013199,1457571537.79,-32.0,7.58270998437
-12746.0,2376.0,7460.0,-46.0,4.0,-1.80243902439,0.102560997009,1457571537.9,-246.0,7.43849921663
-12700.0,3584.0,7534.0,-30.0,18.0,-1.80243902439,0.102412939072,1457571538.0,-45.0,7.25390613864
-12806.0,3588.0,7380.0,-29.0,16.0,-0.217073170732,0.10328912735,1457571538.1,-19.0,7.14960931249
-12758.0,3572.0,7504.0,-29.0,16.0,-0.156097560976,0.106998920441,1457571538.21,-16.0,7.12964487977
-12798.0,3600.0,7382.0,-28.0,17.0,-0.156097560976,0.101647138596,1457571538.31,-18.0,7.11377800936
-12722.0,3576.0,7438.0,-30.0,17.0,-0.278048780488,0.101812839508,1457571538.41,-20.0,7.09167717346
-12904.0,3732.0,7308.0,-29.0,21.0,-3.57073170732,0.102161169052,1457571538.52,-74.0,6.89507921643
-12878.0,3438.0,7410.0,-35.0,20.0,-5.27804878049,0.106459856033,1457571538.62,-137.0,6.42405926803
-12826.0,3406.0,7428.0,-33.0,16.0,-7.41219512195,0.10254406929,1457571538.72,-102.0,5.77340464301
-12988.0,3082.0,7408.0,-42.0,21.0,-5.27804878049,0.102421045303,1457571538.83,-186.0,5.12353062019
-12968.0,2596.0,7430.0,-32.0,18.0,-4.72926829268,0.102522850037,1457571538.93,-93.0,4.61054128641
