,Unnamed: 0,faceBottom,faceLeft,faceRight,faceTop,frameIndex,isFrontFace,noseX,noseY,time,timestamp_x,ax,ay,az,gx,gy,gz,time_diff,timestamp_y,gz_raw,theta
55,55,-1,-1,-1,-1,61,0,125.967247009,60.2774734497,1457567909.0,1457567909.02,-13436.0,646.0,7396.0,-36.0,22.0,-6.00975609756,0.107100963593,1457567909.05,-114.0,-1.08761579293
56,56,-1,-1,-1,-1,62,0,132.788925171,58.4968261719,1457567909.07,1457567909.08,-13436.0,646.0,7396.0,-36.0,22.0,-6.00975609756,0.107100963593,1457567909.05,-114.0,-1.08761579293
57,57,-1,-1,-1,-1,63,0,136.946090698,57.9561843872,1457567909.13,1457567909.15,-13490.0,-50.0,7164.0,-38.0,18.0,-6.00975609756,0.102583885193,1457567909.15,-153.0,-1.70411992248
58,58,-1,-1,-1,-1,64,0,146.665405273,56.9018936157,1457567909.2,1457567909.22,-13488.0,-202.0,7352.0,-32.0,12.0,-3.75365853659,0.100485086441,1457567909.25,-77.0,-2.19465870421
59,59,-1,-1,-1,-1,65,0,151.489242554,56.4584579468,1457567909.26,1457567909.28,-13488.0,-202.0,7352.0,-32.0,12.0,-3.75365853659,0.100485086441,1457567909.25,-77.0,-2.19465870421
60,60,82,126,190,18,66,1,155.634033203,56.3199157715,1457567909.33,1457567909.35,-13352.0,74.0,7358.0,-27.0,16.0,-3.50975609756,0.103132963181,1457567909.35,-19.0,-2.56920744123
61,61,86,129,201,14,67,1,161.889434814,56.8388175964,1457567909.4,1457567909.43,-13348.0,514.0,7356.0,-29.0,18.0,-3.50975609756,0.103599071503,1457567909.46,-73.0,-2.93281491413
62,62,89,129,204,14,68,1,162.257385254,56.8869132996,1457567909.48,1457567909.5,-13348.0,514.0,7356.0,-29.0,18.0,-3.50975609756,0.103599071503,1457567909.46,-73.0,-2.93281491413
63,63,87,129,203,13,69,1,162.423324585,57.120765686,1457567909.55,1457567909.57,-13312.0,86.0,7398.0,-47.0,17.0,-18.2048780488,0.104528903961,1457567909.56,-321.0,-4.06771836775
64,64,88,129,204,13,70,1,162.418777466,57.4229812622,1457567909.62,1457567909.64,-13582.0,-1406.0,7310.0,-44.0,24.0,-18.2048780488,0.106003046036,1457567909.67,-314.0,-5.99749089363
