,faceBottom,faceLeft,faceRight,faceTop,frameIndex,isFrontFace,noseX,noseY,time,timestamp_x,ax,ay,az,gx,gy,gyax,gz,time_diff,timestamp_y,gz_raw,theta
281,101,127,200,28,286,1,164.762405396,71.2303314209,1457571856.66,1457571856.68,-13318.0,452.0,7316.0,-6.0,14.0,,22.8926829268,0.103358983994,1457571856.7,404.0,0.66588573543
282,100,127,199,28,287,1,165.232666016,70.9525299072,1457571856.73,1457571856.76,-13296.0,1610.0,7318.0,-10.0,17.0,,21.3073170732,0.105237007141,1457571856.8,334.0,2.99162359325
283,101,127,200,28,288,1,165.604568481,70.891456604,1457571856.81,1457571856.83,-13296.0,1610.0,7318.0,-10.0,17.0,,21.3073170732,0.105237007141,1457571856.8,334.0,2.99162359325
284,101,127,201,27,289,1,165.921890259,70.8745422363,1457571856.89,1457571856.91,-13182.0,2020.0,7362.0,-12.0,12.0,,15.6365853659,0.103229999542,1457571856.91,241.0,4.89848310918
285,102,126,202,26,290,1,165.968185425,70.9146194458,1457571856.97,1457571856.99,-13068.0,1944.0,7526.0,-20.0,14.0,,15.6365853659,0.104454994202,1457571857.01,153.0,6.53180254291
286,101,127,200,28,291,1,165.885574341,70.7676467896,1457571857.03,1457571857.06,-13068.0,1944.0,7526.0,-20.0,14.0,,15.6365853659,0.104454994202,1457571857.01,153.0,6.53180254291
287,101,127,200,28,292,1,165.832015991,70.734161377,1457571857.11,1457571857.13,-13060.0,2486.0,7392.0,-13.0,16.0,,15.1487804878,0.102352142334,1457571857.11,258.0,8.10727661674
288,101,127,200,28,293,1,165.799987793,70.7367248535,1457571857.19,1457571857.22,-12922.0,3362.0,7316.0,-19.0,15.0,,15.1487804878,0.101052999496,1457571857.21,233.0,9.63810632374
289,100,127,200,27,294,1,165.913619995,70.7030334473,1457571857.26,1457571857.29,-12930.0,3848.0,7412.0,-31.0,11.0,,0.941463414634,0.102839946747,1457571857.32,0.0,10.4654662368
290,100,127,200,27,295,1,165.989181519,70.6849365234,1457571857.34,1457571857.36,-12930.0,3848.0,7412.0,-31.0,11.0,,0.941463414634,0.102839946747,1457571857.32,0.0,10.4654662368
291,100,127,199,28,296,1,166.036849976,70.6789627075,1457571857.41,1457571857.44,-13288.0,4920.0,7126.0,-43.0,-3.0,,-9.72926829268,0.108007907867,1457571857.43,-175.0,9.99089002696
292,100,127,199,28,297,1,165.960083008,70.5883178711,1457571857.5,1457571857.52,-12796.0,3550.0,7626.0,-49.0,13.0,,-25.2780487805,0.100584030151,1457571857.53,-430.0,8.23030150896
293,100,127,200,27,298,1,165.769577026,70.6580123901,1457571857.6,1457571857.63,-13238.0,1834.0,6974.0,-56.0,13.0,,-32.8390243902,0.10306596756,1457571857.63,-554.0,5.23535531992
294,101,126,200,27,299,1,165.423965454,70.87550354,1457571857.68,1457571857.7,-13434.0,386.0,6982.0,-71.0,12.0,,-32.8390243902,0.103426933289,1457571857.73,-656.0,1.83891573505
295,101,127,200,28,300,1,165.231491089,70.8550720215,1457571857.74,1457571857.77,-13434.0,386.0,6982.0,-71.0,12.0,,-32.8390243902,0.103426933289,1457571857.73,-656.0,1.83891573505
296,103,125,202,26,301,1,164.864273071,70.8539199829,1457571857.82,1457571857.84,-13170.0,-386.0,7432.0,-56.0,20.0,,-31.4365853659,0.103054046631,1457571857.84,-531.0,-1.47301510747
297,100,127,199,28,302,1,164.446304321,70.8143234253,1457571857.89,1457571857.92,-13308.0,-864.0,7386.0,-51.0,22.0,,-22.2292682927,0.102943181992,1457571857.94,-380.0,-4.23528197742
298,99,127,197,29,303,1,164.085678101,70.7253417969,1457571857.97,1457571858.0,-13200.0,-958.0,7436.0,-60.0,16.0,,-22.2292682927,0.101785898209,1457571858.04,-354.0,-6.49790801711
299,101,125,198,28,304,1,163.635238647,70.6760559082,1457571858.05,1457571858.08,-13200.0,-958.0,7436.0,-60.0,16.0,,-22.2292682927,0.101785898209,1457571858.04,-354.0,-6.49790801711
300,99,126,196,29,305,1,163.360992432,70.6787796021,1457571858.13,1457571858.16,-13268.0,-1006.0,7364.0,-62.0,3.0,,-27.2902439024,0.103339910507,1457571858.14,-463.0,-9.05657899641
301,101,123,197,27,306,1,162.673812866,70.712387085,1457571858.21,1457571858.23,-13272.0,-1986.0,7306.0,-64.0,4.0,,-27.2902439024,0.10213303566,1457571858.25,-466.0,-11.8438144501
302,101,124,197,28,307,1,162.595840454,70.717338562,1457571858.28,1457571858.31,-13166.0,-3588.0,7316.0,-34.0,17.0,,-19.6682926829,0.108844041824,1457571858.35,-338.0,-14.3993929101
303,100,124,196,28,308,1,162.426330566,70.5877761841,1457571858.36,1457571858.39,-13166.0,-3588.0,7316.0,-34.0,17.0,,-19.6682926829,0.108844041824,1457571858.35,-338.0,-14.3993929101
304,101,124,198,27,309,1,162.38999939,70.5253753662,1457571858.44,1457571858.46,-13184.0,-3828.0,7272.0,-31.0,16.0,,1.85609756098,0.097785949707,1457571858.45,15.0,-15.2702841183
305,100,124,196,28,310,1,162.388977051,70.37525177,1457571858.52,1457571858.54,-12966.0,-3284.0,7390.0,-24.0,18.0,,12.1609756098,0.104983091354,1457571858.56,184.0,-14.5345062817
306,99,125,195,29,311,1,162.476318359,70.1775360107,1457571858.59,1457571858.62,-13158.0,-2746.0,7276.0,-12.0,18.0,,21.5512195122,0.103069067001,1457571858.66,338.0,-12.7971640328
307,99,125,195,29,312,1,162.576431274,70.114982605,1457571858.66,1457571858.68,-13158.0,-2746.0,7276.0,-12.0,18.0,,21.5512195122,0.103069067001,1457571858.66,338.0,-12.7971640328
308,99,124,195,28,313,1,162.605834961,70.1726913452,1457571858.74,1457571858.77,-13186.0,-2174.0,7370.0,-5.0,15.0,,25.5756097561,0.101121902466,1457571858.76,404.0,-10.4143867164
309,98,126,196,28,314,1,162.739440918,70.1168289185,1457571858.81,1457571858.84,-13376.0,-1618.0,7372.0,-1.0,15.0,,25.5756097561,0.104549884796,1457571858.87,466.0,-7.74045966282
310,100,125,197,28,315,1,162.811401367,69.9160461426,1457571858.89,1457571858.92,-13314.0,-438.0,7384.0,-7.0,12.0,,24.1731707317,0.0993950366974,1457571858.97,381.0,-5.2680687317
311,100,124,197,27,316,1,162.721374512,69.8304138184,1457571858.97,1457571858.99,-13314.0,-438.0,7384.0,-7.0,12.0,,24.1731707317,0.0993950366974,1457571858.97,381.0,-5.2680687317
312,99,124,195,28,317,1,162.686187744,69.839630127,1457571859.05,1457571859.07,-13330.0,284.0,7402.0,-21.0,10.0,,10.6365853659,0.102755069733,1457571859.07,159.0,-3.47962927411
313,101,124,197,28,318,1,162.367446899,70.0979690552,1457571859.13,1457571859.15,-13332.0,-30.0,7384.0,-29.0,16.0,,0.636585365854,0.104367017746,1457571859.17,-15.0,-2.89135566921
314,100,124,196,28,319,1,162.23576355,70.216506958,1457571859.2,1457571859.23,-13400.0,-198.0,7428.0,-29.0,19.0,,0.636585365854,0.0999779701233,1457571859.27,-5.0,-2.82771115652
315,98,126,194,30,320,1,162.036956787,70.3394546509,1457571859.28,1457571859.3,-13400.0,-198.0,7428.0,-29.0,19.0,,0.636585365854,0.0999779701233,1457571859.27,-5.0,-2.82771115652
316,98,125,193,30,321,1,161.89680481,70.2783966064,1457571859.36,1457571859.39,-13412.0,-834.0,7306.0,-19.0,18.0,,13.1365853659,0.10765004158,1457571859.38,200.0,-2.08636995554
317,98,125,193,30,322,1,161.877059937,70.2848587036,1457571859.46,1457571859.49,-13296.0,794.0,7484.0,-13.0,22.0,,13.1365853659,0.101268053055,1457571859.48,315.0,-0.756053531751
318,98,125,193,30,323,1,161.90574646,70.3017807007,1457571859.55,1457571859.57,-13326.0,2264.0,7416.0,-27.0,12.0,,1.85609756098,0.102828979492,1457571859.58,15.0,0.0147876108565
319,99,125,195,29,324,1,162.056015015,70.2952651978,1457571859.64,1457571859.67,-13284.0,880.0,7386.0,-31.0,12.0,,0.392682926829,0.102836847305,1457571859.69,-28.0,0.13041635868
320,101,124,197,28,325,1,162.286148071,70.2939224243,1457571859.71,1457571859.75,-13252.0,922.0,7446.0,-26.0,20.0,,0.392682926829,0.103312015533,1457571859.79,-9.0,0.170985223317
321,99,124,196,27,326,1,162.488952637,70.3823928833,1457571859.79,1457571859.82,-13252.0,922.0,7446.0,-26.0,20.0,,0.392682926829,0.103312015533,1457571859.79,-9.0,0.170985223317
322,99,124,196,27,327,1,162.390090942,70.392288208,1457571859.87,1457571859.9,-13276.0,982.0,7388.0,-28.0,19.0,,2.95365853659,0.101211071014,1457571859.89,33.0,0.340328625063
323,100,124,196,28,328,1,162.132675171,70.3736038208,1457571859.95,1457571859.97,-13292.0,1066.0,7348.0,-25.0,20.0,,2.95365853659,0.107920885086,1457571860.0,36.0,0.659090068573
324,99,125,195,29,329,1,162.149658203,70.4115524292,1457571860.02,1457571860.04,-13292.0,1066.0,7348.0,-25.0,20.0,,2.95365853659,0.107920885086,1457571860.0,36.0,0.659090068573
325,99,124,196,27,330,1,162.293899536,70.4875183105,1457571860.09,1457571860.12,-13240.0,1278.0,7420.0,-27.0,16.0,,2.58780487805,0.101646184921,1457571860.1,27.0,0.940724376062
326,99,125,197,27,331,1,162.445556641,70.5532302856,1457571860.17,1457571860.19,-13182.0,1252.0,7454.0,-30.0,15.0,,-0.339024390244,0.101482868195,1457571860.2,-21.0,1.05483072298
327,100,124,196,28,332,1,162.397750854,70.6144638062,1457571860.24,1457571860.27,-13130.0,772.0,7550.0,-35.0,10.0,,-0.339024390244,0.104242086411,1457571860.31,-38.0,1.0194901132
328,99,125,196,28,333,1,162.300857544,70.698677063,1457571860.32,1457571860.34,-13130.0,772.0,7550.0,-35.0,10.0,,-0.339024390244,0.104242086411,1457571860.31,-38.0,1.0194901132
329,99,124,195,28,334,1,162.09526062,70.8175582886,1457571860.4,1457571860.42,-13308.0,1192.0,7456.0,-28.0,18.0,,0.331707317073,0.100787878036,1457571860.41,-9.0,1.01912137706
330,98,125,193,30,335,1,161.969741821,70.8243637085,1457571860.49,1457571860.52,-13292.0,1214.0,7460.0,-27.0,18.0,,0.331707317073,0.107742071152,1457571860.52,-10.0,1.05486021042
331,100,124,195,29,336,1,161.741958618,70.7095184326,1457571860.58,1457571860.61,-13304.0,1188.0,7382.0,-29.0,15.0,,-0.278048780488,0.100407123566,1457571860.62,-20.0,1.05755406008
332,100,124,195,29,337,1,161.608459473,70.7639083862,1457571860.67,1457571860.7,-13028.0,822.0,7534.0,-30.0,13.0,,-0.887804878049,0.102280855179,1457571860.72,-30.0,0.997931805471
333,101,124,196,29,338,1,161.589401245,70.9445114136,1457571860.76,1457571860.79,-13302.0,-142.0,7030.0,-55.0,23.0,,-12.0463414634,0.105934143066,1457571860.82,-422.0,0.312847950982
334,99,124,195,28,339,1,161.835571289,71.0662384033,1457571860.84,1457571860.86,-13302.0,-142.0,7030.0,-55.0,23.0,,-12.0463414634,0.105934143066,1457571860.82,-422.0,0.312847950982
335,101,123,196,28,340,1,161.980514526,71.0687942505,1457571860.91,1457571860.93,-13412.0,-1048.0,7328.0,-36.0,19.0,,-12.0463414634,0.103324890137,1457571860.93,-213.0,-0.931838957275
336,99,124,194,29,341,1,161.910934448,71.0193481445,1457571860.99,1457571861.02,-13186.0,-322.0,7438.0,-16.0,32.0,,3.13658536585,0.0986640453339,1457571861.03,36.0,-1.37137524704
337,100,124,195,29,342,1,161.789199829,71.0173568726,1457571861.06,1457571861.09,-13318.0,406.0,7388.0,-29.0,17.0,,3.13658536585,0.103664875031,1457571861.13,84.0,-1.04622151706
338,99,124,194,29,343,1,161.739074707,71.0646057129,1457571861.14,1457571861.16,-13318.0,406.0,7388.0,-29.0,17.0,,3.13658536585,0.103664875031,1457571861.13,84.0,-1.04622151706
339,99,124,195,28,344,1,161.734436035,71.0410842896,1457571861.22,1457571861.24,-13382.0,346.0,7476.0,-26.0,20.0,,6.06341463415,0.101201057434,1457571861.23,16.0,-0.580696652866
340,100,123,196,27,345,1,161.759765625,71.0087585449,1457571861.29,1457571861.32,-13290.0,318.0,7406.0,-18.0,15.0,,7.1,0.108387947083,1457571861.34,214.0,0.13268109153
341,100,123,196,27,346,1,161.784164429,71.0993652344,1457571861.36,1457571861.39,-13284.0,1442.0,7344.0,-22.0,15.0,,7.1,0.100536108017,1457571861.44,101.0,0.84648745845
342,100,123,195,28,347,1,161.959228516,71.0937728882,1457571861.44,1457571861.46,-13284.0,1442.0,7344.0,-22.0,15.0,,7.1,0.100536108017,1457571861.44,101.0,0.84648745845
343,100,124,196,28,348,1,162.172119141,71.038192749,1457571861.52,1457571861.55,-13416.0,1134.0,7256.0,-31.0,10.0,,-0.887804878049,0.103422880173,1457571861.54,-30.0,1.1677290143
344,102,123,198,27,349,1,162.387710571,71.1009140015,1457571861.6,1457571861.62,-13518.0,440.0,7318.0,-41.0,11.0,,-0.887804878049,0.105437994003,1457571861.65,-105.0,1.0741206489
345,101,124,199,26,350,1,162.749069214,71.304359436,1457571861.68,1457571861.71,-13320.0,872.0,7376.0,-29.0,16.0,,0.0268292682927,0.101541042328,1457571861.75,-15.0,1.03040846848
346,101,124,198,27,351,1,163.195877075,71.3813095093,1457571861.76,1457571861.79,-13320.0,872.0,7376.0,-29.0,16.0,,0.0268292682927,0.101541042328,1457571861.75,-15.0,1.03040846848
347,102,123,200,25,352,1,163.424453735,71.2123336792,1457571861.84,1457571861.87,-13284.0,812.0,7426.0,-21.0,25.0,,1.79512195122,0.100363016129,1457571861.85,14.0,1.12183672829
348,101,123,198,26,353,1,163.381790161,71.1084289551,1457571861.92,1457571861.95,-13144.0,1320.0,7374.0,-21.0,16.0,,1.79512195122,0.104483127594,1457571861.96,89.0,1.30939668417
349,103,122,200,25,354,1,163.476379395,71.1023330688,1457571861.99,1457571862.02,-13450.0,1000.0,7262.0,-28.0,17.0,,-0.0951219512195,0.104202032089,1457571862.06,-17.0,1.39796841145
350,101,123,198,26,355,1,163.478805542,71.1214828491,1457571862.07,1457571862.09,-13450.0,1000.0,7262.0,-28.0,17.0,,-0.0951219512195,0.104202032089,1457571862.06,-17.0,1.39796841145
351,102,123,199,26,356,1,163.371963501,71.2160720825,1457571862.15,1457571862.17,-13204.0,928.0,7478.0,-25.0,12.0,,-0.0951219512195,0.100442886353,1457571862.16,-24.0,1.38841408811
352,102,123,200,25,357,1,163.288375854,71.2527389526,1457571862.24,1457571862.26,-12308.0,1322.0,7902.0,-11.0,29.0,,0.0878048780488,0.107048034668,1457571862.27,-14.0,1.38802244896
353,103,122,199,26,358,1,163.861709595,71.0292816162,1457571862.32,1457571862.35,-12990.0,722.0,7632.0,-27.0,10.0,,0.0878048780488,0.10280585289,1457571862.37,-11.0,1.39704930433
354,101,126,199,28,359,1,164.533065796,70.9047012329,1457571862.42,1457571862.44,-13162.0,966.0,7498.0,-32.0,12.0,,-0.0341463414634,0.101489067078,1457571862.47,-19.0,1.39977218174
355,101,129,202,28,360,1,168.427368164,71.0863876343,1457571862.5,1457571862.54,-13358.0,980.0,7410.0,-29.0,17.0,,-0.0951219512195,0.104370117188,1457571862.58,-16.0,1.39302630832
356,104,130,207,27,361,1,172.065795898,71.0983886719,1457571862.59,1457571862.62,-13358.0,980.0,7410.0,-29.0,17.0,,-0.0951219512195,0.104370117188,1457571862.58,-16.0,1.39302630832
357,105,130,210,25,362,1,176.043289185,69.9180374146,1457571862.67,1457571862.69,-13276.0,890.0,7424.0,-29.0,18.0,,-0.0951219512195,0.100668907166,1457571862.68,-17.0,1.38345048544
358,109,130,219,20,363,1,180.326538086,68.4503631592,1457571862.75,1457571862.77,-13294.0,904.0,7454.0,-28.0,17.0,,-0.0951219512195,0.10254406929,1457571862.78,-17.0,1.37369629348
359,-1,-1,-1,-1,364,0,184.9037323,67.269203186,1457571862.82,1457571862.84,-13242.0,952.0,7426.0,-29.0,17.0,,-0.0951219512195,0.104708909988,1457571862.88,-18.0,1.36373617765
360,98,142,217,23,365,1,187.153259277,66.8723068237,1457571862.89,1457571862.91,-13242.0,952.0,7426.0,-29.0,17.0,,-0.0951219512195,0.104708909988,1457571862.88,-18.0,1.36373617765
361,-1,-1,-1,-1,366,0,191.326980591,66.6570358276,1457571862.96,1457571862.98,-13302.0,914.0,7388.0,-30.0,15.0,,-0.156097560976,0.100475072861,1457571862.98,-17.0,1.35111552826
362,-1,-1,-1,-1,367,0,194.911010742,66.8746185303,1457571863.03,1457571863.05,-13292.0,916.0,7462.0,-30.0,18.0,,-0.156097560976,0.109858989716,1457571863.09,-18.0,1.33396680791
363,-1,-1,-1,-1,368,0,196.27015686,67.1220779419,1457571863.1,1457571863.12,-13292.0,916.0,7462.0,-30.0,18.0,,-0.156097560976,0.109858989716,1457571863.09,-18.0,1.33396680791
364,-1,-1,-1,-1,369,0,198.083557129,68.0682449341,1457571863.17,1457571863.19,-13284.0,896.0,7418.0,-30.0,17.0,,-0.156097560976,0.0994629859924,1457571863.19,-18.0,1.31844087839
365,-1,-1,-1,-1,370,0,199.404953003,69.0649185181,1457571863.23,1457571863.25,-13284.0,896.0,7418.0,-30.0,17.0,,-0.156097560976,0.0994629859924,1457571863.19,-18.0,1.31844087839
