ax,ay,az,gx,gy,gz,time_diff,timestamp,gz_raw,theta
-13372.0,622.0,7440.0,-31.0,18.0,-0.0951219512195,2.40381503105,1457567117.82,-18.0,-0.114327788062
-13290.0,648.0,7346.0,-29.0,16.0,-0.156097560976,0.100847959518,1457567117.92,-17.0,-0.12699527566
-13370.0,680.0,7366.0,-30.0,19.0,-0.156097560976,0.101944923401,1457567118.03,-18.0,-0.142908629557
-13348.0,656.0,7484.0,-29.0,18.0,-0.156097560976,0.106830120087,1457567118.13,-18.0,-0.159584550741
-13406.0,736.0,7344.0,-28.0,15.0,-0.156097560976,0.10272693634,1457567118.23,-17.0,-0.17561997495
-13034.0,1294.0,7656.0,-32.0,8.0,-0.339024390244,0.102551937103,1457567118.34,-24.0,-0.20100783255
-13352.0,710.0,7416.0,-31.0,17.0,-0.339024390244,0.104437112808,1457567118.44,-21.0,-0.236414561039
-13442.0,828.0,7262.0,-25.0,21.0,-0.217073170732,0.101655006409,1457567118.54,-19.0,-0.264679611601
-13322.0,698.0,7442.0,-28.0,17.0,-0.156097560976,0.103017091751,1457567118.65,-17.0,-0.283901093355
-13284.0,658.0,7450.0,-30.0,15.0,-0.0951219512195,0.101352930069,1457567118.75,-18.0,-0.296632010181
-13256.0,646.0,7462.0,-30.0,16.0,-0.0951219512195,0.106216907501,1457567118.85,-16.0,-0.306735569675
-13276.0,664.0,7418.0,-30.0,17.0,-0.0951219512195,0.101891994476,1457567118.96,-17.0,-0.316427735003
-13254.0,646.0,7396.0,-31.0,18.0,-0.0951219512195,0.101786136627,1457567119.06,-17.0,-0.326109830926
-13290.0,682.0,7408.0,-30.0,17.0,-0.0951219512195,0.102032899857,1457567119.16,-17.0,-0.335815399449
-13202.0,682.0,7570.0,-29.0,15.0,-0.0951219512195,0.103793144226,1457567119.26,-17.0,-0.345688405851
-13296.0,680.0,7376.0,-30.0,18.0,-0.0951219512195,0.100906848907,1457567119.36,-17.0,-0.355286862211
-13302.0,686.0,7498.0,-30.0,16.0,-0.0951219512195,0.10734295845,1457567119.47,-18.0,-0.365497533868
-13320.0,664.0,7366.0,-29.0,17.0,-0.156097560976,0.103146076202,1457567119.57,-17.0,-0.378453687342
-13312.0,636.0,7394.0,-30.0,17.0,-0.156097560976,0.102933883667,1457567119.68,-18.0,-0.394521415524
-13222.0,716.0,7500.0,-31.0,14.0,-0.521951219512,0.100697040558,1457567119.78,-37.0,-0.428660168299
-13318.0,602.0,7454.0,-29.0,16.0,-0.521951219512,0.102336168289,1457567119.88,-24.0,-0.482074656138
-13292.0,574.0,7414.0,-28.0,19.0,-0.0951219512195,0.102808952332,1457567119.98,-17.0,-0.513794979235
-13310.0,612.0,7392.0,-29.0,17.0,-0.0951219512195,0.106426954269,1457567120.09,-16.0,-0.523918518787
-13318.0,632.0,7368.0,-30.0,16.0,-0.0951219512195,0.107222080231,1457567120.2,-17.0,-0.534117692273
-13300.0,634.0,7342.0,-30.0,15.0,-0.0951219512195,0.0974659919739,1457567120.29,-17.0,-0.543388847607
-13248.0,608.0,7430.0,-29.0,17.0,-0.0951219512195,0.102573871613,1457567120.4,-17.0,-0.553145874419
-13274.0,646.0,7346.0,-29.0,15.0,-0.0951219512195,0.105103969574,1457567120.5,-18.0,-0.563143569086
-13292.0,640.0,7404.0,-28.0,18.0,-0.156097560976,0.0997669696808,1457567120.6,-17.0,-0.575675273814
-13286.0,664.0,7414.0,-28.0,17.0,-0.156097560976,0.105792045593,1457567120.71,-18.0,-0.592189154102
-13274.0,664.0,7448.0,-30.0,16.0,-0.156097560976,0.105043172836,1457567120.81,-18.0,-0.608586137178
-13322.0,614.0,7442.0,-29.0,17.0,-0.0951219512195,0.0998129844666,1457567120.91,-17.0,-0.621123621813
