,faceBottom,faceLeft,faceRight,faceTop,frameIndex,isFrontFace,noseX,noseY,time,timestamp_x,ax,ay,az,gx,gy,gz,time_diff,timestamp_y,gz_raw,theta
0,70,134,203,1,12,1,169.5,41.5,1457567115.63,1457567116.38,-13372.0,622.0,7440.0,-31.0,18.0,-0.0951219512195,2.40381503105,1457567117.82,-18.0,-0.114327788062
1,71,135,204,2,13,1,169.177490234,41.1986923218,1457567116.44,1457567116.47,-13372.0,622.0,7440.0,-31.0,18.0,-0.0951219512195,2.40381503105,1457567117.82,-18.0,-0.114327788062
2,71,136,205,2,14,1,169.014358521,41.719833374,1457567116.53,1457567116.57,-13372.0,622.0,7440.0,-31.0,18.0,-0.0951219512195,2.40381503105,1457567117.82,-18.0,-0.114327788062
3,72,136,205,3,15,1,169.163619995,42.284526825,1457567116.63,1457567116.65,-13372.0,622.0,7440.0,-31.0,18.0,-0.0951219512195,2.40381503105,1457567117.82,-18.0,-0.114327788062
4,71,136,205,2,16,1,169.279953003,42.1728935242,1457567116.72,1457567116.75,-13372.0,622.0,7440.0,-31.0,18.0,-0.0951219512195,2.40381503105,1457567117.82,-18.0,-0.114327788062
5,71,136,205,2,17,1,169.534194946,42.0632553101,1457567116.81,1457567116.84,-13372.0,622.0,7440.0,-31.0,18.0,-0.0951219512195,2.40381503105,1457567117.82,-18.0,-0.114327788062
6,71,136,205,2,18,1,169.746383667,42.1302185059,1457567116.89,1457567116.91,-13372.0,622.0,7440.0,-31.0,18.0,-0.0951219512195,2.40381503105,1457567117.82,-18.0,-0.114327788062
7,71,136,205,2,19,1,170.139602661,42.1183357239,1457567116.96,1457567116.98,-13372.0,622.0,7440.0,-31.0,18.0,-0.0951219512195,2.40381503105,1457567117.82,-18.0,-0.114327788062
8,72,137,206,3,20,1,170.527099609,42.1437568665,1457567117.02,1457567117.04,-13372.0,622.0,7440.0,-31.0,18.0,-0.0951219512195,2.40381503105,1457567117.82,-18.0,-0.114327788062
9,72,137,206,3,21,1,170.884033203,42.1922149658,1457567117.09,1457567117.12,-13372.0,622.0,7440.0,-31.0,18.0,-0.0951219512195,2.40381503105,1457567117.82,-18.0,-0.114327788062
