faceBottom,faceLeft,faceRight,faceTop,frameIndex,isFrontFace,noseX,noseY,time,timestamp
-1,-1,-1,-1,3,0,168.0,75.3333358765,1457567904.26,1457567904.45
104,134,212,26,4,1,168.900588989,73.1318435669,1457567904.5,1457567904.52
105,134,215,24,5,1,171.248840332,71.8356552124,1457567904.57,1457567904.61
103,135,214,24,6,1,171.816589355,71.6662597656,1457567904.68,1457567904.71
104,137,217,24,7,1,172.962051392,71.3017425537,1457567904.77,1457567904.81
103,139,217,25,8,1,173.112014771,70.7678146362,1457567904.87,1457567904.9
103,137,216,24,9,1,172.250061035,70.6738510132,1457567904.96,1457567904.99
101,136,213,24,10,1,170.324874878,70.142578125,1457567905.03,1457567905.05
101,136,213,24,11,1,169.788253784,69.7360153198,1457567905.1,1457567905.13
100,133,211,22,12,1,168.871322632,69.2548675537,1457567905.17,1457567905.2
98,135,210,23,13,1,168.5131073,69.1744384766,1457567905.24,1457567905.27
101,133,212,22,14,1,167.925415039,69.0534439087,1457567905.31,1457567905.34
99,134,211,22,15,1,167.473205566,68.6804428101,1457567905.38,1457567905.41
98,134,208,24,16,1,167.147171021,68.618347168,1457567905.46,1457567905.5
100,132,209,23,17,1,166.62550354,68.8257217407,1457567905.56,1457567905.59
100,132,210,22,18,1,166.399429321,68.6225280762,1457567905.65,1457567905.69
98,132,208,22,19,1,166.112350464,67.7855911255,1457567905.77,1457567905.8
99,130,208,21,20,1,165.400375366,66.9319992065,1457567905.86,1457567905.9
100,129,208,21,21,1,164.925827026,67.5903701782,1457567905.94,1457567905.96
97,129,205,21,22,1,164.212814331,67.8341445923,1457567906.01,1457567906.03
96,131,204,23,23,1,163.925643921,67.6430740356,1457567906.09,1457567906.12
96,131,204,23,24,1,163.4349823,66.898399353,1457567906.16,1457567906.19
-1,-1,-1,-1,28,0,167.199996948,67.1999969482,1457567906.24,1457567906.44
101,128,210,19,29,1,166.999710083,66.3394851685,1457567906.49,1457567906.52
99,129,208,20,30,1,166.860580444,66.3930892944,1457567906.57,1457567906.6
97,128,206,19,31,1,166.428588867,65.3819351196,1457567906.66,1457567906.7
96,129,205,20,32,1,166.399673462,64.8241424561,1457567906.77,1457567906.8
94,130,205,19,33,1,166.699249268,63.1014938354,1457567906.86,1457567906.89
94,129,206,17,34,1,167.135940552,62.409362793,1457567906.96,1457567906.98
94,130,206,18,35,1,167.36328125,61.863609314,1457567907.04,1457567907.06
92,130,204,18,36,1,167.332321167,61.4818649292,1457567907.1,1457567907.13
92,130,204,18,37,1,167.229995728,61.4257507324,1457567907.18,1457567907.2
93,130,206,17,38,1,167.110137939,61.7044906616,1457567907.25,1457567907.28
95,129,207,17,39,1,167.055480957,62.1867752075,1457567907.32,1457567907.36
96,129,208,17,40,1,166.993011475,62.4196662903,1457567907.42,1457567907.45
96,128,207,17,41,1,166.664550781,62.630115509,1457567907.5,1457567907.54
93,129,205,17,42,1,166.09715271,62.5709724426,1457567907.6,1457567907.64
90,130,201,19,43,1,165.703918457,62.6820907593,1457567907.7,1457567907.73
93,129,204,18,44,1,165.384552002,62.8493652344,1457567907.78,1457567907.82
94,129,204,19,45,1,165.327667236,62.7920646667,1457567907.87,1457567907.89
93,129,204,18,46,1,165.268783569,62.7168159485,1457567907.93,1457567907.96
93,130,204,19,47,1,165.241043091,62.6585464478,1457567908.0,1457567908.03
94,129,205,18,48,1,165.298278809,62.6077384949,1457567908.08,1457567908.11
91,130,203,18,49,1,165.361572266,62.5157241821,1457567908.15,1457567908.18
92,129,203,18,50,1,165.577865601,62.4798774719,1457567908.23,1457567908.25
92,129,204,17,51,1,165.520477295,62.4274673462,1457567908.3,1457567908.33
90,129,200,19,52,1,162.649612427,61.8330497742,1457567908.38,1457567908.4
-1,-1,-1,-1,53,0,151.710617065,61.1296920776,1457567908.44,1457567908.47
-1,-1,-1,-1,54,0,145.24937439,61.1296157837,1457567908.52,1457567908.54
-1,-1,-1,-1,55,0,134.920059204,60.178478241,1457567908.59,1457567908.61
-1,-1,-1,-1,56,0,131.638427734,59.6959037781,1457567908.66,1457567908.68
-1,-1,-1,-1,57,0,127.784034729,59.2604866028,1457567908.73,1457567908.75
-1,-1,-1,-1,58,0,126.119346619,60.096824646,1457567908.79,1457567908.82
-1,-1,-1,-1,59,0,125.412887573,60.5833740234,1457567908.86,1457567908.88
-1,-1,-1,-1,60,0,125.498390198,60.4973526001,1457567908.93,1457567908.95
-1,-1,-1,-1,61,0,125.967247009,60.2774734497,1457567909.0,1457567909.02
-1,-1,-1,-1,62,0,132.788925171,58.4968261719,1457567909.07,1457567909.08
