ax,ay,az,gx,gy,gz,time_diff,timestamp,gz_raw,theta
-13366.0,640.0,7234.0,-29.0,14.0,-0.156097560976,2.40484189987,1457567906.47,-18.0,-0.187694977551
-13398.0,622.0,7258.0,-26.0,13.0,-0.156097560976,0.104187965393,1457567906.58,-18.0,-0.203958464832
-13354.0,712.0,7374.0,-26.0,16.0,-0.0951219512195,0.0997359752655,1457567906.68,-14.0,-0.216486276359
-13386.0,672.0,7318.0,-29.0,18.0,-0.0951219512195,0.102943181992,1457567906.78,-17.0,-0.226278432695
-13390.0,670.0,7338.0,-30.0,15.0,-0.0951219512195,0.103403806686,1457567906.88,-17.0,-0.23611440455
-13392.0,668.0,7344.0,-30.0,15.0,-0.217073170732,0.100996017456,1457567906.98,-20.0,-0.251879636544
-13296.0,656.0,7350.0,-30.0,16.0,-0.217073170732,0.106461048126,1457567907.09,-19.0,-0.27498947382
-13364.0,650.0,7412.0,-29.0,15.0,-0.217073170732,0.102874994278,1457567907.19,-19.0,-0.297320875017
-13376.0,640.0,7344.0,-30.0,12.0,-0.217073170732,0.102833032608,1457567907.29,-19.0,-0.319643167461
-13338.0,646.0,7338.0,-30.0,15.0,-0.217073170732,0.101629018784,1457567907.4,-18.0,-0.341704100807
-13344.0,674.0,7308.0,-28.0,14.0,-0.521951219512,0.102581977844,1457567907.5,-24.0,-0.37960939262
-13346.0,676.0,7372.0,-32.0,21.0,-0.521951219512,0.102946996689,1457567907.6,-67.0,-0.433342703087
-13384.0,522.0,7356.0,-29.0,18.0,-0.217073170732,0.105324983597,1457567907.71,-14.0,-0.472261568977
-13348.0,566.0,7308.0,-30.0,18.0,-0.0951219512195,0.103897094727,1457567907.81,-19.0,-0.488479652056
-13302.0,522.0,7374.0,-28.0,18.0,-0.0951219512195,0.101205825806,1457567907.91,-17.0,-0.498106547681
-13352.0,490.0,7384.0,-30.0,18.0,-0.0341463414634,0.103431224823,1457567908.02,-15.0,-0.504791736603
-13390.0,548.0,7330.0,-30.0,18.0,-0.0341463414634,0.10272693634,1457567908.12,-16.0,-0.508299485649
-13264.0,642.0,7604.0,-26.0,21.0,-0.217073170732,0.104439973831,1457567908.22,-19.0,-0.521418165288
-13412.0,436.0,7252.0,-31.0,14.0,-0.217073170732,0.100306987762,1457567908.32,-20.0,-0.543192121168
-13362.0,618.0,7318.0,-29.0,15.0,-0.0951219512195,0.106621980667,1457567908.43,-15.0,-0.559835552297
-13454.0,538.0,7258.0,-30.0,22.0,-0.0951219512195,0.102312088013,1457567908.53,-17.0,-0.569567677742
-13360.0,562.0,7286.0,-30.0,11.0,-0.156097560976,0.101640939713,1457567908.63,-21.0,-0.582334771389
-13344.0,534.0,7348.0,-32.0,13.0,-0.156097560976,0.103220939636,1457567908.74,-18.0,-0.598447308308
-13380.0,444.0,7330.0,-32.0,10.0,-0.156097560976,0.102924108505,1457567908.84,-16.0,-0.614513510611
-13364.0,696.0,7326.0,-29.0,21.0,-1.3756097561,0.10134100914,1457567908.94,-38.0,-0.692125893221
-13436.0,646.0,7396.0,-36.0,22.0,-6.00975609756,0.107100963593,1457567909.05,-114.0,-1.08761579293
-13490.0,-50.0,7164.0,-38.0,18.0,-6.00975609756,0.102583885193,1457567909.15,-153.0,-1.70411992248
-13488.0,-202.0,7352.0,-32.0,12.0,-3.75365853659,0.100485086441,1457567909.25,-77.0,-2.19465870421
-13352.0,74.0,7358.0,-27.0,16.0,-3.50975609756,0.103132963181,1457567909.35,-19.0,-2.56920744123
-13348.0,514.0,7356.0,-29.0,18.0,-3.50975609756,0.103599071503,1457567909.46,-73.0,-2.93281491413
-13312.0,86.0,7398.0,-47.0,17.0,-18.2048780488,0.104528903961,1457567909.56,-321.0,-4.06771836775
-13582.0,-1406.0,7310.0,-44.0,24.0,-18.2048780488,0.106003046036,1457567909.67,-314.0,-5.99749089363
-13408.0,-1322.0,7278.0,-32.0,17.0,-4.36341463415,0.101713895798,1457567909.77,-87.0,-7.14524537877
-13394.0,-1006.0,7336.0,-30.0,13.0,-4.36341463415,0.102156162262,1457567909.87,-72.0,-7.59099507216
-13374.0,-806.0,7256.0,-41.0,16.0,-11.9853658537,0.105890035629,1457567909.98,-212.0,-8.45658154633
-13252.0,-1690.0,7378.0,-47.0,12.0,-15.4609756098,0.104928970337,1457567910.08,-335.0,-9.89653972097
-13218.0,-2276.0,7272.0,-42.0,16.0,-15.4609756098,0.102486848831,1457567910.19,-269.0,-11.4810863911
-13248.0,-2598.0,7268.0,-32.0,19.0,-8.57073170732,0.0994501113892,1457567910.29,-156.0,-12.6760643758
-13198.0,-2704.0,7314.0,-34.0,14.0,-8.57073170732,0.105427980423,1457567910.39,-155.0,-13.5796593105
-13098.0,-2812.0,7358.0,-38.0,10.0,-14.6682926829,0.102641105652,1457567910.49,-256.0,-14.7722988893
-13108.0,-3518.0,7316.0,-41.0,18.0,-15.4,0.101716995239,1457567910.6,-296.0,-16.3015270812
-13026.0,-3880.0,7300.0,-42.0,17.0,-15.4,0.10419678688,1457567910.7,-268.0,-17.9061575991
-12926.0,-4170.0,7222.0,-38.0,14.0,-10.0341463415,0.10114812851,1457567910.8,-180.0,-19.1924657505
-12812.0,-4472.0,7306.0,-37.0,15.0,-5.76585365854,0.105849981308,1457567910.91,-110.0,-20.0286806028
-12826.0,-4376.0,7256.0,-29.0,17.0,-1.55853658537,0.0979599952698,1457567911.0,-17.0,-20.3874292196
-12896.0,-4004.0,7128.0,-36.0,28.0,-1.55853658537,0.106498003006,1457567911.11,-41.0,-20.5534102536
-12752.0,-4268.0,7290.0,-36.0,13.0,-9.8512195122,0.102574110031,1457567911.21,-177.0,-21.1385830423
-12632.0,-5134.0,7338.0,-36.0,17.0,-9.8512195122,0.103870868683,1457567911.32,-205.0,-22.1618377706
-12596.0,-4972.0,7322.0,-31.0,21.0,0.0878048780488,0.101928949356,1457567911.42,-6.0,-22.6594250685
-12618.0,-4986.0,7272.0,-31.0,17.0,0.575609756098,0.103379011154,1457567911.52,-14.0,-22.6251334941
-12724.0,-4704.0,7196.0,-21.0,20.0,0.148780487805,0.100697994232,1457567911.62,9.0,-22.5886611718
-12604.0,-4944.0,7320.0,-29.0,18.0,1.49024390244,0.106948137283,1457567911.73,-13.0,-22.501015869
-12648.0,-5100.0,7382.0,-29.0,19.0,4.23414634146,0.104015827179,1457567911.83,54.0,-22.2033022758
-12726.0,-4942.0,7286.0,-20.0,17.0,10.1487804878,0.0999481678009,1457567911.93,151.0,-21.4845286837
-12826.0,-4288.0,7218.0,-20.0,17.0,10.1487804878,0.104681968689,1457567912.04,180.0,-20.4221343625
-12904.0,-3822.0,7244.0,-26.0,17.0,4.96585365854,0.108167886734,1457567912.15,66.0,-19.6046753453
-12874.0,-4188.0,7224.0,-30.0,19.0,-0.0341463414634,0.0985500812531,1457567912.25,-17.0,-19.3616652669
-12882.0,-4152.0,7246.0,-31.0,16.0,-0.0341463414634,0.102176904678,1457567912.35,-16.0,-19.3651542344
-12876.0,-4144.0,7284.0,-30.0,14.0,0.0268292682927,0.103509187698,1457567912.45,-15.0,-19.3655329265
-12898.0,-4144.0,7278.0,-31.0,15.0,0.148780487805,0.101876020432,1457567912.55,-13.0,-19.356587715
-12884.0,-4958.0,7204.0,-24.0,16.0,12.2829268293,0.101671934128,1457567912.65,186.0,-18.7246098513
-13158.0,-3296.0,7124.0,-5.0,20.0,23.2585365854,0.10357093811,1457567912.76,471.0,-16.8840784974
-13212.0,-2282.0,7206.0,-14.0,23.0,23.2585365854,0.105741024017,1457567912.86,366.0,-14.4246970217
