,faceBottom,faceLeft,faceRight,faceTop,frameIndex,isFrontFace,noseX,noseY,time,timestamp_x,ax,ay,az,gx,gy,gz,time_diff,timestamp_y,gz_raw,theta
0,-1,-1,-1,-1,3,0,168.0,75.3333358765,1457567904.26,1457567904.45,-13366.0,640.0,7234.0,-29.0,14.0,-0.156097560976,2.40484189987,1457567906.47,-18.0,-0.187694977551
1,104,134,212,26,4,1,168.900588989,73.1318435669,1457567904.5,1457567904.52,-13366.0,640.0,7234.0,-29.0,14.0,-0.156097560976,2.40484189987,1457567906.47,-18.0,-0.187694977551
2,105,134,215,24,5,1,171.248840332,71.8356552124,1457567904.57,1457567904.61,-13366.0,640.0,7234.0,-29.0,14.0,-0.156097560976,2.40484189987,1457567906.47,-18.0,-0.187694977551
3,103,135,214,24,6,1,171.816589355,71.6662597656,1457567904.68,1457567904.71,-13366.0,640.0,7234.0,-29.0,14.0,-0.156097560976,2.40484189987,1457567906.47,-18.0,-0.187694977551
4,104,137,217,24,7,1,172.962051392,71.3017425537,1457567904.77,1457567904.81,-13366.0,640.0,7234.0,-29.0,14.0,-0.156097560976,2.40484189987,1457567906.47,-18.0,-0.187694977551
5,103,139,217,25,8,1,173.112014771,70.7678146362,1457567904.87,1457567904.9,-13366.0,640.0,7234.0,-29.0,14.0,-0.156097560976,2.40484189987,1457567906.47,-18.0,-0.187694977551
6,103,137,216,24,9,1,172.250061035,70.6738510132,1457567904.96,1457567904.99,-13366.0,640.0,7234.0,-29.0,14.0,-0.156097560976,2.40484189987,1457567906.47,-18.0,-0.187694977551
7,101,136,213,24,10,1,170.324874878,70.142578125,1457567905.03,1457567905.05,-13366.0,640.0,7234.0,-29.0,14.0,-0.156097560976,2.40484189987,1457567906.47,-18.0,-0.187694977551
8,101,136,213,24,11,1,169.788253784,69.7360153198,1457567905.1,1457567905.13,-13366.0,640.0,7234.0,-29.0,14.0,-0.156097560976,2.40484189987,1457567906.47,-18.0,-0.187694977551
9,100,133,211,22,12,1,168.871322632,69.2548675537,1457567905.17,1457567905.2,-13366.0,640.0,7234.0,-29.0,14.0,-0.156097560976,2.40484189987,1457567906.47,-18.0,-0.187694977551
10,98,135,210,23,13,1,168.5131073,69.1744384766,1457567905.24,1457567905.27,-13366.0,640.0,7234.0,-29.0,14.0,-0.156097560976,2.40484189987,1457567906.47,-18.0,-0.187694977551
11,101,133,212,22,14,1,167.925415039,69.0534439087,1457567905.31,1457567905.34,-13366.0,640.0,7234.0,-29.0,14.0,-0.156097560976,2.40484189987,1457567906.47,-18.0,-0.187694977551
12,99,134,211,22,15,1,167.473205566,68.6804428101,1457567905.38,1457567905.41,-13366.0,640.0,7234.0,-29.0,14.0,-0.156097560976,2.40484189987,1457567906.47,-18.0,-0.187694977551
13,98,134,208,24,16,1,167.147171021,68.618347168,1457567905.46,1457567905.5,-13366.0,640.0,7234.0,-29.0,14.0,-0.156097560976,2.40484189987,1457567906.47,-18.0,-0.187694977551
14,100,132,209,23,17,1,166.62550354,68.8257217407,1457567905.56,1457567905.59,-13366.0,640.0,7234.0,-29.0,14.0,-0.156097560976,2.40484189987,1457567906.47,-18.0,-0.187694977551
15,100,132,210,22,18,1,166.399429321,68.6225280762,1457567905.65,1457567905.69,-13366.0,640.0,7234.0,-29.0,14.0,-0.156097560976,2.40484189987,1457567906.47,-18.0,-0.187694977551
16,98,132,208,22,19,1,166.112350464,67.7855911255,1457567905.77,1457567905.8,-13366.0,640.0,7234.0,-29.0,14.0,-0.156097560976,2.40484189987,1457567906.47,-18.0,-0.187694977551
17,99,130,208,21,20,1,165.400375366,66.9319992065,1457567905.86,1457567905.9,-13366.0,640.0,7234.0,-29.0,14.0,-0.156097560976,2.40484189987,1457567906.47,-18.0,-0.187694977551
18,100,129,208,21,21,1,164.925827026,67.5903701782,1457567905.94,1457567905.96,-13366.0,640.0,7234.0,-29.0,14.0,-0.156097560976,2.40484189987,1457567906.47,-18.0,-0.187694977551
19,97,129,205,21,22,1,164.212814331,67.8341445923,1457567906.01,1457567906.03,-13366.0,640.0,7234.0,-29.0,14.0,-0.156097560976,2.40484189987,1457567906.47,-18.0,-0.187694977551
20,96,131,204,23,23,1,163.925643921,67.6430740356,1457567906.09,1457567906.12,-13366.0,640.0,7234.0,-29.0,14.0,-0.156097560976,2.40484189987,1457567906.47,-18.0,-0.187694977551
21,96,131,204,23,24,1,163.4349823,66.898399353,1457567906.16,1457567906.19,-13366.0,640.0,7234.0,-29.0,14.0,-0.156097560976,2.40484189987,1457567906.47,-18.0,-0.187694977551
22,-1,-1,-1,-1,28,0,167.199996948,67.1999969482,1457567906.24,1457567906.44,-13366.0,640.0,7234.0,-29.0,14.0,-0.156097560976,2.40484189987,1457567906.47,-18.0,-0.187694977551
23,101,128,210,19,29,1,166.999710083,66.3394851685,1457567906.49,1457567906.52,-13366.0,640.0,7234.0,-29.0,14.0,-0.156097560976,2.40484189987,1457567906.47,-18.0,-0.187694977551
24,99,129,208,20,30,1,166.860580444,66.3930892944,1457567906.57,1457567906.6,-13398.0,622.0,7258.0,-26.0,13.0,-0.156097560976,0.104187965393,1457567906.58,-18.0,-0.203958464832
25,97,128,206,19,31,1,166.428588867,65.3819351196,1457567906.66,1457567906.7,-13354.0,712.0,7374.0,-26.0,16.0,-0.0951219512195,0.0997359752655,1457567906.68,-14.0,-0.216486276359
26,96,129,205,20,32,1,166.399673462,64.8241424561,1457567906.77,1457567906.8,-13386.0,672.0,7318.0,-29.0,18.0,-0.0951219512195,0.102943181992,1457567906.78,-17.0,-0.226278432695
27,94,130,205,19,33,1,166.699249268,63.1014938354,1457567906.86,1457567906.89,-13390.0,670.0,7338.0,-30.0,15.0,-0.0951219512195,0.103403806686,1457567906.88,-17.0,-0.23611440455
28,94,129,206,17,34,1,167.135940552,62.409362793,1457567906.96,1457567906.98,-13392.0,668.0,7344.0,-30.0,15.0,-0.217073170732,0.100996017456,1457567906.98,-20.0,-0.251879636544
29,94,130,206,18,35,1,167.36328125,61.863609314,1457567907.04,1457567907.06,-13296.0,656.0,7350.0,-30.0,16.0,-0.217073170732,0.106461048126,1457567907.09,-19.0,-0.27498947382
30,92,130,204,18,36,1,167.332321167,61.4818649292,1457567907.1,1457567907.13,-13296.0,656.0,7350.0,-30.0,16.0,-0.217073170732,0.106461048126,1457567907.09,-19.0,-0.27498947382
31,92,130,204,18,37,1,167.229995728,61.4257507324,1457567907.18,1457567907.2,-13364.0,650.0,7412.0,-29.0,15.0,-0.217073170732,0.102874994278,1457567907.19,-19.0,-0.297320875017
32,93,130,206,17,38,1,167.110137939,61.7044906616,1457567907.25,1457567907.28,-13376.0,640.0,7344.0,-30.0,12.0,-0.217073170732,0.102833032608,1457567907.29,-19.0,-0.319643167461
33,95,129,207,17,39,1,167.055480957,62.1867752075,1457567907.32,1457567907.36,-13338.0,646.0,7338.0,-30.0,15.0,-0.217073170732,0.101629018784,1457567907.4,-18.0,-0.341704100807
34,96,129,208,17,40,1,166.993011475,62.4196662903,1457567907.42,1457567907.45,-13338.0,646.0,7338.0,-30.0,15.0,-0.217073170732,0.101629018784,1457567907.4,-18.0,-0.341704100807
35,96,128,207,17,41,1,166.664550781,62.630115509,1457567907.5,1457567907.54,-13344.0,674.0,7308.0,-28.0,14.0,-0.521951219512,0.102581977844,1457567907.5,-24.0,-0.37960939262
36,93,129,205,17,42,1,166.09715271,62.5709724426,1457567907.6,1457567907.64,-13346.0,676.0,7372.0,-32.0,21.0,-0.521951219512,0.102946996689,1457567907.6,-67.0,-0.433342703087
37,90,130,201,19,43,1,165.703918457,62.6820907593,1457567907.7,1457567907.73,-13384.0,522.0,7356.0,-29.0,18.0,-0.217073170732,0.105324983597,1457567907.71,-14.0,-0.472261568977
38,93,129,204,18,44,1,165.384552002,62.8493652344,1457567907.78,1457567907.82,-13348.0,566.0,7308.0,-30.0,18.0,-0.0951219512195,0.103897094727,1457567907.81,-19.0,-0.488479652056
39,94,129,204,19,45,1,165.327667236,62.7920646667,1457567907.87,1457567907.89,-13302.0,522.0,7374.0,-28.0,18.0,-0.0951219512195,0.101205825806,1457567907.91,-17.0,-0.498106547681
40,93,129,204,18,46,1,165.268783569,62.7168159485,1457567907.93,1457567907.96,-13302.0,522.0,7374.0,-28.0,18.0,-0.0951219512195,0.101205825806,1457567907.91,-17.0,-0.498106547681
41,93,130,204,19,47,1,165.241043091,62.6585464478,1457567908.0,1457567908.03,-13352.0,490.0,7384.0,-30.0,18.0,-0.0341463414634,0.103431224823,1457567908.02,-15.0,-0.504791736603
42,94,129,205,18,48,1,165.298278809,62.6077384949,1457567908.08,1457567908.11,-13390.0,548.0,7330.0,-30.0,18.0,-0.0341463414634,0.10272693634,1457567908.12,-16.0,-0.508299485649
43,91,130,203,18,49,1,165.361572266,62.5157241821,1457567908.15,1457567908.18,-13264.0,642.0,7604.0,-26.0,21.0,-0.217073170732,0.104439973831,1457567908.22,-19.0,-0.521418165288
44,92,129,203,18,50,1,165.577865601,62.4798774719,1457567908.23,1457567908.25,-13264.0,642.0,7604.0,-26.0,21.0,-0.217073170732,0.104439973831,1457567908.22,-19.0,-0.521418165288
45,92,129,204,17,51,1,165.520477295,62.4274673462,1457567908.3,1457567908.33,-13412.0,436.0,7252.0,-31.0,14.0,-0.217073170732,0.100306987762,1457567908.32,-20.0,-0.543192121168
46,90,129,200,19,52,1,162.649612427,61.8330497742,1457567908.38,1457567908.4,-13362.0,618.0,7318.0,-29.0,15.0,-0.0951219512195,0.106621980667,1457567908.43,-15.0,-0.559835552297
47,-1,-1,-1,-1,53,0,151.710617065,61.1296920776,1457567908.44,1457567908.47,-13362.0,618.0,7318.0,-29.0,15.0,-0.0951219512195,0.106621980667,1457567908.43,-15.0,-0.559835552297
48,-1,-1,-1,-1,54,0,145.24937439,61.1296157837,1457567908.52,1457567908.54,-13454.0,538.0,7258.0,-30.0,22.0,-0.0951219512195,0.102312088013,1457567908.53,-17.0,-0.569567677742
49,-1,-1,-1,-1,55,0,134.920059204,60.178478241,1457567908.59,1457567908.61,-13360.0,562.0,7286.0,-30.0,11.0,-0.156097560976,0.101640939713,1457567908.63,-21.0,-0.582334771389
50,-1,-1,-1,-1,56,0,131.638427734,59.6959037781,1457567908.66,1457567908.68,-13360.0,562.0,7286.0,-30.0,11.0,-0.156097560976,0.101640939713,1457567908.63,-21.0,-0.582334771389
51,-1,-1,-1,-1,57,0,127.784034729,59.2604866028,1457567908.73,1457567908.75,-13344.0,534.0,7348.0,-32.0,13.0,-0.156097560976,0.103220939636,1457567908.74,-18.0,-0.598447308308
