faceBottom,faceLeft,faceRight,faceTop,frameIndex,isFrontFace,noseX,noseY,time,timestamp
-1,-1,-1,-1,14,0,187.5,76.0,1457571603.19,1457571604.32
101,148,224,25,15,1,188.331741333,75.0248565674,1457571604.39,1457571604.42
103,147,227,23,16,1,188.68409729,74.944732666,1457571604.48,1457571604.52
103,147,226,24,17,1,188.649185181,75.1167755127,1457571604.58,1457571604.61
102,149,226,25,18,1,188.718322754,75.2990341187,1457571604.67,1457571604.71
102,148,225,25,19,1,188.794464111,75.2953414917,1457571604.77,1457571604.8
104,147,228,23,20,1,188.785339355,75.3202819824,1457571604.88,1457571604.91
103,148,228,23,21,1,188.79095459,75.248085022,1457571604.97,1457571605.0
102,148,226,24,22,1,188.625244141,75.1666488647,1457571605.04,1457571605.06
102,148,224,26,23,1,188.251846313,75.2559051514,1457571605.1,1457571605.13
101,148,224,25,24,1,187.78793335,75.3325805664,1457571605.21,1457571605.24
101,146,223,24,25,1,187.227828979,75.4480285645,1457571605.28,1457571605.3
102,148,223,27,26,1,187.025634766,75.4653244019,1457571605.35,1457571605.38
102,145,223,24,27,1,186.699813843,75.5058670044,1457571605.43,1457571605.46
102,146,224,24,28,1,186.449829102,75.5304412842,1457571605.52,1457571605.55
102,146,223,25,29,1,186.265197754,75.6439971924,1457571605.61,1457571605.64
103,146,224,25,30,1,186.123413086,75.6663131714,1457571605.68,1457571605.71
103,145,224,24,31,1,185.960647583,75.779296875,1457571605.76,1457571605.78
103,144,222,25,32,1,185.659423828,75.9024963379,1457571605.84,1457571605.86
101,146,219,28,33,1,184.322891235,76.3939361572,1457571605.9,1457571605.93
103,142,221,24,34,1,183.956207275,76.5151672363,1457571605.98,1457571606.0
105,141,223,23,35,1,183.324676514,76.5648651123,1457571606.05,1457571606.07
103,142,222,23,36,1,182.894226074,76.5292816162,1457571606.12,1457571606.16
104,141,222,23,37,1,182.613952637,76.4915924072,1457571606.23,1457571606.26
104,141,221,24,38,1,182.399841309,76.4724884033,1457571606.33,1457571606.36
105,140,221,24,39,1,182.160293579,76.4083251953,1457571606.43,1457571606.47
105,140,222,23,40,1,182.275085449,76.3077011108,1457571606.54,1457571606.56
104,140,221,23,41,1,182.520248413,76.192199707,1457571606.63,1457571606.66
104,141,221,24,42,1,182.999359131,75.9687957764,1457571606.73,1457571606.76
103,141,220,24,43,1,183.280578613,75.8539276123,1457571606.83,1457571606.87
102,143,221,24,44,1,184.170898438,75.7637634277,1457571606.92,1457571606.95
104,143,223,24,45,1,184.93409729,75.4092254639,1457571607.01,1457571607.05
101,146,221,26,46,1,185.693359375,75.0447311401,1457571607.11,1457571607.14
100,147,223,24,47,1,186.854675293,74.3167419434,1457571607.18,1457571607.21
100,147,223,24,48,1,187.153167725,74.1115341187,1457571607.26,1457571607.28
99,148,224,23,49,1,187.656539917,74.0099334717,1457571607.33,1457571607.36
99,148,224,23,50,1,187.740447998,74.1728973389,1457571607.42,1457571607.46
99,149,222,26,51,1,187.734741211,74.3306045532,1457571607.52,1457571607.55
100,148,223,25,52,1,187.686584473,74.3515319824,1457571607.62,1457571607.66
101,146,225,22,53,1,187.588226318,74.4933624268,1457571607.73,1457571607.75
100,147,225,22,54,1,187.587722778,74.5889358521,1457571607.8,1457571607.82
101,147,224,24,55,1,187.666046143,74.6435546875,1457571607.87,1457571607.9
100,147,224,23,56,1,187.568069458,74.578994751,1457571607.96,1457571607.99
101,147,225,23,57,1,187.349884033,74.5927886963,1457571608.04,1457571608.08
101,147,225,23,58,1,187.169769287,74.598815918,1457571608.15,1457571608.17
