faceBottom,faceLeft,faceRight,faceTop,frameIndex,isFrontFace,noseX,noseY,time,timestamp
-1,-1,-1,-1,4,0,168.75,69.0,1457571766.91,1457571767.23
100,130,210,20,5,1,167.290771484,68.635017395,1457571767.31,1457571767.35
101,130,211,20,6,1,167.392181396,69.1446990967,1457571767.41,1457571767.45
100,131,211,20,7,1,167.744171143,69.5376434326,1457571767.5,1457571767.53
99,131,209,21,8,1,167.743286133,69.6546783447,1457571767.58,1457571767.61
100,131,210,21,9,1,167.717056274,69.6704406738,1457571767.66,1457571767.69
100,131,211,20,10,1,167.854827881,69.7596740723,1457571767.74,1457571767.76
100,131,211,20,11,1,167.961395264,69.8667068481,1457571767.8,1457571767.83
100,131,211,20,12,1,168.0859375,69.8304443359,1457571767.87,1457571767.9
99,132,210,21,13,1,168.448684692,69.9559936523,1457571767.94,1457571767.98
99,133,210,22,14,1,168.550292969,70.092590332,1457571768.02,1457571768.05
101,132,213,20,15,1,168.772033691,70.4120483398,1457571768.09,1457571768.11
103,132,214,21,16,1,168.913726807,70.5376434326,1457571768.16,1457571768.18
106,130,216,20,17,1,169.147369385,70.7095718384,1457571768.23,1457571768.25
102,131,213,20,18,1,169.441452026,70.8436126709,1457571768.29,1457571768.32
104,131,215,20,19,1,169.564865112,70.8886489868,1457571768.36,1457571768.39
103,131,214,20,20,1,169.644683838,70.9742431641,1457571768.43,1457571768.45
105,131,216,20,21,1,169.567245483,71.0478210449,1457571768.5,1457571768.53
104,131,215,20,22,1,169.360076904,71.1378326416,1457571768.57,1457571768.6
104,131,214,21,23,1,169.273620605,71.1821746826,1457571768.64,1457571768.67
106,130,216,20,24,1,168.918121338,71.2501373291,1457571768.73,1457571768.75
105,130,214,21,25,1,168.518722534,71.2961654663,1457571768.8,1457571768.83
102,131,211,22,26,1,168.148544312,71.2086868286,1457571768.87,1457571768.89
103,131,212,22,27,1,168.0362854,71.2183609009,1457571768.94,1457571768.97
104,130,213,21,28,1,167.730560303,71.2291564941,1457571769.02,1457571769.04
104,130,213,21,29,1,167.609832764,71.3260269165,1457571769.08,1457571769.12
104,130,213,21,30,1,167.621337891,71.348526001,1457571769.17,1457571769.2
105,129,214,20,31,1,167.55166626,71.4490127563,1457571769.27,1457571769.3
105,129,214,20,32,1,167.526870728,71.4935150146,1457571769.36,1457571769.39
105,129,214,20,33,1,167.682128906,71.4585571289,1457571769.46,1457571769.49
104,130,212,22,34,1,167.950561523,71.4502029419,1457571769.54,1457571769.57
104,130,213,21,35,1,168.01651001,71.3614044189,1457571769.65,1457571769.68
104,130,214,20,36,1,168.717987061,71.2169113159,1457571769.75,1457571769.78
106,132,216,22,37,1,169.243560791,71.25831604,1457571769.84,1457571769.87
107,131,218,20,38,1,169.949935913,71.3293914795,1457571769.91,1457571769.94
107,131,218,20,39,1,170.238265991,71.3196182251,1457571769.99,1457571770.01
106,133,218,21,40,1,170.843414307,71.3005981445,1457571770.06,1457571770.09
102,135,215,22,41,1,171.188293457,71.2292480469,1457571770.13,1457571770.16
102,134,216,20,42,1,171.542053223,71.2297973633,1457571770.2,1457571770.22
103,134,217,20,43,1,171.745529175,71.1643753052,1457571770.27,1457571770.3
104,135,218,21,44,1,172.157531738,71.1615524292,1457571770.35,1457571770.37
104,135,219,20,45,1,172.517059326,71.1316070557,1457571770.41,1457571770.45
105,136,220,21,46,1,172.798736572,71.0492248535,1457571770.49,1457571770.52
103,136,218,21,47,1,172.803756714,70.9921722412,1457571770.57,1457571770.6
102,136,218,20,48,1,173.010879517,70.8933181763,1457571770.68,1457571770.7
104,136,219,21,49,1,173.147216797,70.8147888184,1457571770.78,1457571770.81
103,137,219,21,50,1,173.460067749,70.7642822266,1457571770.89,1457571770.92
103,137,219,21,51,1,173.682220459,70.7615585327,1457571770.98,1457571771.01
104,136,220,20,52,1,173.766723633,70.6697158813,1457571771.06,1457571771.08
103,137,219,21,53,1,173.932540894,70.6445617676,1457571771.13,1457571771.15
103,137,219,21,54,1,174.088607788,70.5930328369,1457571771.2,1457571771.23
105,135,220,20,55,1,174.171844482,70.5525054932,1457571771.3,1457571771.33
105,135,220,20,56,1,174.240570068,70.5665130615,1457571771.41,1457571771.44
105,135,220,20,57,1,174.633880615,70.6303863525,1457571771.51,1457571771.53
106,135,222,19,58,1,174.593276978,70.6431121826,1457571771.61,1457571771.63
104,136,219,21,59,1,174.185241699,70.5898895264,1457571771.67,1457571771.7
103,137,219,21,60,1,173.850997925,70.5138778687,1457571771.74,1457571771.77
102,137,218,21,61,1,173.554534912,70.3615722656,1457571771.81,1457571771.84
103,137,219,21,62,1,173.528900146,70.3461303711,1457571771.89,1457571771.91
102,137,218,21,63,1,173.344451904,70.3623504639,1457571771.96,1457571771.99
104,135,218,21,64,1,173.11895752,70.4206848145,1457571772.04,1457571772.07
102,136,216,22,65,1,172.693817139,70.4973983765,1457571772.13,1457571772.16
103,135,217,21,66,1,171.832000732,70.5039672852,1457571772.22,1457571772.25
102,134,215,21,67,1,170.693588257,70.5343856812,1457571772.31,1457571772.34
102,133,214,21,68,1,170.526489258,70.5089874268,1457571772.41,1457571772.44
104,132,216,20,69,1,170.264022827,70.4766464233,1457571772.5,1457571772.53
105,131,217,19,70,1,169.962524414,70.4981384277,1457571772.59,1457571772.62
103,132,216,19,71,1,169.934143066,70.3720397949,1457571772.68,1457571772.72
104,130,215,19,72,1,169.920974731,70.058807373,1457571772.77,1457571772.81
104,130,215,19,73,1,169.917007446,70.0177612305,1457571772.88,1457571772.91
104,130,215,19,74,1,169.782104492,70.0574951172,1457571772.97,1457571773.0
104,130,215,19,75,1,169.862457275,69.9663543701,1457571773.06,1457571773.08
99,133,211,21,76,1,169.801239014,69.8862609863,1457571773.16,1457571773.19
99,131,211,19,77,1,169.389068604,69.8645477295,1457571773.25,1457571773.28
99,133,212,20,78,1,169.074310303,69.9402160645,1457571773.33,1457571773.36
99,133,211,21,79,1,168.95980835,70.0090332031,1457571773.42,1457571773.45
101,131,212,20,80,1,168.836410522,70.0687408447,1457571773.5,1457571773.55
100,132,212,20,81,1,168.844970703,70.0847091675,1457571773.6,1457571773.63
100,131,211,20,82,1,168.852355957,70.0575561523,1457571773.69,1457571773.73
100,131,212,19,83,1,168.927459717,69.9733276367,1457571773.79,1457571773.82
100,131,212,19,84,1,169.223144531,69.9313735962,1457571773.88,1457571773.9
100,132,212,20,85,1,169.475708008,70.0622711182,1457571773.95,1457571773.98
102,131,214,19,86,1,170.150680542,70.3466644287,1457571774.04,1457571774.07
103,132,215,20,87,1,170.4894104,70.3903274536,1457571774.12,1457571774.16
103,133,215,21,88,1,170.664535522,70.3278503418,1457571774.22,1457571774.26
100,135,215,20,89,1,171.248260498,70.1287536621,1457571774.32,1457571774.35
98,138,214,22,90,1,172.591247559,69.8761749268,1457571774.39,1457571774.41
100,138,215,23,91,1,172.953338623,69.8580093384,1457571774.47,1457571774.5
101,137,217,21,92,1,173.907119751,69.7787780762,1457571774.54,1457571774.58
103,135,219,19,93,1,174.04901123,69.7146148682,1457571774.62,1457571774.65
100,136,217,19,94,1,174.483047485,69.6212539673,1457571774.7,1457571774.72
100,137,218,19,95,1,174.706115723,69.6110534668,1457571774.77,1457571774.8
100,139,219,20,96,1,175.293899536,69.5579299927,1457571774.85,1457571774.87
99,140,218,21,97,1,175.508010864,69.5655136108,1457571774.92,1457571774.95
99,140,218,21,98,1,175.801940918,69.5524597168,1457571775.0,1457571775.03
99,140,219,20,99,1,175.965606689,69.6760406494,1457571775.09,1457571775.14
100,139,219,20,100,1,176.041687012,69.7158508301,1457571775.2,1457571775.24
100,139,219,20,101,1,176.10307312,69.6440353394,1457571775.32,1457571775.36
100,139,219,20,102,1,176.119277954,69.6024856567,1457571775.43,1457571775.47
99,140,219,20,103,1,176.18536377,69.6330718994,1457571775.52,1457571775.54
100,139,219,20,104,1,176.147018433,69.6696014404,1457571775.6,1457571775.63
99,140,218,21,105,1,176.107254028,69.6376190186,1457571775.69,1457571775.72
100,139,219,20,106,1,176.112823486,69.7164230347,1457571775.78,1457571775.81
99,139,218,20,107,1,176.15953064,69.7406768799,1457571775.86,1457571775.9
102,139,221,20,108,1,176.252838135,69.7586593628,1457571775.96,1457571775.99
99,140,219,20,109,1,176.43397522,69.7688369751,1457571776.06,1457571776.09
101,139,220,20,110,1,176.604751587,69.8239517212,1457571776.15,1457571776.19
101,140,221,20,111,1,176.582855225,69.7969207764,1457571776.26,1457571776.29
102,139,220,21,112,1,176.328338623,69.6875762939,1457571776.37,1457571776.39
99,139,217,21,113,1,175.661972046,69.6326751709,1457571776.45,1457571776.47
100,139,219,20,114,1,175.406356812,69.6829452515,1457571776.51,1457571776.54
100,138,219,19,115,1,174.885345459,69.62159729,1457571776.59,1457571776.61
