,Unnamed: 0,faceBottom,faceLeft,faceRight,faceTop,frameIndex,isFrontFace,noseX,noseY,time,timestamp_x,ax,ay,az,gx,gy,gz,time_diff,timestamp_y,gz_raw,theta
60,60,98,130,202,26,66,1,160.732650757,66.3983306885,1457569682.93,1457569682.96,-11616.0,3708.0,7842.0,-4.0,14.0,16.3073170732,0.107147932053,1457569683.01,332.0,7.88116677273
61,61,97,131,201,27,67,1,160.949859619,66.2538833618,1457569683.0,1457569683.02,-11616.0,3708.0,7842.0,-4.0,14.0,16.3073170732,0.107147932053,1457569683.01,332.0,7.88116677273
62,62,94,132,199,27,68,1,161.224029541,66.0883636475,1457569683.09,1457569683.12,-13422.0,3944.0,7192.0,5.0,18.0,20.6975609756,0.0978240966797,1457569683.11,252.0,9.69115115666
63,63,99,130,204,25,69,1,161.310272217,66.1250686646,1457569683.19,1457569683.22,-12888.0,2806.0,7388.0,-9.0,18.0,20.6975609756,0.105489969254,1457569683.21,324.0,11.8745362276
64,64,99,129,205,23,70,1,161.344772339,66.2554321289,1457569683.3,1457569683.32,-12404.0,3442.0,7854.0,-1.0,26.0,20.6975609756,0.101158857346,1457569683.32,406.0,13.9682778457
65,65,96,132,202,26,71,1,161.557052612,65.955406189,1457569683.41,1457569683.44,-12814.0,5034.0,7134.0,-5.0,25.0,17.2829268293,0.101531982422,1457569683.42,268.0,15.8963949558
66,66,97,131,204,24,72,1,161.718399048,65.8038482666,1457569683.49,1457569683.52,-12314.0,5112.0,7538.0,-29.0,20.0,2.03902439024,0.105382204056,1457569683.52,18.0,16.9144898589
67,67,96,132,202,26,73,1,161.767272949,65.7880249023,1457569683.56,1457569683.59,-12376.0,4788.0,7300.0,-29.0,22.0,2.03902439024,0.10267496109,1457569683.63,-14.0,17.1238466088
68,68,95,132,200,27,74,1,160.953475952,67.7830581665,1457569683.63,1457569683.66,-12376.0,4788.0,7300.0,-29.0,22.0,2.03902439024,0.10267496109,1457569683.63,-14.0,17.1238466088
69,69,96,131,201,26,75,1,161.223342896,67.8814239502,1457569683.71,1457569683.73,-11422.0,5682.0,7902.0,-31.0,31.0,0.0878048780488,0.103317022324,1457569683.73,20.0,17.2337154423
70,70,96,132,202,26,76,1,161.485275269,68.0213012695,1457569683.79,1457569683.81,-12418.0,4492.0,7462.0,-30.0,2.0,2.16097560976,0.103615999222,1457569683.83,-17.0,17.350220261
71,71,95,134,201,28,77,1,162.373016357,67.8720550537,1457569683.85,1457569683.88,-12504.0,4872.0,7368.0,-24.0,19.0,3.86829268293,0.100647926331,1457569683.93,48.0,17.6536369364
72,72,94,135,202,27,78,1,162.771972656,67.7866516113,1457569683.92,1457569683.94,-12504.0,4872.0,7368.0,-24.0,19.0,3.86829268293,0.100647926331,1457569683.93,48.0,17.6536369364
73,73,96,136,204,28,79,1,163.622711182,67.8513183594,1457569683.99,1457569684.02,-12322.0,4902.0,7358.0,-24.0,14.0,4.6,0.102189064026,1457569684.04,60.0,18.086320388
74,74,96,136,205,27,80,1,164.915588379,67.9932861328,1457569684.06,1457569684.09,-12322.0,4902.0,7358.0,-24.0,14.0,4.6,0.102189064026,1457569684.04,60.0,18.086320388
75,75,95,137,204,28,81,1,165.34564209,67.9533004761,1457569684.14,1457569684.16,-12280.0,4584.0,7652.0,-13.0,22.0,10.6975609756,0.108734846115,1457569684.14,207.0,18.9180093573
76,76,94,139,203,30,82,1,165.717132568,67.7137908936,1457569684.22,1457569684.24,-12214.0,6160.0,7164.0,-17.0,20.0,10.6975609756,0.101032972336,1457569684.25,160.0,19.9988157394
77,77,92,140,201,31,83,1,165.988006592,67.6393966675,1457569684.29,1457569684.32,-12106.0,5684.0,7290.0,-29.0,19.0,1.67317073171,0.103106021881,1457569684.35,-7.0,20.6365642065
78,78,94,139,203,30,84,1,166.084869385,67.5601196289,1457569684.36,1457569684.38,-12106.0,5684.0,7290.0,-29.0,19.0,1.67317073171,0.103106021881,1457569684.35,-7.0,20.6365642065
79,79,94,138,202,30,85,1,166.130096436,67.5225372314,1457569684.43,1457569684.46,-11994.0,5384.0,7408.0,-29.0,14.0,1.67317073171,0.101019144058,1457569684.45,12.0,20.8055864817
80,80,93,140,203,30,86,1,166.274261475,67.5321502686,1457569684.51,1457569684.53,-12000.0,5322.0,7456.0,-24.0,12.0,1.67317073171,0.106173038483,1457569684.56,81.0,20.9832321022
81,81,94,139,203,30,87,1,166.362060547,67.6483154297,1457569684.58,1457569684.6,-12000.0,5322.0,7456.0,-24.0,12.0,1.67317073171,0.106173038483,1457569684.56,81.0,20.9832321022
82,82,95,139,205,29,88,1,166.325195312,67.6916427612,1457569684.65,1457569684.67,-11972.0,6122.0,7318.0,-23.0,20.0,0.636585365854,0.101812839508,1457569684.66,-5.0,21.1008135156
83,83,94,140,204,30,89,1,166.223388672,67.6805114746,1457569684.72,1457569684.74,-11986.0,5834.0,7368.0,-31.0,19.0,-0.0951219512195,0.107367992401,1457569684.76,-17.0,21.1298814355
84,84,92,139,201,30,90,1,166.112716675,67.7183990479,1457569684.79,1457569684.82,-12088.0,5748.0,7330.0,-30.0,15.0,-0.0951219512195,0.0999929904938,1457569684.86,-17.0,21.1203699071
85,85,93,139,203,29,91,1,165.867263794,67.682510376,1457569684.86,1457569684.88,-12088.0,5748.0,7330.0,-30.0,15.0,-0.0951219512195,0.0999929904938,1457569684.86,-17.0,21.1203699071
86,86,93,140,203,30,92,1,165.807312012,67.743927002,1457569684.93,1457569684.95,-11998.0,5812.0,7428.0,-28.0,16.0,-0.217073170732,0.100390195847,1457569684.97,-19.0,21.1046992424
87,87,-1,-1,-1,-1,93,0,165.486602783,67.9255599976,1457569685.0,1457569685.03,-11938.0,5836.0,7346.0,-28.0,16.0,-0.217073170732,0.108173847198,1457569685.07,-22.0,21.0812176024
88,88,87,142,195,34,94,1,165.292816162,68.0427703857,1457569685.08,1457569685.11,-11938.0,5836.0,7346.0,-28.0,16.0,-0.217073170732,0.108173847198,1457569685.07,-22.0,21.0812176024
89,89,92,140,201,31,95,1,165.137893677,68.0029144287,1457569685.17,1457569685.21,-12022.0,5802.0,7434.0,-30.0,18.0,-0.4,0.100924015045,1457569685.17,-18.0,21.0500788514
