faceBottom,faceLeft,faceRight,faceTop,frameIndex,isFrontFace,noseX,noseY,time,timestamp
111,128,207,32,6,1,162.399993896,75.0,1457569677.82,1457569678.24
104,132,204,32,7,1,162.909912109,73.3944244385,1457569678.3,1457569678.33
103,133,203,33,8,1,162.985092163,73.1499786377,1457569678.4,1457569678.42
104,133,205,32,9,1,162.803588867,73.1211700439,1457569678.48,1457569678.52
104,132,202,34,10,1,162.601303101,73.037437439,1457569678.58,1457569678.6
104,131,202,33,11,1,162.34185791,72.8199691772,1457569678.65,1457569678.67
105,131,204,32,12,1,162.368972778,72.7351531982,1457569678.72,1457569678.74
105,130,203,32,13,1,162.441513062,72.7618331909,1457569678.78,1457569678.81
104,133,203,34,14,1,162.687301636,72.8689804077,1457569678.85,1457569678.87
102,132,202,32,15,1,162.941131592,72.2930450439,1457569678.92,1457569678.95
105,130,205,30,16,1,162.96736145,71.5636825562,1457569678.99,1457569679.01
103,131,206,28,17,1,163.055969238,70.3184890747,1457569679.06,1457569679.08
104,130,207,27,18,1,163.090057373,69.9005813599,1457569679.13,1457569679.15
103,130,206,27,19,1,163.376312256,69.396446228,1457569679.2,1457569679.22
101,133,205,29,20,1,164.046798706,69.0465393066,1457569679.26,1457569679.28
102,134,207,29,21,1,164.360275269,68.7801055908,1457569679.33,1457569679.35
99,133,205,27,22,1,164.705169678,67.9863891602,1457569679.41,1457569679.44
97,135,205,27,23,1,165.232315063,67.0978012085,1457569679.52,1457569679.55
100,134,210,24,24,1,165.837661743,66.2770767212,1457569679.62,1457569679.65
94,136,203,27,25,1,164.89225769,65.5280532837,1457569679.7,1457569679.73
92,136,201,27,26,1,164.110076904,65.1450119019,1457569679.8,1457569679.83
91,134,198,27,27,1,162.524246216,63.7712783813,1457569679.89,1457569679.92
94,133,203,24,28,1,162.624862671,62.7883224487,1457569679.99,1457569680.03
90,135,199,26,29,1,162.988800049,62.1195869446,1457569680.11,1457569680.13
92,132,200,24,30,1,162.571563721,61.4029045105,1457569680.19,1457569680.22
92,131,201,22,31,1,162.082046509,61.3282966614,1457569680.29,1457569680.32
93,131,201,23,32,1,161.968917847,61.6910095215,1457569680.37,1457569680.4
90,134,199,25,33,1,162.014007568,61.8504333496,1457569680.45,1457569680.49
91,133,200,24,34,1,162.220565796,62.3951644897,1457569680.54,1457569680.58
90,135,197,28,35,1,162.271514893,63.0943222046,1457569680.64,1457569680.68
91,134,198,27,36,1,162.289337158,64.0894165039,1457569680.74,1457569680.77
95,132,202,25,37,1,162.493179321,64.9707641602,1457569680.83,1457569680.86
96,131,203,24,38,1,162.981719971,65.6530990601,1457569680.93,1457569680.95
101,130,209,22,39,1,163.604278564,66.4257659912,1457569681.0,1457569681.02
100,130,208,22,40,1,163.721954346,66.6379547119,1457569681.07,1457569681.09
99,132,207,24,41,1,163.859771729,66.9671478271,1457569681.13,1457569681.16
99,132,207,24,42,1,163.981826782,67.0689620972,1457569681.21,1457569681.23
100,132,207,25,43,1,164.140792847,67.2892684937,1457569681.27,1457569681.29
101,131,208,24,44,1,164.210464478,67.5956039429,1457569681.34,1457569681.36
104,130,212,22,45,1,164.205444336,67.7304077148,1457569681.41,1457569681.44
101,133,208,26,46,1,164.109954834,67.7579193115,1457569681.48,1457569681.52
102,131,209,24,47,1,164.164138794,67.5822753906,1457569681.56,1457569681.59
99,134,207,26,48,1,164.314727783,67.1280059814,1457569681.64,1457569681.66
97,134,205,26,49,1,164.382736206,66.9045257568,1457569681.71,1457569681.73
98,134,206,26,50,1,164.291091919,66.8220748901,1457569681.78,1457569681.8
98,134,206,26,51,1,164.197235107,66.8140792847,1457569681.86,1457569681.88
97,134,205,26,52,1,163.965179443,66.8285217285,1457569681.93,1457569681.96
