,faceBottom,faceLeft,faceRight,faceTop,frameIndex,isFrontFace,noseX,noseY,time,timestamp_x,ax,ay,az,gx,gy,gz,time_diff,timestamp_y,gz_raw,theta
0,111,128,207,32,6,1,162.399993896,75.0,1457569677.82,1457569678.24,-13316.0,164.0,7374.0,-29.0,16.0,-0.156097560976,2.40176510811,1457569680.02,-18.0,-0.187454837706
1,104,132,204,32,7,1,162.909912109,73.3944244385,1457569678.3,1457569678.33,-13316.0,164.0,7374.0,-29.0,16.0,-0.156097560976,2.40176510811,1457569680.02,-18.0,-0.187454837706
2,103,133,203,33,8,1,162.985092163,73.1499786377,1457569678.4,1457569678.42,-13316.0,164.0,7374.0,-29.0,16.0,-0.156097560976,2.40176510811,1457569680.02,-18.0,-0.187454837706
3,104,133,205,32,9,1,162.803588867,73.1211700439,1457569678.48,1457569678.52,-13316.0,164.0,7374.0,-29.0,16.0,-0.156097560976,2.40176510811,1457569680.02,-18.0,-0.187454837706
4,104,132,202,34,10,1,162.601303101,73.037437439,1457569678.58,1457569678.6,-13316.0,164.0,7374.0,-29.0,16.0,-0.156097560976,2.40176510811,1457569680.02,-18.0,-0.187454837706
5,104,131,202,33,11,1,162.34185791,72.8199691772,1457569678.65,1457569678.67,-13316.0,164.0,7374.0,-29.0,16.0,-0.156097560976,2.40176510811,1457569680.02,-18.0,-0.187454837706
6,105,131,204,32,12,1,162.368972778,72.7351531982,1457569678.72,1457569678.74,-13316.0,164.0,7374.0,-29.0,16.0,-0.156097560976,2.40176510811,1457569680.02,-18.0,-0.187454837706
7,105,130,203,32,13,1,162.441513062,72.7618331909,1457569678.78,1457569678.81,-13316.0,164.0,7374.0,-29.0,16.0,-0.156097560976,2.40176510811,1457569680.02,-18.0,-0.187454837706
8,104,133,203,34,14,1,162.687301636,72.8689804077,1457569678.85,1457569678.87,-13316.0,164.0,7374.0,-29.0,16.0,-0.156097560976,2.40176510811,1457569680.02,-18.0,-0.187454837706
9,102,132,202,32,15,1,162.941131592,72.2930450439,1457569678.92,1457569678.95,-13316.0,164.0,7374.0,-29.0,16.0,-0.156097560976,2.40176510811,1457569680.02,-18.0,-0.187454837706
10,105,130,205,30,16,1,162.96736145,71.5636825562,1457569678.99,1457569679.01,-13316.0,164.0,7374.0,-29.0,16.0,-0.156097560976,2.40176510811,1457569680.02,-18.0,-0.187454837706
