faceBottom,faceLeft,faceRight,faceTop,frameIndex,isFrontFace,noseX,noseY,time,timestamp
97,141,206,32,8,1,174.75,71.25,1457568884.42,1457568885.07
100,138,211,27,9,1,173.746902466,71.2754898071,1457568885.14,1457568885.17
99,139,209,29,10,1,173.444549561,71.5155181885,1457568885.23,1457568885.27
98,138,206,30,11,1,172.613922119,71.5086593628,1457568885.33,1457568885.35
100,135,207,28,12,1,172.324325562,71.5287628174,1457568885.39,1457568885.41
100,135,208,27,13,1,171.839111328,71.546546936,1457568885.45,1457568885.47
100,136,208,28,14,1,171.631622314,71.6293182373,1457568885.52,1457568885.54
100,136,207,29,15,1,171.30758667,71.7482910156,1457568885.58,1457568885.61
102,135,211,26,16,1,170.862945557,71.2788085938,1457568885.65,1457568885.67
101,133,209,25,17,1,170.657653809,71.113067627,1457568885.72,1457568885.74
101,133,209,25,18,1,170.470901489,71.2633666992,1457568885.79,1457568885.82
100,136,208,28,19,1,170.520248413,71.5838623047,1457568885.9,1457568885.93
101,135,207,29,20,1,170.98550415,71.5875930786,1457568885.98,1457568886.02
100,136,208,28,21,1,171.451919556,71.6696624756,1457568886.08,1457568886.12
100,137,207,30,22,1,171.821044922,72.0433959961,1457568886.19,1457568886.21
99,138,206,31,23,1,171.705490112,72.0975112915,1457568886.26,1457568886.28
100,136,206,30,24,1,171.606445312,71.9834899902,1457568886.37,1457568886.39
99,137,206,30,25,1,171.49911499,71.9785308838,1457568886.43,1457568886.45
99,137,206,30,26,1,171.409881592,71.9924545288,1457568886.5,1457568886.52
101,137,209,29,27,1,171.25227356,71.9886245728,1457568886.56,1457568886.59
100,136,208,28,28,1,171.249343872,71.9740524292,1457568886.63,1457568886.65
99,136,206,29,29,1,171.190246582,71.6128311157,1457568886.7,1457568886.73
100,136,208,28,30,1,171.137908936,71.3111419678,1457568886.78,1457568886.8
99,135,208,26,31,1,171.026275635,71.2595443726,1457568886.86,1457568886.88
103,134,211,26,32,1,170.894851685,71.3840332031,1457568886.92,1457568886.95
103,134,212,25,33,1,170.846893311,71.378326416,1457568887.02,1457568887.06
102,135,210,27,34,1,170.680938721,71.1988677979,1457568887.12,1457568887.15
102,132,209,25,35,1,170.510253906,71.1322174072,1457568887.21,1457568887.24
102,133,208,27,36,1,170.118041992,71.0959472656,1457568887.31,1457568887.33
97,136,202,31,37,1,169.500701904,71.1673278809,1457568887.39,1457568887.41
100,136,206,30,38,1,169.196578979,71.1421890259,1457568887.45,1457568887.49
98,134,202,30,39,1,169.246765137,71.0739898682,1457568887.53,1457568887.56
98,135,203,30,40,1,169.362304688,71.1446228027,1457568887.61,1457568887.64
100,134,207,27,41,1,169.889373779,71.3355941772,1457568887.69,1457568887.71
104,133,212,25,42,1,170.484466553,71.3333053589,1457568887.75,1457568887.78
98,137,207,28,43,1,171.212768555,71.3496856689,1457568887.83,1457568887.86
100,136,210,26,44,1,171.686004639,71.4097137451,1457568887.91,1457568887.93
101,135,210,26,45,1,171.916534424,71.3038330078,1457568887.98,1457568888.01
102,134,210,26,46,1,171.994308472,71.1999893188,1457568888.06,1457568888.08
101,135,210,26,47,1,171.993377686,71.1681976318,1457568888.14,1457568888.16
100,136,210,26,48,1,171.804855347,71.2916870117,1457568888.21,1457568888.23
100,136,210,26,49,1,171.722457886,71.3369598389,1457568888.27,1457568888.3
99,136,208,27,50,1,171.609649658,71.3694000244,1457568888.35,1457568888.37
99,136,208,27,51,1,171.57409668,71.3883361816,1457568888.43,1457568888.46
102,134,211,25,52,1,171.482208252,71.4370880127,1457568888.53,1457568888.56
99,136,208,27,53,1,171.548339844,71.4736480713,1457568888.62,1457568888.65
99,136,206,29,54,1,171.571029663,71.5340881348,1457568888.73,1457568888.76
100,136,208,28,55,1,171.445983887,71.5711212158,1457568888.83,1457568888.87
100,136,208,28,56,1,171.428329468,71.6095581055,1457568888.95,1457568888.98
100,136,208,28,57,1,171.363540649,71.7255783081,1457568889.05,1457568889.09
101,135,210,26,58,1,171.347457886,71.7127990723,1457568889.15,1457568889.18
101,135,210,26,59,1,171.35067749,71.7379608154,1457568889.23,1457568889.26
100,136,208,28,60,1,171.545013428,71.7610473633,1457568889.3,1457568889.33
100,136,208,28,61,1,171.537643433,71.6907196045,1457568889.39,1457568889.43
100,136,208,28,62,1,171.617080688,71.6713562012,1457568889.5,1457568889.56
100,136,208,28,63,1,171.678619385,71.7555389404,1457568889.61,1457568889.66
101,135,211,25,64,1,171.722259521,71.7389831543,1457568889.71,1457568889.75
100,136,208,28,65,1,171.704742432,71.6368103027,1457568889.81,1457568889.84
100,136,208,28,66,1,171.666351318,71.5944290161,1457568889.9,1457568889.93
100,135,208,27,67,1,171.734786987,71.6358184814,1457568889.98,1457568890.0
99,136,207,28,68,1,171.799545288,71.6368865967,1457568890.06,1457568890.08
101,135,210,26,69,1,171.869354248,71.6222381592,1457568890.13,1457568890.16
100,136,208,28,70,1,171.900527954,71.5919952393,1457568890.21,1457568890.23
100,136,208,28,71,1,172.008346558,71.6591796875,1457568890.28,1457568890.3
101,135,210,26,72,1,172.058303833,71.6884002686,1457568890.34,1457568890.37
99,136,207,28,73,1,172.114227295,71.6913299561,1457568890.41,1457568890.44
98,137,206,29,74,1,172.225326538,71.677772522,1457568890.5,1457568890.52
100,136,209,27,75,1,172.253311157,71.6130599976,1457568890.58,1457568890.6
100,136,208,28,76,1,172.254226685,71.576133728,1457568890.65,1457568890.68
100,136,208,28,77,1,172.292449951,71.6162719727,1457568890.72,1457568890.75
100,136,208,28,78,1,172.281280518,71.6813354492,1457568890.81,1457568890.83
100,136,209,27,79,1,172.205307007,71.6355056763,1457568890.88,1457568890.9
98,137,206,29,80,1,172.258560181,71.6491851807,1457568890.95,1457568890.97
96,140,205,31,81,1,172.360244751,71.691368103,1457568891.03,1457568891.05
98,139,207,30,82,1,172.47807312,71.6484527588,1457568891.11,1457568891.13
100,137,209,28,83,1,172.656784058,71.675994873,1457568891.19,1457568891.21
101,136,209,28,84,1,172.839324951,71.6655502319,1457568891.25,1457568891.28
-1,-1,-1,-1,85,0,172.978805542,71.6412506104,1457568891.33,1457568891.35
103,136,215,24,86,1,173.154174805,71.635925293,1457568891.4,1457568891.42
103,136,215,24,87,1,173.248779297,71.6463470459,1457568891.46,1457568891.5
103,138,214,27,88,1,173.366622925,71.6761779785,1457568891.55,1457568891.58
101,140,212,29,89,1,173.432952881,71.6709747314,1457568891.64,1457568891.68
101,140,213,28,90,1,173.403503418,71.7583999634,1457568891.75,1457568891.78
101,139,213,27,91,1,173.305969238,71.7740020752,1457568891.85,1457568891.88
